charles_desnoyers_b_edan-alice_ou_les_fossoyeurs_ecossais.html	http://théâtre-documentation.com/content/alice-charles-desnoyers-b-edan	Charles DESNOYERS - B. EDAN	Alice ou les fossoyeurs écossais
christophe_barthelemy_fagan_de_lugny-almanachs.html	http://théâtre-documentation.com/content/les-almanachs-christophe-barthélémy-fagan-de-lugny	Christophe-Barthélémy FAGAN DE LUGNY	Almanachs (Les)
voltaire-alzire_ou_les_americains.html	http://théâtre-documentation.com/content/?q=node/1036	VOLTAIRE	Alzire ou les Américains
philippe_quinault-amalasonte.html	http://théâtre-documentation.com/content/?q=node/629	Philippe QUINAULT	Amalasonte
antoine_de_montchrestien_de_vasteville-aman_ou_la_vanite.html	http://théâtre-documentation.com/content/aman-antoine-de-montchrestien-de-vasteville	Antoine DE MONTCHRESTIEN DE VASTEVILLE	Aman ou la vanité
eugene_scribe_melesville_max_raoul-amant_bossu.html	http://théâtre-documentation.com/content/l’amant-bossu-eugène-scribe-mélesville-max-raoul	Eugène SCRIBE - MÉLESVILLE - Max Raoul	Amant bossu (L')
louis_de_boissy-amant_de_sa_femme_ou_la_rivale_d_elle_meme.html	http://théâtre-documentation.com/content/lamant-de-sa-femme-louis-de-boissy	Louis DE BOISSY	Amant de sa femme (L') ou la Rivale d'elle-même
michel_de_cubieres_palmezeaux-amant_garde_malades_ou_lindor_et_julie.html	http://théâtre-documentation.com/content/l’amant-garde-malades-michel-de-cubières-palmézeaux	Michel de CUBIÈRES-PALMÉZEAUX	Amant garde-malades (L’) ou Lindor et Julie
philippe_quinault-amant_indiscret_ou_le_maitre_etourdi.html	http://théâtre-documentation.com/content/?q=node/636	Philippe QUINAULT	Amant indiscret (L') ou le maître étourdi
georges_de_scudery-amant_liberal.html	http://théâtre-documentation.com/content/l’amant-libéral-georges-de-scudéry	Georges de SCUDÉRY	Amant libéral (L’)
alexis_piron-amant_mysterieux.html	http://théâtre-documentation.com/content/l’amant-mystérieux-alexis-piron	Alexis PIRON	Amant mystérieux (L’)
hauteroche-amant_qui_ne_flatte_point.html	http://théâtre-documentation.com/content/?q=node/390	HAUTEROCHE	Amant qui ne flatte point (L')
boisrobert-amant_ridicule.html	http://théâtre-documentation.com/content/lamant-ridicule-boisrobert	BOISROBERT	Amant ridicule (L')
jean_galbert_de_campistron-amante_amant.html	http://théâtre-documentation.com/content/?q=node/109	Jean-Galbert de CAMPISTRON	Amante amant (L')
balthazar_baro-amante_vindicative.html	http://théâtre-documentation.com/content/l’amante-vindicative-balthazar-baro	Balthazar BARO	Amante vindicative (L’)
octave_mirbeau-amants.html	http://théâtre-documentation.com/content/les-amants-octave-mirbeau	Octave MIRBEAU	Amants (Les)
moliere-amants_magnifiques.html	http://théâtre-documentation.com/content/?q=node/602	MOLIÈRE	Amants magnifiques (Les)
jean_de_rotrou-amarillis.html	http://théâtre-documentation.com/content/amarillis-jean-de-rotrou	Jean de ROTROU	Amarillis
francois_tristan_l_hermite-amarillis.html	http://théâtre-documentation.com/content/amarillis-françois-tristan-l’hermite	François TRISTAN L’HERMITE	Amarillis
marc_antoine_legrand-amazones_modernes_ou_le_triomphe_des_dames.html	http://théâtre-documentation.com/content/?q=node/1172	Marc-Antoine LEGRAND	Amazones modernes (Les) ou le triomphe des dames
eugene_scribe_melesville-ambassadeur.html	http://théâtre-documentation.com/content/?q=node/971	Eugène SCRIBE - MÉLESVILLE	Ambassadeur (L')
eugene_scribe-ambitieux.html	http://théâtre-documentation.com/content/?q=node/913	Eugène SCRIBE	Ambitieux (L')
destouches-ambitieux_et_l_indiscrete.html	http://théâtre-documentation.com/content/l’ambitieux-et-l’indiscrète-destouches	DESTOUCHES	Ambitieux et l’indiscrète (L’)
jean_de_rotrou-amelie.html	http://théâtre-documentation.com/content/?q=node/454	Jean de ROTROU	Amélie
voltaire-amelie_ou_le_duc_de_foix.html	http://théâtre-documentation.com/content/?q=node/1037	VOLTAIRE	Amélie ou le duc de Foix
eugene_labiche_alphonse_jolly-ami_acharne.html	http://théâtre-documentation.com/content/?q=node/1064	Eugène LABICHE - Alphonse JOLLY	Ami acharné (Un)
tristan_bernard_max_maurey-ami_d_argentine.html	http://théâtre-documentation.com/content/un-ami-d’argentine-tristan-bernard-max-maurey	Tristan BERNARD - Max MAUREY	Ami d’Argentine (Un)
alexandre_dumas_fils-ami_des_femmes.html	http://théâtre-documentation.com/content/?q=node/320	Alexandre DUMAS Fils	Ami des femmes (L')
jacques_francois_ancelot_alexis_decomberousse-ami_grandet.html	http://théâtre-documentation.com/content/l’ami-grandet-jacques-françois-ancelot-alexis-decomberousse	Jacques-François ANCELOT - Alexis DECOMBEROUSSE	Ami Grandet (L’)
de_beaunoir-amis_du_jour.html	http://théâtre-documentation.com/content/les-amis-du-jour-de-beaunoir	DE BEAUNOIR	Amis du jour (Les)
thomas_corneille-amour_a_la_mode.html	http://théâtre-documentation.com/content/lamour-à-la-mode-thomas-corneille	Thomas CORNEILLE	Amour à la mode (L')
francois_de_curel-amour_brode.html	http://théâtre-documentation.com/content/l’amour-brode-françois-de-curel	François DE CUREL	Amour brode (L’)
pierre_claude_nivelle_de_la_chaussee-amour_castillan.html	http://théâtre-documentation.com/content/l’amour-castillan-pierre-claude-nivelle-de-la-chaussée	Pierre-Claude NIVELLE DE LA CHAUSSÉE	Amour castillan (L’)
eugene_labiche-amour_de_l_art.html	http://théâtre-documentation.com/content/?q=node/508	Eugène LABICHE	Amour de l'art (L')
theodore_pernot_de_colombey-amour_de_moliere.html	http://théâtre-documentation.com/content/un-amour-de-molière-théodore-pernot-de-colombey	Théodore PERNOT DE COLOMBEY	Amour de Molière (Un)
marc_antoine_legrand-amour_diable.html	http://théâtre-documentation.com/content/?q=node/480	Marc-Antoine LEGRAND	Amour diable (L')
georges_feydeau-amour_doit_se_taire.html	http://théâtre-documentation.com/content/?q=node/556	Georges FEYDEAU	Amour doit se taire (L')
adolphe_d_ennery_adolphe_de_leven_leon_levy_brunswick-amour_en_commandite.html	http://théâtre-documentation.com/content/l’amour-en-commandite-adolphe-d’ennery-adolphe-de-leven-léon-lévy-brunswick	Adolphe D’ENNERY - Adolphe DE LEVEN - Léon-Lévy BRUNSWICK	Amour en commandite (L’)
eugene_labiche-amour_en_sabots.html	http://théâtre-documentation.com/content/?q=node/1007	Eugène LABICHE	Amour en sabots (L')
charles_desnoyers_etienne_arago_charles_varin-amour_et_la_guerre.html	http://théâtre-documentation.com/content/l’amour-et-la-guerre-charles-desnoyers-étienne-arago-charles-varin	Charles DESNOYERS - Étienne ARAGO - Charles VARIN	Amour et la guerre (L’)
marivaux-amour_et_la_verite.html	http://théâtre-documentation.com/content/?q=node/521	MARIVAUX	Amour et la Vérité (L')
georges_feydeau-amour_et_piano.html	http://théâtre-documentation.com/content/?q=node/332	Georges FEYDEAU	Amour et piano
moliere-amour_medecin.html	http://théâtre-documentation.com/content/?q=node/581	MOLIÈRE	Amour médecin (L')
philippe_poisson-amour_musicien.html	http://théâtre-documentation.com/content/l’amour-musicien-philippe-poisson	Philippe POISSON	Amour musicien (L’)
eugene_scribe_melesville-amour_platonique.html	http://théâtre-documentation.com/content/?q=node/888	Eugène SCRIBE - MÉLESVILLE	Amour platonique (L')
pierre_claude_nivelle_de_la_chaussee-amour_pour_amour.html	http://théâtre-documentation.com/content/amour-pour-amour-pierre-claude-nivelle-de-la-chaussée	Pierre-Claude NIVELLE DE LA CHAUSSÉE	Amour pour amour
de_beaunoir-amour_queteur.html	http://théâtre-documentation.com/content/l’amour-quêteur-de-beaunoir	DE BEAUNOIR	Amour quêteur (L’)
philippe_poisson-amour_secret.html	http://théâtre-documentation.com/content/l’amour-secret-philippe-poisson	Philippe POISSON	Amour secret (L’)
georges_de_scudery-amour_tyrannique.html	http://théâtre-documentation.com/content/l’amour-tyrannique-georges-de-scudéry	Georges de SCUDÉRY	Amour tyrannique (L’)
destouches-amour_use_ou_le_vindicatif_genereux.html	http://théâtre-documentation.com/content/l’amour-usé-destouches	DESTOUCHES	Amour usé (L’) ou le vindicatif généreux
eugene_labiche_edouard_martin-amour_un_fort_volume_prix_3_fr_50_c.html	http://théâtre-documentation.com/content/?q=node/1113	Eugène LABICHE - Édouard MARTIN	Amour, un fort volume, prix : 3 fr. 50 c. (L')
joseph_de_lafont-amour_venge.html	http://théâtre-documentation.com/content/?q=node/223	Joseph DE LAFONT	Amour vengé (L')
louis_de_boissy-amours_anonymes.html	http://théâtre-documentation.com/content/les-amours-anonymes-louis-de-boissy	Louis DE BOISSY	Amours anonymes (Les)
claude_boyer-amours_de_jupiter_et_de_semele.html	http://théâtre-documentation.com/content/les-amours-de-jupiter-et-sémélé-claude-boyer	Claude BOYER	Amours de Jupiter et de Sémélé (Les)
dorimond-amours_de_trapolin.html	http://théâtre-documentation.com/content/les-amours-de-trapolin-dorimond	DORIMOND	Amours de Trapolin (Les)
jean_donneau_de_vise-amours_du_soleil.html	http://théâtre-documentation.com/content/les-amours-du-soleil-jean-donneau-de-visé	Jean DONNEAU DE VISÉ	Amours du Soleil (Les)
moliere-amphitryon.html	http://théâtre-documentation.com/content/?q=node/570	MOLIÈRE	Amphitryon
jean_giraudoux-amphitryon_38.html	http://théâtre-documentation.com/content/amphitryon-38-jean-giraudoux	Jean GIRAUDOUX	Amphitryon 38
victor_hugo-amy_robsart.html	http://théâtre-documentation.com/content/?q=node/407	Victor HUGO	Amy Robsart
jacques_francois_ancelot-an_ou_le_mariage_d_amour.html	http://théâtre-documentation.com/content/un-jacques-françois-ancelot	Jacques-François ANCELOT	An (Un) ou le mariage d’amour
pierre_du_ryer-anaxandre.html	http://théâtre-documentation.com/content/anaxandre-pierre-du-ryer	Pierre DU RYER	Anaxandre
alfred_de_musset-andre_del_sarto.html	http://théâtre-documentation.com/content/andré-del-sarto-alfred-de-musset	Alfred de MUSSET	André del Sarto
victorien_sardou-andrea.html	http://théâtre-documentation.com/content/?q=node/736	Victorien SARDOU	Andréa
michel_baron-andrienne.html	http://théâtre-documentation.com/content/?q=node/38	Michel BARON	Andrienne (L')
jean_racine-andromaque.html	http://théâtre-documentation.com/content/?q=node/647	Jean RACINE	Andromaque
pierre_corneille-andromede.html	http://théâtre-documentation.com/content/?q=node/206	Pierre CORNEILLE	Andromède
jean_galbert_de_campistron-andronic.html	http://théâtre-documentation.com/content/?q=node/107	Jean-Galbert de CAMPISTRON	Andronic
alfred_de_musset-ane_et_le_ruisseau.html	http://théâtre-documentation.com/content/l’âne-et-le-ruisseau-alfred-de-musset	Alfred de MUSSET	Âne et le ruisseau (L’)
alfred_capus-ange.html	http://théâtre-documentation.com/content/?q=node/264	Alfred CAPUS	Ange (Un)
alexandre_dumas_pere-angele.html	http://théâtre-documentation.com/content/?q=node/298	Alexandre DUMAS Père	Angèle
victor_hugo-angelo_tyran_de_padoue.html	http://théâtre-documentation.com/content/?q=node/405	Victor HUGO	Angelo, tyran de Padoue
adolphe_d_ennery_jean_baptiste_pierre_lafitte-angelus.html	http://théâtre-documentation.com/content/l’angélus-adolphe-d’ennery-jean-baptiste-pierre-lafitte	Adolphe D’ENNERY - Jean-Baptiste-Pierre LAFITTE	Angélus (L’)
jean_francois_bayard_gustave_de_wailly-anglais_et_francais.html	http://théâtre-documentation.com/content/anglais-et-français-jean-françois-bayard-gustave-de-wailly	Jean-François BAYARD - Gustave DE WAILLY	Anglais et français
tristan_bernard-anglais_tel_qu_on_le_parle.html	http://théâtre-documentation.com/content/l’anglais-tel-qu’-le-parle-tristan-bernard	Tristan BERNARD	Anglais tel qu’on le parle (L’)
jacques_francois_ancelot-anna.html	http://théâtre-documentation.com/content/anna-jacques-françois-ancelot	Jacques-François ANCELOT	Anna
virginie_ancelot-annee_a_paris.html	http://théâtre-documentation.com/content/?q=node/36	Virginie ANCELOT	Année à Paris (Une)
marivaux-annibal.html	http://théâtre-documentation.com/content/?q=node/493	MARIVAUX	Annibal
jean_de_rotrou-antigone.html	http://théâtre-documentation.com/content/?q=node/337	Jean de ROTROU	Antigone
thomas_corneille-antiochus.html	http://théâtre-documentation.com/content/antiochus-thomas-corneille	Thomas CORNEILLE	Antiochus
alexandre_dumas_pere-antony.html	http://théâtre-documentation.com/content/?q=node/307	Alexandre DUMAS Père	Antony
alexis_piron-antre_de_trophonius.html	http://théâtre-documentation.com/content/l’antre-de-trophonius-alexis-piron	Alexis PIRON	Antre de Trophonius (L’)
jean_giraudoux-apollon_de_bellac.html	http://théâtre-documentation.com/content/l’apollon-de-bellac-jean-giraudoux	Jean GIRAUDOUX	Apollon de Bellac (L’)
eugene_scribe_melesville_joseph_xavier_boniface_saintine-apollon_du_reverbere_ou_les_conjectures_de_carrefour.html	http://théâtre-documentation.com/content/l’apollon-du-réverbère-eugène-scribe-mélesville-joseph-xavier-boniface-saintine	Eugène SCRIBE - MÉLESVILLE - Joseph-Xavier Boniface SAINTINE	Apollon du réverbère (L’) ou les conjectures de carrefour
louis_de_boissy-apologie_du_siecle_ou_momus_corrige.html	http://théâtre-documentation.com/content/lapologie-du-siècle-louis-de-boissy	Louis DE BOISSY	Apologie du siècle (L') ou Momus corrigé
hauteroche-apparences_trompeuses.html	http://théâtre-documentation.com/content/?q=node/383	HAUTEROCHE	Apparences trompeuses (Les)
marc_antoine_madeleine_desaugiers-appartement_a_deux_maitres.html	http://théâtre-documentation.com/content/l’appartement-à-deux-maîtres-marc-antoine-madeleine-désaugiers	Marc-Antoine-Madeleine DÉSAUGIERS	Appartement à deux maîtres (L’)
ferdinand_laloue-arabe_hospitalier.html	http://théâtre-documentation.com/content/l’arabe-hospitalier-ferdinand-laloue	Ferdinand LALOUE	Arabe hospitalier (L’)
louis_emile_vanderburch_pierre_carmouche-arc_de_triomphe.html	http://théâtre-documentation.com/content/l’arc-de-triomphe-louis-émile-vanderburch-pierre-carmouche	Louis-Émile VANDERBURCH - Pierre CARMOUCHE	Arc de triomphe (L’)
tristan_bernard-ardent_artilleur.html	http://théâtre-documentation.com/content/l’ardent-artilleur-tristan-bernard	Tristan BERNARD	Ardent artilleur (L’)
gaspard_abeille-argelie_reine_de_thessalie.html	http://théâtre-documentation.com/content/?q=node/8	Gaspard ABEILLE	Argélie, reine de Thessalie
pierre_du_ryer-argenis_et_poliarque_ou_theocrine.html	http://théâtre-documentation.com/content/argénis-et-poliarque-pierre-du-ryer	Pierre DU RYER	Argénis et Poliarque ou Théocrine
thomas_corneille-ariane.html	http://théâtre-documentation.com/content/ariane-thomas-corneille	Thomas CORNEILLE	Ariane
claude_boyer-aristodeme.html	http://théâtre-documentation.com/content/aristodème-claude-boyer	Claude BOYER	Aristodème
jean_bertheroy-aristophane_et_moliere.html	http://théâtre-documentation.com/content/aristophane-et-molière-jean-bertheroy	Jean BERTHEROY	Aristophane et Molière
alexis_piron-arlequin_deucalion.html	http://théâtre-documentation.com/content/arlequin-deucalion-alexis-piron	Alexis PIRON	Arlequin-Deucalion
alain_rene_lesage-arlequin_mahomet.html	http://théâtre-documentation.com/content/arlequin-mahomet-alain-rené-lesage	Alain-René LESAGE	Arlequin Mahomet
jean_francois_cailhava_de_l_estandoux-arlequin_mahomet_ou_le_cabriolet_volant.html	http://théâtre-documentation.com/content/arlequin-mahomet-jean-françois-cailhava-de-l’estandoux-ou-le-cabriolet-volant	Jean-François CAILHAVA DE L’ESTANDOUX	Arlequin Mahomet ou le cabriolet volant
louis_biancolelli_charles_ignace_brugiere_de_barante-arlequin_misanthrope.html	http://théâtre-documentation.com/content/arlequin-misanthrope-louis-biancolelli-charles-ignace-brugière-de-barante	Louis BIANCOLELLI - Charles-Ignace BRUGIÈRE DE BARANTE	Arlequin Misanthrope
marivaux-arlequin_poli_par_l_amour.html	http://théâtre-documentation.com/content/?q=node/494	MARIVAUX	Arlequin poli par l'amour
alain_rene_lesage-arlequin_roi_de_serendib.html	http://théâtre-documentation.com/content/arlequin-roi-de-serendib-alain-rené-lesage	Alain-René LESAGE	Arlequin roi de Serendib
jacques_philippe_d_orneval_louis_fuzelier_alain_rene_lesage-arlequin_roi_des_ogres_ou_les_bottes_de_sept_lieues.html	http://théâtre-documentation.com/content/arlequin-roi-des-ogres-jacques-philippe-d’orneval-louis-fuzelier-alain-rené-lesage	Jacques-Philippe D’ORNEVAL - Louis FUZELIER - Alain-René LESAGE	Arlequin roi des Ogres ou les bottes de sept lieues
louis_francois_delisle_de_la_drevetiere-arlequin_sauvage.html	http://théâtre-documentation.com/content/arlequin-sauvage-louis-françois-delisle-de-la-drevetière	Louis-François DELISLE DE LA DREVETIÈRE	Arlequin sauvage
thomas_sauvage_michel_nicolas_balisson_de_rougemont-arlequin_seigneur_de_village.html	http://théâtre-documentation.com/content/arlequin-seigneur-de-village-thomas-sauvage-michel-nicolas-balisson-de-rougemont	Thomas SAUVAGE - Michel-Nicolas Balisson de ROUGEMONT	Arlequin, seigneur de village
alain_rene_lesage-arlequin_thetis.html	http://théâtre-documentation.com/content/arlequin-thétis-alain-rené-lesage	Alain-René LESAGE	Arlequin Thétis
alphonse_daudet-arlesienne.html	http://théâtre-documentation.com/content/l’arlésienne-alphonse-daudet	Alphonse DAUDET	Arlésienne (L’)
jean_galbert_de_campistron-arminius.html	http://théâtre-documentation.com/content/?q=node/108	Jean-Galbert de CAMPISTRON	Arminius
georges_de_scudery-arminius_ou_les_freres_ennemis.html	http://théâtre-documentation.com/content/arminius-georges-de-scudéry	Georges de SCUDÉRY	Arminius ou les frères ennemis
eugene_labiche_auguste_lefranc-art_de_ne_pas_donner_d_etrennes.html	http://théâtre-documentation.com/content/?q=node/1073	Eugène LABICHE - Auguste LEFRANC	Art de ne pas donner d'étrennes (L')
ferdinand_de_villeneuve_charles_dupeuty_joseph_xavier_boniface_saintine-art_de_se_faire_aimer_de_son_mari.html	http://théâtre-documentation.com/content/l’art-de-se-faire-aimer-de-son-mari-ferdinand-de-villeneuve-charles-dupeuty-joseph-xavier	Ferdinand DE VILLENEUVE - Charles DUPEUTY - Joseph-Xavier Boniface SAINTINE	Art de se faire aimer de son mari (L’)
claude_boyer-artaxerce.html	http://théâtre-documentation.com/content/artaxerce-claude-boyer	Claude BOYER	Artaxerce
jean_magnon-artaxerxe.html	http://théâtre-documentation.com/content/artaxerxe-jean-magnon	Jean MAGNON	Artaxerxe
voltaire-artemire_fragments_d.html	http://théâtre-documentation.com/content/?q=node/1038	VOLTAIRE	Artémire (Fragments d')
adolphe_d_ennery_gustave_lemoine-article_213_ou_le_mari_doit_protection.html	http://théâtre-documentation.com/content/l’article-213-adolphe-d’ennery-gustave-lemoine	Adolphe D’ENNERY - Gustave LEMOINE	Article 213 (L’) ou le mari doit protection...
georges_courteline-article_330.html	http://théâtre-documentation.com/content/?q=node/146	Georges COURTELINE	Article 330 (L')
jacques_francois_ancelot_eugene_labiche_auguste_lefranc_marc_michel-article_960_ou_la_donation.html	http://théâtre-documentation.com/content/l’article-960-jacques-françois-ancelot-eugène-labiche-auguste-lefranc-marc-michel	Jacques-François ANCELOT - Eugène LABICHE - Auguste LEFRANC - MARC-MICHEL	Article 960 (L') ou la donation
eugene_scribe_adrien_perlet-artiste.html	http://théâtre-documentation.com/content/l’artiste-eugène-scribe-adrien-perlet	Eugène SCRIBE - Adrien PERLET	Artiste (L')
david_augustin_de_brueys-asba.html	http://théâtre-documentation.com/content/asba-david-augustin-de-brueys	David Augustin de BRUEYS	Asba
abbe_augustin_theodore_vincent_lebeau_de_schosne-assemblee.html	http://théâtre-documentation.com/content/l’assemblée-abbé-augustin-théodore-vincent-lebeau-de-schosne	Abbé Augustin-Théodore-Vincent LEBEAU DE SCHOSNE	Assemblée (L’)
philippe_quinault-astrate_roi_de_tyr.html	http://théâtre-documentation.com/content/?q=node/630	Philippe QUINAULT	Astrate, Roi de Tyr
