VALEUR,#le-maitre-de-musique,#le-maitre-a-danser,#l-eleve,#monsieur-jourdain,#premier-laquais,#second-laquais,#un-musicien,#une-musicienne #deux-musiciens,#premier-musicien,#second-musicien,#une-musicienne,#trois-musiciens,#le-maitre-d-armes,#le-maitre-de-philosophie,#le-maitre-tailleur,#garcon-tailleur,#laquais,#nicole,#madame-jourdain,#dorante,#cleonte,#covielle,#lucile,#dorimene,#les-musiciens,#le-mufti,#les-turcs,#tous,#homme-du-bel-air,#autre-homme-du-bel-air,#femme-du-bel-air,#autre-femme-du-bel-air,#gascon,#autre-gascon,#le-suisse,#vieux-bourgeois-babillard,#vieille-bourgeoise-babillarde,#hommes-femmes,#trois-espagnols,#trois-musiciens-espagnols,#espagnol,#deux-espagnols,#italiens,#le-musicien-italien,#la-musicienne-italienne,#musicien-et-musicienne-italiens,#le-musicien-itatien,#musicien-musicienne-italiens,#musiciens-poitevins,#autre-musicien,#les-deux-musiciens
#un-musicien,4.947058823529412,4.947058823529412,0.029411764705882353,0.15473145780051148,15.058823529411764,15.058823529411764,32.029411764705884,32.029411764705884,32.029411764705884,32.029411764705884,32.029411764705884,32.029411764705884,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.11764705882352941,0.20588235294117646,0.29411764705882354,0.35294117647058826,0.23529411764705882,0.2647058823529412,0.08823529411764706,0.20588235294117646,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#un-musicien,4.947058823529412,4.947058823529412,0.029411764705882353,0.15473145780051148,15.058823529411764,15.058823529411764,32.029411764705884,32.029411764705884,32.029411764705884,32.029411764705884,32.029411764705884,32.029411764705884,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.11764705882352941,0.20588235294117646,0.29411764705882354,0.35294117647058826,0.23529411764705882,0.2647058823529412,0.08823529411764706,0.20588235294117646,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#un-musicien,4.947058823529412,4.947058823529412,0.029411764705882353,0.15473145780051148,15.058823529411764,15.058823529411764,32.029411764705884,32.029411764705884,32.029411764705884,32.029411764705884,32.029411764705884,32.029411764705884,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.11764705882352941,0.20588235294117646,0.29411764705882354,0.35294117647058826,0.23529411764705882,0.2647058823529412,0.08823529411764706,0.20588235294117646,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#le-maitre-d-armes,9.894117647058824,9.894117647058824,0.058823529411764705,0.30946291560102296,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,30.11764705882353,6.617647058823529,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.4117647058823529,0.5882352941176471,0.7058823529411765,0.47058823529411764,0.5294117647058824,0.17647058823529413,0.4117647058823529,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#le-maitre-de-philosophie,1.6941176470588233,1.6941176470588233,0.058823529411764705,0.30946291560102296,0.11764705882352941,6.617647058823529,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,6.617647058823529,30.11764705882353,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.4117647058823529,0.5882352941176471,0.7058823529411765,0.47058823529411764,0.5294117647058824,0.17647058823529413,0.4117647058823529,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#le-maitre-tailleur,0.14705882352941177,0.14705882352941177,0.029411764705882353,0.15473145780051148,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.058823529411764705,32.029411764705884,32.029411764705884,0.11764705882352941,0.20588235294117646,0.29411764705882354,0.35294117647058826,0.23529411764705882,0.2647058823529412,0.08823529411764706,0.20588235294117646,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#le-maitre-tailleur,0.14705882352941177,0.14705882352941177,0.029411764705882353,0.15473145780051148,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.058823529411764705,32.029411764705884,32.029411764705884,0.11764705882352941,0.20588235294117646,0.29411764705882354,0.35294117647058826,0.23529411764705882,0.2647058823529412,0.08823529411764706,0.20588235294117646,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#laquais,0.5882352941176471,0.5882352941176471,0.11764705882352941,0.03196930946291557,0.23529411764705882,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.23529411764705882,0.11764705882352941,0.11764705882352941,26.470588235294116,0.8235294117647058,1.1764705882352942,0.2450980392156862,0.9411764705882353,1.0588235294117647,0.35294117647058826,1.6806722689075633,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#nicole,1.0294117647058825,1.0294117647058825,0.20588235294117646,0.11417610522469859,0.4117647058823529,0.4117647058823529,0.20588235294117646,0.20588235294117646,0.20588235294117646,0.20588235294117646,0.20588235294117646,0.20588235294117646,0.4117647058823529,0.4117647058823529,0.20588235294117646,0.20588235294117646,0.8235294117647058,21.441176470588232,1.8302521008403354,0.8753501400560225,1.1113445378151263,0.011671335200746953,0.23669467787114842,1.4411764705882353,0.20588235294117646,0.20588235294117646,0.20588235294117646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#madame-jourdain,1.470588235294118,1.470588235294118,0.29411764705882354,0.008184143222506334,0.5882352941176471,0.5882352941176471,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.5882352941176471,0.5882352941176471,0.29411764705882354,0.29411764705882354,1.1764705882352942,1.8302521008403367,16.941176470588232,0.6127450980392154,0.052941176470588255,1.0248366013071895,0.015686274509803897,0.0016806722689075512,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#dorante,1.7647058823529411,1.7647058823529411,0.3529411764705882,0.0017050298380221532,0.7058823529411764,0.7058823529411764,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.7058823529411764,0.7058823529411764,0.3529411764705882,0.3529411764705882,0.2450980392156864,0.8753501400560225,0.6127450980392158,14.235294117647058,1.1776960784313724,0.009803921568627479,0.0032679738562091517,8.30392156862745,1.1862745098039218,1.1862745098039218,1.1862745098039218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#cleonte,1.1764705882352942,1.1764705882352942,0.23529411764705882,1.0748081841432229,0.47058823529411764,0.47058823529411764,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.47058823529411764,0.47058823529411764,0.23529411764705882,0.23529411764705882,0.9411764705882353,1.1113445378151263,0.052941176470588255,1.1776960784313726,19.88235294117647,7.117647058823529,0.1225490196078431,1.6470588235294117,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#covielle,1.3235294117647058,1.3235294117647058,0.2647058823529412,0.716254617789145,0.5294117647058824,0.5294117647058824,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.5294117647058824,0.5294117647058824,0.2647058823529412,0.2647058823529412,1.0588235294117647,0.01167133520074699,1.0248366013071895,0.009803921568627479,7.117647058823529,18.38235294117647,1.8311546840958601,0.3926237161531278,0.2647058823529412,2.0424836601307192,2.0424836601307192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#lucile,0.4411764705882353,0.4411764705882353,0.08823529411764705,0.0004262574595055383,0.1764705882352941,0.1764705882352941,0.08823529411764705,0.08823529411764705,0.08823529411764705,0.08823529411764705,0.08823529411764705,0.08823529411764705,0.1764705882352941,0.1764705882352941,0.08823529411764705,0.08823529411764705,0.3529411764705882,0.23669467787114842,0.01568627450980393,0.0032679738562091517,0.1225490196078432,1.8311546840958601,28.264705882352942,0.23669467787114842,0.08823529411764705,0.08823529411764705,0.08823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#dorimene,1.0294117647058825,1.0294117647058825,0.20588235294117646,0.01479722323712093,0.4117647058823529,0.4117647058823529,0.20588235294117646,0.20588235294117646,0.20588235294117646,0.20588235294117646,0.20588235294117646,0.20588235294117646,0.4117647058823529,0.4117647058823529,0.20588235294117646,0.20588235294117646,1.6806722689075633,1.4411764705882353,0.0016806722689075764,8.30392156862745,1.6470588235294117,0.39262371615312797,0.23669467787114842,21.441176470588232,3.063025210084034,0.20588235294117646,0.20588235294117646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#les-musiciens,0.14705882352941177,0.14705882352941177,0.029411764705882353,0.15473145780051148,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.11764705882352941,0.20588235294117646,0.29411764705882354,1.1862745098039214,0.23529411764705882,0.2647058823529412,0.08823529411764706,3.063025210084034,32.029411764705884,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#le-mufti,0.14705882352941177,0.14705882352941177,0.029411764705882353,0.6764705882352942,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.11764705882352941,0.20588235294117646,0.29411764705882354,1.1862745098039214,0.23529411764705882,2.0424836601307192,0.08823529411764706,0.20588235294117646,0.029411764705882353,32.029411764705884,32.029411764705884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#le-mufti,0.14705882352941177,0.14705882352941177,0.029411764705882353,0.6764705882352942,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.11764705882352941,0.20588235294117646,0.29411764705882354,1.1862745098039214,0.23529411764705882,2.0424836601307192,0.08823529411764706,0.20588235294117646,0.029411764705882353,32.029411764705884,32.029411764705884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#tous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#tous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#tous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#tous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#tous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#tous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#tous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#tous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#tous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#tous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
