VALEUR,#jodelet,#hauteroche,#chevalier,#la-roque,#polixene,#aminte,#silvanire,#la-fleur,#clomire,#selvage,#forestan,#dorise,#montan,#filene,#dafnis,#isabelle,#marine,#panfile,#tersandre,#ragotin,#le-docteur,#clorinde,#tancrede,#arsace,#hermine,#arimon,#armide,#l-ombre,#renaud,#agis,#un-triton #une-sirene,#l-amour
#dorise,0.23684210526315788,0.47368421052631576,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.07894736842105263,0.15789473684210525,0.23684210526315788,2.4590643274853803,4.491228070175438,4.491228070175438,32.23684210526316,21.49122807017544,4.918128654970761,1.4824561403508774,0.39473684210526316,0.47368421052631576,0.23684210526315788,0.23684210526315788,0.15789473684210525,0.07894736842105263,0.39473684210526316,0.39473684210526316,0.39473684210526316,0.15789473684210525,0.07894736842105263,0.39473684210526316,0.15789473684210525,0.3157894736842105,0.07894736842105263,0.07894736842105263,0.15789473684210525
#montan,0.15789473684210525,0.3157894736842105,0.21052631578947367,0.21052631578947367,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.15789473684210525,7.605263157894737,7.605263157894737,21.49122807017544,34.10526315789474,1.4824561403508774,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.2631578947368421,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.10526315789473684
#filene,0.47368421052631576,0.9473684210526315,0.631578947368421,0.631578947368421,0.3157894736842105,0.15789473684210525,0.3157894736842105,0.47368421052631576,4.918128654970761,1.4824561403508774,1.4824561403508774,4.918128654970761,1.4824561403508774,26.94736842105263,17.964912280701753,0.7894736842105263,0.9473684210526315,0.47368421052631576,0.47368421052631576,0.3157894736842105,0.15789473684210525,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.3157894736842105,0.15789473684210525,0.7894736842105263,0.3157894736842105,0.631578947368421,0.15789473684210525,0.15789473684210525,0.3157894736842105
#dafnis,0.3157894736842105,0.631578947368421,0.42105263157894735,0.42105263157894735,0.21052631578947367,0.10526315789473684,0.21052631578947367,0.3157894736842105,8.982456140350877,0.21052631578947367,0.21052631578947367,1.4824561403508774,0.21052631578947367,17.964912280701753,30.42105263157895,0.5263157894736842,0.631578947368421,0.3157894736842105,0.3157894736842105,0.21052631578947367,0.10526315789473684,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.21052631578947367,0.10526315789473684,0.5263157894736842,0.21052631578947367,0.42105263157894735,0.10526315789473684,0.10526315789473684,0.21052631578947367
#isabelle,0.39473684210526316,0.7894736842105263,0.5263157894736842,0.5263157894736842,0.2631578947368421,0.13157894736842105,0.2631578947368421,0.39473684210526316,0.39473684210526316,0.2631578947368421,0.2631578947368421,0.39473684210526316,0.2631578947368421,0.7894736842105263,0.5263157894736842,28.65789473684211,22.456140350877188,6.528070175438595,17.19473684210526,11.463157894736844,5.731578947368422,0.6578947368421052,0.6578947368421052,0.6578947368421052,0.2631578947368421,0.13157894736842105,0.6578947368421052,0.2631578947368421,0.5263157894736842,0.13157894736842105,0.13157894736842105,0.2631578947368421
#marine,0.47368421052631576,0.9473684210526315,0.631578947368421,0.631578947368421,0.3157894736842105,0.15789473684210525,0.3157894736842105,0.47368421052631576,0.47368421052631576,0.3157894736842105,0.3157894736842105,0.47368421052631576,0.3157894736842105,0.9473684210526315,0.631578947368421,22.456140350877188,26.94736842105263,13.473684210526315,13.473684210526315,8.982456140350877,4.491228070175438,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.3157894736842105,0.15789473684210525,0.7894736842105263,0.3157894736842105,0.631578947368421,0.15789473684210525,0.15789473684210525,0.3157894736842105
#panfile,0.23684210526315788,0.47368421052631576,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.07894736842105263,0.15789473684210525,0.23684210526315788,0.23684210526315788,0.15789473684210525,0.15789473684210525,0.23684210526315788,0.15789473684210525,0.47368421052631576,0.3157894736842105,6.528070175438595,13.473684210526315,32.23684210526316,13.125730994152047,21.49122807017544,10.74561403508772,0.39473684210526316,0.39473684210526316,0.39473684210526316,0.15789473684210525,0.07894736842105263,0.39473684210526316,0.15789473684210525,0.3157894736842105,0.07894736842105263,0.07894736842105263,0.15789473684210525
#tersandre,0.23684210526315788,0.47368421052631576,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.07894736842105263,0.15789473684210525,0.23684210526315788,0.23684210526315788,0.15789473684210525,0.15789473684210525,0.23684210526315788,0.15789473684210525,0.47368421052631576,0.3157894736842105,17.19473684210526,13.473684210526315,13.125730994152047,32.23684210526316,21.49122807017544,10.74561403508772,0.39473684210526316,0.39473684210526316,0.39473684210526316,0.15789473684210525,0.07894736842105263,0.39473684210526316,0.15789473684210525,0.3157894736842105,0.07894736842105263,0.07894736842105263,0.15789473684210525
#ragotin,0.15789473684210525,0.3157894736842105,0.21052631578947367,0.21052631578947367,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.3157894736842105,0.21052631578947367,11.463157894736844,8.982456140350877,21.49122807017544,21.49122807017544,34.10526315789474,17.05263157894737,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.2631578947368421,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.10526315789473684
#le-docteur,0.07894736842105263,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.07894736842105263,0.07894736842105263,0.05263157894736842,0.05263157894736842,0.07894736842105263,0.05263157894736842,0.15789473684210525,0.10526315789473684,5.731578947368422,4.491228070175438,10.74561403508772,10.74561403508772,17.05263157894737,36.02631578947369,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.05263157894736842,0.02631578947368421,0.13157894736842105,0.05263157894736842,0.10526315789473684,0.02631578947368421,0.02631578947368421,0.05263157894736842
#clorinde,0.39473684210526316,0.7894736842105263,0.5263157894736842,0.5263157894736842,0.2631578947368421,0.13157894736842105,0.2631578947368421,0.39473684210526316,0.39473684210526316,0.2631578947368421,0.2631578947368421,0.39473684210526316,0.2631578947368421,0.7894736842105263,0.5263157894736842,0.6578947368421052,0.7894736842105263,0.39473684210526316,0.39473684210526316,0.2631578947368421,0.13157894736842105,28.65789473684211,2.7378947368421054,8.337894736842106,2.0631578947368427,5.731578947368422,0.6578947368421052,0.2631578947368421,0.5263157894736842,0.13157894736842105,0.13157894736842105,0.2631578947368421
#tancrede,0.39473684210526316,0.7894736842105263,0.5263157894736842,0.5263157894736842,0.2631578947368421,0.13157894736842105,0.2631578947368421,0.39473684210526316,0.39473684210526316,0.2631578947368421,0.2631578947368421,0.39473684210526316,0.2631578947368421,0.7894736842105263,0.5263157894736842,0.6578947368421052,0.7894736842105263,0.39473684210526316,0.39473684210526316,0.2631578947368421,0.13157894736842105,2.7378947368421054,28.65789473684211,2.7378947368421054,2.0631578947368427,5.731578947368422,0.6578947368421052,0.2631578947368421,0.5263157894736842,0.13157894736842105,0.13157894736842105,0.2631578947368421
#arsace,0.39473684210526316,0.7894736842105263,0.5263157894736842,0.5263157894736842,0.2631578947368421,0.13157894736842105,0.2631578947368421,0.39473684210526316,0.39473684210526316,0.2631578947368421,0.2631578947368421,0.39473684210526316,0.2631578947368421,0.7894736842105263,0.5263157894736842,0.6578947368421052,0.7894736842105263,0.39473684210526316,0.39473684210526316,0.2631578947368421,0.13157894736842105,8.337894736842106,2.7378947368421054,28.65789473684211,2.0631578947368427,0.13157894736842105,0.6578947368421052,0.2631578947368421,0.5263157894736842,0.13157894736842105,0.13157894736842105,0.2631578947368421
#hermine,0.15789473684210525,0.3157894736842105,0.21052631578947367,0.21052631578947367,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.3157894736842105,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.05263157894736842,2.0631578947368427,2.0631578947368427,2.0631578947368427,34.10526315789474,0.05263157894736842,0.2631578947368421,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.10526315789473684
#arimon,0.07894736842105263,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.07894736842105263,0.07894736842105263,0.05263157894736842,0.05263157894736842,0.07894736842105263,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.13157894736842105,0.15789473684210525,0.07894736842105263,0.07894736842105263,0.05263157894736842,0.02631578947368421,5.731578947368422,5.731578947368422,0.13157894736842105,0.05263157894736842,36.02631578947369,0.13157894736842105,0.05263157894736842,0.10526315789473684,0.02631578947368421,0.02631578947368421,0.05263157894736842
#armide,0.39473684210526316,0.7894736842105263,0.5263157894736842,0.5263157894736842,0.2631578947368421,0.13157894736842105,0.2631578947368421,0.39473684210526316,0.39473684210526316,0.2631578947368421,0.2631578947368421,0.39473684210526316,0.2631578947368421,0.7894736842105263,0.5263157894736842,0.6578947368421052,0.7894736842105263,0.39473684210526316,0.39473684210526316,0.2631578947368421,0.13157894736842105,0.6578947368421052,0.6578947368421052,0.6578947368421052,0.2631578947368421,0.13157894736842105,28.65789473684211,2.0631578947368427,0.42631578947368426,0.13157894736842105,0.13157894736842105,2.0631578947368427
#l-ombre,0.15789473684210525,0.3157894736842105,0.21052631578947367,0.21052631578947367,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.3157894736842105,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.10526315789473684,0.05263157894736842,2.0631578947368427,34.10526315789474,2.960526315789474,17.05263157894737,0.05263157894736842,0.10526315789473684
#renaud,0.3157894736842105,0.631578947368421,0.42105263157894735,0.42105263157894735,0.21052631578947367,0.10526315789473684,0.21052631578947367,0.3157894736842105,0.3157894736842105,0.21052631578947367,0.21052631578947367,0.3157894736842105,0.21052631578947367,0.631578947368421,0.42105263157894735,0.5263157894736842,0.631578947368421,0.3157894736842105,0.3157894736842105,0.21052631578947367,0.10526315789473684,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.21052631578947367,0.10526315789473684,0.42631578947368426,2.960526315789474,30.42105263157895,7.605263157894737,7.605263157894737,0.21052631578947367
#agis,0.07894736842105263,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.07894736842105263,0.07894736842105263,0.05263157894736842,0.05263157894736842,0.07894736842105263,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.13157894736842105,0.15789473684210525,0.07894736842105263,0.07894736842105263,0.05263157894736842,0.02631578947368421,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.05263157894736842,0.02631578947368421,0.13157894736842105,17.05263157894737,7.605263157894737,36.02631578947369,0.02631578947368421,0.05263157894736842
#un-triton #une-sirene,0.07894736842105263,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.07894736842105263,0.07894736842105263,0.05263157894736842,0.05263157894736842,0.07894736842105263,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.13157894736842105,0.15789473684210525,0.07894736842105263,0.07894736842105263,0.05263157894736842,0.02631578947368421,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.05263157894736842,0.02631578947368421,0.13157894736842105,0.05263157894736842,7.605263157894737,0.02631578947368421,36.02631578947369,0.05263157894736842
#l-amour,0.15789473684210525,0.3157894736842105,0.21052631578947367,0.21052631578947367,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.3157894736842105,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.10526315789473684,0.05263157894736842,2.0631578947368427,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.05263157894736842,34.10526315789474
Successions,#jodelet,#hauteroche,#chevalier,#la-roque,#polixene,#aminte,#silvanire,#la-fleur,#clomire,#selvage,#forestan,#dorise,#montan,#filene,#dafnis,#isabelle,#marine,#panfile,#tersandre,#ragotin,#le-docteur,#clorinde,#tancrede,#arsace,#hermine,#arimon,#armide,#l-ombre,#renaud,#agis,#un-triton #une-sirene,#l-amour
#jodelet,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#hauteroche,0.2,0.0,0.4666666666666667,0.0,0.06666666666666667,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#chevalier,0.043478260869565216,0.5652173913043478,0.0,0.08695652173913043,0.043478260869565216,0.0,0.13043478260869565,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#la-roque,0.0,0.38461538461538464,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#polixene,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#aminte,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#silvanire,0.0,0.0,0.4,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#la-fleur,0.0,0.2857142857142857,0.14285714285714285,0.38095238095238093,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616
#clomire,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0625,0.0,0.1875,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#selvage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.782608695652174,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#forestan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#dorise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.4666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#montan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#filene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.14,0.02,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#dafnis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#isabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.5882352941176471,0.11764705882352941,0.11764705882352941,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#marine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18604651162790697,0.0,0.6744186046511628,0.06976744186046512,0.023255813953488372,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#panfile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.4246575342465753,0.0,0.0821917808219178,0.0821917808219178,0.3972602739726027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#tersandre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.38461538461538464,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#ragotin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#le-docteur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.047619047619047616,0.6904761904761905,0.047619047619047616,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
