VALEUR,#le-choeur,#le-maitre-de-chant,#le-premier-page,#le-maitre-de-ballets,#le-deuxieme-page,#vincent,#marie,#les-pages,#la-comtesse,#josephine,#le-chabellan,#eugene,#le-page,#un-deuxieme-page,#le-duc,#marie #vincent,#rustan,#l-empereur
#la-comtesse,0.0833333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.3333333333333334,0.3333333333333333,6.666666666666668,0.13333333333333347,1.3333333333333337,0.26666666666666655,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
#josephine,0.1666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0416666666666665,1.0416666666666665,0.6666666666666666,0.13333333333333347,1.6666666666666672,0.1666666666666667,0.13333333333333347,0.1666666666666667,0.1666666666666667,0.0833333333333333,0.6666666666666666,0.1666666666666667,0.1666666666666667
#le-chabellan,2.016666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.06666666666666667,1.3333333333333337,0.1666666666666667,13.066666666666668,1.3333333333333337,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667
#eugene,0.0833333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.26666666666666655,0.13333333333333347,1.3333333333333337,6.666666666666668,1.3333333333333337,1.3333333333333337,2.6666666666666674,0.3333333333333333,0.3333333333333333,0.3333333333333333
#le-page,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.3333333333333333,0.1666666666666667,0.06666666666666667,1.3333333333333337,13.066666666666668,13.066666666666668,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667
#le-page,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.3333333333333333,0.1666666666666667,0.06666666666666667,1.3333333333333337,13.066666666666668,13.066666666666668,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667
#le-duc,0.5333333333333333,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.5333333333333333,0.5333333333333333,0.13333333333333333,0.6666666666666666,0.0833333333333333,0.13333333333333333,2.6666666666666674,0.13333333333333333,0.13333333333333333,11.266666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333
#marie #vincent,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,2.016666666666667,2.016666666666667,0.06666666666666667,0.3333333333333333,0.6666666666666666,0.06666666666666667,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,13.066666666666668,0.06666666666666667,0.06666666666666667
#rustan,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.3333333333333333,0.1666666666666667,0.06666666666666667,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,13.066666666666668,0.06666666666666667
#l-empereur,2.016666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.3333333333333333,0.1666666666666667,0.06666666666666667,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,13.066666666666668
Successions,#le-choeur,#le-maitre-de-chant,#le-premier-page,#le-maitre-de-ballets,#le-deuxieme-page,#vincent,#marie,#les-pages,#la-comtesse,#josephine,#le-chabellan,#eugene,#le-page,#un-deuxieme-page,#le-duc,#marie #vincent,#rustan,#l-empereur
#le-choeur,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
#le-maitre-de-chant,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#le-premier-page,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#le-maitre-de-ballets,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#le-deuxieme-page,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#vincent,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#marie,0.0,0.0,0.058823529411764705,0.0,0.0,0.47058823529411764,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0
#les-pages,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#la-comtesse,0.03571428571428571,0.0,0.0,0.0,0.0,0.10714285714285714,0.14285714285714285,0.0,0.03571428571428571,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#josephine,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.057692307692307696,0.0,0.3269230769230769,0.09615384615384616,0.0,0.21153846153846154,0.019230769230769232,0.019230769230769232,0.09615384615384616,0.0,0.07692307692307693,0.057692307692307696
#le-chabellan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#eugene,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34375,0.0,0.03125,0.0,0.0,0.59375,0.0,0.0,0.0
#le-chabellan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#un-deuxieme-page,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#le-duc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.76,0.0,0.0,0.04,0.0,0.0,0.0
#marie #vincent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
#un-deuxieme-page,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#l-empereur,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
