VALEUR,#flore,#climene #daphne,#tircis #dorilas,#tircis,#dorilas,#climene,#daphne,#tous,#tous-deux,#pan,#flore #pan,#les-quatre-amants,#bergere,#argan,#toinette,#angelique,#beline,#le-notaire,#polichinelle,#une-vieille,#archers,#cleante,#monsieur-diafoirus,#thomas-diafoirus,#louison,#beralde,#premiere-femme-maure,#seconde-femme-maure,#troisieme-femme-maure,#quatrieme-femme-maure,#ensemble-des-femmes-maures,#monsieur-fleurant,#monsieur-purgon,#praeses,#primus-doctor,#bachelierus,#chorus,#secundus-doctor,#tertius-doctor,#quintus-doctor,#chirurgus
#climene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#tous,0.027777777777777776,16.055555555555557,16.055555555555557,0.027777777777777776,0.027777777777777776,0.0,0.0,34.02777777777778,0.0,0.0,34.02777777777778,34.02777777777778,0.027777777777777776,0.7222222222222222,0.6111111111111112,0.25,0.16666666666666666,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.3611111111111111,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#climene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#climene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#tous,0.027777777777777776,16.055555555555557,16.055555555555557,0.027777777777777776,0.027777777777777776,0.0,0.0,34.02777777777778,0.0,0.0,34.02777777777778,34.02777777777778,0.027777777777777776,0.7222222222222222,0.6111111111111112,0.25,0.16666666666666666,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.3611111111111111,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#tous,0.027777777777777776,16.055555555555557,16.055555555555557,0.027777777777777776,0.027777777777777776,0.0,0.0,34.02777777777778,0.0,0.0,34.02777777777778,34.02777777777778,0.027777777777777776,0.7222222222222222,0.6111111111111112,0.25,0.16666666666666666,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.3611111111111111,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#bergere,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,34.02777777777778,0.7222222222222222,0.6111111111111112,0.25,0.16666666666666666,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.3611111111111111,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#argan,0.7222222222222222,1.4444444444444444,1.4444444444444444,0.7222222222222222,0.7222222222222222,0.0,0.0,0.7222222222222222,0.0,0.0,0.7222222222222222,0.7222222222222222,0.7222222222222222,2.777777777777777,0.07770007770007764,0.038461538461538464,0.10256410256410267,0.10683760683760685,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.10256410256410267,0.2136752136752137,0.2136752136752137,0.10683760683760685,0.7261669953977644,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.10683760683760685,0.10683760683760685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#toinette,0.611111111111111,1.222222222222222,1.222222222222222,0.611111111111111,0.611111111111111,0.0,0.0,0.611111111111111,0.0,0.0,0.611111111111111,0.611111111111111,0.611111111111111,0.07770007770007764,5.444444444444442,1.1363636363636365,0.03030303030303033,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.484848484848485,0.4949494949494952,0.4949494949494952,0.611111111111111,0.1402486402486402,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.2474747474747476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#angelique,0.25,0.5,0.5,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.038461538461538464,1.1363636363636365,20.25,0.16666666666666666,0.25,0.25,0.25,0.25,1.5,4.5,4.5,0.25,1.5576923076923077,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#beline,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.10256410256410267,0.030303030303030245,0.16666666666666666,25.0,4.166666666666668,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.3333333333333337,1.3333333333333337,0.16666666666666666,0.6282051282051281,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#le-notaire,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.10683760683760685,0.6111111111111112,0.25,4.166666666666668,34.02777777777778,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.3611111111111111,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#polichinelle,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.7222222222222222,0.6111111111111112,0.25,0.16666666666666666,0.027777777777777776,34.02777777777778,34.02777777777778,34.02777777777778,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.3611111111111111,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#polichinelle,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.7222222222222222,0.6111111111111112,0.25,0.16666666666666666,0.027777777777777776,34.02777777777778,34.02777777777778,34.02777777777778,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.3611111111111111,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#polichinelle,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.7222222222222222,0.6111111111111112,0.25,0.16666666666666666,0.027777777777777776,34.02777777777778,34.02777777777778,34.02777777777778,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.3611111111111111,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#cleante,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.10256410256410267,0.4848484848484846,1.5,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,25.0,1.3333333333333337,1.3333333333333337,0.16666666666666666,0.6282051282051281,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#monsieur-diafoirus,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.2136752136752137,0.49494949494949475,4.5,1.3333333333333337,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,1.3333333333333337,32.111111111111114,32.111111111111114,0.05555555555555555,0.7222222222222222,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#monsieur-diafoirus,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.2136752136752137,0.49494949494949475,4.5,1.3333333333333337,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,1.3333333333333337,32.111111111111114,32.111111111111114,0.05555555555555555,0.7222222222222222,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#louison,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.10683760683760685,0.6111111111111112,0.25,0.16666666666666666,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.05555555555555555,0.05555555555555555,34.02777777777778,0.3611111111111111,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#beralde,0.3611111111111111,0.7222222222222222,0.7222222222222222,0.3611111111111111,0.3611111111111111,0.0,0.0,0.3611111111111111,0.0,0.0,0.3611111111111111,0.3611111111111111,0.3611111111111111,0.7261669953977644,0.1402486402486402,1.5576923076923077,0.6282051282051281,0.3611111111111111,0.3611111111111111,0.3611111111111111,0.3611111111111111,0.6282051282051281,0.7222222222222222,0.7222222222222222,0.3611111111111111,14.694444444444443,0.3611111111111111,0.3611111111111111,0.3611111111111111,0.3611111111111111,0.3611111111111111,1.13034188034188,0.3611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#premiere-femme-maure,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.7222222222222222,0.6111111111111112,0.25,0.16666666666666666,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.3611111111111111,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#premiere-femme-maure,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.7222222222222222,0.6111111111111112,0.25,0.16666666666666666,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.3611111111111111,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#premiere-femme-maure,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.7222222222222222,0.6111111111111112,0.25,0.16666666666666666,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.3611111111111111,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#premiere-femme-maure,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.7222222222222222,0.6111111111111112,0.25,0.16666666666666666,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.3611111111111111,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#premiere-femme-maure,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.7222222222222222,0.6111111111111112,0.25,0.16666666666666666,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.3611111111111111,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#monsieur-fleurant,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.10683760683760685,0.6111111111111112,0.25,0.16666666666666666,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.027777777777777776,1.13034188034188,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,34.02777777777778,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#monsieur-purgon,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.10683760683760685,0.24747474747474738,0.25,0.16666666666666666,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.3611111111111111,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,34.02777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#climene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#climene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#climene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#climene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#climene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#climene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#climene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#climene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Successions,#flore,#climene #daphne,#tircis #dorilas,#tircis,#dorilas,#climene,#daphne,#tous,#tous-deux,#pan,#flore #pan,#les-quatre-amants,#bergere,#argan,#toinette,#angelique,#beline,#le-notaire,#polichinelle,#une-vieille,#archers,#cleante,#monsieur-diafoirus,#thomas-diafoirus,#louison,#beralde,#premiere-femme-maure,#seconde-femme-maure,#troisieme-femme-maure,#quatrieme-femme-maure,#ensemble-des-femmes-maures,#monsieur-fleurant,#monsieur-purgon,#praeses,#primus-doctor,#bachelierus,#chorus,#secundus-doctor,#tertius-doctor,#quintus-doctor,#chirurgus
#flore,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#climene #daphne,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#tircis #dorilas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#tircis,0.0,0.0,0.4,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#dorilas,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#climene,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
