VALEUR,#zopire,#abramane,#erinice,#ensemble,#le-choeur,#cephie,#amelite,#amelite #cephie #choeur,#le-choeur-des-esprits-cruels,#zoroastre,#oromases,#oromases #choeur,#le-choeur-des-demons,#amelite #erinice,#cephie #choeur,#abramante,#amelite #zoroastre,#choeur,#choeur-de-peuples,#narbanor,#erinice #abramane,#zopire #les-choeurs,#la-vengeance #le-choeur,#la-vengeance,#abramane #erinice #zopire #les-furies #le-choeur,#la-voix-souteraine,#tous,#le-choeur-de-peuples,#le-choeur-de-pretres,#erinie #abramante
#amelite #cephie #choeur,0.10810810810810811,0.43243243243243246,0.5405405405405406,0.10810810810810811,11.07027027027027,20.828828828828826,1.7441441441441434,33.108108108108105,0.05405405405405406,0.0071542130365659685,0.16216216216216217,0.05405405405405406,0.05405405405405406,0.05405405405405406,7.358108108108108,0.16216216216216217,0.16216216216216217,0.05405405405405406,0.10810810810810811,0.05405405405405406,0.10810810810810811,0.05405405405405406,0.10810810810810811,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406
#le-choeur-des-esprits-cruels,0.05405405405405406,0.21621621621621623,0.2702702702702703,0.05405405405405406,0.13513513513513514,0.08108108108108109,0.8720720720720717,0.05405405405405406,35.02702702702703,0.4594594594594595,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703
#zoroastre,0.918918918918919,3.675675675675676,1.4651828298887124,0.0071542130365659685,1.2620031796502384,0.28033916269210374,0.6448330683624799,0.0071542130365659685,0.4594594594594595,10.81081081081081,0.28033916269210374,0.6359300476947536,0.4594594594594595,0.6359300476947536,1.2718600953895072,0.28033916269210374,1.90779014308426,0.6359300476947536,1.2718600953895072,0.4594594594594595,0.918918918918919,0.4594594594594595,0.918918918918919,0.4594594594594595,0.4594594594594595,0.4594594594594595,0.4594594594594595,0.6359300476947536,0.6359300476947536,0.6359300476947536
#oromases,0.16216216216216217,0.6486486486486487,0.8108108108108109,0.16216216216216217,0.40540540540540543,0.24324324324324326,1.2162162162162162,0.16216216216216217,0.08108108108108109,0.28033916269210374,31.24324324324324,10.414414414414413,0.08108108108108109,0.08108108108108109,0.16216216216216217,0.24324324324324326,0.24324324324324326,0.08108108108108109,0.16216216216216217,0.08108108108108109,0.16216216216216217,0.08108108108108109,0.16216216216216217,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109
#oromases #choeur,0.05405405405405406,0.21621621621621623,0.2702702702702703,0.05405405405405406,0.13513513513513514,0.08108108108108109,0.40540540540540543,0.05405405405405406,0.02702702702702703,0.6359300476947536,10.414414414414413,35.02702702702703,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703
#le-choeur-des-demons,0.05405405405405406,0.21621621621621623,1.9702702702702701,0.05405405405405406,0.13513513513513514,0.08108108108108109,0.8720720720720717,0.05405405405405406,0.02702702702702703,0.4594594594594595,0.08108108108108109,0.02702702702702703,35.02702702702703,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703
#amelite #erinice,0.05405405405405406,0.21621621621621623,1.9702702702702701,0.05405405405405406,0.13513513513513514,0.08108108108108109,0.8720720720720717,0.05405405405405406,0.02702702702702703,0.6359300476947536,0.08108108108108109,0.02702702702702703,0.02702702702702703,35.02702702702703,0.05405405405405406,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703
#cephie #choeur,0.10810810810810811,0.43243243243243246,0.5405405405405406,0.10810810810810811,1.9702702702702701,20.828828828828826,0.044144144144144117,7.358108108108108,0.05405405405405406,1.2718600953895072,0.16216216216216217,0.05405405405405406,0.05405405405405406,0.05405405405405406,33.108108108108105,0.16216216216216217,0.16216216216216217,0.05405405405405406,7.358108108108108,0.05405405405405406,0.10810810810810811,0.05405405405405406,0.10810810810810811,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,16.554054054054053,0.05405405405405406
#abramante,0.16216216216216217,0.6486486486486487,0.044144144144144117,0.16216216216216217,0.40540540540540543,0.24324324324324326,0.038438438438438444,0.16216216216216217,0.08108108108108109,0.28033916269210374,0.24324324324324326,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.16216216216216217,31.24324324324324,0.24324324324324326,0.08108108108108109,4.328828828828828,0.08108108108108109,0.16216216216216217,0.08108108108108109,0.16216216216216217,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,10.414414414414413
#amelite #zoroastre,0.16216216216216217,0.6486486486486487,0.8108108108108109,0.16216216216216217,6.2720720720720715,0.24324324324324326,2.616216216216216,0.16216216216216217,0.08108108108108109,1.90779014308426,0.24324324324324326,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.16216216216216217,0.24324324324324326,31.24324324324324,10.414414414414413,0.16216216216216217,0.08108108108108109,0.16216216216216217,0.08108108108108109,0.16216216216216217,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109
#choeur,0.05405405405405406,0.21621621621621623,0.2702702702702703,0.05405405405405406,5.535135135135135,0.08108108108108109,0.8720720720720717,0.05405405405405406,0.02702702702702703,0.6359300476947536,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.08108108108108109,10.414414414414413,35.02702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703
#choeur-de-peuples,0.10810810810810811,0.43243243243243246,0.5405405405405406,0.10810810810810811,0.2702702702702703,4.328828828828828,0.044144144144144117,0.10810810810810811,0.05405405405405406,1.2718600953895072,0.16216216216216217,0.05405405405405406,0.05405405405405406,0.05405405405405406,7.358108108108108,4.328828828828828,0.16216216216216217,0.05405405405405406,33.108108108108105,0.05405405405405406,0.10810810810810811,0.05405405405405406,0.10810810810810811,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,16.554054054054053,0.05405405405405406
#narbanor,0.05405405405405406,0.21621621621621623,0.2702702702702703,0.05405405405405406,0.13513513513513514,0.08108108108108109,0.40540540540540543,0.05405405405405406,0.02702702702702703,0.4594594594594595,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.05405405405405406,35.02702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703
#erinice #abramane,0.10810810810810811,5.6824324324324325,0.39054054054054044,0.10810810810810811,0.2702702702702703,0.16216216216216217,0.8108108108108109,0.10810810810810811,0.05405405405405406,0.918918918918919,0.16216216216216217,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.10810810810810811,0.16216216216216217,0.16216216216216217,0.05405405405405406,0.10810810810810811,0.05405405405405406,33.108108108108105,16.554054054054053,0.10810810810810811,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406
#zopire #les-choeurs,0.05405405405405406,2.8412162162162162,0.2702702702702703,0.05405405405405406,0.13513513513513514,0.08108108108108109,0.40540540540540543,0.05405405405405406,0.02702702702702703,0.4594594594594595,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.02702702702702703,16.554054054054053,35.02702702702703,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703
#la-vengeance #le-choeur,0.10810810810810811,0.7449324324324323,0.39054054054054044,0.10810810810810811,0.2702702702702703,0.16216216216216217,0.8108108108108109,0.10810810810810811,0.05405405405405406,0.918918918918919,0.16216216216216217,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.10810810810810811,0.16216216216216217,0.16216216216216217,0.05405405405405406,0.10810810810810811,0.05405405405405406,0.10810810810810811,0.05405405405405406,33.108108108108105,16.554054054054053,16.554054054054053,0.05405405405405406,16.554054054054053,0.05405405405405406,0.05405405405405406,0.05405405405405406
#la-vengeance,0.05405405405405406,2.8412162162162162,1.9702702702702701,0.05405405405405406,0.13513513513513514,0.08108108108108109,0.40540540540540543,0.05405405405405406,0.02702702702702703,0.4594594594594595,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,16.554054054054053,35.02702702702703,35.02702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703
#la-vengeance,0.05405405405405406,2.8412162162162162,1.9702702702702701,0.05405405405405406,0.13513513513513514,0.08108108108108109,0.40540540540540543,0.05405405405405406,0.02702702702702703,0.4594594594594595,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,16.554054054054053,35.02702702702703,35.02702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703
#la-voix-souteraine,0.05405405405405406,0.21621621621621623,0.2702702702702703,0.05405405405405406,0.13513513513513514,0.08108108108108109,0.40540540540540543,0.05405405405405406,0.02702702702702703,0.4594594594594595,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.02702702702702703,35.02702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703
#tous,0.05405405405405406,0.21621621621621623,0.2702702702702703,0.05405405405405406,0.13513513513513514,0.08108108108108109,0.40540540540540543,0.05405405405405406,0.02702702702702703,0.4594594594594595,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,16.554054054054053,0.02702702702702703,0.02702702702702703,0.02702702702702703,35.02702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703
#le-choeur-de-peuples,0.05405405405405406,0.21621621621621623,0.2702702702702703,0.05405405405405406,0.13513513513513514,0.08108108108108109,0.40540540540540543,0.05405405405405406,0.02702702702702703,0.6359300476947536,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,35.02702702702703,0.02702702702702703,0.02702702702702703
#le-choeur-de-pretres,0.05405405405405406,0.21621621621621623,0.2702702702702703,0.05405405405405406,0.13513513513513514,10.414414414414413,0.40540540540540543,0.05405405405405406,0.02702702702702703,0.6359300476947536,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,16.554054054054053,0.08108108108108109,0.08108108108108109,0.02702702702702703,16.554054054054053,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,35.02702702702703,0.02702702702702703
#erinie #abramante,0.05405405405405406,0.21621621621621623,0.2702702702702703,0.05405405405405406,0.13513513513513514,0.08108108108108109,0.40540540540540543,0.05405405405405406,0.02702702702702703,0.6359300476947536,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.05405405405405406,10.414414414414413,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,35.02702702702703
Successions,#zopire,#abramane,#erinice,#ensemble,#le-choeur,#cephie,#amelite,#amelite #cephie #choeur,#le-choeur-des-esprits-cruels,#zoroastre,#oromases,#oromases #choeur,#le-choeur-des-demons,#amelite #erinice,#cephie #choeur,#abramante,#amelite #zoroastre,#choeur,#choeur-de-peuples,#narbanor,#erinice #abramane,#zopire #les-choeurs,#la-vengeance #le-choeur,#la-vengeance,#abramane #erinice #zopire #les-furies #le-choeur,#la-voix-souteraine,#tous,#le-choeur-de-peuples,#le-choeur-de-pretres,#erinie #abramante
#zopire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#abramane,0.3,0.1,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
#erinice,0.0,0.17857142857142858,0.0,0.07142857142857142,0.0,0.0,0.21428571428571427,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
#ensemble,0.0,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#le-choeur,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#cephie,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#amelite,0.0,0.0,0.15625,0.03125,0.0625,0.125,0.0,0.0625,0.0,0.4375,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#amelite #cephie #choeur,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#le-choeur-des-esprits-cruels,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#zoroastre,0.0,0.02127659574468085,0.1702127659574468,0.02127659574468085,0.0851063829787234,0.02127659574468085,0.2765957446808511,0.0,0.02127659574468085,0.0425531914893617,0.1702127659574468,0.02127659574468085,0.0,0.0,0.02127659574468085,0.06382978723404255,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0
#oromases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#oromases #choeur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#oromases #choeur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#oromases #choeur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#cephie #choeur,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#abramante,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
#amelite #zoroastre,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#oromases #choeur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#choeur-de-peuples,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
#zopire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#zopire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#zopire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#la-vengeance #le-choeur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
#la-vengeance,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
#zopire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#la-voix-souteraine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
#tous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
