Pièce,Perso principal,genre,Première apparition,Fréquence(scène),Fréquence(répliques),Confrontation
legrand-usurier-gentilhomme,#madame-mananville,Comédie,TODO,0.40625,0.0,0.11983471074380166
lemercier-bavardes,#françoise,Dialogue,TODO,1.0,0.0,0.5
lemercier-la-petite-princesse,#celine,Dialogue,TODO,1.0,0.7642857142857142,0.5
lemierre-artaxerce,#artaban,Tragédie,TODO,0.6551724137931034,0.3317720530835285,0.3076923076923077
lemierre-guillaume-tell,#gesler,Tragédie,TODO,0.5384615384615384,0.25123558484349257,0.22093023255813954
lemierre-idomenee,#idamante,Tragédie,TODO,0.5714285714285714,0.28161888701517707,0.2647058823529412
lemierre-veuve-malabar,#le-grand-bramine,Tragédie,TODO,0.42424242424242425,0.20502645502645503,0.21052631578947367
leroy-moliere-et-les-deux-thalies,#moliere,Dialogue,TODO,1.0,0.676595744680851,0.375
lesage-arlequin-mahomet,#arlequin,Comédie,TODO,0.7692307692307693,0.32954545454545453,0.21212121212121213
lesage-crispin-rival-de-son-maitre,#lisette,Comédie,TODO,0.5384615384615384,0.0,0.175
lesage-dorneval-ile-gougou,#arlequin,Comédie,TODO,0.7666666666666667,0.11538461538461539,0.26666666666666666
lesage-mariages-de-canada,#mezzetin,Comédie,TODO,0.6842105263157895,0.2564935064935065,0.225
lesage-turcaret,#la-baronne,Comédie,TODO,0.6551724137931034,1.0,0.22392638036809817
lescarbot-neptune,#neptune,Pièce,TODO,1.0,0.24166666666666667,0.09090909090909091
lesguillon-saint-yves-protege-de-moliere,#bejart,Comédie,TODO,0.5714285714285714,0.21428571428571427,0.19318181818181818
liborliere-cloison,#cecile,Comédie,TODO,0.8,0.0,0.38461538461538464
linant-alzaide,#alzaïde,Tragédie,TODO,0.68,0.35672020287404904,0.2833333333333333
liquier-amour-electrique,#arsene,Comédie,TODO,0.6666666666666666,1.0,0.5
longepierre-la-mort-de-solon,#policrite,Tragédie,TODO,0.5,0.2566079295154185,0.23684210526315788
longepierre-medee,#medee,Tragédie,TODO,0.6923076923076923,0.5068493150684932,0.22727272727272727
longhaye-richelieu,#corneille,Comédie,TODO,0.625,0.25513196480938416,0.10377358490566038
longhaye-souperdauteuil,#boileau,Comédie,TODO,0.7777777777777778,0.12349397590361445,0.1724137931034483
louet-lemarchant-artistes-de-societe,#nathalie,Comédie,TODO,0.8461538461538461,0.13709677419354838,0.2
lucas-christophe-colomb,#le-choeur,Scène lyrique,TODO,1.0,0.358695652173913,0.5
magnon-artaxerxe,#darie,Tragédie,TODO,0.6296296296296297,0.23198316675433983,0.19101123595505617
magnon-jeanne-de-naples,#la-reine,Tragédie,TODO,0.6333333333333333,0.21115537848605578,0.18686868686868688
magnon-josaphat,#josaphat,Tragi-comédie,TODO,0.5769230769230769,0.25089392133492255,0.1953125
magnon-mariage-oroondate,#roxane,Tragi-comédie,TODO,0.7631578947368421,0.37934560327198363,0.28125
magnon-sejanus,#apicata,Tragédie,TODO,0.4090909090909091,0.11722054380664652,0.15
magnon-tamerlan,#tamerlan,Tragédie,TODO,0.4838709677419355,0.21105826397146255,0.17567567567567569
magnon-zenobie,#odenie,Tragédie,TODO,0.7037037037037037,0.13849908480780965,0.21495327102803738
mairet-athenais,#theodose,Tragi-comédie,TODO,0.7037037037037037,0.3042986425339366,0.21084337349397592
mairet-illustre-corsaire,#ismenie,Tragi-comédie,TODO,0.6896551724137931,0.2534611288604899,0.17231638418079095
mairet-sophonisbe,#sophonisbe,Tragédie,TODO,0.5,0.2878625134264232,0.21052631578947367
malezieu-polichinelle-academie,#polichinelle,Comédie-parade,TODO,1.0,0.0,0.5
marchadier-plaisir,#le-plaisir,Comédie,TODO,0.75,0.3169291338582677,0.3333333333333333
marechal-jugement-dernier-des-rois,#le-vieillard,Comédie,TODO,0.375,0.0,0.01
mareschala-cour-bergere,#phyloclee,Tragi-comédie,TODO,0.43243243243243246,0.13028953229398663,0.1518987341772152
mareschala-dictateur-romain,#camille,Tragi-comédie,TODO,0.6666666666666666,0.11890606420927467,0.1810344827586207
mareschala-genereuse-allemande-2,#camille,Tragi-comédie,TODO,0.5161290322580645,0.22117962466487937,0.16993464052287582
mareschala-genereuse-allemande,#aristandre,Tragi-comédie,TODO,0.5,0.36464826357969726,0.1935483870967742
mareschala-inconstance-d-hylas,#hylas,Tragi-comédie,TODO,0.6206896551724138,0.4445646295294754,0.22972972972972974
mareschala-jugement,#ferdinand,Tragédie,TODO,0.5,0.18402366863905326,0.16666666666666666
mareschala-mauzolee,#doralie,Tragi-comédie,TODO,0.7575757575757576,0.24404472532814778,0.19424460431654678
mareschala-railleur,#clarimand,Comédie,TODO,0.5769230769230769,0.30484988452655887,0.15979381443298968
mareschala-soeur-valeureuse,#oronte,Tragi-comédie,TODO,0.4523809523809524,0.20313127258129265,0.1694915254237288
mareschala-veritable-capitaine-matamore,#palestrion,Comédie,TODO,0.6666666666666666,0.18208092485549132,0.20707070707070707
marivaux-acteurs-de-bonne-foi,#merlin,Comédie,TODO,0.7692307692307693,0.0,0.15254237288135594
marivaux-annibal,#flaminius,Tragédie,TODO,0.5,0.3161764705882353,0.22580645161290322
marivaux-arlequin-poli-par-l-amour,#la-fee,Comédie,TODO,0.5909090909090909,0.0,0.2159090909090909
marivaux-colonie,#madame-sorbin,Comédie,TODO,0.8333333333333334,0.0,0.17669172932330826
marivaux-commere,#madame-alain,Comédie,TODO,0.7931034482758621,0.0,0.24752475247524752
marivaux-denouement-imprevu,#maitre-pierre,Comédie,TODO,0.6666666666666666,0.0,0.24242424242424243
marivaux-dispute,#egle,Comédie,TODO,0.75,0.0,0.234375
marivaux-double-inconstance,#arlequin,Comédie,TODO,0.6,0.0,0.23728813559322035
marivaux-ecole-des-meres,#lisette,Comédie,TODO,0.5,0.0,0.19607843137254902
marivaux-epreuve,#lisette,Comédie,TODO,0.7391304347826086,0.3333333333333333,0.24050632911392406
marivaux-fausse-suivante,#le-chevalier,Comédie,TODO,0.6333333333333333,0.31313131313131315,0.24545454545454545
marivaux-fausses-confidences,#marton,Comédie,TODO,0.574468085106383,0.0,0.19318181818181818
marivaux-felicie,#felicie,Comédie,TODO,1.0,0.0,0.36538461538461536
marivaux-femme-fidele,#frontin,Comédie,TODO,0.7647058823529411,0.0,0.21084337349397592
marivaux-heritier-de-village,#blaise,Comédie,TODO,0.5333333333333333,0.0,0.14285714285714285
marivaux-heureux-stratageme,#dorante,Comédie,TODO,0.5348837209302325,0.0,0.16417910447761194
marivaux-ile-de-la-raison,#blaise,Comédie,TODO,0.6052631578947368,0.0,0.1566265060240964
marivaux-ile-des-esclaves,#arlequin,Comédie,TODO,0.7272727272727273,1.0,0.25862068965517243
marivaux-jeu-de-l-amour-et-du-hasard,#silvia,Comédie,TODO,0.625,0.0,0.23417721518987342
marivaux-joie-imprevue,#pasquin,Comédie,TODO,0.7727272727272727,0.0,0.2421875
marivaux-legs,#la-comtesse,Comédie,TODO,0.68,0.0,0.2112676056338028
marivaux-meprise,#ergaste,Comédie,TODO,0.6818181818181818,0.0,0.23469387755102042
marivaux-mere-confidente,#angelique,Comédie,TODO,0.5757575757575758,0.0,0.2465753424657534
marivaux-pere-prudent,#democrite,Comédie,TODO,0.64,0.21845174973488865,0.16455696202531644
marivaux-petit-maitre-corrige,#rosimond,Comédie,TODO,0.65,0.0,0.190625
marivaux-prejuge-vaincu,#lisette,Comédie,TODO,0.625,0.0,0.24242424242424243
marivaux-prince-travesti,#hortense,Comédie,TODO,0.42105263157894735,0.0,0.18461538461538463
marivaux-provinciale,#madame-lepine,Comédie,TODO,0.7391304347826086,0.0,0.14754098360655737
marivaux-reunion-des-amours,#cupidon,Comédie héroïque,TODO,0.7142857142857143,0.0,0.2571428571428571
marivaux-seconde-surprise-de-l-amour,#la-marquise,Comédie,TODO,0.525,0.0,0.22142857142857142
marivaux-serments-indiscrets,#lucile,Comédie,TODO,0.574468085106383,0.0,0.20588235294117646
marivaux-sinceres,#ergaste,Comédie,TODO,0.6666666666666666,0.0,0.21296296296296297
marivaux-surprise-de-l-amour,#arlequin,Comédie,TODO,0.625,0.28,0.21551724137931033
marivaux-triomphe-de-l-amour,#phocion,Comédie,TODO,0.7837837837837838,0.0,0.27040816326530615
marivaux-triomphe-plutus,#spinette,Comédie,TODO,0.6842105263157895,0.0,0.1724137931034483
marmontel-hercule-mourant,#dejanire,Opéra,TODO,0.4782608695652174,0.215929203539823,0.09868421052631579
marmontel-huron,#le-huron,Comédie,TODO,0.5517241379310345,0.31573275862068967,0.17058823529411765
marolles-avaricieux,#euclion,Tragi-comédie,TODO,0.5483870967741935,0.0,0.21428571428571427
masson-le-proces-du-baiser,#michel,Comédie Vaudeville,TODO,0.6296296296296297,0.09771986970684039,0.13846153846153847
mathieu-magicienne-etrangere,#grand-pan-francais,Tragédie,TODO,0.2857142857142857,0.1440677966101695,0.08433734939759036
maupassant-a-la-feuille-de-rose,#miche,Comédie,TODO,0.6774193548387096,0.5,0.17037037037037037
maupassant-une-repetition,#monsieur-destournelles,Comédie,TODO,0.75,0.2949438202247191,0.3333333333333333
mayeur-eleve-de-la-nature,#zelie,Comédie,TODO,0.6875,0.0,0.20270270270270271
mercier-destruction-de-la-ligue,#hilaire-pere,Drame,TODO,0.4,0.0,0.10142348754448399
mercier-habitant-guadeloupe,#madame-milville,Drame,TODO,0.5555555555555556,0.0,0.20588235294117646
mercier-jenneval,#rosalie,Drame,TODO,0.45714285714285713,0.0,0.13934426229508196
mercier-liberateur,#ransomet,Comédie,TODO,0.7333333333333333,0.0,0.30434782608695654
mercier-tombeaux-de-verone,#juliette,Drame,TODO,0.5172413793103449,0.0,0.2361111111111111
merle-a-bas-moliere,#lariffardiere,Vaudeville,TODO,0.7368421052631579,0.402555910543131,0.14960629921259844
millevoye-dialogue-lucien-boileau,#lucien,Dialogue des morts,TODO,1.0,0.6590909090909091,0.5
millot-moliere-et-sa-servante,#moliere,Comédie,TODO,1.0,0.6118421052631579,0.5
minier-songe-de-moliere,#moliere,Comédie,TODO,1.0,0.6127450980392157,0.5
mirbeau-epidemie,#le-maire,Comédie,TODO,1.0,0.0,0.07961783439490445
mirbeau-les-amants,#le-recitant,Saynète,TODO,0.5,0.0,0.0
mirbeau-litterature,#le-grand-ecrivain,Comédie,TODO,1.0,0.0,0.5
mirbeau-vieux-menage,#la-femme,Monologue,TODO,1.0,0.0,0.375
moinaux-ah-que-les-plaisirs-sont-doux,#le-narrateur,Saynète,TODO,1.0,0.0,0.25
moinaux-bon-pere-mais-pochard,#le-narrateur,Saynète,TODO,1.0,0.0,0.25
moinaux-deux-amateurs-de-saucissons,#le-narrateur,Saynète,TODO,1.0,0.0,0.2
moinaux-l-aveugle-qui-conduit-son-chien,#le-narrateur,Saynète,TODO,1.0,0.0,0.25
moinaux-l-homme-qui-bat-les-femmes,#le-narrateur,Saynète,TODO,1.0,0.0,0.25
moinaux-l-homme-qui-joue-sa-culotte,#le-narrateur,Saynète,TODO,1.0,1.0,0.3333333333333333
moinaux-l-homme-universel,#le-narrateur,Saynète,TODO,1.0,0.0,0.3333333333333333
moinaux-l-oie-aux-marrons,#le-narrateur,Saynète,TODO,1.0,0.0,0.2
moinaux-la-casquette-affranchie,#le-narrateur,Saynète,TODO,1.0,0.0,0.25
moinaux-la-fiacre-cuisine,#le-narrateur,Saynète,TODO,1.0,0.0,0.2
moinaux-la-rognure-d-ongles,#narrateur,Saynète,TODO,1.0,0.0,0.25
moinaux-la-sauce-d-un-lapin,#le-narrateur,Saynète,TODO,1.0,0.0,0.25
moinaux-la-victime-de-la-defunte,#l-avocat,Saynète,TODO,1.0,0.0,0.25
moinaux-le-cafe-de-la-portiere,#le-narrateur,Saynète,TODO,1.0,0.0,0.25
moinaux-le-catechisme-poissard,#le-narrateur,Saynète,TODO,1.0,0.0,0.25
moinaux-le-chantage-a-la-clarinette,#le-narrateur,Saynète,TODO,1.0,0.0,0.25
moinaux-le-grenouille-a-queue,#le-narrateur,Saynète,TODO,1.0,0.0,0.25
moinaux-le-joyeux-decroteur,#le-temoin,Saynète,TODO,1.0,0.25,0.25
moinaux-le-lapin-de-la-portiere,#le-narrateur,Saynète,TODO,1.0,1.0,0.25
moinaux-le-mendiant-en-voiture,#le-narrateur,Saynète,TODO,1.0,0.0,0.3333333333333333
moinaux-le-professeur-de-respiration,#le-narrateur,Saynète,TODO,1.0,0.0,0.3333333333333333
moinaux-le-tambour-magistrat,#le-narrateur,Saynète,TODO,1.0,0.0,0.25
moinaux-les-bottes-de-tourillon,#l-avocat,Saynète,TODO,1.0,0.0,0.2
moinaux-les-freres-hareng,#le-narrateur,Saynète,TODO,1.0,1.0,0.25
moinaux-les-gueuletons-d-une-debitrice,#le-narrateur,Saynète,TODO,1.0,0.0,0.25
moinaux-oreste-et-pylade,#le-narrateur,Saynète,TODO,1.0,1.0,0.2
moinaux-un-besoin-imperieux,#le-narrateur,Saynète,TODO,1.0,0.0,0.2
moinaux-un-brocanteur-sans-le-savoir,#narrateur,Saynète,TODO,1.0,0.0,0.3333333333333333
moinaux-un-cercle-vicieux,#le-narrateur,Saynète,TODO,1.0,0.0,0.3333333333333333
moinaux-un-enfant-derange,#le-narrateur,Saynète,TODO,1.0,0.0,0.2
moinaux-un-gamin-de-cinquante-huit-ans,#le-narrateur,Saynète,TODO,1.0,0.0,0.16666666666666666
moinaux-une-date-nefaste,#le-narrateur,Saynète,TODO,1.0,0.0,0.3333333333333333
moinaux-une-fete-de-famille,#le-narrateur,Saynète,TODO,1.0,0.0,0.125
moinaux-une-gifle-prescrite,#le-narrateur,Saynète,TODO,1.0,0.0,0.25
moinaux-une-parente-entortillee,#le-narrateur,Saynète,TODO,1.0,0.0,0.3333333333333333
moissy-comedie,#monsieur-rozelly,Proverbe,TODO,0.8,0.0,0.2916666666666667
moissy-deux-medecines,#mademoiselle-dubois,Proverbe,TODO,0.75,0.0,0.3
moissy-duel,#le-precepteur,Proverbe,TODO,0.8,0.0,0.23684210526315788
moissy-gourmandes,#caroline,Proverbe,TODO,0.8571428571428571,0.0,0.19
moissy-goute,#monsieur-blandineau,Proverbe,TODO,0.6,0.0,0.19444444444444445
moissy-habit-sans-galons,#monsieur-des-vertus,Proverbe,TODO,0.8571428571428571,0.0,0.3888888888888889
moissy-heureux-naturel,#le-petit-de-belmon,Proverbe,TODO,1.0,0.0,0.2916666666666667
moissy-liaisons-dangereuses,#dubois,Proverbe,TODO,0.6666666666666666,0.0,0.2777777777777778
moissy-malheur-imprevu,#monsieur-brisson,Proverbe,TODO,1.0,0.0,0.375
moissy-menuet,#le-petit-dupre,Proverbe,TODO,0.875,0.0,0.21621621621621623
moissy-moineaux,#madame-minot,Proverbe,TODO,0.8333333333333334,0.0,0.3333333333333333
moissy-petit-paysan,#lucas,Proverbe,TODO,0.375,0.0,0.06818181818181818
moissy-petite-verole,#madame-larcis,Proverbe,TODO,1.0,0.0,0.3076923076923077
moissy-piece-de-vers,#monsieur-saint-paul,Proverbe,TODO,0.6666666666666666,0.0,0.23076923076923078
moissy-poches,#mondor,Proverbe,TODO,0.8,0.0,0.3333333333333333
moissy-poupee,#caroline,Proverbe,TODO,0.5454545454545454,0.0,0.15833333333333333
moissy-prejuges,#monsieur-dormoy,Proverbe,TODO,1.0,0.0,0.2692307692307692
moissy-quiproquo,#le-laquais,Proverbe,TODO,0.6,0.0,0.20588235294117646
moissy-revenants,#l-aine,Proverbe,TODO,1.0,0.0,0.3103448275862069
moissy-version,#le-petit-delorme,Proverbe,TODO,1.0,0.0,0.2857142857142857
moliere-amants-magnifiques,#eriphile,Comédie,TODO,0.39285714285714285,0.0,0.07723577235772358
moliere-amour-medecin,#sganarelle,Comédie,TODO,0.7272727272727273,0.0,0.23387096774193547
moliere-amphitryon,#sosie,Comédie,TODO,0.5909090909090909,0.29491525423728815,0.21153846153846154
moliere-avare,#harpagon,Comédie,TODO,0.71875,0.0,0.20967741935483872
moliere-bourgeois-gentilhomme,#monsieur-jourdain,Comédie-ballet,TODO,0.6764705882352942,0.029411764705882353,0.17039106145251395
moliere-comtesse-escarbagnas,#la-comtesse,Comédie,TODO,0.8888888888888888,0.0,0.211864406779661
moliere-critique-ecole-des-femmes,#uranie,Comédie,TODO,1.0,0.0,0.2222222222222222
moliere-depit-amoureux,#mascarille,Comédie,TODO,0.38235294117647056,0.1545,0.13043478260869565
moliere-divertissement-chambord,#l-avocat,Divertissement,TODO,1.0,0.031746031746031744,0.5
moliere-dom-garcie-de-navarre,#dona-elvire,Comédie,TODO,0.5862068965517241,0.39429175475687106,0.2826086956521739
moliere-dom-juan,#don-juan,Comédie,TODO,0.9259259259259259,0.0,0.32575757575757575
moliere-ecole-des-femmes,#arnolphe,Comédie,TODO,0.875,0.48431174089068824,0.26865671641791045
moliere-ecole-des-maris,#sganarelle,Comédie,TODO,0.8260869565217391,0.43869426751592355,0.2534246575342466
moliere-etourdi,#mascarille,Comédie,TODO,0.7446808510638298,0.48429898275099514,0.2616822429906542
moliere-facheux,#eraste,Comédie-ballet,TODO,0.9473684210526315,0.3952738990332975,0.39285714285714285
moliere-femmes-savantes,#henriette,Comédie,TODO,0.4642857142857143,0.12943632567849686,0.13005780346820808
moliere-festin-de-pierre,#don-juan,Comédie,TODO,0.9259259259259259,0.0,0.32575757575757575
moliere-fourberies-de-scapin,#scapin,Comédie,TODO,0.5384615384615384,0.0,0.16049382716049382
moliere-george-dandin,#george-dandin,Comédie,TODO,0.782608695652174,0.0,0.19753086419753085
moliere-impromptu-versailles,#moliere,Comédie,TODO,1.0,1.0,0.14347826086956522
moliere-jalousie-du-barbouille,#le-barbouille,Farce,TODO,0.6153846153846154,0.0,0.1951219512195122
moliere-malade-imaginaire,#argan,Comédie,TODO,0.7222222222222222,0.0,0.19343065693430658
moliere-mariage-force,#sganarelle,Comédie-ballet,TODO,0.9,0.0,0.35294117647058826
moliere-medecin-malgre-lui,#sganarelle,Comédie,TODO,0.7619047619047619,1.0,0.2421875
moliere-medecin-volant,#sganarelle,Farce,TODO,0.6875,0.0,0.3333333333333333
moliere-melicerte,#myrtil,Comédie héroïque,TODO,0.5,0.26996805111821087,0.1774193548387097
moliere-misanthrope,#alceste,Comédie,TODO,0.7727272727272727,0.4011627906976744,0.20526315789473684
moliere-monsieur-pourceaugnac,#monsieur-de-pourceaugnac,Comédie-ballet,TODO,0.5161290322580645,0.0,0.1346153846153846
moliere-precieuses-ridicules,#magdelon,Comédie,TODO,0.5882352941176471,0.0,0.17857142857142858
moliere-princesse-d-elide,#moron,Comédie,TODO,0.5454545454545454,0.249500998003992,0.12781954887218044
moliere-psyche,#psyche,Tragédie-ballet,TODO,0.5333333333333333,0.2541544477028348,0.11016949152542373
moliere-sganarelle,#sganarelle,Comédie,TODO,0.5416666666666666,0.3756983240223464,0.23076923076923078
moliere-sicilien,#don-pedre,Comédie,TODO,0.7,0.125,0.19387755102040816
moliere-tartuffe,#orgon,Comédie,TODO,0.5806451612903226,0.18363551836355183,0.15693430656934307
moline-inconnue,#florival,Comédie,TODO,0.46511627906976744,0.20675105485232068,0.16339869281045752
moline-legislatrices,#themire,Comédie,TODO,0.8333333333333334,0.20489296636085627,0.1715686274509804
monchretien-ecossaise-1604,#suivantes-de-la-reine-d-ecosse-,Tragédie,TODO,0.6,0.21801242236024845,0.19444444444444445
moncrif-abderites,#nicandre,Comédie,TODO,0.7,0.17688022284122562,0.15714285714285714
mongin-promenades-de-paris,#arlequin,Comédie,TODO,0.5833333333333334,0.4946550048590865,0.17346938775510204
monnier-la-grisette-et-l-etudiant,#l-etudiant,Pièce,TODO,1.0,0.0,0.3333333333333333
monnier-les-deux-gougnottes,#louise,Pièce,TODO,1.0,0.0,0.2857142857142857
mons-dernier-klephte,#amanda,Comédie,TODO,1.0,1.0,0.35714285714285715
monselet-arene-ilote,#leandre,Comédie,TODO,0.6363636363636364,0.11195445920303605,0.2692307692307692
monselet-bibliotheque,#monsieur-de-manne,Comédie,TODO,0.25,0.0,0.004734848484848485
monselet-deux-dumas,#alexandre-dumas-pere,Comédie,TODO,1.0,0.0,0.20588235294117646
monselet-enfer,#le-diable,Comédie,TODO,0.36363636363636365,0.0,0.07327586206896551
monselet-livre-leste,#fontevrault,Comédie,TODO,1.0,1.0,0.3333333333333333
monselet-pastilles-de-richelieu,#le-duc-de-richelieu,Comédie,TODO,1.0,0.0,0.3333333333333333
monselet-richard-les-trois-gendarmes,#feignant,Parodie,TODO,0.9090909090909091,0.37251356238698013,0.18269230769230768
montalembert-statue,#la-comtesse,Comédie,TODO,0.48148148148148145,0.1724137931034483,0.12352941176470589
montchretien-aman,#choeur,Tragédie,TODO,1.0,0.03820816864295125,0.1875
montchretien-carthaginoise,#sophonisbe,Tragédie,TODO,0.6666666666666666,0.2870201096892139,0.1935483870967742
montchretien-david,#david,Tragédie,TODO,1.0,0.4774774774774775,0.2857142857142857
montchretien-hector,#le-choeur,Tragédie,TODO,1.0,0.1433255269320843,0.19444444444444445
montchretien-lacenes,#choeur,Tragédie,TODO,1.0,0.15458627325208468,0.20930232558139536
montfleury-impromptu-conde,#le-marquis,Comédie,TODO,0.6666666666666666,0.4375,0.23684210526315788
montfleury-le-mariage-de-rien,#isabelle,Comédie,TODO,0.8,0.12124248496993988,0.32608695652173914
montfleury-les-betes-raisonnables,#ulysse,Comédie,TODO,1.0,0.45528455284552843,0.5
montgaudier-natalie,#natalie,Tragédie,TODO,0.6956521739130435,0.3322166387493021,0.1796875
musset-a-quoi-revent-les-jeunes-filles,#ninon,Comédie,TODO,0.7272727272727273,0.17647058823529413,0.175
musset-andre-del-sarto,#andre,Drame,TODO,0.6071428571428571,0.0,0.20270270270270271
musset-ane,#prevannes,Comédie,TODO,0.7333333333333333,0.0,0.2903225806451613
musset-augier-habit-vert,#marguerite,Comédie,TODO,1.0,0.6923076923076923,0.2073170731707317
musset-badine,#perdican,Comédie,TODO,0.6666666666666666,0.0,0.19642857142857142
musset-barberine,#rosemberg,Comédie,TODO,0.8888888888888888,0.4,0.2661290322580645
musset-bettine,#calabre,Comédie,TODO,0.7777777777777778,0.0,0.2926829268292683
musset-caprice,#mathilde,Comédie,TODO,0.75,0.0,0.2916666666666667
musset-caprices,#marianne,Comédie,TODO,0.6666666666666666,0.0,0.16129032258064516
musset-carmosine,#maitre-bernard,Comédie,TODO,0.44,0.0,0.1261682242990654
musset-fantasio,#marinoni,Dialogue,TODO,0.5,0.0,0.1171875
musset-il-faut-qu-une-porte-soit-ouverte-ou-fermee,#le-comte,Proverbe,TODO,1.0,0.0,0.5
musset-il-ne-faut-jurer-de-rien,#van-buck,Proverbe,TODO,0.875,0.9090909090909091,0.20754716981132076
musset-la-coupe-et-les-levres,#frank,Poème dramatique,TODO,0.6666666666666666,0.5934718100890207,0.11616161616161616
musset-le-chandelier,#jacqueline,Comédie,TODO,0.8,0.0,0.20754716981132076
musset-les-nuits,#le-poete,Dialogue,TODO,1.0,0.565668202764977,0.5
musset-lorenzaccio,#lorenzo,Drame,TODO,0.4358974358974359,0.0,0.03656597774244833
musset-louison,#lisette,Comédie,TODO,0.625,0.23876651982378855,0.24324324324324326
musset-nuit-venitienne,#razetta,Comédie,TODO,1.0,0.0,0.13432835820895522
musset-on-ne-saurait-penser-a-tout,#le-marquis,Proverbe,TODO,0.8,1.0,0.3
nadal-antiochus,#antiochus,Tragédie,TODO,0.6410256410256411,0.30182529335071706,0.27380952380952384
nadal-epouse-du-cantique,#l-epouse,Divertissement spirituel,TODO,1.0,0.3620689655172414,0.18
nadal-esther,#le-choeur,Divertissement spirituel,TODO,0.4,0.06338028169014084,0.20588235294117646
nadal-herode,#herode,Tragédie,TODO,0.3783783783783784,0.21560452650387135,0.1875
nadal-mariamne,#mariamne,Tragédie,TODO,0.4146341463414634,0.21646746347941567,0.19767441860465115
nadal-osarphis-moise,#osarphis,Tragédie,TODO,0.6363636363636364,0.3205771643663739,0.3
nadal-paradis-terrestre,#eve,Divertissement,TODO,0.75,0.2275449101796407,0.14705882352941177
nadal-saul,#michol,Tragédie,TODO,0.5384615384615384,0.19356833642547927,0.26785714285714285
nadaud-double-aveu,#jeanne,Comédie,TODO,1.0,0.4906832298136646,0.5
nadaud-proverbe-manque,#monsieur,Comédie,TODO,1.0,0.656441717791411,0.5
nericault-glorieux,#lisette,Comédie,TODO,0.48,0.21777950310559005,0.2
nerval-une-repetition,#draconnet,Comédie,TODO,1.0,0.663594470046083,0.5
nittis-au-declin,#racine,À propos,TODO,1.0,0.6112676056338028,0.4
nivelle-amour-pour-amour,#zemire,Comédie,TODO,0.42857142857142855,0.26002358490566035,0.23214285714285715
nivelle-ecole-des-amis,#aramont,Comédie,TODO,0.5263157894736842,0.2173314993122421,0.2569444444444444
nivelle-ecole-meres,#madame-argant,Comédie,TODO,0.5,0.20540997464074387,0.19902912621359223
nivelle-fausse-antipathie,#nerine,Comédie,TODO,0.43243243243243246,0.13157894736842105,0.08849557522123894
nivelle-gouvernante,#juliette,Comédie,TODO,0.47368421052631576,0.11825192802056556,0.16393442622950818
nivelle-prejuge-a-la-mode,#durval,Comédie,TODO,0.5,0.2840466926070039,0.19907407407407407
nizas-sauvage-en-france,#rosine,Comédie,TODO,0.46153846153846156,0.0,0.16216216216216217
normand-claqueurs,#dubattoir #galuchat,Comédie,TODO,1.0,0.004347826086956522,0.25
normand-les-petits-cadeaux,#monsieur,Comédie,TODO,0.8333333333333334,0.0,0.35714285714285715
nougaret-il-n-y-a-plus-d-enfants,#lolotte,Comédie,TODO,0.8333333333333334,0.0,0.19886363636363635
onhet-aux-avants-postes,#diane,Comédie,TODO,0.8,0.376984126984127,0.35714285714285715
ormoy-zelmis,#almanzaïde,Opéra comique,TODO,0.7142857142857143,0.3087557603686636,0.25
ouville-absent-chez-soi,#elise,Comédie,TODO,0.43902439024390244,0.20820467578297308,0.1337719298245614
ouville-fausses-verites,#leandre,Comédie,TODO,0.5116279069767442,0.3138969873663751,0.17293233082706766
ouville-soupcons,#astree,Comédie,TODO,0.5434782608695652,0.1728465487735311,0.2168141592920354
ozicourt-belizaire,#belisaire,Drame,TODO,0.46875,0.2965753424657534,0.176056338028169
ozicourt-romeo-juliette,#julie,Drame,TODO,0.5454545454545454,0.36191762322754895,0.24324324324324326
pacaroni-bajazet-premier,#asterie,Tragédie,TODO,0.4666666666666667,0.2414296134208607,0.25806451612903225
pages-moliere-a-pezenas,#moliere,Prologue,TODO,0.8,0.34285714285714286,0.15053763440860216
pain-appartement-a-louer,#theodore,Comédie,TODO,0.7647058823529411,0.26714801444043323,0.2777777777777778
pain-riou-chouans,#le-pere-renaud,Trait historique,TODO,0.6666666666666666,0.27472527472527475,0.2054794520547945
palaprat-le-muet,#frontin,Comédie,TODO,0.6551724137931034,1.0,0.20351758793969849
palaprat-les-sifflets,#damon,Prologue,TODO,1.0,0.3407821229050279,0.2894736842105263
palissot-barbier-de-bagdad,#almanzor,Comédie,TODO,0.7647058823529411,0.0,0.23255813953488372
palissot-cercle,#orphise,Comédie,TODO,0.9333333333333333,0.0,0.32857142857142857
palissot-critique-tragedie-charles-ix,#la-vidame,Tragédie,TODO,1.0,0.2857142857142857,0.19767441860465115
palissot-ninus,#ninus #timur,Tragédie,TODO,0.43333333333333335,0.26009389671361505,0.25
palissot-philosophes,#marton,Comédie,TODO,0.5217391304347826,0.1749819233550253,0.14935064935064934
palissot-tuteurs,#marton,Comédie,TODO,0.5714285714285714,0.2569767441860465,0.19
panard-critique-a-l-opera-comique,#mademoiselle-raimond,Opéra comique,TODO,0.7142857142857143,0.1994535519125683,0.20967741935483872
panard-le-magasin-des-modernes,#mercure,Opéra comique,TODO,1.0,0.1891891891891892,0.39285714285714285
panard-le-reve,#chrysante,Opéra comique,TODO,0.8823529411764706,0.24866310160427807,0.2777777777777778
