VALEUR,#hilaire-pere,#hilaire-fils,#une-voix,#mademoiselle-lancy,#madame-hilaire,#guincestre,#varade,#aubry,#madame-hilaire-grand-mere,#henri,#montmorency,#sully,#biron,#langlois,#un-chef,#un-autre-chef,#le-nouveau-chef,#le-peuple,#une-voix-du-peuple,#autre-voix-du-peuple,#un-homme-du-peuple,#foule-du-peuple,#la-foule-du-peuple,#lancy,#l-officier,#voix,#madame-hilaire #mademoiselle-lancy,#le-premier-suisse,#autre-suisse,#un-suisse,#plusieurs-suisses,#le-jeune-suisse,#hilaire-pere #hilaire-fils,#un-ligueur,#un-autre-ligueur,#louchard,#anroux,#troupe-de-ligueurs,#bussy-le-clerc,#montalio,#turiaf,#halfrenas,#prisonniers
#sully,0.4000000000000001,0.15,0.075,0.3,0.3,0.15,0.125,0.225,0.15,1.633333333333333,0.025000000000000005,38.025,0.075,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.10000000000000002,0.05000000000000001,0.125,0.05000000000000001,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.15,0.025000000000000005,0.075,0.10000000000000002,0.025000000000000005
#biron,1.2000000000000002,0.44999999999999996,0.22499999999999998,0.8999999999999999,0.8999999999999999,0.44999999999999996,0.375,0.675,0.44999999999999996,1.3444444444444448,0.07500000000000001,0.07500000000000001,34.225,2.669444444444445,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.22499999999999998,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.30000000000000004,0.15000000000000002,0.375,0.15000000000000002,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.44999999999999996,0.07500000000000001,0.22499999999999998,0.30000000000000004,0.07500000000000001
#langlois,1.2000000000000002,0.44999999999999996,0.22499999999999998,0.8999999999999999,0.8999999999999999,0.44999999999999996,0.375,0.675,0.44999999999999996,1.3444444444444448,0.07500000000000001,0.07500000000000001,2.669444444444445,34.225,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.22499999999999998,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.30000000000000004,0.15000000000000002,0.375,0.15000000000000002,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.44999999999999996,0.07500000000000001,0.22499999999999998,0.30000000000000004,0.07500000000000001
#un-chef,0.4000000000000001,0.15,0.075,0.3,0.3,0.15,0.125,0.225,0.15,1.633333333333333,0.025000000000000005,0.025000000000000005,0.075,0.075,38.025,38.025,0.025000000000000005,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.10000000000000002,0.05000000000000001,0.125,0.05000000000000001,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.15,0.025000000000000005,0.075,0.10000000000000002,0.025000000000000005
#un-chef,0.4000000000000001,0.15,0.075,0.3,0.3,0.15,0.125,0.225,0.15,1.633333333333333,0.025000000000000005,0.025000000000000005,0.075,0.075,38.025,38.025,0.025000000000000005,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.10000000000000002,0.05000000000000001,0.125,0.05000000000000001,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.15,0.025000000000000005,0.075,0.10000000000000002,0.025000000000000005
#le-nouveau-chef,0.4000000000000001,0.15,0.075,0.3,0.3,0.15,0.125,0.225,0.15,1.633333333333333,0.025000000000000005,0.025000000000000005,0.075,0.075,0.025000000000000005,0.025000000000000005,38.025,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.10000000000000002,0.05000000000000001,0.125,0.05000000000000001,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.15,0.025000000000000005,0.075,0.10000000000000002,0.025000000000000005
#le-peuple,0.03333333333333339,0.6722222222222224,0.22499999999999998,0.011111111111111132,0.011111111111111132,0.6722222222222224,1.0416666666666667,0.15648148148148142,0.44999999999999996,0.011111111111111132,0.07500000000000001,0.07500000000000001,0.22499999999999998,0.22499999999999998,0.07500000000000001,0.07500000000000001,0.07500000000000001,34.225,11.408333333333333,11.408333333333333,11.408333333333333,11.408333333333333,11.408333333333333,1.6333333333333329,0.15000000000000002,0.375,0.15000000000000002,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.6722222222222224,0.07500000000000001,0.22499999999999998,1.6333333333333329,11.408333333333333
#une-voix-du-peuple,0.4000000000000001,0.15,0.075,0.3,0.3,0.15,0.125,0.225,0.15,1.633333333333333,0.025000000000000005,0.025000000000000005,0.075,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,11.408333333333335,38.025,38.025,38.025,38.025,38.025,0.10000000000000002,0.05000000000000001,0.125,0.05000000000000001,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.15,0.025000000000000005,0.075,0.10000000000000002,0.025000000000000005
#une-voix-du-peuple,0.4000000000000001,0.15,0.075,0.3,0.3,0.15,0.125,0.225,0.15,1.633333333333333,0.025000000000000005,0.025000000000000005,0.075,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,11.408333333333335,38.025,38.025,38.025,38.025,38.025,0.10000000000000002,0.05000000000000001,0.125,0.05000000000000001,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.15,0.025000000000000005,0.075,0.10000000000000002,0.025000000000000005
#une-voix-du-peuple,0.4000000000000001,0.15,0.075,0.3,0.3,0.15,0.125,0.225,0.15,1.633333333333333,0.025000000000000005,0.025000000000000005,0.075,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,11.408333333333335,38.025,38.025,38.025,38.025,38.025,0.10000000000000002,0.05000000000000001,0.125,0.05000000000000001,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.15,0.025000000000000005,0.075,0.10000000000000002,0.025000000000000005
#une-voix-du-peuple,0.4000000000000001,0.15,0.075,0.3,0.3,0.15,0.125,0.225,0.15,1.633333333333333,0.025000000000000005,0.025000000000000005,0.075,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,11.408333333333335,38.025,38.025,38.025,38.025,38.025,0.10000000000000002,0.05000000000000001,0.125,0.05000000000000001,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.15,0.025000000000000005,0.075,0.10000000000000002,0.025000000000000005
#une-voix-du-peuple,0.4000000000000001,0.15,0.075,0.3,0.3,0.15,0.125,0.225,0.15,1.633333333333333,0.025000000000000005,0.025000000000000005,0.075,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,11.408333333333335,38.025,38.025,38.025,38.025,38.025,0.10000000000000002,0.05000000000000001,0.125,0.05000000000000001,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.15,0.025000000000000005,0.075,0.10000000000000002,0.025000000000000005
#lancy,1.2249999999999999,0.2666666666666667,0.3,2.7,0.5333333333333334,0.6,0.5,0.9,0.6,1.2,0.10000000000000002,0.10000000000000002,0.3,0.3,0.10000000000000002,0.10000000000000002,0.10000000000000002,1.633333333333333,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,32.4,16.2,0.5,0.20000000000000004,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.6,0.10000000000000002,0.3,0.4000000000000001,0.10000000000000002
#l-officier,0.049999999999999975,0.3,0.15,0.2666666666666667,0.6,0.3,0.25,0.45,0.3,0.6,0.05000000000000001,0.05000000000000001,0.15,0.15,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.15,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,16.2,36.099999999999994,0.25,0.10000000000000002,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.3,0.05000000000000001,0.15,0.20000000000000004,0.05000000000000001
#voix,2.0,0.75,7.041666666666667,1.5,4.166666666666667,0.75,0.625,1.125,2.0833333333333335,1.5,0.125,0.125,0.375,0.375,0.125,0.125,0.125,0.375,0.125,0.125,0.125,0.125,0.125,0.5,0.25,30.625,2.25,6.125,6.125,6.125,6.125,6.125,0.125,6.125,6.125,6.125,6.125,6.125,0.75,0.125,0.375,0.5,0.125
#madame-hilaire #mademoiselle-lancy,1.7999999999999998,1.633333333333333,0.15,0.2666666666666667,3.266666666666666,0.3,0.25,0.45,9.633333333333333,0.6,0.05000000000000001,0.05000000000000001,0.15,0.15,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.15,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.20000000000000004,0.10000000000000002,2.25,36.099999999999994,18.049999999999997,18.049999999999997,18.049999999999997,18.049999999999997,18.049999999999997,18.049999999999997,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.3,0.05000000000000001,0.15,0.20000000000000004,0.05000000000000001
#le-premier-suisse,0.8999999999999999,0.15,0.075,0.3,1.633333333333333,0.15,0.125,0.225,4.816666666666666,0.3,0.025000000000000005,0.025000000000000005,0.075,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.10000000000000002,0.05000000000000001,6.125,18.049999999999997,38.025,38.025,38.025,38.025,38.025,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.15,0.025000000000000005,0.075,0.10000000000000002,0.025000000000000005
#le-premier-suisse,0.8999999999999999,0.15,0.075,0.3,1.633333333333333,0.15,0.125,0.225,4.816666666666666,0.3,0.025000000000000005,0.025000000000000005,0.075,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.10000000000000002,0.05000000000000001,6.125,18.049999999999997,38.025,38.025,38.025,38.025,38.025,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.15,0.025000000000000005,0.075,0.10000000000000002,0.025000000000000005
#le-premier-suisse,0.8999999999999999,0.15,0.075,0.3,1.633333333333333,0.15,0.125,0.225,4.816666666666666,0.3,0.025000000000000005,0.025000000000000005,0.075,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.10000000000000002,0.05000000000000001,6.125,18.049999999999997,38.025,38.025,38.025,38.025,38.025,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.15,0.025000000000000005,0.075,0.10000000000000002,0.025000000000000005
#le-premier-suisse,0.8999999999999999,0.15,0.075,0.3,1.633333333333333,0.15,0.125,0.225,4.816666666666666,0.3,0.025000000000000005,0.025000000000000005,0.075,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.10000000000000002,0.05000000000000001,6.125,18.049999999999997,38.025,38.025,38.025,38.025,38.025,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.15,0.025000000000000005,0.075,0.10000000000000002,0.025000000000000005
#le-premier-suisse,0.8999999999999999,0.15,0.075,0.3,1.633333333333333,0.15,0.125,0.225,4.816666666666666,0.3,0.025000000000000005,0.025000000000000005,0.075,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.10000000000000002,0.05000000000000001,6.125,18.049999999999997,38.025,38.025,38.025,38.025,38.025,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.15,0.025000000000000005,0.075,0.10000000000000002,0.025000000000000005
#hilaire-pere #hilaire-fils,0.8999999999999999,4.816666666666666,0.075,1.633333333333333,1.633333333333333,0.15,0.125,0.225,4.816666666666666,0.3,0.025000000000000005,0.025000000000000005,0.075,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.10000000000000002,0.05000000000000001,0.125,18.049999999999997,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,38.025,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.15,0.025000000000000005,0.075,0.10000000000000002,0.025000000000000005
#un-ligueur,0.4000000000000001,0.15,11.408333333333335,0.3,0.3,0.15,0.125,0.225,0.15,0.3,0.025000000000000005,0.025000000000000005,0.075,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.10000000000000002,0.05000000000000001,6.125,0.05000000000000001,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,38.025,38.025,38.025,38.025,38.025,0.15,0.025000000000000005,0.075,0.10000000000000002,0.025000000000000005
#un-ligueur,0.4000000000000001,0.15,11.408333333333335,0.3,0.3,0.15,0.125,0.225,0.15,0.3,0.025000000000000005,0.025000000000000005,0.075,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.10000000000000002,0.05000000000000001,6.125,0.05000000000000001,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,38.025,38.025,38.025,38.025,38.025,0.15,0.025000000000000005,0.075,0.10000000000000002,0.025000000000000005
#un-ligueur,0.4000000000000001,0.15,11.408333333333335,0.3,0.3,0.15,0.125,0.225,0.15,0.3,0.025000000000000005,0.025000000000000005,0.075,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.10000000000000002,0.05000000000000001,6.125,0.05000000000000001,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,38.025,38.025,38.025,38.025,38.025,0.15,0.025000000000000005,0.075,0.10000000000000002,0.025000000000000005
#un-ligueur,0.4000000000000001,0.15,11.408333333333335,0.3,0.3,0.15,0.125,0.225,0.15,0.3,0.025000000000000005,0.025000000000000005,0.075,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.075,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.10000000000000002,0.05000000000000001,6.125,0.05000000000000001,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,0.025000000000000005,38.025,38.025,38.025,38.025,38.025,0.15,0.025000000000000005,0.075,0.10000000000000002,0.025000000000000005
