VALEUR,#un-depute,#membre-du-comite,#le-president,#un-membre,#autre-membre,#danton,#robespierre,#barrere,#le-predident,#un-membre-du-comite,#le-ministre,#le-jacobin,#la-reine,#madame-royale,#le-roi,#madame-elisabeth,#le-maire,#simon,#un-garde,#un-garde-du-maire,#un-autre-membre-du-comite,#un-autre-membre,#l-accusateur,#le-garde,#la-suivante,#santerre,#le-geolier,#un-des-gardes,#l-envoye-de-santerre,#l-inconnu,#le-commandant,#le-sans-culotte,#tronson,#second-membre-du-comite-,#l-autre-membre,#le-constitutionnel,#le-royaliste,#un-second-royaliste,#le-vieillard,#premier-royaliste
#robespierre,0.32075471698113206,0.9622641509433962,0.12486126526082127,0.40066592674805784,0.32075471698113206,0.40066592674805784,24.452830188679247,2.1132815390307074,1.4384017758046619,1.1191268960414356,0.32075471698113206,0.32075471698113206,0.9092119866814653,0.6415094339622641,0.0014798372179060297,1.1290873388542648,0.27241336786286846,0.20033296337402892,0.20033296337402892,0.32075471698113206,1.4384017758046619,1.4384017758046619,1.4384017758046619,1.4384017758046619,0.32075471698113206,0.20033296337402892,0.44413614502404736,0.32075471698113206,1.4384017758046619,0.32075471698113206,0.32075471698113206,1.4384017758046619,0.6415094339622641,0.32075471698113206,0.32075471698113206,0.6415094339622641,0.6415094339622641,0.32075471698113206,0.32075471698113206,0.32075471698113206
#barrere,0.2830188679245283,0.8490566037735849,3.3058176100628933,0.015408805031446534,0.2830188679245283,3.082075471698113,2.1132815390307074,27.24528301886792,1.8163522012578621,5.449056603773585,1.8163522012578621,1.8163522012578621,1.2503773584905664,0.5660377358490566,0.8490566037735849,0.766424770198355,0.939762403913347,0.3327044025157233,0.5660377358490566,0.2830188679245283,1.8163522012578621,1.8163522012578621,0.2830188679245283,0.2830188679245283,0.2830188679245283,0.5660377358490566,1.6981132075471699,1.8163522012578621,1.8163522012578621,0.2830188679245283,0.2830188679245283,1.8163522012578621,0.5660377358490566,0.2830188679245283,0.2830188679245283,0.5660377358490566,0.5660377358490566,0.2830188679245283,0.2830188679245283,0.2830188679245283
#le-predident,0.018867924528301886,0.05660377358490566,4.775943396226416,11.325471698113208,0.018867924528301886,11.325471698113208,1.4384017758046619,1.8163522012578621,51.0188679245283,15.723270440251572,0.018867924528301886,0.018867924528301886,0.3773584905660377,0.03773584905660377,0.05660377358490566,0.24528301886792453,0.16981132075471697,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.11320754716981132,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886
#un-membre-du-comite,0.05660377358490566,0.169811320754717,14.327830188679247,2.64308176100629,0.05660377358490566,13.89308176100629,1.1191268960414356,5.449056603773585,15.723270440251572,47.169811320754704,15.723270440251572,0.05660377358490566,0.015408805031446584,0.11320754716981132,0.169811320754717,0.09482341557813251,0.5094339622641509,0.11320754716981132,0.11320754716981132,0.05660377358490566,15.723270440251572,15.723270440251572,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.11320754716981132,0.339622641509434,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.11320754716981132,0.05660377358490566,0.05660377358490566,0.11320754716981132,0.11320754716981132,0.05660377358490566,0.05660377358490566,0.05660377358490566
#le-ministre,0.018867924528301886,0.05660377358490566,4.775943396226416,0.07547169811320754,0.018867924528301886,0.07547169811320754,0.32075471698113206,1.8163522012578621,0.018867924528301886,15.723270440251572,51.0188679245283,0.018867924528301886,0.3773584905660377,0.03773584905660377,0.05660377358490566,0.24528301886792453,0.16981132075471697,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.11320754716981132,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886
#le-jacobin,0.018867924528301886,0.05660377358490566,0.1509433962264151,0.07547169811320754,0.018867924528301886,0.07547169811320754,0.32075471698113206,1.8163522012578621,0.018867924528301886,0.05660377358490566,0.018867924528301886,51.0188679245283,0.3773584905660377,0.03773584905660377,0.05660377358490566,0.24528301886792453,0.16981132075471697,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.11320754716981132,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886
#la-reine,0.3773584905660377,0.015408805031446534,0.3438679245283018,1.5094339622641508,0.3773584905660377,0.1719339622641509,0.9092119866814647,1.2503773584905657,0.3773584905660377,0.015408805031446534,0.3773584905660377,0.3773584905660377,20.547169811320753,0.07971698113207551,3.082075471698113,3.4171988388969528,1.99622641509434,0.07971698113207551,0.07971698113207551,1.027358490566038,1.027358490566038,1.027358490566038,0.3773584905660377,0.3773584905660377,1.027358490566038,0.07971698113207551,0.705817610062893,0.3773584905660377,0.3773584905660377,0.3773584905660377,1.027358490566038,0.3773584905660377,0.07971698113207551,1.027358490566038,1.027358490566038,0.7547169811320754,0.7547169811320754,0.3773584905660377,0.3773584905660377,0.3773584905660377
#madame-royale,0.03773584905660377,0.11320754716981132,0.3018867924528302,0.1509433962264151,0.03773584905660377,0.1509433962264151,0.6415094339622641,0.5660377358490566,0.03773584905660377,0.11320754716981132,0.03773584905660377,0.03773584905660377,0.07971698113207543,49.075471698113205,6.946540880503145,0.5290275761973875,1.2840670859538788,0.07547169811320754,11.325471698113208,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.07547169811320754,0.22641509433962265,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.07547169811320754,0.03773584905660377,0.03773584905660377,0.07547169811320754,0.07547169811320754,0.03773584905660377,0.03773584905660377,0.03773584905660377
#le-roi,0.05660377358490566,0.169811320754717,0.4528301886792453,0.22641509433962265,0.05660377358490566,0.22641509433962265,0.0014798372179060297,0.8490566037735849,0.05660377358490566,0.169811320754717,0.05660377358490566,0.05660377358490566,3.082075471698112,6.946540880503145,47.169811320754704,0.09482341557813251,0.4723969252271139,6.946540880503145,6.946540880503145,15.723270440251572,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.11320754716981132,0.339622641509434,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.11320754716981132,0.05660377358490566,0.05660377358490566,0.11320754716981132,0.11320754716981132,0.05660377358490566,0.05660377358490566,0.05660377358490566
#madame-elisabeth,0.24528301886792453,0.7358490566037736,0.0007256894049346876,0.9811320754716981,0.24528301886792453,0.0003628447024673438,1.1290873388542648,0.766424770198355,0.24528301886792453,0.09482341557813251,0.24528301886792453,0.24528301886792453,3.4171988388969505,0.5290275761973875,0.09482341557813251,30.18867924528302,6.515239477503631,0.49056603773584906,0.5290275761973875,2.3222060957910013,2.3222060957910013,2.3222060957910013,0.24528301886792453,0.24528301886792453,2.3222060957910013,0.49056603773584906,1.4716981132075473,0.24528301886792453,0.24528301886792453,0.24528301886792453,0.24528301886792453,0.24528301886792453,0.49056603773584906,0.24528301886792453,0.24528301886792453,0.49056603773584906,0.49056603773584906,0.24528301886792453,0.24528301886792453,0.24528301886792453
#le-maire,0.16981132075471697,0.5094339622641509,0.09460167714884693,0.6792452830188679,0.16981132075471697,0.6792452830188679,0.27241336786286846,0.9397624039133475,0.16981132075471697,0.5094339622641509,0.16981132075471697,0.16981132075471697,1.9962264150943394,1.2840670859538788,0.4723969252271139,6.515239477503628,36.528301886792455,1.2840670859538788,8.117400419287213,0.16981132075471697,0.16981132075471697,0.16981132075471697,0.16981132075471697,0.16981132075471697,4.0587002096436064,0.33962264150943394,0.00034940600978336815,0.16981132075471697,0.16981132075471697,0.16981132075471697,4.0587002096436064,0.16981132075471697,0.33962264150943394,0.16981132075471697,0.16981132075471697,0.33962264150943394,0.33962264150943394,0.16981132075471697,0.16981132075471697,0.16981132075471697
#simon,0.03773584905660377,0.11320754716981132,0.3018867924528302,0.1509433962264151,0.03773584905660377,4.775943396226416,0.20033296337402892,0.3327044025157233,0.03773584905660377,0.11320754716981132,0.03773584905660377,0.03773584905660377,0.07971698113207543,0.07547169811320754,6.946540880503145,0.49056603773584906,1.2840670859538788,49.075471698113205,11.325471698113208,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.07547169811320754,0.22641509433962265,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.07547169811320754,0.03773584905660377,0.03773584905660377,0.07547169811320754,0.07547169811320754,0.03773584905660377,0.03773584905660377,0.03773584905660377
#un-garde,0.03773584905660377,0.11320754716981132,0.3018867924528302,0.1509433962264151,0.03773584905660377,0.1509433962264151,0.20033296337402892,0.5660377358490566,0.03773584905660377,0.11320754716981132,0.03773584905660377,0.03773584905660377,0.07971698113207543,11.325471698113208,6.946540880503145,0.5290275761973875,8.117400419287213,11.325471698113208,49.075471698113205,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.07547169811320754,0.22641509433962265,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.07547169811320754,0.03773584905660377,0.03773584905660377,0.07547169811320754,0.07547169811320754,0.03773584905660377,0.03773584905660377,0.03773584905660377
#un-garde-du-maire,0.018867924528301886,0.05660377358490566,0.1509433962264151,0.07547169811320754,0.018867924528301886,0.07547169811320754,0.32075471698113206,0.2830188679245283,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.018867924528301886,1.0273584905660376,0.03773584905660377,15.723270440251572,2.3222060957910013,0.16981132075471697,0.03773584905660377,0.03773584905660377,51.0188679245283,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.11320754716981132,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886
#un-autre-membre-du-comite,0.018867924528301886,0.05660377358490566,4.775943396226416,0.07547169811320754,0.018867924528301886,11.325471698113208,1.4384017758046619,1.8163522012578621,0.018867924528301886,15.723270440251572,0.018867924528301886,0.018867924528301886,1.0273584905660376,0.03773584905660377,0.05660377358490566,2.3222060957910013,0.16981132075471697,0.03773584905660377,0.03773584905660377,0.018867924528301886,51.0188679245283,51.0188679245283,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.11320754716981132,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886
#un-autre-membre-du-comite,0.018867924528301886,0.05660377358490566,4.775943396226416,0.07547169811320754,0.018867924528301886,11.325471698113208,1.4384017758046619,1.8163522012578621,0.018867924528301886,15.723270440251572,0.018867924528301886,0.018867924528301886,1.0273584905660376,0.03773584905660377,0.05660377358490566,2.3222060957910013,0.16981132075471697,0.03773584905660377,0.03773584905660377,0.018867924528301886,51.0188679245283,51.0188679245283,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.11320754716981132,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886
#l-accusateur,0.018867924528301886,0.05660377358490566,0.1509433962264151,0.07547169811320754,0.018867924528301886,0.07547169811320754,1.4384017758046619,0.2830188679245283,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.018867924528301886,0.3773584905660377,0.03773584905660377,0.05660377358490566,0.24528301886792453,0.16981132075471697,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886,51.0188679245283,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.11320754716981132,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886
#le-garde,0.018867924528301886,0.05660377358490566,0.1509433962264151,0.07547169811320754,0.018867924528301886,0.07547169811320754,1.4384017758046619,0.2830188679245283,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.018867924528301886,0.3773584905660377,0.03773584905660377,0.05660377358490566,0.24528301886792453,0.16981132075471697,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,51.0188679245283,0.018867924528301886,0.03773584905660377,0.11320754716981132,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886
#la-suivante,0.018867924528301886,0.05660377358490566,0.1509433962264151,0.07547169811320754,0.018867924528301886,0.07547169811320754,0.32075471698113206,0.2830188679245283,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.018867924528301886,1.0273584905660376,0.03773584905660377,0.05660377358490566,2.3222060957910013,4.0587002096436064,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,51.0188679245283,0.03773584905660377,0.11320754716981132,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886
#santerre,0.03773584905660377,0.11320754716981132,0.3018867924528302,0.1509433962264151,0.03773584905660377,0.1509433962264151,0.20033296337402892,0.5660377358490566,0.03773584905660377,0.11320754716981132,0.03773584905660377,0.03773584905660377,0.07971698113207543,0.07547169811320754,0.11320754716981132,0.49056603773584906,0.33962264150943394,0.07547169811320754,0.07547169811320754,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,49.075471698113205,0.22641509433962265,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.07547169811320754,0.03773584905660377,0.03773584905660377,0.07547169811320754,0.07547169811320754,0.03773584905660377,0.03773584905660377,0.03773584905660377
#le-geolier,0.11320754716981132,0.339622641509434,0.9056603773584906,0.4528301886792453,0.11320754716981132,0.4528301886792453,0.44413614502404736,1.6981132075471699,0.11320754716981132,0.339622641509434,0.11320754716981132,0.11320754716981132,0.7058176100628933,0.22641509433962265,0.339622641509434,1.4716981132075473,0.00034940600978336815,0.22641509433962265,0.22641509433962265,0.11320754716981132,0.11320754716981132,0.11320754716981132,0.11320754716981132,0.11320754716981132,0.11320754716981132,0.22641509433962265,41.679245283018865,0.11320754716981132,0.11320754716981132,6.946540880503145,0.11320754716981132,0.11320754716981132,0.22641509433962265,0.11320754716981132,0.11320754716981132,0.22641509433962265,0.22641509433962265,0.11320754716981132,0.11320754716981132,0.11320754716981132
#un-des-gardes,0.018867924528301886,0.05660377358490566,0.1509433962264151,0.07547169811320754,0.018867924528301886,0.07547169811320754,0.32075471698113206,1.8163522012578621,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.018867924528301886,0.3773584905660377,0.03773584905660377,0.05660377358490566,0.24528301886792453,0.16981132075471697,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.11320754716981132,51.0188679245283,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886
#l-envoye-de-santerre,0.018867924528301886,0.05660377358490566,0.1509433962264151,0.07547169811320754,0.018867924528301886,0.07547169811320754,1.4384017758046619,1.8163522012578621,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.018867924528301886,0.3773584905660377,0.03773584905660377,0.05660377358490566,0.24528301886792453,0.16981132075471697,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.11320754716981132,0.018867924528301886,51.0188679245283,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886
#l-inconnu,0.018867924528301886,0.05660377358490566,0.1509433962264151,0.07547169811320754,0.018867924528301886,0.07547169811320754,0.32075471698113206,0.2830188679245283,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.018867924528301886,0.3773584905660377,0.03773584905660377,0.05660377358490566,0.24528301886792453,0.16981132075471697,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,6.946540880503145,0.018867924528301886,0.018867924528301886,51.0188679245283,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886
#le-commandant,0.018867924528301886,0.05660377358490566,0.1509433962264151,0.07547169811320754,0.018867924528301886,0.07547169811320754,0.32075471698113206,0.2830188679245283,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.018867924528301886,1.0273584905660376,0.03773584905660377,0.05660377358490566,0.24528301886792453,4.0587002096436064,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.11320754716981132,0.018867924528301886,0.018867924528301886,0.018867924528301886,51.0188679245283,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886
#le-sans-culotte,0.018867924528301886,0.05660377358490566,0.1509433962264151,0.07547169811320754,0.018867924528301886,0.07547169811320754,1.4384017758046619,1.8163522012578621,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.018867924528301886,0.3773584905660377,0.03773584905660377,0.05660377358490566,0.24528301886792453,0.16981132075471697,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.11320754716981132,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,51.0188679245283,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886
