VALEUR,#lycoris,#le-satyre,#le-satyre #lycoris,#pan,#diane,#ismene,#diane #lycoris,#choeur-de-nymphes,#une-nymphe,#choeur-des-nymphes,#les-nymphes,#la-nymphe,#ensemble,#endymion,#eurilas,#premier-berger,#une-bergere,#une-bergere #un-berger #eurilas,#le-choeur,#endymion #eurilas,#une-dryade,#la-dryade,#une-heure,#danse-des-heures,#choeur-des-heures,#une-des-heures,#troupe-d-amours,#deux-amours,#deux-autres-amours,#diane #endymion,#l-amour,#choeur-des-amours
#diane #lycoris,0.9846153846153847,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.3665158371040724,2.5641025641025634,22.153846153846157,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.6153846153846154,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693
#choeur-de-nymphes,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.15384615384615385,0.1832579185520362,0.11538461538461539,0.07692307692307693,24.038461538461537,24.038461538461537,24.038461538461537,24.038461538461537,24.038461538461537,11.076923076923078,0.3076923076923077,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464
#choeur-de-nymphes,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.15384615384615385,0.1832579185520362,0.11538461538461539,0.07692307692307693,24.038461538461537,24.038461538461537,24.038461538461537,24.038461538461537,24.038461538461537,11.076923076923078,0.3076923076923077,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464
#choeur-de-nymphes,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.15384615384615385,0.1832579185520362,0.11538461538461539,0.07692307692307693,24.038461538461537,24.038461538461537,24.038461538461537,24.038461538461537,24.038461538461537,11.076923076923078,0.3076923076923077,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464
#choeur-de-nymphes,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.15384615384615385,0.1832579185520362,0.11538461538461539,0.07692307692307693,24.038461538461537,24.038461538461537,24.038461538461537,24.038461538461537,24.038461538461537,11.076923076923078,0.3076923076923077,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464
#choeur-de-nymphes,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.15384615384615385,0.1832579185520362,0.11538461538461539,0.07692307692307693,24.038461538461537,24.038461538461537,24.038461538461537,24.038461538461537,24.038461538461537,11.076923076923078,0.3076923076923077,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464
#ensemble,0.38461538461538464,2.5641025641025634,0.07692307692307693,1.5576923076923075,0.07239819004524888,0.23076923076923078,0.15384615384615385,11.076923076923078,11.076923076923078,11.076923076923078,11.076923076923078,11.076923076923078,22.153846153846157,0.6153846153846154,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693
#endymion,1.5384615384615385,0.006410256410256401,0.3076923076923077,0.04326923076923079,0.9513574660633484,0.9230769230769231,0.6153846153846154,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.6153846153846154,12.46153846153846,4.673076923076922,1.5576923076923075,1.5576923076923075,1.5576923076923075,0.24038461538461534,1.5576923076923075,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,1.5576923076923075,0.6153846153846154,0.3076923076923077
#eurilas,0.576923076923077,1.235042735042735,0.11538461538461539,0.6282051282051281,1.9615384615384617,0.34615384615384615,0.23076923076923078,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.23076923076923078,4.673076923076922,20.346153846153843,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.23076923076923078,6.782051282051281,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.23076923076923078,0.11538461538461539
#premier-berger,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.15384615384615385,0.6538461538461539,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,1.5576923076923075,0.11538461538461539,24.038461538461537,24.038461538461537,24.038461538461537,11.076923076923078,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464
#premier-berger,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.15384615384615385,0.6538461538461539,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,1.5576923076923075,0.11538461538461539,24.038461538461537,24.038461538461537,24.038461538461537,11.076923076923078,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464
#premier-berger,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.15384615384615385,0.6538461538461539,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,1.5576923076923075,0.11538461538461539,24.038461538461537,24.038461538461537,24.038461538461537,11.076923076923078,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464
#le-choeur,0.38461538461538464,0.23076923076923078,0.07692307692307693,1.5576923076923075,0.07239819004524888,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.24038461538461534,0.23076923076923078,11.076923076923078,11.076923076923078,11.076923076923078,22.153846153846157,0.07692307692307693,11.076923076923078,11.076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693
#endymion #eurilas,0.19230769230769232,6.782051282051281,0.038461538461538464,4.653846153846153,0.6538461538461539,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,1.5576923076923075,6.782051282051281,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,24.038461538461537,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464
#une-dryade,0.19230769230769232,0.11538461538461539,0.038461538461538464,4.653846153846153,0.1832579185520362,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.3076923076923077,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,11.076923076923078,0.038461538461538464,24.038461538461537,24.038461538461537,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464
#une-dryade,0.19230769230769232,0.11538461538461539,0.038461538461538464,4.653846153846153,0.1832579185520362,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.3076923076923077,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,11.076923076923078,0.038461538461538464,24.038461538461537,24.038461538461537,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464
#une-heure,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.15384615384615385,0.1832579185520362,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.3076923076923077,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,24.038461538461537,24.038461538461537,24.038461538461537,24.038461538461537,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464
#une-heure,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.15384615384615385,0.1832579185520362,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.3076923076923077,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,24.038461538461537,24.038461538461537,24.038461538461537,24.038461538461537,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464
#une-heure,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.15384615384615385,0.1832579185520362,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.3076923076923077,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,24.038461538461537,24.038461538461537,24.038461538461537,24.038461538461537,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464
#une-heure,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.15384615384615385,0.1832579185520362,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.3076923076923077,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,24.038461538461537,24.038461538461537,24.038461538461537,24.038461538461537,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464
#troupe-d-amours,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.15384615384615385,0.6538461538461539,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.3076923076923077,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,24.038461538461537,24.038461538461537,24.038461538461537,0.038461538461538464,0.07692307692307693,0.038461538461538464
#troupe-d-amours,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.15384615384615385,0.6538461538461539,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.3076923076923077,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,24.038461538461537,24.038461538461537,24.038461538461537,0.038461538461538464,0.07692307692307693,0.038461538461538464
#troupe-d-amours,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.15384615384615385,0.6538461538461539,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.3076923076923077,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,24.038461538461537,24.038461538461537,24.038461538461537,0.038461538461538464,0.07692307692307693,0.038461538461538464
#diane #endymion,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.15384615384615385,0.1832579185520362,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,1.5576923076923075,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,24.038461538461537,0.07692307692307693,0.038461538461538464
#l-amour,0.38461538461538464,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.3665158371040724,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.6153846153846154,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,22.153846153846157,11.076923076923078
#choeur-des-amours,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.15384615384615385,0.1832579185520362,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.3076923076923077,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,11.076923076923078,24.038461538461537
Successions,#lycoris,#le-satyre,#le-satyre #lycoris,#pan,#diane,#ismene,#diane #lycoris,#choeur-de-nymphes,#une-nymphe,#choeur-des-nymphes,#les-nymphes,#la-nymphe,#ensemble,#endymion,#eurilas,#premier-berger,#une-bergere,#une-bergere #un-berger #eurilas,#le-choeur,#endymion #eurilas,#une-dryade,#la-dryade,#une-heure,#danse-des-heures,#choeur-des-heures,#une-des-heures,#troupe-d-amours,#deux-amours,#deux-autres-amours,#diane #endymion,#l-amour,#choeur-des-amours
#lycoris,0.0,0.23076923076923078,0.0,0.15384615384615385,0.5384615384615384,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#le-satyre,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#le-satyre #lycoris,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#pan,0.0,0.2727272727272727,0.09090909090909091,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#diane,0.225,0.0,0.0,0.025,0.025,0.15,0.0,0.0,0.025,0.0,0.0,0.0,0.025,0.35,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.05,0.025
#ismene,0.0,0.0,0.0,0.0,0.625,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#diane #lycoris,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#choeur-de-nymphes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#une-nymphe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#choeur-de-nymphes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#les-nymphes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#la-nymphe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#ensemble,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#endymion,0.0,0.0,0.0,0.07407407407407407,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.18518518518518517,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0
#eurilas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#eurilas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#une-bergere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#une-bergere #un-berger #eurilas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#le-choeur,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
