VALEUR,#doña-josepha,#don-carlos,#doña-sol,#hernani,#doña-josefa,#une-voix,#don-ruy-gomez,#don-sanchez,#don-matias,#don-ricardo,#don-sancho,#le-montagnard,#voix,#le-page,#deuxieme-conjure,#premier-conjure,#troisieme-conjure,#voix-dans-l-ombre,#le-duc-de-gotha,#tous,#don-juan-de-haro,#le-duc-de-lutzelbourg,#un-conjure,#don-gil-tellez-giron,#le-duc-de-baviere,#la-foule,#les-conjures,#don-garcie,#don-francisco,#la-dame,#le-masque
#don-matias,0.13793103448275862,0.011936339522546415,0.896551724137931,1.2413793103448276,0.06896551724137931,0.06896551724137931,0.7586206896551724,15.540229885057473,25.137931034482758,7.9448275862068956,12.568965517241379,0.06896551724137931,0.06896551724137931,0.13793103448275862,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.13793103448275862,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,12.568965517241379,5.387931034482758,12.568965517241379,0.06896551724137931
#don-ricardo,0.3448275862068966,0.2567639257294431,2.2413793103448274,0.3923371647509578,0.1724137931034483,0.1724137931034483,1.896551724137931,11.917241379310344,7.9448275862068956,19.862068965517242,3.9724137931034478,0.1724137931034483,0.1724137931034483,0.3448275862068966,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.3448275862068966,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,3.9724137931034478,7.9448275862068956,3.9724137931034478,0.1724137931034483
#don-sancho,0.06896551724137931,0.6790450928381963,0.4482758620689655,0.6206896551724138,0.034482758620689655,0.034482758620689655,0.3793103448275862,7.770114942528736,12.568965517241379,3.9724137931034478,27.034482758620694,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655
#le-montagnard,0.06896551724137931,0.4482758620689655,0.6790450928381963,0.23180076628352486,0.034482758620689655,0.034482758620689655,0.3793103448275862,0.10344827586206896,0.06896551724137931,0.1724137931034483,0.034482758620689655,27.034482758620694,27.034482758620694,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655
#le-montagnard,0.06896551724137931,0.4482758620689655,0.6790450928381963,0.23180076628352486,0.034482758620689655,0.034482758620689655,0.3793103448275862,0.10344827586206896,0.06896551724137931,0.1724137931034483,0.034482758620689655,27.034482758620694,27.034482758620694,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655
#le-page,0.13793103448275862,0.896551724137931,1.3580901856763925,0.046934865900383156,0.06896551724137931,0.06896551724137931,2.0313479623824455,0.20689655172413793,0.13793103448275862,0.3448275862068966,0.06896551724137931,0.06896551724137931,0.06896551724137931,25.137931034482758,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.13793103448275862,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.13793103448275862,0.06896551724137931,0.06896551724137931
#deuxieme-conjure,0.06896551724137931,0.4482758620689655,0.4482758620689655,0.23180076628352486,0.034482758620689655,0.034482758620689655,1.0156739811912228,0.10344827586206896,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,12.568965517241379,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655
#deuxieme-conjure,0.06896551724137931,0.4482758620689655,0.4482758620689655,0.23180076628352486,0.034482758620689655,0.034482758620689655,1.0156739811912228,0.10344827586206896,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,12.568965517241379,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655
#deuxieme-conjure,0.06896551724137931,0.4482758620689655,0.4482758620689655,0.23180076628352486,0.034482758620689655,0.034482758620689655,1.0156739811912228,0.10344827586206896,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,12.568965517241379,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655
#deuxieme-conjure,0.06896551724137931,0.4482758620689655,0.4482758620689655,0.23180076628352486,0.034482758620689655,0.034482758620689655,1.0156739811912228,0.10344827586206896,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,12.568965517241379,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655
#deuxieme-conjure,0.06896551724137931,0.4482758620689655,0.4482758620689655,0.23180076628352486,0.034482758620689655,0.034482758620689655,1.0156739811912228,0.10344827586206896,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,12.568965517241379,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655
#tous,0.13793103448275862,0.011936339522546415,0.011936339522546415,0.4636015325670497,0.06896551724137931,0.06896551724137931,2.0313479623824455,0.20689655172413793,0.13793103448275862,0.3448275862068966,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.13793103448275862,12.568965517241379,12.568965517241379,12.568965517241379,12.568965517241379,12.568965517241379,25.137931034482758,12.568965517241379,12.568965517241379,12.568965517241379,12.568965517241379,0.06896551724137931,0.06896551724137931,12.568965517241379,0.06896551724137931,0.13793103448275862,0.06896551724137931,0.06896551724137931
#deuxieme-conjure,0.06896551724137931,0.4482758620689655,0.4482758620689655,0.23180076628352486,0.034482758620689655,0.034482758620689655,1.0156739811912228,0.10344827586206896,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,12.568965517241379,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655
#deuxieme-conjure,0.06896551724137931,0.4482758620689655,0.4482758620689655,0.23180076628352486,0.034482758620689655,0.034482758620689655,1.0156739811912228,0.10344827586206896,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,12.568965517241379,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655
#deuxieme-conjure,0.06896551724137931,0.4482758620689655,0.4482758620689655,0.23180076628352486,0.034482758620689655,0.034482758620689655,1.0156739811912228,0.10344827586206896,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,12.568965517241379,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655
#deuxieme-conjure,0.06896551724137931,0.4482758620689655,0.4482758620689655,0.23180076628352486,0.034482758620689655,0.034482758620689655,1.0156739811912228,0.10344827586206896,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,12.568965517241379,27.034482758620694,27.034482758620694,27.034482758620694,27.034482758620694,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655
#le-duc-de-baviere,0.06896551724137931,0.6790450928381963,0.4482758620689655,0.6206896551724138,0.034482758620689655,0.034482758620689655,0.3793103448275862,0.10344827586206896,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,27.034482758620694,27.034482758620694,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655
#le-duc-de-baviere,0.06896551724137931,0.6790450928381963,0.4482758620689655,0.6206896551724138,0.034482758620689655,0.034482758620689655,0.3793103448275862,0.10344827586206896,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,27.034482758620694,27.034482758620694,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655
#les-conjures,0.06896551724137931,0.6790450928381963,0.6790450928381963,0.23180076628352486,0.034482758620689655,0.034482758620689655,1.0156739811912228,0.10344827586206896,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,12.568965517241379,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,27.034482758620694,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655
#don-garcie,0.06896551724137931,0.4482758620689655,0.4482758620689655,0.6206896551724138,0.034482758620689655,0.034482758620689655,0.3793103448275862,7.770114942528736,12.568965517241379,3.9724137931034478,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,27.034482758620694,12.568965517241379,27.034482758620694,0.034482758620689655
#don-francisco,0.13793103448275862,0.896551724137931,0.896551724137931,0.046934865900383156,0.06896551724137931,0.06896551724137931,0.7586206896551724,15.540229885057473,5.387931034482758,7.9448275862068956,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.13793103448275862,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.13793103448275862,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,12.568965517241379,25.137931034482758,12.568965517241379,0.06896551724137931
#don-garcie,0.06896551724137931,0.4482758620689655,0.4482758620689655,0.6206896551724138,0.034482758620689655,0.034482758620689655,0.3793103448275862,7.770114942528736,12.568965517241379,3.9724137931034478,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,27.034482758620694,12.568965517241379,27.034482758620694,0.034482758620689655
#le-masque,0.06896551724137931,0.4482758620689655,0.4482758620689655,0.23180076628352486,0.034482758620689655,0.034482758620689655,0.3793103448275862,0.10344827586206896,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,27.034482758620694
Successions,#doña-josepha,#don-carlos,#doña-sol,#hernani,#doña-josefa,#une-voix,#don-ruy-gomez,#don-sanchez,#don-matias,#don-ricardo,#don-sancho,#le-montagnard,#voix,#le-page,#deuxieme-conjure,#premier-conjure,#troisieme-conjure,#voix-dans-l-ombre,#le-duc-de-gotha,#tous,#don-juan-de-haro,#le-duc-de-lutzelbourg,#un-conjure,#don-gil-tellez-giron,#le-duc-de-baviere,#la-foule,#les-conjures,#don-garcie,#don-francisco,#la-dame,#le-masque
#doña-josepha,0.0,0.9411764705882353,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#don-carlos,0.09302325581395349,0.023255813953488372,0.14534883720930233,0.23837209302325582,0.0,0.0,0.25,0.029069767441860465,0.011627906976744186,0.1744186046511628,0.005813953488372093,0.0,0.0,0.005813953488372093,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.005813953488372093,0.005813953488372093,0.0,0.0,0.0,0.0,0.0
#doña-sol,0.012738853503184714,0.16560509554140126,0.012738853503184714,0.6305732484076433,0.006369426751592357,0.0,0.14012738853503184,0.006369426751592357,0.0,0.0,0.0,0.006369426751592357,0.0,0.01910828025477707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#hernani,0.0,0.178743961352657,0.463768115942029,0.014492753623188406,0.00966183574879227,0.004830917874396135,0.2560386473429952,0.0,0.004830917874396135,0.0,0.0,0.004830917874396135,0.004830917874396135,0.0,0.0,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05314009661835749
#doña-josefa,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#une-voix,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#don-ruy-gomez,0.0,0.36153846153846153,0.2230769230769231,0.34615384615384615,0.0,0.0,0.03076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.0
#don-sanchez,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.08695652173913043,0.0,0.0
#don-matias,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0
#don-ricardo,0.0,0.6976744186046512,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.13953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.06976744186046512,0.0,0.0
#don-sancho,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#le-montagnard,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#une-voix,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#le-page,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#deuxieme-conjure,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#premier-conjure,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0625,0.125,0.0,0.125,0.375,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#troisieme-conjure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#voix-dans-l-ombre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#le-duc-de-gotha,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#tous,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#don-juan-de-haro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#le-duc-de-lutzelbourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
