VALEUR,#pales,#melisse,#pales #melisse,#le-choeur,#pan,#choeurs,#l-envie,#le-soleil,#pales #melisse #pan,#archas,#premier-prince-tyrien,#les-deux-princes-tyriens,#cadmus,#deuxieme-prince-tyrien,#arbas,#hermione,#aglante,#charite,#la-nourrice,#arbas #africains,#premier-africain,#deuxieme-africain,#le-geant,#junon,#pallas,#charite #arbas,#hermione #cadmus,#l-amour,#les-deux-princes #arbas,#les-deux-africains,#le-grand-sacrificateur,#le-choeur-des-sacrificateurs,#mars,#l-amour #cadmus,#echion,#tous-ensemble,#jupiter,#tous-les-choeurs,#l-hymen,#les-choeurs,#venus,#arbas #la-nourrice
#pales,28.03333333333333,28.03333333333333,28.03333333333333,8.1,28.03333333333333,28.03333333333333,28.03333333333333,28.03333333333333,28.03333333333333,28.03333333333333,0.13333333333333333,0.13333333333333333,0.43333333333333335,0.13333333333333333,0.3,0.23333333333333334,0.03333333333333333,0.13333333333333333,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.10000000000000002,0.10000000000000002,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
#pales,28.03333333333333,28.03333333333333,28.03333333333333,8.1,28.03333333333333,28.03333333333333,28.03333333333333,28.03333333333333,28.03333333333333,28.03333333333333,0.13333333333333333,0.13333333333333333,0.43333333333333335,0.13333333333333333,0.3,0.23333333333333334,0.03333333333333333,0.13333333333333333,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.10000000000000002,0.10000000000000002,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
#pales,28.03333333333333,28.03333333333333,28.03333333333333,8.1,28.03333333333333,28.03333333333333,28.03333333333333,28.03333333333333,28.03333333333333,28.03333333333333,0.13333333333333333,0.13333333333333333,0.43333333333333335,0.13333333333333333,0.3,0.23333333333333334,0.03333333333333333,0.13333333333333333,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.10000000000000002,0.10000000000000002,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
#pales,28.03333333333333,28.03333333333333,28.03333333333333,8.1,28.03333333333333,28.03333333333333,28.03333333333333,28.03333333333333,28.03333333333333,28.03333333333333,0.13333333333333333,0.13333333333333333,0.43333333333333335,0.13333333333333333,0.3,0.23333333333333334,0.03333333333333333,0.13333333333333333,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.10000000000000002,0.10000000000000002,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
#premier-prince-tyrien,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.4000000000000001,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,22.533333333333335,22.533333333333335,0.041025641025641005,22.533333333333335,0.5333333333333334,0.9333333333333333,0.13333333333333333,0.5333333333333333,0.4000000000000001,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.4000000000000001,0.4000000000000001,0.5333333333333333,0.13333333333333333,0.26666666666666666,0.4000000000000001,5.633333333333334,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
#premier-prince-tyrien,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.4000000000000001,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,22.533333333333335,22.533333333333335,0.041025641025641005,22.533333333333335,0.5333333333333334,0.9333333333333333,0.13333333333333333,0.5333333333333333,0.4000000000000001,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.4000000000000001,0.4000000000000001,0.5333333333333333,0.13333333333333333,0.26666666666666666,0.4000000000000001,5.633333333333334,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
#cadmus,0.43333333333333335,0.43333333333333335,0.43333333333333335,1.3,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.041025641025641005,0.041025641025641005,9.633333333333331,0.041025641025641005,0.20769230769230765,0.35201465201465193,0.43333333333333335,1.7333333333333334,1.3,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.37692307692307686,0.06923076923076925,0.041025641025641005,0.43333333333333335,1.482051282051282,0.06923076923076925,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.8666666666666667,0.741025641025641,0.741025641025641,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335
#premier-prince-tyrien,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.4000000000000001,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,22.533333333333335,22.533333333333335,0.041025641025641005,22.533333333333335,0.5333333333333334,0.9333333333333333,0.13333333333333333,0.5333333333333333,0.4000000000000001,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.4000000000000001,0.4000000000000001,0.5333333333333333,0.13333333333333333,0.26666666666666666,0.4000000000000001,5.633333333333334,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
#arbas,0.3,0.3,0.3,0.9,0.3,0.3,0.3,0.3,0.3,0.3,0.5333333333333334,0.5333333333333334,0.20769230769230784,0.5333333333333334,14.700000000000006,2.1,0.3,0.03333333333333332,0.011111111111111105,0.3,0.3,0.3,0.9,0.9,1.2,1.633333333333333,0.6,0.9,1.633333333333333,1.633333333333333,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
#hermione,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.7000000000000001,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.9333333333333333,0.9333333333333333,0.35201465201465193,0.9333333333333333,2.1,17.633333333333336,2.519047619047619,0.00476190476190476,0.1285714285714285,2.519047619047619,2.519047619047619,2.519047619047619,0.1285714285714285,0.1285714285714285,0.9333333333333333,0.23333333333333334,5.038095238095238,0.1285714285714285,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.4666666666666667,0.23333333333333334,0.23333333333333334,2.519047619047619,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334
#aglante,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.43333333333333335,0.13333333333333333,0.3,2.519047619047619,28.03333333333333,5.633333333333334,8.1,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.10000000000000002,0.10000000000000002,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
#charite,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.4000000000000001,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.5333333333333333,0.5333333333333333,1.7333333333333334,0.5333333333333333,0.03333333333333332,0.00476190476190476,5.633333333333334,22.533333333333335,6.400000000000001,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.4000000000000001,0.8999999999999999,0.4083333333333334,5.633333333333334,0.26666666666666666,0.8999999999999999,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,2.016666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,5.633333333333334,5.633333333333334,5.633333333333334,5.633333333333334,5.633333333333334,5.633333333333334
#la-nourrice,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.30000000000000004,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.4000000000000001,0.4000000000000001,1.3,0.4000000000000001,0.011111111111111132,0.12857142857142861,8.1,6.400000000000001,24.3,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.30000000000000004,0.30000000000000004,0.4000000000000001,0.10000000000000002,0.20000000000000004,0.30000000000000004,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.20000000000000004,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002
#arbas #africains,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.43333333333333335,0.13333333333333333,0.3,2.519047619047619,0.03333333333333333,0.13333333333333333,0.10000000000000002,28.03333333333333,28.03333333333333,28.03333333333333,8.1,0.10000000000000002,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
#arbas #africains,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.43333333333333335,0.13333333333333333,0.3,2.519047619047619,0.03333333333333333,0.13333333333333333,0.10000000000000002,28.03333333333333,28.03333333333333,28.03333333333333,8.1,0.10000000000000002,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
#arbas #africains,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.43333333333333335,0.13333333333333333,0.3,2.519047619047619,0.03333333333333333,0.13333333333333333,0.10000000000000002,28.03333333333333,28.03333333333333,28.03333333333333,8.1,0.10000000000000002,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
#le-geant,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.30000000000000004,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.4000000000000001,0.4000000000000001,0.37692307692307686,0.4000000000000001,0.8999999999999999,0.12857142857142861,0.10000000000000002,0.4000000000000001,0.30000000000000004,8.1,8.1,8.1,24.3,0.30000000000000004,0.8999999999999999,0.10000000000000002,0.20000000000000004,0.30000000000000004,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.20000000000000004,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002
#junon,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.30000000000000004,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.4000000000000001,0.4000000000000001,0.06923076923076925,0.4000000000000001,0.8999999999999999,0.12857142857142861,0.10000000000000002,0.8999999999999999,0.30000000000000004,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.30000000000000004,24.3,6.400000000000001,0.10000000000000002,0.20000000000000004,1.6333333333333329,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,3.2000000000000006,0.10000000000000002,0.10000000000000002,8.1,8.1,8.1,8.1,8.1,8.1,8.1
#pallas,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.4000000000000001,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.5333333333333333,0.5333333333333333,0.041025641025641005,0.5333333333333333,1.2,0.9333333333333333,0.13333333333333333,0.4083333333333334,0.4000000000000001,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.8999999999999999,6.400000000000001,22.533333333333335,0.13333333333333333,0.26666666666666666,0.8999999999999999,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,2.016666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,5.633333333333334,5.633333333333334,5.633333333333334,5.633333333333334,5.633333333333334,5.633333333333334
#charite #arbas,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.43333333333333335,0.13333333333333333,1.633333333333333,0.23333333333333334,0.03333333333333333,5.633333333333334,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.10000000000000002,0.10000000000000002,0.13333333333333333,28.03333333333333,0.06666666666666667,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
#hermione #cadmus,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.20000000000000004,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.26666666666666666,1.482051282051282,0.26666666666666666,0.6,5.038095238095238,0.06666666666666667,0.26666666666666666,0.20000000000000004,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.20000000000000004,0.20000000000000004,0.26666666666666666,0.06666666666666667,26.133333333333336,0.20000000000000004,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
#l-amour,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.30000000000000004,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.4000000000000001,0.4000000000000001,0.06923076923076925,0.4000000000000001,0.8999999999999999,0.12857142857142861,0.10000000000000002,0.8999999999999999,0.30000000000000004,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.30000000000000004,1.6333333333333329,0.8999999999999999,0.10000000000000002,0.20000000000000004,24.3,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,3.2000000000000006,8.1,0.10000000000000002,0.10000000000000002,8.1,8.1,8.1,8.1,8.1,8.1
#les-deux-princes #arbas,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,5.633333333333334,5.633333333333334,0.43333333333333335,5.633333333333334,1.633333333333333,0.23333333333333334,0.03333333333333333,0.13333333333333333,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.10000000000000002,0.10000000000000002,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.10000000000000002,28.03333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
#les-deux-africains,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.43333333333333335,0.13333333333333333,1.633333333333333,0.23333333333333334,0.03333333333333333,0.13333333333333333,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.10000000000000002,0.10000000000000002,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.10000000000000002,0.03333333333333333,28.03333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
#le-grand-sacrificateur,0.03333333333333333,0.03333333333333333,0.03333333333333333,8.1,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.43333333333333335,0.13333333333333333,0.3,0.23333333333333334,0.03333333333333333,0.13333333333333333,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.10000000000000002,0.10000000000000002,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.10000000000000002,0.03333333333333333,0.03333333333333333,28.03333333333333,28.03333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
#le-grand-sacrificateur,0.03333333333333333,0.03333333333333333,0.03333333333333333,8.1,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.43333333333333335,0.13333333333333333,0.3,0.23333333333333334,0.03333333333333333,0.13333333333333333,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.10000000000000002,0.10000000000000002,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.10000000000000002,0.03333333333333333,0.03333333333333333,28.03333333333333,28.03333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
