play_name,doc_word_1,doc_word_2,doc_word_3,spacy_word_1,spacy_word_2,spacy_word_3,manual_word_1,manual_word_2,manual_word_3
carrance-le-camelia.xml_raw.txt,mais,toujours,Évidemment,heureusement,décidément,désespérement,compliment,sincèrement,gentiment
carrance-le-divorce.xml_raw.txt,mais,toujours,sourtout,tourment,désespérement,heureusement,Mais,malheureuse,Malheureuse
carrance-maison-a-louer.xml_raw.txt,mais,toujours,Évidemment,amoureusement,Émerveillement,heureusement,Malheureuse,heureuse,malheureuse
carrance-vingt-minutes-d-arret.xml_raw.txt,toujours,Évidemment,mais,heureusement,amoureusement,gentillement,compliment,gentiment,amoureusement
carriere-doisin-cafe-litteraire.xml_raw.txt,Évidemment,paradoxalement,Malheureusement,justement,honnêtement,heureusement,compliment,présentiment,justement
carriere-doisin-journee-de-titus.xml_raw.txt,Évidemment,toujours,mais,heureusement,compliment,sincèrement,compliment,complimente,complimenter
carrion-nizas-dialogue-entre-la-maire-de-rodez-et-un-marguillier.xml_raw.txt,Évidemment,véritablement,Malheureusement,heureusement,justement,pareillement,Malheureusement,Pourtant,Justement
carrion-nizas-pierre-le-grand.xml_raw.txt,Malheureusement,Évidemment,toujours,courageusement,glorieusement,assentiment,ressentiment,assentiment,Malheureusement
caylus-appareilleuse.xml_raw.txt,mais,vraiment,toujours,vraiment,toujours,heureusement,vraiment,Malheureuse,pleureuse
caylus-bordel.xml_raw.txt,mais,toujours,Évidemment,vraiment,heureusement,toujours,vraiment,plaisanter,Pourtout
ceillier-cousin-edgar.xml_raw.txt,mais,vraiment,Evidemment,vraiment,heureusement,toujours,Mais,Maintenant,Alors
cerou-amant-auteur.xml_raw.txt,mais,Évidemment,toujours,honnêtement,compliment,justement,vraiment,compliment,sincèrement
chabanon-eudoxie.xml_raw.txt,toujours,Évidemment,mais,ressentiment,tourment,courageusement,ressentiment,tourment,Malheureusement
chabanon-faux-noble.xml_raw.txt,mais,Évidemment,toujours,décidément,heureusement,compliment,Mais,Pourtout,vraiment
chabanon-toison-d-or.xml_raw.txt,mais,toujours,sourtout,tourment,désespérement,ressentiment,ressentiment,tourment,inconnaissable
chalmeton-a-jean-racine.xml_raw.txt,véritablement,Malheureusement,toujours,Émerveillement,Emerveillement,merveillement,Émerveillement,Emerveillement,merveillement
chalmeton-a-moliere.xml_raw.txt,sourtout,toujours,",",enchantement,orgueilleusement,Émerveillement,admirable,Réveille,Bienheureux
chalmeton-clermont-ferrand.xml_raw.txt,paradoxalement,véritablement,Évidemment,justement,incommensurablement,Émerveillement,Pourtant,présentiment,Toutant
chalmeton-clermont-royat.xml_raw.txt,",",Malheureusement,Évidemment,merveillement,Émerveillement,Emerveillement,Émerveillement,Emerveillement,merveillement
chalmeton-la-bourboule.xml_raw.txt,Évidemment,véritablement,Malheureusement,merveillement,Émerveillement,enchantement,Émerveillement,merveillement,Emerveillement
chalmeton-la-mort-c-est-la-vie.xml_raw.txt,toujours,mais,sourtout,éternellement,incommensurablement,Émerveillement,Inconnaissable,inconnaissable,Méconnaissable
chamfort-la-jeune-indienne.xml_raw.txt,mais,toujours,Évidemment,heureusement,désespérement,malheureusement,Mais,Pourtant,Pourtout
chamfort-mustapha-zeangir.xml_raw.txt,mais,toujours,Évidemment,ressentiment,désespérement,pressentiment,Pourtant,Malheureux,Mais
champmesle-coupe-enchantee.xml_raw.txt,mais,Évidemment,Evidemment,vraiment,peut-être,toujours,vraiment,Pourtout,Mais
champmesle-fragments-de-moliere.xml_raw.txt,mais,Évidemment,Evidemment,vraiment,toujours,heureusement,vraiment,plaisanter,Pourtout
champrepus-ulysse.xml_raw.txt,Malheureusement,Évidemment,toujours,heureusement,désespérement,courageusement,Malheureusement,Heureusement,désespérement
chappuzeau-armetzar.xml_raw.txt,mais,toujours,Évidemment,décidément,désespérement,ressentiment,Mais,Pourtant,Pourtout
chapuzeau-geneve-delivree.xml_raw.txt,Évidemment,Malheureusement,toujours,heureusement,courageusement,désespérement,Malheureusement,désespérement,Heureusement
charles-adolphe-masson-le-tir-au-pistolet.xml_raw.txt,mais,vraiment,toujours,heureusement,vraiment,honnêtement,Maintenant,Mais,Pourtout
chauvin-commencement-de-la-fin.xml_raw.txt,mais,vraiment,toujours,heureusement,chatouillement,gentillement,Mais,mais,Maintenant
chauvin-ruses-et-trucs.xml_raw.txt,toujours,mais,Évidemment,amoureusement,compliment,décidément,Pourtant,compliment,Toutant
chazet-dubois-moliere-chez-ninon.xml_raw.txt,Évidemment,mais,toujours,décidément,compliment,heureusement,Pourtout,Pourtant,Mais
chazet-dupaty-arlequin-journaliste.xml_raw.txt,mais,Évidemment,Evidemment,honnêtement,heureusement,justement,Maintenant,Mais,Pourtout
chazet-gassicourt-finot.xml_raw.txt,mais,Évidemment,Evidemment,heureusement,honnêtement,compliment,compliment,vraiment,Evidemment
chenier-charles-ix.xml_raw.txt,Évidemment,Malheureusement,véritablement,souverainement,assentiment,courageusement,assentiment,bien-entendu,Malheureusement
chereau-en-express.xml_raw.txt,mais,sourtout,toujours,chatouillement,paresseusement,précipitemment,Mais,sourtout,Pourtout
cheron-homme-a-bonnes-fortunes.xml_raw.txt,mais,Évidemment,toujours,heureusement,honnêtement,malheureusement,Mais,Maintenant,Pourtout
chevalier-amours-de-calotin.xml_raw.txt,mais,Évidemment,Evidemment,vraiment,décidément,heureusement,Mais,Pourtout,Maintenant
chevalier-barbons-amoureux.xml_raw.txt,mais,Évidemment,Evidemment,vraiment,toujours,heureusement,Mais,Pourtout,Maintenant
chevalier-cartel-de-guillot.xml_raw.txt,mais,vraiment,quelquechose,assomment,heureusement,décidément,Mais,Et,Maintenant
chevalier-desolation-des-filous.xml_raw.txt,mais,Évidemment,Evidemment,honnêtement,heureusement,justement,Pourquoi,Maintenant,Mais
chevalier-disgrace-des-domestiques.xml_raw.txt,mais,Evidemment,Évidemment,heureusement,décidément,toujours,Mais,Et,Pourtout
chevalier-galants-ridicules.xml_raw.txt,mais,Évidemment,Evidemment,heureusement,vraiment,décidément,Mais,Maintenant,Pourtout
chevalier-intrigue-des-carrosses.xml_raw.txt,mais,Évidemment,Evidemment,vraiment,heureusement,toujours,Mais,Pourtout,vraiment
chevalier-pedagogue-amoureux.xml_raw.txt,mais,Évidemment,Evidemment,honnêtement,vraiment,heureusement,Mais,Pourtout,vraiment
chevreau-avocat-dupe.xml_raw.txt,mais,toujours,Évidemment,heureusement,malheureusement,désespérement,vraiment,Mais,Pourtout
chevreau-coriolan.xml_raw.txt,Évidemment,Evidemment,toujours,désespérement,heureusement,malheureusement,Malheureusement,Mais,malheureusment
chevreau-la-lucrece-romaine.xml_raw.txt,mais,Évidemment,toujours,désespérement,ressentiment,incommensurablement,Mais,malheureusment,Pourtout
cinq-auteurs-aveugle-de-smyrne.xml_raw.txt,mais,toujours,Évidemment,désespérement,ressentiment,incommensurablement,Mais,vraiment,malheureuse
cinq-auteurs-comedie-des-tuileries.xml_raw.txt,Évidemment,mais,toujours,incommensurablement,Émerveillement,pressentiment,Pourtout,vraiment,Pourtant
clairville-siraudin-moreau-la-societe-du-doigt-dans-l-oeil.xml_raw.txt,mais,vraiment,toujours,heureusement,vraiment,décidément,Mais,Maintenant,Alors
claretie-valentin.xml_raw.txt,mais,vraiment,Evidemment,amoureusement,compliment,heureusement,Pourtout,Mais,Malheureuse
clemenceau-le-voile-du-bonheur.xml_raw.txt,Évidemment,Malheureusement,toujours,Émerveillement,amoureusement,Emerveillement,Pourtant,Malheureusement,Évidemment
colardeau-astarbe.xml_raw.txt,toujours,mais,Évidemment,tourment,désespérement,Furieusement,Pourtant,tourment,désespérement
colle-accidents.xml_raw.txt,mais,Évidemment,toujours,vraiment,heureusement,toujours,compliment,vraiment,complimente
colle-alfonse.xml_raw.txt,toujours,Évidemment,Malheureusement,assentiment,ressentiment,tourment,Pourtant,ressentiment,Malheureusement
colle-cocatrix.xml_raw.txt,Malheureusement,toujours,Évidemment,tourment,éternellement,Furieusement,Malheureux,Pourtant,tourment
colle-esperance.xml_raw.txt,Évidemment,mais,Evidemment,heureusement,vraiment,toujours,Bien-entendu,Vraiment,complimente
colle-ile-sonnante.xml_raw.txt,mais,toujours,Évidemment,heureusement,amoureusement,Émerveillement,Pourtout,vraiment,Malheureuse
colle-l-amant-anonyme.xml_raw.txt,mais,Évidemment,toujours,heureusement,malheureusement,toujours,vraiment,Pourtout,Evidemment
colle-scenes-detachees-de-la-guinguette.xml_raw.txt,mais,Évidemment,toujours,honnêtement,gentillement,heureusement,complimenté,Toutain,chardonneret
colle-tanzai-et-neadarne.xml_raw.txt,mais,Évidemment,toujours,désespérement,heureusement,incommensurablement,Pourtant,Pourtout,compliment
collet-l-ile-deserte.xml_raw.txt,mais,toujours,Évidemment,désespérement,heureusement,malheureusement,Mais,Pourtant,Pourtout
colleville-sophie-derville.xml_raw.txt,mais,toujours,Évidemment,compliment,honnêtement,heureusement,vraiment,Mais,Malheureuse
constant-wallstein.xml_raw.txt,Malheureusement,Évidemment,toujours,courageusement,précipitemment,désespérement,Pourtant,Malheureusement,ressentiment
corneillep-agesilas.xml_raw.txt,Évidemment,Evidemment,mais,décidément,honnêtement,incommensurablement,Mais,Pourtout,Maintenant
corneillep-andromede.xml_raw.txt,Évidemment,toujours,Malheureusement,désespérement,heureusement,incommensurablement,Pourtant,Malheureusement,Mais
corneillep-attila.xml_raw.txt,Évidemment,mais,toujours,décidément,incommensurablement,désespérement,Mais,Pourtout,Pourtant
corneillep-cid-37.xml_raw.txt,mais,toujours,Évidemment,désespérement,décidément,ressentiment,Mais,malheureuse,Malheureux
corneillep-cid.xml_raw.txt,mais,toujours,Évidemment,désespérement,courageusement,décidément,Mais,malheureuse,Pourtant
corneillep-cinna-43.xml_raw.txt,Évidemment,toujours,mais,incommensurablement,ressentiment,assentiment,Mais,Pourtant,Malheureusement
corneillep-cinna.xml_raw.txt,mais,Évidemment,toujours,incommensurablement,ressentiment,assentiment,Mais,Pourtant,Malheureusement
corneillep-clitandre.xml_raw.txt,mais,toujours,Évidemment,désespérement,heureusement,malheureusement,Malheureusement,désespérement,Pourtant
corneillep-don-sanche.xml_raw.txt,Évidemment,mais,toujours,décidément,assentiment,ressentiment,Mais,Pourtout,Pourtant
corneillep-galerie-du-palais.xml_raw.txt,mais,Évidemment,toujours,heureusement,décidément,malheureusement,Mais,vraiment,Pourtout
corneillep-heraclius.xml_raw.txt,mais,Évidemment,toujours,ressentiment,décidément,désespérement,Mais,Pourtant,Pourtout
corneillep-horace.xml_raw.txt,Évidemment,toujours,Malheureusement,désespérement,courageusement,ressentiment,Malheureusement,Pourtant,désespérement
corneillep-illusion-comique.xml_raw.txt,mais,Évidemment,toujours,heureusement,désespérement,malheureusement,Pourtout,vraiment,Mais
corneillep-medee-39.xml_raw.txt,toujours,Évidemment,mais,désespérement,ressentiment,courageusement,Malheureusement,désespérement,ressentiment
corneillep-medee.xml_raw.txt,toujours,mais,Évidemment,désespérement,ressentiment,courageusement,Malheureusement,désespérement,ressentiment
corneillep-melite-33.xml_raw.txt,mais,Évidemment,toujours,heureusement,désespérement,malheureusement,vraiment,Pourtout,Pourtant
corneillep-melite.xml_raw.txt,mais,Évidemment,toujours,heureusement,désespérement,malheureusement,vraiment,Pourtout,Mais
corneillep-menteur.xml_raw.txt,mais,Évidemment,toujours,heureusement,malheureusement,décidément,Mais,Pourtout,vraiment
corneillep-mort-pompee.xml_raw.txt,Évidemment,Malheureusement,toujours,courageusement,désespérement,incommensurablement,Pourtant,Malheureusement,Mais
corneillep-nicomede.xml_raw.txt,Évidemment,toujours,Evidemment,assentiment,incommensurablement,souverainement,Mais,Pourtant,Pourtout
corneillep-oedipe.xml_raw.txt,Évidemment,mais,toujours,ressentiment,désespérement,précipitemment,Mais,Pourtant,malheureuse
corneillep-othon.xml_raw.txt,Évidemment,toujours,Evidemment,décidément,incommensurablement,ressentiment,Mais,Pourtout,Pourtant
corneillep-pertharite.xml_raw.txt,mais,Évidemment,toujours,décidément,ressentiment,désespérement,Mais,Pourtout,Pourtant
corneillep-place-royale.xml_raw.txt,mais,toujours,Évidemment,désespérement,heureusement,malheureusement,Mais,Pourtout,vraiment
corneillep-polyeucte.xml_raw.txt,mais,Évidemment,toujours,désespérement,ressentiment,incommensurablement,Mais,Pourtant,Pourtout
corneillep-pulcherie.xml_raw.txt,Évidemment,mais,toujours,décidément,assentiment,ressentiment,Mais,Pourtout,vraiment
corneillep-rodogune.xml_raw.txt,Évidemment,toujours,mais,ressentiment,désespérement,décidément,Mais,Pourtant,Pourtout
corneillep-sertorius.xml_raw.txt,Évidemment,mais,toujours,décidément,incommensurablement,assentiment,Mais,Pourtout,Pourtant
corneillep-sophonisbe.xml_raw.txt,Évidemment,mais,toujours,incommensurablement,décidément,heureusement,Mais,Pourtant,Pourtout
corneillep-suite-menteur.xml_raw.txt,mais,Évidemment,toujours,heureusement,décidément,malheureusement,Mais,vraiment,Pourtout
corneillep-suivante.xml_raw.txt,mais,toujours,Évidemment,décidément,désespérement,heureusement,vraiment,Mais,Pourtout
corneillep-surena.xml_raw.txt,mais,Évidemment,Evidemment,décidément,ressentiment,désespérement,Mais,Pourtout,vraiment
corneillep-theodore.xml_raw.txt,mais,Évidemment,toujours,désespérement,ressentiment,incommensurablement,Mais,Pourtout,Pourtant
corneillep-tite.xml_raw.txt,Évidemment,mais,toujours,décidément,incommensurablement,ressentiment,Mais,Pourtout,Pourtant
corneillep-toison.xml_raw.txt,Évidemment,toujours,mais,désespérement,heureusement,incommensurablement,Pourtout,vraiment,Malheureusement
corneillep-veuve-34.xml_raw.txt,mais,toujours,Évidemment,heureusement,décidément,malheureusement,vraiment,Mais,Pourtout
corneillep-veuve.xml_raw.txt,mais,toujours,Évidemment,décidément,heureusement,malheureusement,vraiment,Mais,Pourtout
corneillet-amour-a-la-mode.xml_raw.txt,mais,Évidemment,toujours,heureusement,toujours,décidément,Mais,vraiment,Pourtout
corneillet-antiochus.xml_raw.txt,mais,Évidemment,toujours,décidément,ressentiment,désespérement,Mais,Pourtout,vraiment
corneillet-ariane.xml_raw.txt,mais,toujours,Évidemment,désespérement,ressentiment,décidément,Mais,vraiment,Pourtout
corneillet-baron-d-albikrac.xml_raw.txt,mais,Évidemment,Evidemment,décidément,heureusement,toujours,Mais,Pourtout,Maintenant
corneillet-berenice.xml_raw.txt,Évidemment,mais,toujours,décidément,ressentiment,assentiment,Mais,Pourtant,Pourtout
corneillet-berger-extravagant.xml_raw.txt,mais,toujours,Évidemment,heureusement,Émerveillement,désespérement,Pourtout,vraiment,Pourtant
corneillet-bradamante.xml_raw.txt,mais,Évidemment,toujours,décidément,ressentiment,désespérement,Mais,Pourtant,Pourtout
corneillet-camma.xml_raw.txt,mais,Évidemment,toujours,décidément,désespérement,ressentiment,Mais,Pourtant,Pourtout
corneillet-charme-de-la-voix.xml_raw.txt,mais,Évidemment,toujours,décidément,ressentiment,désespérement,Mais,Pourtout,vraiment
corneillet-circe.xml_raw.txt,Évidemment,mais,toujours,décidément,incommensurablement,heureusement,Pourtout,Pourtant,Mais
corneillet-comte-d-essex.xml_raw.txt,mais,Évidemment,toujours,décidément,désespérement,ressentiment,Mais,Pourtant,Pourtout
corneillet-comtesse-orgueil.xml_raw.txt,mais,Évidemment,toujours,décidément,heureusement,toujours,Mais,Pourtout,Maintenant
corneillet-darius.xml_raw.txt,mais,Évidemment,toujours,ressentiment,décidément,assentiment,Mais,Pourtant,Pourtout
corneillet-dom-bertran-de-cigarral.xml_raw.txt,mais,Évidemment,toujours,décidément,heureusement,toujours,Mais,Pourtout,Maintenant
corneillet-dom-cesar-d-avalos.xml_raw.txt,mais,Évidemment,toujours,décidément,compliment,peut-être,Mais,Maintenant,Pourtout
corneillet-engagements-du-hasard.xml_raw.txt,mais,Évidemment,toujours,décidément,désespérement,malheureusement,Mais,Pourtout,vraiment
corneillet-feint-astrologue.xml_raw.txt,mais,Évidemment,toujours,décidément,heureusement,malheureusement,Mais,Pourtout,Pourtant
corneillet-festin-pierre.xml_raw.txt,mais,Évidemment,Evidemment,vraiment,désespérement,décidément,Mais,Maintenant,vraiment
corneillet-galant-double.xml_raw.txt,mais,Évidemment,Evidemment,décidément,heureusement,malheureusement,Mais,Pourtout,vraiment
corneillet-geolier-de-sois-meme.xml_raw.txt,mais,Évidemment,toujours,décidément,désespérement,heureusement,Mais,Pourtout,Pourtant
corneillet-illustres-ennemis.xml_raw.txt,mais,Évidemment,toujours,décidément,désespérement,ressentiment,Mais,Pourtout,Pourtant
corneillet-inconnu.xml_raw.txt,mais,Évidemment,Evidemment,décidément,heureusement,honnêtement,Pourtout,Mais,vraiment
corneillet-laodice.xml_raw.txt,Évidemment,mais,toujours,décidément,ressentiment,assentiment,Mais,Pourtant,Pourtout
corneillet-maximian.xml_raw.txt,mais,Évidemment,toujours,décidément,désespérement,ressentiment,Mais,Pourtant,Pourtout
corneillet-medee.xml_raw.txt,Évidemment,toujours,mais,désespérement,ressentiment,décidément,ressentiment,Malheureusement,Pourtout
corneillet-mort-annibal.xml_raw.txt,Évidemment,mais,toujours,assentiment,décidément,ressentiment,Mais,Pourtout,Pourtant
corneillet-mort-d-achille.xml_raw.txt,mais,toujours,Évidemment,ressentiment,décidément,désespérement,Mais,malheureuse,malheureux
corneillet-mort-empereur-commode.xml_raw.txt,mais,Évidemment,toujours,décidément,ressentiment,incommensurablement,Mais,Pourtant,Pourtout
corneillet-persee-demetrius.xml_raw.txt,mais,Évidemment,toujours,ressentiment,décidément,désespérement,Mais,Pourtant,Pourtout
corneillet-pyrrhus.xml_raw.txt,mais,Évidemment,toujours,décidément,ressentiment,pardonnerait,Mais,Pourtant,persuad
corneillet-stlicon.xml_raw.txt,mais,Évidemment,toujours,décidément,ressentiment,désespérement,Mais,Pourtant,Pourtout
corneillet-theodat.xml_raw.txt,mais,Évidemment,toujours,décidément,ressentiment,désespérement,Mais,Pourtant,Pourtout
corneillet-timocrate.xml_raw.txt,Évidemment,toujours,Malheureusement,décidément,ressentiment,désespérement,Mais,Pourtant,Malheureusement
coupigny-arlequin-jaloux.xml_raw.txt,mais,vraiment,car,vraiment,toujours,heureusement,Mais,vraiment,Surtout
coupigny-barre-piis-desfontaines-hommage-racine.xml_raw.txt,Évidemment,mais,Evidemment,heureusement,amoureusement,compliment,Pourtout,Pourtant,Evidemment
courteline-a-huitaine.xml_raw.txt,puisque,mais,Évidemment,souverainement,heureusement,courrament,COMPAGNON,MABILLE,SENTIER
courteline-allo.xml_raw.txt,mais,Evidemment,puisque,honnêtement,heureusement,justement,ALLAIRE,VETERINAIRE,CULINAIRE
courteline-animaux-malades-de-la-faim.xml_raw.txt,imprégnant,",",déconnant,heureusement,chatouillement,tranquillement,MALADES,ORIGINALES,PASSEPORT
courteline-atelier.xml_raw.txt,mais,vraiment,car,heureusement,vraiment,braiment,Maintenant,Mais,vraiment
courteline-chez-l-avocat.xml_raw.txt,mais,Évidemment,toujours,vraiment,braiment,heureusement,vraiment,plaisanter,braiment
courteline-cochon-de-cocher.xml_raw.txt,mais,Évidemment,Evidemment,heureusement,tranquillement,simplement,Mais,Maintenant,Pourtout
courteline-conversion-d-alceste.xml_raw.txt,mais,Évidemment,toujours,heureusement,honnêtement,compliment,Mais,Pourtant,Pourtout
courteline-ecole-des-mufles.xml_raw.txt,mais,vraiment,sourtout,vraiment,bizarrement,heureusement,vraiment,Mais,sourtout
courteline-ferme-ta-malle.xml_raw.txt,sourtout,mais,-surtout,réveille,chatouillement,amoureusement,Mais,Réveille,Pourtant
courteline-gora.xml_raw.txt,mais,vraiment,car,vraiment,braiment,peut-être,Je,je,Mais
courteline-grandeur-d-ame.xml_raw.txt,mais,sourtout,toujours,heureusement,chatouillement,précipitemment,vraiment,plaisanter,Pourtout
courteline-gros-chagrins.xml_raw.txt,mais,vraiment,!,vraiment,heureusement,toujours,Mais,Et,Oui
courteline-incendie.xml_raw.txt,véritablement,perpétuellement,paradoxalement,précipitemment,chatouillement,heureusement,furieusement,chatouillement,silencieusement
courteline-l-article-330.xml_raw.txt,véritablement,perpétuellement,paradoxalement,justement,honnêtement,évidement,Justement,justement,Simplement
courteline-l-impoli.xml_raw.txt,Évidemment,Evidemment,toujours,heureusement,simplement,gentillement,Maintenant,Pourtout,Malheureusement
courteline-l-invite.xml_raw.txt,mais,vraiment,sourtout,braiment,barbouiller,chatouillement,sourrire,bisouiller,oreiller
courteline-la-premiere-lecon.xml_raw.txt,toujours,Évidemment,Malheureusement,chatouillement,tressaillement,machinalement,chatouillement,tressaillement,machinalement
courteline-la-presentation.xml_raw.txt,mais,toujours,Évidemment,heureusement,amoureusement,compliment,compliment,amoureusement,paresseusement
courteline-la-voix-d-anatole.xml_raw.txt,mais,vraiment,car,heureusement,chatouillement,tressaillement,vrai,Vraiment,Mais
courteline-le-bout-de-l-an.xml_raw.txt,rependant,Malheureusement,inconvenant,heureusement,journellement,agenouillement,PASSEPORT,enterrement,.Maintenant
courteline-le-buis.xml_raw.txt,Évidemment,puisque,Evidemment,malheureusement,heureusement,honnêtement,Maintenant,Evidemment,Évidemment
courteline-le-nez-du-general-suif.xml_raw.txt,mais,Evidemment,vraiment,vraiment,braiment,heureusement,vraiment,bisouiller,dragouiller
courteline-les-balances.xml_raw.txt,Évidemment,Malheureusement,inconvenant,heureusement,malheureusement,justement,compliment,désespérement,heureusement
courteline-les-bienfaits-de-l-education.xml_raw.txt,Évidemment,toujours,Evidemment,heureusement,compliment,gentillement,compliment,bien-entendu,complimente
courteline-mois-de-prison.xml_raw.txt,mais,toujours,Évidemment,heureusement,malheureusement,désespérement,Malheureusement,heureusement,compliment
courteline-mon-petit-frere.xml_raw.txt,puisque,Évidemment,mais,compliment,honnêtement,justement,',Reconnaissable,complimente
courteline-monsieur-badin.xml_raw.txt,mais,toujours,Évidemment,heureusement,malheureusement,toujours,vraiment,Maintenant,Evidemment
courteline-monsieur-fin-de-siecle.xml_raw.txt,mais,vraiment,toujours,heureusement,vraiment,toujours,vraiment,Vraiment,inquiette
courteline-musele.xml_raw.txt,Évidemment,Evidemment,évidemment,justement,honnêtement,simplement,Simplement,apperement,compliment
courteline-ours.xml_raw.txt,mais,vraiment,sourtout,heureusement,bizarrement,chatouillement,Maintenant,vraiment,compliment
courteline-pantheon-courcelles.xml_raw.txt,véritablement,perpétuellement,inséparablement,agenouillement,Pareillement,embastillement,Merveilleusement,Proment,Émerveillement
courteline-petin-contre-bougnasse.xml_raw.txt,véritablement,perpétuellement,rependant,pareillement,honnêtement,heureusement,compliment,souverainement,assentiment
courteline-premier-en-anglais.xml_raw.txt,mais,Evidemment,vraiment,vraiment,penserais,heureusement,Mais,Alors,Surtout
courteline-principal-temoin.xml_raw.txt,Malheureusement,rependant,véritablement,chatouillement,tressaillement,paresseusement,chatouillement,tressaillement,Malheureusement
courteline-prix-d-une-gifle.xml_raw.txt,Évidemment,toujours,puisque,heureusement,justement,pareillement,compliment,Justement,bien-entendu
courteline-quand-on-plaide-en-divorce.xml_raw.txt,mais,Évidemment,toujours,heureusement,malheureusement,honnêtement,ROGER,PETIT,complimente
courteline-quelques-livres.xml_raw.txt,mais,Évidemment,Evidemment,vraiment,compliment,peut-être,Bien-entendu,Toutain,vrai
courteline-roland.xml_raw.txt,mais,vraiment,-surtout,heureusement,décidément,compliment,Mais,Maintenant,Alors
courteline-rue-de-la-pompe.xml_raw.txt,mais,Évidemment,toujours,Tranquillement,tranquillement,Proment,Maintenant,Prouille,intranquille
courteline-theodore-cherche-des-alumettes.xml_raw.txt,mais,vraiment,sourtout,chatouillement,heureusement,agenouillement,embrouille,Maintenant,guillerette
courteline-une-messe.xml_raw.txt,mais,vraiment,Evidemment,vraiment,braiment,honnêtement,LE,Vraiment,vraiment
courteline-vieux-menage.xml_raw.txt,mais,vraiment,sourtout,vraiment,heureusement,braiment,Mais,Surtout,vraiment
crebillon-atree-thyeste.xml_raw.txt,mais,toujours,Évidemment,désespérement,tourment,ressentiment,malheureux,Malheureux,Mais
crebillon-catilina.xml_raw.txt,Évidemment,toujours,mais,désespérement,courageusement,assentiment,Pourtant,Malheureusement,malheureusment
crebillon-electre.xml_raw.txt,mais,toujours,Évidemment,tourment,désespérement,ressentiment,malheureux,Malheureux,malheureuse
crebillon-idomenee.xml_raw.txt,toujours,Évidemment,mais,tourment,désespérement,ressentiment,malheureux,Malheureux,ressentiment
crebillon-pyrrhus.xml_raw.txt,mais,Évidemment,toujours,ressentiment,désespérement,incommensurablement,Mais,malheureux,malheureusment
crebillon-rhadamisthe.xml_raw.txt,mais,toujours,Évidemment,désespérement,ressentiment,tourment,malheureux,Malheureux,ressentiment
crebillon-semiramis.xml_raw.txt,mais,toujours,Évidemment,désespérement,ressentiment,décidément,Mais,malheureuse,Pourtant
crebillon-triumvirat.xml_raw.txt,Évidemment,toujours,Malheureusement,désespérement,courageusement,ressentiment,Pourtant,malheureux,Malheureusement
crebillon-xerxes.xml_raw.txt,Évidemment,mais,toujours,désespérement,ressentiment,assentiment,ressentiment,désespérement,malheureux
crebillonf-nuit-et-le-moment.xml_raw.txt,mais,Évidemment,Evidemment,malheureusement,honnêtement,heureusement,vraiment,honnêtement,Evidemment
cressonnois-monsieur-qui-ne-veut-pas-fumer.xml_raw.txt,mais,sourtout,toujours,chatouillement,tressaillement,paresseusement,Mais,chatouilleux,vraiment
croiset-l-air-de-la-mer.xml_raw.txt,toujour,vraimant,......,asse,quelqu,toutypasse,',embrouille,omme
croiset-le-chevalier-d-alsace.xml_raw.txt,mais,toujours,sourtout,précipitemment,heureusement,courageusement,Heureusement,paresseusement,Malheureusement
cros-affaire-de-la-rue-beaubourg.xml_raw.txt,mais,toujours,Malheureusement,heureusement,malheureusement,chatouillement,heureusement,Malheureusement,-toujours
cros-autrefois.xml_raw.txt,mais,Évidemment,Evidemment,braiment,amoureusement,chatouillement,Mais,Pourtout,mais
cros-capitaliste.xml_raw.txt,mais,Évidemment,Evidemment,heureusement,séparement,évidement,Évidement,Evidement,Effectivement
cros-hareng-saur.xml_raw.txt,",",embarassant,embarrassant,pendouillant,mouillant,épaisse,tressautant,tressant,mouillé
cros-maitre-d-armes.xml_raw.txt,mais,toujours,Évidemment,heureusement,malheureusement,martellement,Malheureusement,heureusement,Heureusement
cros-obsession.xml_raw.txt,mais,sourtout,plusque,trouille,chatouillement,barbouille,embrouille,inquiette,quelquechose
cros-voyage-a-trois-etoiles.xml_raw.txt,mais,toujours,vraiment,heureusement,tranquillement,gentillement,vraiment,Maintenant,gentillement
cubieres-palmezeaux-bracelets.xml_raw.txt,mais,Évidemment,Evidemment,vraiment,heureusement,malheureusement,vraiment,compliment,Evidemment
cubieres-palmezeaux-dialogue.xml_raw.txt,paradoxalement,véritablement,illusoirement,justement,incommensurablement,honnêtement,présentiment,compliment,Simplement
cubieres-palmezeaux-diligence-de-lyon.xml_raw.txt,Évidemment,mais,Evidemment,heureusement,honnêtement,compliment,compliment,complimente,complimenter
cubieres-palmezeaux-fete-seculaire-corneille.xml_raw.txt,Évidemment,Malheureusement,Pourtant,Émerveillement,Emerveillement,merveillement,Pourtant,Pourtout,Malheureusement
cubieres-palmezeaux-galathee.xml_raw.txt,mais,toujours,Évidemment,désespérement,incommensurablement,décidément,Mais,Pourtout,Pourtant
cubieres-palmezeaux-lacrymanie.xml_raw.txt,Évidemment,mais,toujours,décidément,désespérement,justement,Pourtout,Pourtant,compliment
cubieres-palmezeaux-mort-de-moliere-3a.xml_raw.txt,mais,Évidemment,toujours,heureusement,désespérement,honnêtement,Mais,Pourtout,Pourtant
cubieres-palmezeaux-mort-de-moliere-4a.xml_raw.txt,mais,Évidemment,toujours,heureusement,décidément,compliment,Mais,Pourtout,Pourtant
