Id,Title,Closest_Title,Closest_id,Closest_similarity
fre000977,Le Goûté. les Jeux de la Petite Thalie.,Le Menuet et L'Allemande. les Jeux de la Petite Thalie.,fre000982,0.96687
fre000982,Le Menuet et L'Allemande. les Jeux de la Petite Thalie.,Le Goûté. les Jeux de la Petite Thalie.,fre000977,0.96687
fre000147,Les Héros de Roman,Les Amours de Calotin,fre000301,0.96683
fre000128,La Foire Galante le Mariage d'Arlequin,La Mort des Enfants d'Hérode,fre000808,0.96682
fre001376,Les Ecosseuses de la Halle,Les Jumeaux de Bergame,fre000649,0.96678
fre000266,Les Pleureurs d'Homère,Les Engagements du Hasard,fre000372,0.96676
fre000915,L'Inconstance d'Hylas,L'Aululaire,fre000958,0.96666
fre000530,Absalon,Aman,fre001044,0.96664
fre001151,Statira,Amasis,fre000833,0.96661
fre000706,Rodogune,Tyridate,fre000199,0.9666
fre001119,La Fausse Alarme,La Folle Enchère,fre000450,0.96659
fre000839,Les Muses Rivales,Les Dames Vengées,fre000506,0.96656
fre000109,Le Narcotique,Le Retour des Officiers,fre000469,0.96654
fre001484,L'Incendie,L'Indiscret,fre001427,0.96654
fre000902,Tamerlan,Mirame,fre000492,0.96654
fre001427,L'Indiscret,L'Incendie,fre001484,0.96654
fre001168,Cadmus et Hermione,Oreste et Pylade,fre000835,0.96653
fre000134,Hirza,Mirame,fre000492,0.96652
fre001508,Le Baptême d'une Rose,La Déroute du Pharaon,fre000436,0.96651
fre000380,Maximian,Agis,fre000721,0.96651
fre001300,La Vanité Mortifiée,La Cocue Imaginaire,fre000505,0.96645
fre000392,La Conversion d'Alceste,La Mort d'Achille,fre000383,0.96643
fre001092,Molière à Pézénas,Molière à Vienne,fre001140,0.96643
fre001140,Molière à Vienne,Molière à Pézénas,fre001092,0.96643
fre001477,Le Baron d'Albikrac,Le Baron d'Otrante,fre001411,0.96642
fre001411,Le Baron d'Otrante,Le Baron d'Albikrac,fre001477,0.96642
fre000327,Cinna,Phaza,fre000724,0.9664
fre000137,Gilles Tout Seul,Le Fils Désavoué,fre000736,0.96637
fre000727,Le Luxurieux,Les Préjugés,fre000989,0.96626
fre000359,Antiochus,Régulus,fre000516,0.96618
fre000121,Les Comédiens Esclaves,Les Comédiens,fre000478,0.96615
fre000253,Le Faux Empoisonnement,Les Illustres Ennemis,fre000377,0.96614
fre000837,Mélanie ou La Religieuse,Lisette ou La Mauvaise Compagne,fre001498,0.96609
fre001321,Béverlei,Alzaïde,fre000890,0.96609
fre000106,"L'Ecole du Piston, Comédie","La Partie de Bridge, Comédie",fre000110,0.966
fre001102,L'Heureuse Erreur,L'Amour Quêteur,fre000091,0.96595
fre000261,L'Officier du Gobelet,L'Enfer des Gens de Lettres,fre001036,0.96579
fre000812,Phalante,Mérope,fre001431,0.96579
fre000861,Attilie,Mérope,fre001431,0.96577
fre000710,Le Campagnard,Le Babillard,fre000154,0.96575
fre000750,"Première Parade, Farce.","Deuxième Parade, Farce.",fre000751,0.96573
fre000751,"Deuxième Parade, Farce.","Première Parade, Farce.",fre000750,0.96573
fre000227,L'Abbé de Coure-Dîner.,Le Moulin de Javelle.,fre000463,0.96567
fre000463,Le Moulin de Javelle.,L'Abbé de Coure-Dîner.,fre000227,0.96567
fre000013,Un Mécontent,Le Sot Héritier,fre001539,0.96561
fre001421,L'Envieux,L'Héritier de Village,fre000935,0.96544
fre000656,L'Enfer Galant,L'Amant Déguisé,fre000615,0.96539
fre000376,Le Geôlier de Soi-Même,Le Gardien de Soi-Même,fre001330,0.96532
fre000204,Le Turne de Virgile,Le Carnaval de Venise,fre001206,0.96526
fre000769,Entre la Soupe et les Lèvres,Les Epoux par Chicane,fre001377,0.96524
fre000320,Wallstein,Edouard,fre000807,0.96517
fre000670,La Dissipatrice ou Le Legs,La Vocation Forcée ou Le Legs,fre000679,0.96516
fre000679,La Vocation Forcée ou Le Legs,La Dissipatrice ou Le Legs,fre000670,0.96516
fre000891,Un Amour Electrique,Le Mort Vivant,fre000181,0.96513
fre001223,La Maîtresse,La Veuve,fre000356,0.96502
fre001244,Les Captifs,Les Illustres Ennemis,fre000377,0.96502
fre000323,Attila,Régulus,fre000516,0.96501
fre000167,Après le Divorce,Les Filles à Marier,fre000752,0.9648
fre000281,L'Appareilleuse,Le Baptême d'une Rose,fre001508,0.96474
fre000798,La Cigale chez les Fourmis,L'Amour Pris aux Cheveux,fre000660,0.96473
fre001166,Atys,Etéocle,fre000862,0.96473
fre000350,La Suite du Menteur,La Messe de Gnide,fre000796,0.96467
fre000796,La Messe de Gnide,La Suite du Menteur,fre000350,0.96467
fre000567,A Laver la Tête d'Ane on y Perd sa Lessive,Bonne Renomée Vaut Mieux que Ceinture Dorée,fre000568,0.96465
fre000568,Bonne Renomée Vaut Mieux que Ceinture Dorée,A Laver la Tête d'Ane on y Perd sa Lessive,fre000567,0.96465
fre000643,Molière à Québec,Molière à Vienne,fre001140,0.96462
fre001492,Entretien entre d'Alembert et Diderot,Une Larme d'Auvergnat,fre000621,0.96459
fre001441,Rome Sauvée,Pandore,fre001439,0.96459
fre001058,Les Caprices de Marianne,Les Charmes de Félicie,fre001142,0.96451
fre000020,Fragment d'une Comédie Intitulée Chapelain Décoiffé.,L'Auteur Avantageux.,fre000233,0.96447
fre000233,L'Auteur Avantageux.,Fragment d'une Comédie Intitulée Chapelain Décoiffé.,fre000020,0.96447
fre000250,L'Ecrivain des Charniers.,L'Abbé de Coure-Dîner.,fre000227,0.96439
fre000234,L'Avocat Chansonnier.,L'Abbé de Coure-Dîner.,fre000227,0.96438
fre000082,La Parthénie,La Pucelle d'Orléans,fre000060,0.96437
fre000486,La Véritable Sémiramis,La Boîte de Pandore,fre001136,0.96436
fre001060,Il ne Faut Jurer de Rien,Le Sot Héritier,fre001539,0.96435
fre000879,Crispin un Rival de son Maitre,Le Chevalier Joueur,fre000537,0.96432
fre000526,Le Jugement de Pâris,Le Voyageur,fre000703,0.9643
fre000993,Les Amants Magnifiques,Les Véritables Précieuses,fre001363,0.96424
fre001120,Gustave Wasa,George Dandin,fre001011,0.9642
fre000055,Le Cri de la Nature,L'Elève de la Nature,fre000960,0.96417
fre000960,L'Elève de la Nature,Le Cri de la Nature,fre000055,0.96417
fre001096,Le Cercle ou Les Originaux,Le Retour des Officiers,fre000469,0.96415
fre001195,Phèdre (1697),Cinna (1682),fre000326,0.9641
fre001404,Le Chapeau Chinois,Le Chapeau Bleu,fre000594,0.96409
fre000980,Les Liaisons Dangereuses,Les Morts Vivants,fre001286,0.96399
fre001071,Un Double Aveu,Un Mécontent,fre000013,0.96395
fre001204,"Attendez-Moi sous l'Orme, Comédie","Un Dramaturge en Plein Labeur, Comédie",fre000105,0.96392
fre000843,Amadis de Grèce,Amadis,fre001163,0.96389
fre000562,Don Juan de Marana,Don Bernard de Cabrere,fre001249,0.96384
fre001249,Don Bernard de Cabrere,Don Juan de Marana,fre000562,0.96384
fre001104,Geta,Phaza,fre000724,0.96381
fre001285,La Modestie,La Saignée,fre000676,0.96381
fre001086,L'Absent chez Soi,Le Pleureur Malgré Lui,fre000136,0.9638
fre000466,La Parisienne,La Déroute du Pharaon,fre000436,0.96362
fre001275,Le Fat de Province,Le Railleur,fre000918,0.96351
fre000667,Brunon,Alzaïde,fre000890,0.96348
fre000347,"Rodogune, Princesse des Parthes","Zénobie, Reine de Palmire",fre000903,0.96343
fre001043,La Statue,La Répétition,fre001291,0.96334
fre001112,Une Fausse Invite,La Fausse Apparence,fre001329,0.9633
fre001255,Discours de Rentrée,Le Tempérament,fre000728,0.9633
fre000522,Les Amours de Nanterre,Les Amours du Soleil,fre000504,0.9632
fre000584,Dynamis,Psyché,fre001023,0.96315
fre000206,Racine chez Corneille,Molière chez Ninon,fre000720,0.96314
fre000720,Molière chez Ninon,Racine chez Corneille,fre000206,0.96314
fre000761,Le Temple des Chimères,Le Rondeau,fre001529,0.96312
fre000009,L'Epreuve Réciproque,L'Epreuve,fre000064,0.96311
fre000002,Coriolan,Mélicerte,fre001018,0.96308
fre000582,Cléomédon,Alcimedon,fre000576,0.96308
fre000631,J'ai Mal aux Dents,Le Mariage Fait et Rompu,fre000550,0.96303
fre000306,Les Galants Ridicules,Les Précieuses Ridicules,fre001021,0.96302
fre000211,Les Deux Educations,Les Illustres Ennemis,fre000377,0.96296
fre000658,Scaramouche Pédant,Le Brutus,fre001412,0.9629
fre000231,L'Après-Dinée,L'Aveugle Clairvoyant,fre000203,0.96289
fre000632,Le Juré,Le Joueur,fre001214,0.96286
fre000161,Le je ne Sais quoi,Il ne Faut Jurer de Rien,fre001060,0.96283
fre000011,L'Hiver,L'Anglomane,fre001320,0.96279
fre001273,La Défense,La Dispute,fre000927,0.96275
fre000906,L'Illustre Corsaire,L'Officier du Gobelet,fre000261,0.96273
fre000560,Henri et Perrine,Corneille et Rotrou,fre000803,0.96269
fre001122,La Nouvelle Messaline,La Parisienne,fre000466,0.96263
fre000104,Madame de Valdaunaie,La Rapinière,fre000085,0.96262
fre000480,Les Vêpres Siciliennes,Les Vendanges,fre000474,0.96255
fre000028,Farce Nouvelle Tres Bonne et Fort Joyeuse à Trois Personnages d'un Pardonneur d'un Triacleur et d'une Tavernière,Farce Nouvelle Très Bonne et Fort Joyeuse de la Resurrection de Jenin Landore,fre000034,0.96253
fre000034,Farce Nouvelle Très Bonne et Fort Joyeuse de la Resurrection de Jenin Landore,Farce Nouvelle Tres Bonne et Fort Joyeuse à Trois Personnages d'un Pardonneur d'un Triacleur et d'une Tavernière,fre000028,0.96253
fre000373,Le Feint Astrologue,Le Poulet,fre000268,0.96239
fre001131,"Le Cercle, ou La Soirée A la Mode","Le Procès, ou Racine Conciliateur",fre001395,0.96236
fre001395,"Le Procès, ou Racine Conciliateur","Le Cercle, ou La Soirée A la Mode",fre001131,0.96236
fre000542,L'Esprit de Contradiction,L'Amour à la Mode,fre000358,0.96223
fre000573,Qui Court Deux Lièvres n'en Prend Point,Bonne Renomée Vaut Mieux que Ceinture Dorée,fre000568,0.9622
fre000719,"L'Esclavage des Noirs, ou L'Heureux Naufrage","L'Ingénu, ou Le Sauvage du Canada",fre000779,0.96218
fre000779,"L'Ingénu, ou Le Sauvage du Canada","L'Esclavage des Noirs, ou L'Heureux Naufrage",fre000719,0.96218
fre000508,L'Embarras de Godard,L'Héritier de Village,fre000935,0.96212
fre000287,La Toison D'Or.,La Poupée.,fre000988,0.96211
fre000966,Les Tombeaux de Vérone.,Le Moulin de Javelle.,fre000463,0.96204
fre000177,Germanicus,Arminius,fre000219,0.962
fre001033,L'Ilote,L'Autre Tartuffe,fre000089,0.96198
fre000225,Le Mari Directeur ou Le Déménagement du Couvent,Le Nouveau Festin de Pierre ou L'Athée Foudroyé,fre001236,0.96189
fre001236,Le Nouveau Festin de Pierre ou L'Athée Foudroyé,Le Mari Directeur ou Le Déménagement du Couvent,fre000225,0.96189
fre001238,Amarillis,Arcagambis,fre000124,0.96188
fre001079,La Gouvernante,L'Aululaire,fre000958,0.96186
fre000019,Les Bonnes Gens,Les Fausses Confidences,fre000931,0.96185
fre000889,"La Cloison, Beaucoup de Peine pour Rien","Le Cambrioleur, Saynète",fre001517,0.96178
fre000274,La Statue.,La Statue,fre001043,0.96174
fre000762,Le Docteur sans Pareil,Le Faux Honnête Homme,fre000543,0.96174
fre000673,Les Joueuses ou Le Vingt-un,Les Originaux ou Monsieur du Cap-Vert,fre001437,0.96166
fre001437,Les Originaux ou Monsieur du Cap-Vert,Les Joueuses ou Le Vingt-un,fre000673,0.96166
fre000445,La Femme D'Intrigues.,L'Abbé de Coure-Dîner.,fre000227,0.96164
fre001415,Le Comte de Boursoufle,Le Dragon de Thionvile,fre000557,0.9616
fre001094,L'Appartement à Louer.,L'Avocat Chansonnier.,fre000234,0.96156
fre001088,Les Soupçons sur les Apparences,Les Fausses Confidences,fre000931,0.96147
fre000129,Oedipe Travesti,Phèdre,fre000771,0.96145
fre001297,La Sympathie,La Rivalité Inutile,fre001293,0.96137
fre000525,La Reine du Barostan,La Fièvre de Palmerin,fre001309,0.96132
fre000696,La Marchande de Modes,La Journée des Dupes,fre000103,0.96132
fre001130,Ajax,Amasis,fre000833,0.96129
fre000637,La Petite Révoltée,La Mort de Pompée,fre000339,0.96123
fre000850,Omphale,Ulysse,fre000292,0.96122
fre000867,La Famille Extravagante,La Généreuse Allemande,fre000914,0.96113
fre001334,Le Marquis Ridicule,Le Prince Déguisé,fre001351,0.96112
fre001222,"Les Vendanges, ou Le Bailli d'Anières, Comédie en un Acte","La Baguette de Vulcain, Comédie en un Acte",fre000532,0.96102
fre000813,Zaïde,Aricie,fre001114,0.96097
fre000038,Vende,Le Huron,fre000596,0.96071
fre000959,La Magicienne Etrangère,La Parisienne,fre000466,0.96071
fre001298,Le Testament,Le Narcotique,fre000109,0.96062
fre000717,L'Auteur dans son Ménage,Le Petit Prétentieux,fre001527,0.96061
fre001372,La Céciliade,La Harangue,fre001279,0.96046
fre001475,Une Opération Magistrale,La Joie Imprévue,fre000940,0.96043
fre001469,Les Bouts Rimés,Les Engagements du Hasard,fre000372,0.96043
fre000716,Le Professeur de Déclamation,Le Retour des Officiers,fre000469,0.96042
fre000605,Hélène Traduction Nouvelle de Emile Pessonneaux,Hippolyte Traduction Nouvelle de Emile Pessonneaux,fre000608,0.9604
fre000397,Atrée et Thyeste,Tite et Bérénice,fre000354,0.96036
fre000799,Brûlons Voltaire !,Silence dans les Rangs !,fre000768,0.96034
fre000518,La Comédie de la Comédie,La Comédie sans Comédie,fre001169,0.96021
fre001169,La Comédie sans Comédie,La Comédie de la Comédie,fre000518,0.96021
fre000870,L'Usurier Gentilhomme,Le Bourgeois Gentilhomme,fre000997,0.96016
fre000036,Le Sérail de de Lys,Le Festin de Pierre,fre000374,0.96013
fre001401,Molière Enfant,Molière chez Ninon,fre000720,0.96011
fre001264,Les Prisonniers de Guerres,Les Legislatrices,fre001029,0.96001
fre001038,Par la Poste,Les Filles à Marier,fre000752,0.96
fre000555,Chapelle et Boileau,Arlequin Mahomet,fre000878,0.95998
fre000820,L'Eunuque,L'Appareilleuse,fre000281,0.95992
fre001267,Agnès Sorel,Thomas Morus,fre001158,0.95986
fre000675,Le Passe-Dix ou Le Mauvais Exemple,Le Bordel ou Le Jean-Foutre Puni,fre000282,0.95977
fre000792,Fouquet à la Bastille,Entretien entre d'Alembert et Diderot,fre001492,0.95977
fre001265,"Compliment Fait à la Clôture du Théâtre Italien, le Samedi 14 Mars 1750.","Compliment pour l'Ouverture du Théâtre Italien, le 7 Avril 1750.",fre001266,0.95976
fre001266,"Compliment pour l'Ouverture du Théâtre Italien, le 7 Avril 1750.","Compliment Fait à la Clôture du Théâtre Italien, le Samedi 14 Mars 1750.",fre001265,0.95976
fre000602,Andromaque Traduction Nouvelle de Emile Pessonneaux,Electre Traduction Nouvelle de Emile Pessonneaux,fre000604,0.95973
fre000333,L'Illusion Comique,L'Epreuve Réciproque,fre000009,0.9597
fre000666,La Bourse de Louis,La Déroute des Précieuses,fre000023,0.95968
fre001078,La Fausse Antipathie,La Fausse Alarme,fre001119,0.95967
fre000224,Virginie,Athalie,fre001188,0.95966
fre000413,Le Voyage à Trois-Etoiles,Le Petit Prétentieux,fre001527,0.95966
fre001188,Athalie,Virginie,fre000224,0.95966
fre001008,Les Femmes Savantes,Les Folies Amoureuses,fre001212,0.95957
fre000739,L'Amant Poussif,L'Officier du Gobelet,fre000261,0.95953
fre000786,Cléopâtre Captive,Cléopâtre,fre000101,0.95952
fre001164,Amalasonte,Amasis,fre000833,0.95952
fre000593,Un Samedi Soir,Le Sot Héritier,fre001539,0.9595
fre000191,Fédéric,Ondine,fre000715,0.95947
fre000888,Le Grand Sélim ou Le Couronnement Tragique,Le Véritable Capitan Matamore ou Le Fanfaron,fre000920,0.95939
fre000920,Le Véritable Capitan Matamore ou Le Fanfaron,Le Grand Sélim ou Le Couronnement Tragique,fre000888,0.95939
fre001215,"Le Légataire Universel, Comédie","Un Dramaturge en Plein Labeur, Comédie",fre000105,0.95936
fre001346,Eudoxe,Sylvanire,fre001388,0.95929
fre001388,Sylvanire,Eudoxe,fre001346,0.95929
fre000882,Le Réveil de Corneille,Le Billet de Mille,fre000624,0.95927
fre001390,L'Impromptu du Coeur,L'Impromptu de Livry,fre000455,0.95923
fre001463,Les Corbeaux Drame en Quatre Actes et en Prose,Les Illustres Ennemis,fre000377,0.9592
fre001426,L'Hôte et l'Hôtesse,Une Larme d'Auvergnat,fre000621,0.9592
fre000983,Les Moineaux. dans les Jeux de la Petite Thalie.,Le Goûté. les Jeux de la Petite Thalie.,fre000977,0.95914
fre001225,"Le Jugement de Pâris Comédie en un Acte et en Prose,","La Critique du Légataire, Comédie en un Acte",fre001216,0.95914
fre000565,Le Somnambule,Le Galant Jardinier,fre000452,0.9591
fre000184,La Satire des Satires,L'Eté des Coquettes,fre000443,0.95905
fre000144,Visite à Corneille,Le Jeune Homme Blême,fre001124,0.959
fre000923,Arlequin Poli par l'Amour,La Seconde Suprise de l'Amour,fre000950,0.959
fre000125,La Bonne Femme,La Sybille,fre000758,0.95897
fre001518,Le Jugement de Job et d'Uranie,Le Nouveau Festin de Pierre ou L'Athée Foudroyé,fre001236,0.95894
fre001547,Etre Aimé,L'Absent chez Soi,fre001086,0.95885
fre000510,Les Intrigues de la Loterie,Les Charmes de Félicie,fre001142,0.95874
fre001544,Eux ! Saynète,Veuve !,fre000100,0.9587
fre001391,Le Poirier,Alexandre le Grand,fre001185,0.95853
fre000240,Le Chanteur Italien,Le Sicilien,fre001025,0.95852
fre000446,La Fête de Village.,La Petite Vérole.,fre000984,0.9585
fre001247,Cosroës,Agis,fre000721,0.9585
fre000343,Pertharite,Alcimedon,fre000576,0.95844
fre000712,La Comédie de Francion,La Comédie,fre000973,0.95844
fre000968,Lucien Boileau,Zélamire,fre000041,0.95841
fre000284,L'Amant Auteur et Valet,L'Auteur dans son Ménage,fre000717,0.95835
fre000063,La Comédie au Chateau,La Comédie,fre000973,0.95831
fre001210,"Le Divorce, Comédie.","Le Distrait, Comédie",fre001209,0.9583
fre001229,Heureusement,Compter sans son Hôte,fre000201,0.95828
fre000848,Le Magnifique,Les Amants Magnifiques,fre000993,0.95825
fre000900,Le Mariage d'Oroondate et de Statira,Le Jugement de Job et d'Uranie,fre001518,0.95817
fre000321,Agésilas,Bajazet,fre001189,0.95816
fre001327,Don Japhet d'Arménie,Cassandre,fre000150,0.95814
fre000495,Les Visionnaires,Les Captifs,fre001244,0.95813
fre001268,L'Amour Platonique,L'Amour Tyrannique,fre001343,0.95812
fre001310,L'Esprit des Moeurs au Dix-Huitième Siécle,L'Auteur Superstitieux,fre000153,0.95812
fre001343,L'Amour Tyrannique,L'Amour Platonique,fre001268,0.95812
fre001418,Le Droit du Seigneur,Le Retour des Officiers,fre000469,0.95811
fre000627,Le Colis,Le Faucon,fre000076,0.95803
fre000985,Le Petit Paysan Hardi.,Le Boiteux.,fre001533,0.95799
fre000487,Genseric,Polixène,fre000007,0.95796
fre000342,Othon,Hérode,fre001066,0.95789
fre001054,L'Ane et le Ruisseau,L'Epreuve Réciproque,fre000009,0.95786
fre001226,L'Echo du Public,L'Enfant Prodigue,fre001420,0.95785
fre001442,Samson,Madeleine,fre001559,0.95771
fre000214,Acis et Galatée,Lisandre et Caliste,fre000586,0.9577
fre000836,Le Comte de Warwik,Le Comte d'Essex,fre000367,0.9577
fre000269,La Recommandation,La Conversion,fre001338,0.95769
fre001370,Philoctète Traduction Nouvelle de Leconte de Lisle,Agamemnon Traduction Nouvelle de Leconte de Lisle,fre000598,0.95769
fre001540,La Veste Brodée.,La Toison D'Or.,fre000287,0.95766
fre000718,Le Mariage Inattendu de Chérubin,Le Mariage Fait et Rompu,fre000550,0.95766
fre000300,L'Homme à Sentiments,Le Baptême d'une Rose,fre001508,0.95764
fre000533,"Les Chinois, Comédie en Quatre Actes","La Baguette de Vulcain, Comédie en un Acte",fre000532,0.9576
fre000794,Salomon de Caus A Bicêtre,Le Mariage Inattendu de Chérubin,fre000718,0.95757
fre001012,L'Impromptu de Versailles,L'Impromptu de Livry,fre000455,0.95757
fre001474,La Maison du Crime,La Cour Bergère,fre000911,0.95754
fre000456,L'Impromptu de Suresnes,L'Impromptu du Coeur,fre001390,0.95753
fre001473,"Un Homme dans la Maison, Comédie","La Nuit de Noël, Comédie",fre001515,0.95747
fre000062,Albert Durer,Gustave Wasa,fre001120,0.95746
fre001541,Gros Chagrins,Porus,fre000198,0.95745
fre000838,Molière A la Nouvelle Salle,A Bas Molière,fre000967,0.95744
fre000991,Les Revenants.,Les Tombeaux de Vérone.,fre000966,0.95743
fre000910,Le Jugement Dernier des Rois,Le Droit du Seigneur,fre001418,0.95736
fre000409,Le Capitaliste,Le Libérateur,fre000965,0.95732
fre000551,Le Négligent,Le Magister,fre000764,0.95727
fre000581,Clarigène,Pertharite,fre000343,0.95721
fre000905,Athénaïs,Agésilas,fre000321,0.95704
fre000127,Arlequin Gentilhomme par Hasard,Arlequin Mahomet,fre000878,0.957
fre000310,L'Aveugle de Smyrne,L'Aveugle de Spa,fre000686,0.957
fre000678,Les Trois Damis Comédie-Proverbe en un Acte,Les Honnêtes Femmes Comédie en un Acte,fre001507,0.957
fre000767,"Poquelin, Père et Fils","Le Cambrioleur, Saynète",fre001517,0.95694
fre001489,Le Prix d'une Gifle,Le Chevalier Joueur,fre000537,0.95693
fre001453,Les Empiriques,Les Legislatrices,fre001029,0.95687
fre001262,Les Muses Galantes,Les Femmes Savantes,fre001008,0.95687
fre001435,Olympie,Polixène,fre000007,0.95676
fre000050,Janot chez le Dégraisseur,La Cigale chez les Fourmis,fre000798,0.95675
fre001375,La Folle Querelle ou La Critique d'Andromaque,Le Nouveau Festin de Pierre ou L'Athée Foudroyé,fre001236,0.95664
fre001134,L'Actrice Nouvelle,L'Epreuve Réciproque,fre000009,0.9566
fre001110,L'Amour et l'Amour Propre,Compter sans son Hôte,fre000201,0.95659
fre000454,L'Impromptu de Garnison.,Le Moulin de Javelle.,fre000463,0.9565
fre001429,Les Lois de Minos ou Astérie,Le Nouveau Festin de Pierre ou L'Athée Foudroyé,fre001236,0.95645
fre000766,Molière en Prison,Molière Enfant,fre001401,0.9564
fre000226,Le Réveil d'Epiménide à Paris.,L'Ecrivain des Charniers.,fre000250,0.95639
fre001424,La Fête de Bellébat,La Fièvre de Palmerin,fre001309,0.9562
fre000826,Le Naufrage ou La Pompe Funèbre de Crispin,Le Nouveau Festin de Pierre ou L'Athée Foudroyé,fre001236,0.95611
fre000311,La Comédie des Thuileries,La Comédie des Comédiens,fre000434,0.95608
fre001499,L'Amant qui ne Flatte Point,Qui Court Deux Lièvres n'en Prend Point,fre000573,0.95605
fre001340,Un Ministre sous Louis Xv,Le Plaisir de Rompre,fre001224,0.95598
fre001472,"Un Garçon de Dix-Huit Ans, Saynète","La Cloison, Beaucoup de Peine pour Rien",fre000889,0.95596
fre001129,Casina,Nanine,fre001433,0.95596
fre001433,Nanine,Casina,fre001129,0.95596
fre001543,Rêve de d'Alembert,Mort de Caton,fre001558,0.95587
fre000507,Délie,Lyncée,fre000003,0.95587
fre001055,On ne Badine pas avec l'Amour,L'Avare Amoureux,fre000005,0.95585
fre000086,"Candide Marié, ou Il Faut Cultiver son Jardin.",Condamner sans Entendre. ou La Statue.,fre000243,0.95583
fre000243,Condamner sans Entendre. ou La Statue.,"Candide Marié, ou Il Faut Cultiver son Jardin.",fre000086,0.95583
fre000046,La Comédie à l'Impromptu,La Comédie des Comédiens,fre000434,0.95581
fre000746,Isabelle Grosse par Vertu,Gilles Tout Seul,fre000137,0.95574
fre001006,L'Etourdi,L'Anglomane,fre001320,0.95572
fre000816,Achille,Cassandre,fre000150,0.9556
fre000408,Autrefois,Méléagre,fre000755,0.95558
fre000315,"Les Accidents ou Les Abbés, Comédie.","Le Divorce, Comédie.",fre001210,0.95555
fre001331,L'Héritier Ridicule ou La Dame Intéressée.,Le Jodelet ou Le Maître Valet.,fre001332,0.9554
fre001332,Le Jodelet ou Le Maître Valet.,L'Héritier Ridicule ou La Dame Intéressée.,fre001331,0.9554
fre000187,Les Amours de Jupiter et de Sémélé,Les Amours de Diane et d'Endymion,fre000705,0.95537
fre000705,Les Amours de Diane et d'Endymion,Les Amours de Jupiter et de Sémélé,fre000187,0.95537
fre001467,L'Avare et son Ami,L'Ane et le Ruisseau,fre001054,0.95532
fre000464,L'Opéra de Village,L'Opéra Comique Assiégé,fre000524,0.95529
fre000524,L'Opéra Comique Assiégé,L'Opéra de Village,fre000464,0.95529
fre000447,Les Fêtes Noctunes du Cours,Les Célèbres,fre000625,0.95528
fre000901,Séjanus,Absalon,fre000530,0.95528
fre000549,Les Mal-Assortis,Les Chouans,fre001093,0.9552
fre000289,Mustapha et Zéangir,Tanis et Zélide,fre001449,0.95514
fre001322,Blanche et Guiscard,La Rosière de Salency,fre000699,0.95503
fre000293,Armetzar ou Les Amis Ennemis,Le Bordel ou Le Jean-Foutre Puni,fre000282,0.95501
fre001194,Mithridate,Timocrate,fre000389,0.95498
fre000590,Scévole,Oedipe Travesti,fre000129,0.95483
fre000969,Molière et sa Servante,La Mort de l'Empereur Commode,fre000384,0.9548
fre000937,L'Ile de la Raison ou Les Petits Hommmes,Le Tartuffe ou L'Hypocrite,fre001027,0.95478
fre001027,Le Tartuffe ou L'Hypocrite,L'Ile de la Raison ou Les Petits Hommmes,fre000937,0.95478
fre001028,L'Inconnue Persécutée,L'Amant Anonyme,fre000685,0.95477
fre000521,Arlequin Roi des Ogres,Arlequin Mahomet,fre000878,0.95476
fre000029,Farce Nouvelle Fort Joyeuse du Pont aux Anes,Farce Nouvelle Tres Bonne et Fort Joyeuse à Trois Personnages d'un Pardonneur d'un Triacleur et d'une Tavernière,fre000028,0.95469
fre000824,Les Rieurs du Beau-Richard,Les Amours de Nanterre,fre000522,0.95456
fre001333,Le Jodelet Duelliste.,Le Petit Paysan Hardi.,fre000985,0.9545
fre001287,Le Mystérieux,Le Glorieux,fre001075,0.95441
fre000095,Le Sculpteur,Le Voyageur,fre000703,0.9544
fre001549,Sur la Lisière d'un Bois,Une Larme d'Auvergnat,fre000621,0.95439
fre000571,On ne Connait pas le Vin au Cercle,A Laver la Tête d'Ane on y Perd sa Lessive,fre000567,0.95437
fre000251,L'Enragé,L'Epreuve Réciproque,fre000009,0.95435
fre001504,Dialogue de la Prude et de la Coquette,Dialogue d'Alcippe et de Dionice,fre001502,0.9543
fre001502,Dialogue d'Alcippe et de Dionice,Dialogue de la Prude et de la Coquette,fre001504,0.9543
fre000990,Le Quiproquo les Jeux de la Petite Thalie.,Les Moineaux. dans les Jeux de la Petite Thalie.,fre000983,0.95429
fre001237,Agesilan de Colchos,La Bradamante,fre000804,0.95422
fre000386,"Pyrrhus, Roi d'Epire","Arsace, Roi des Parthes",fre001146,0.95417
fre001146,"Arsace, Roi des Parthes","Pyrrhus, Roi d'Epire",fre000386,0.95417
fre000035,Les Sauvages ou Le Roi Bienfaisant.,L'Héritier Ridicule ou La Dame Intéressée.,fre001331,0.95408
fre000396,La Nuit et le Moment ou Les Matines de Cythère,Le Pauvre Bougre et le Bon Génie,fre000012,0.95404
fre001470,François le Champi,Lucien Boileau,fre000968,0.95388
fre000961,La Halle aux Baisers,La Reine du Barostan,fre000525,0.95387
fre000298,"Finot, ou L'Ancien Portier de M. de Bièvre.",L'Illustre Comédien ou Le Martyre de Saint-Genest.,fre000485,0.95386
fre000485,L'Illustre Comédien ou Le Martyre de Saint-Genest.,"Finot, ou L'Ancien Portier de M. de Bièvre.",fre000298,0.95386
fre000097,Domino à Quatre Comédie en un Acte et en Prose,Les Corbeaux Drame en Quatre Actes et en Prose,fre001463,0.95381
