Id,Title,Closest_Title,Closest_id,Closest_similarity
fre000494,Roxelane,Daphné,fre000819,0.55565
fre000492,Mirame,Absalon,fre000530,0.99401
fre000495,Les Visionnaires,L'Aveugle Clairvoyant,fre000203,0.44027
fre000496,La Veuve Coquette,La Mère Coquette,fre000511,0.60885
fre001679,"Pierre Bagnolet et Claude Bagnolet, son Fils","Poquelin, Père et Fils",fre000767,0.39077
fre001492,Entretien entre d'Alembert et Diderot,Rêve de d'Alembert,fre001543,0.71291
fre000497,"Est-il Bon, Est-il Méchant ?",Un Mécontent,fre000013,0.3829
fre000498,Le Fils Naturel,Le Fils Supposé,fre001347,0.63465
fre000499,Paradoxe sur le Comédien,Les Comédiens,fre000478,0.77758
fre000500,Le Père de Famille,Une Fête de Famille.,fre001741,0.78992
fre000501,La Pièce et le Prologue,Les Trois Spectacles Prologue,fre000008,0.71523
fre001543,Rêve de d'Alembert,Entretien entre d'Alembert et Diderot,fre001492,0.71291
fre000502,Les Noces de Vaugirard ou Les Naïvetés Champêtres.,Nuit de Noces,fre000830,0.54724
fre001869,Antigone,Antigone,fre001607,1.0
fre001544,Eux ! Saynète,Les Amants Saynète,fre001725,0.63133
fre000504,Les Amours du Soleil,Premier Amour,fre000133,0.66961
fre000505,La Cocue Imaginaire,Le Malade Imaginaire,fre001014,0.55335
fre000503,La Devineresse,La Demande,fre001784,0.45824
fre000506,Les Dames Vengées,Les Femmes Savantes,fre001008,0.51386
fre000507,Délie,Dorise,fre001885,0.99722
fre000508,L'Embarras de Godard,Marie Stuard,fre000179,0.44819
fre000509,Le Gentilhomme Guespin,Le Bourgeois Gentilhomme,fre000997,0.53966
fre000510,Les Intrigues de la Loterie,La Loterie,fre000458,0.72786
fre000511,La Mère Coquette,La Mère Coquette,fre001177,1.0
fre000512,La Réponse A l'Impromptu de Versailles,L'Impromptu de Versailles,fre001012,0.83416
fre000513,La Veuve à la Mode,La Veuve,fre000356,0.79121
fre000514,Zélinde,Célinde,fre000079,0.93427
fre000515,Le Célibataire,Le Divorce,fre001637,0.52824
fre001680,La Feinte par Amour,Premier Amour,fre000133,0.73919
fre001681,Les Prôneurs ou Le Tartuffe Littéraire,La Critique du Tartuffe,fre001405,0.48374
fre000516,Régulus,Régulus,fre001149,1.0
fre000517,Les Amours de Trapolin,Les Amants Saynète,fre001725,0.53689
fre000518,La Comédie de la Comédie,La Comédie des Comédiens,fre000434,0.84169
fre000519,L'Ecole des Cocus,La Confiance des Cocus,fre000744,0.59527
fre000520,La Femme Industrieuse,La Femme D'Intrigues.,fre000445,0.4695
fre000521,Arlequin Roi des Ogres,"Arlequin, Roi de la Lune",fre001614,0.57833
fre000526,Le Jugement de Pâris,"Le Jugement de Pâris Comédie en un Acte et en Prose,",fre001225,0.66003
fre000522,Les Amours de Nanterre,La Halle aux Baisers,fre000961,0.54996
fre000523,Les Couplets en Procès,Le Procès du Baiser,fre001896,0.64744
fre000524,L'Opéra Comique Assiégé,Critique à L'Opéra-Comique,fre001901,0.61805
fre000525,La Reine du Barostan,Le Normand et la Gascon,fre000891,0.44809
fre000527,Alzate ou Le Préjugé Détruit,Le Préjugé à la Mode,fre001080,0.5225
fre000528,Monsieur Lamentin,Monsieur Badin,fre000393,0.35426
fre001870,La Boucle d'Oreille de Joséphine,La Boite A Musique,fre000774,0.41501
fre001873,La Voleuse du Bon Marché,Cartouche ou Les Voleurs,fre000866,0.51295
fre001871,Le Chapeau de Monsieur Poiret,Le Chapeau Bleu,fre000594,0.54972
fre001872,Le Mouchoir de Chapuzot,Le Mouchoir,fre000634,0.76
fre001683,La Gifle,Le Prix d'une Gifle,fre001489,0.68544
fre001682,Un Crâne sous une Tempête,Le Tempérament,fre000728,0.59716
fre001684,Un Homme en Habit Noir,L'Homme du Jour,fre000160,0.47021
fre000565,Le Somnambule,Climène ou Le Triomphe de la Vertu,fre001152,0.48021
fre000576,Alcimedon,Phocion,fre000221,0.65123
fre000577,Alcionée,Daphné,fre000819,0.56854
fre000578,Anaxandre,Cassandre,fre000150,0.69419
fre000579,Argenis et Poliarque ou Théocrine,Achille et Polixène,fre000213,0.46209
fre000580,Bérénice,Bérénice,fre000361,1.0
fre000581,Clarigène,Andromaque,fre001187,0.49947
fre000582,Cléomédon,Andromède,fre000322,0.50237
fre000583,Clitophon,Phalante,fre000812,0.82915
fre000584,Dynamis,Perside,fre000484,0.99619
fre000585,Esther,Esther,fre001065,1.0
fre000586,Lisandre et Caliste,Cassandre,fre000150,0.59783
fre000587,Lucrèce,Lucrèce,fre001581,1.0
fre000588,Nitocris Reine de Babylone,Jeanne Reine d'Angleterre,fre000810,0.4839
fre000589,Saül,Saül,fre001070,1.0
fre000590,Scévole,Phalante,fre000812,0.86952
fre000591,Thémistocle,Thémistocle,fre000650,1.0
fre000592,Les Vendanges de Suresnes,Les Vendanges de Suresnes,fre000475,1.0
fre000529,La Balance d'Etat,Les Balances,fre001656,0.672
fre000530,Absalon,Maximian,fre000380,0.99697
fre001685,Deux Hommes pour un Placard,Les Plaideurs,fre001198,0.48339
fre000536,Les Adieux des Officiers,Le Retour des Officiers,fre000469,0.70764
fre000537,Le Chevalier Joueur,Le Joueur,fre001214,0.61727
fre000538,La Coquette de Village ou Le Lot Supposé,Les Intrigues de la Loterie,fre000510,0.45736
fre000539,Le Dédit,Le Dédit,fre000668,1.0
fre000540,Le Départ des Comédiens,Les Comédiens,fre000478,0.79738
fre000541,Le Double Veuvage,Un Double Aveu,fre001071,0.5217
fre000542,L'Esprit de Contradiction,L'Illusion Comique,fre000333,0.49345
fre000543,Le Faux Honnête Homme,Le Gentilhomme Guespin,fre000509,0.40968
fre000544,Le Faux Instinct,Le Faux Sincère,fre000545,0.54264
fre000545,Le Faux Sincère,Les Fausses Vérités,fre001087,0.56686
fre000546,Le Jaloux Honteux,Arlequin Jaloux,fre000391,0.60057
fre000547,La Joueuse,La Joueuse Dupée,fre000828,0.69417
fre000549,Les Mal-Assortis,Les Agioteurs,fre000426,0.40396
fre000548,La Malade sans Maladie,Le Suisse Malade,fre000276,0.55522
fre000550,Le Mariage Fait et Rompu,Le Mariage Forcé,fre001015,0.762
fre000551,Le Négligent,Les Fâcheux,fre001007,0.48288
fre000552,La Noce Interrompue,Nuit de Noces,fre000830,0.57187
fre000553,La Réconciliation Normande,Le Normand et la Gascon,fre000891,0.45326
fre000531,"L'Augmentation de la Baguette, Comédie en un Acte","La Baguette de Vulcain, Comédie en un Acte",fre000532,0.64231
fre000532,"La Baguette de Vulcain, Comédie en un Acte","L'Augmentation de la Baguette, Comédie en un Acte",fre000531,0.64231
fre000533,"Les Chinois, Comédie en Quatre Actes",Domino à Quatre Comédie en un Acte et en Prose,fre000097,0.64472
fre000534,"La Naissance d'Amadis, Comédie en un Acte","Les Souhaits, Comédie en un Acte",fre001221,0.65998
fre000535,"La Suite de la Foire Saint-Germain, ou Les Momies d'Egypte, Comédie",La Comédie de la Comédie,fre000518,0.44805
fre000554,Le Modéré,Alcionée,fre000577,0.4401
fre000555,Chapelle et Boileau,Lucien Boileau,fre000968,0.89542
fre000556,La Belle Esclave,La Belle Esclave,fre000884,1.0
fre000557,Le Dragon de Thionvile,Merlin Dragon ou La Dragonne,fre000493,0.40916
fre000559,Le Français en Huronie,Le Français en Huronie,fre000558,1.0
fre000558,Le Français en Huronie,Le Français en Huronie,fre000559,1.0
fre000560,Henri et Perrine,Paul et Pauline,fre001546,0.40444
fre000561,Jodelet,Le Jodelet Duelliste.,fre001333,0.58133
fre000562,Don Juan de Marana,Don Juan,fre001009,0.54162
fre000564,Arlequin Tout Seul,Arlequin-Pluton,fre000740,0.59843
fre000563,Monsieur de Bievre,Le Clown,fre001403,0.40184
fre000566,A Bon Chat Bon Rat,A Bon Chat Bon Rat,fre000229,1.0
fre000567,A Laver la Tête d'Ane on y Perd sa Lessive,Lisette ou La Mauvaise Compagne,fre001498,0.31502
fre000568,Bonne Renomée Vaut Mieux que Ceinture Dorée,La Ceinture Magique,fre001257,0.46159
fre000569,Les Jours se Suivent et ne se Ressemblent pas,La Fausse Suivante ou Le Fourbe Puni,fre000932,0.40336
fre000570,Oisivité Est Mère de Tous les Vices,Ah ! que les Plaisirs Sont Doux.,fre001727,0.3976
fre000571,On ne Connait pas le Vin au Cercle,La Première Leçon,fre001542,0.38628
fre000572,Pour un Plaisir Mille Douleurs,Ah ! que les Plaisirs Sont Doux.,fre001727,0.71598
fre000573,Qui Court Deux Lièvres n'en Prend Point,Le Lièvre,fre000258,0.44271
fre000574,"Tel Maître, Tel Valet",Le Jodelet ou Le Maître Valet.,fre001332,0.57055
fre000575,Proverbe de Voyage de Campagne,De la Campagne,fre001811,0.61166
fre001874,Agarite,L'Inconnu,fre000378,0.43469
fre000593,Un Samedi Soir,Les Nuits,fre001772,0.49227
fre000594,Le Chapeau Bleu,Le Chapeau Chinois,fre001404,0.61612
fre000596,Le Huron,Le Huron,fre000957,1.0
fre000595,Odéina ou La Canadienne,La Canadienne,fre001389,0.60099
fre000597,Le Franc-Maçon Prisonnier.,Molière en Prison,fre000766,0.61668
fre000598,Agamemnon Traduction Nouvelle de Leconte de Lisle,Electre Traduction Nouvelle de Leconte de Lisle,fre001367,0.81694
fre000599,Les Euménides Traduction Nouvelle de Leconte de Lisle,Oedipe Roi Traduction Nouvelle de Leconte de Lisle,fre001369,0.64031
fre000600,Les Khoèphores Traduction Nouvelle de Leconte de Lisle,Philoctète Traduction Nouvelle de Leconte de Lisle,fre001370,0.71155
fre000601,Les Sept Contre Thèbes Traduction Nouvelle de Leconte de Lisle,Agamemnon Traduction Nouvelle de Leconte de Lisle,fre000598,0.64114
fre000602,Andromaque Traduction Nouvelle de Emile Pessonneaux,Hélène Traduction Nouvelle de Emile Pessonneaux,fre000605,0.90138
fre000603,Le Cyclope Traduction Nouvelle de Emile Pessonneaux,Electre Traduction Nouvelle de Emile Pessonneaux,fre000604,0.78762
fre000604,Electre Traduction Nouvelle de Emile Pessonneaux,Hélène Traduction Nouvelle de Emile Pessonneaux,fre000605,0.94575
fre000605,Hélène Traduction Nouvelle de Emile Pessonneaux,Electre Traduction Nouvelle de Emile Pessonneaux,fre000604,0.94575
fre000606,Les Héraclides Traduction Nouvelle de Emile Pessonneaux,Hélène Traduction Nouvelle de Emile Pessonneaux,fre000605,0.61936
fre000607,Hercule Furieux Traduction Nouvelle de Emile Pessonneaux,Electre Traduction Nouvelle de Emile Pessonneaux,fre000604,0.78493
fre000608,Hippolyte Traduction Nouvelle de Emile Pessonneaux,Electre Traduction Nouvelle de Emile Pessonneaux,fre000604,0.87053
fre000609,Molière et Montespan,Phèdre (1697),fre001195,0.40585
fre001686,Augusta,Ondine,fre000715,0.98671
fre000610,Le Philinte de Molière,Le Songe de Molière,fre000970,0.83241
fre000611,Isabelle Arlequin,Thérèse Raquin,fre001560,0.60107
fre000612,Momus à Paris,Le Siège de Paris,fre000146,0.79034
fre000613,La Pupille,Les Papilllotes,fre000014,0.52334
fre000614,Le Sylphe Supposé,Un Crâne sous une Tempête,fre001682,0.44574
fre001455,"Arlequin Empereur dans la Lune, Comédie","Arlequin, Roi de la Lune",fre001614,0.78493
fre001456,"Grapinian, ou Arlequin Procureur",Isabelle Arlequin,fre000611,0.59176
fre000615,L'Amant Déguisé,Le Prince Déguisé,fre001351,0.58545
fre001875,La Petite Iphigénie,Iphigénie,fre000858,0.53896
fre000617,"Acajou, Opéra Comique",Critique à L'Opéra-Comique,fre001901,0.61994
fre000618,L'Anglais à Bordeaux,L'Anglais à Paris,fre001606,0.50956
fre000619,La Fille Mal Gardée,Ma Fille et mon Bien,fre000864,0.44127
fre000616,Hipolyte et Aricie,Aricie,fre001114,0.51858
fre000620,Alexandre,David,fre001046,0.99999
fre001876,Chez la Cliente Monologue,Le Premier Billet Monologue,fre001854,0.57526
fre000621,Une Larme d'Auvergnat,La Bague de l'Oubli,fre001241,0.41836
fre000622,Amour et Piano,Paul et Pauline,fre001546,0.44758
fre000623,Aux Antipodes,Les Pieds Nickelés,fre000111,0.3838
fre000624,Le Billet de Mille,Les Deux Billets,fre000647,0.50564
fre000626,C'est une Femme du Monde,La Bonne Femme,fre000125,0.50726
fre000625,Les Célèbres,L'Inconnue Persécutée,fre001028,0.48585
fre000627,Le Colis,Le Dépostaire,fre001416,0.55533
fre000628,Complainte du pauv' Propriétaire,Clitophon,fre000583,0.47376
fre000629,Les Enfants,Molière Enfant,fre001401,0.88796
fre001878,Gibier de Potence,Phalante,fre000812,0.50337
fre000630,Un Monsieur qui n'aime pas les Monologues,Chansons et Monologues,fre001859,0.63018
fre000631,J'ai Mal aux Dents,Dialogue des Yeux et de la Bouche,fre001503,0.41931
fre000632,Le Juré,Le Faux Sincère,fre000545,0.43677
fre001879,L'Homme Intègre,L'Homme du Jour,fre000160,0.47726
fre001687,Le Volontaire,Le Vassal Généreux,fre001352,0.37739
fre000633,Un Monsieur qui Est Condamné à Mort,L'Homme qui A Tué la Mort,fre000118,0.68132
fre000634,Le Mouchoir,Le Mouchoir de Chapuzot,fre001872,0.76
fre000635,Notre Futur,Mon Futur,fre000892,0.98255
fre000636,Patte-en-l'Air,L'Air de la Mer,fre001676,0.49734
fre000638,Le Petit Ménage,Vieux Ménage,fre001726,0.78037
fre000637,La Petite Révoltée,La Petite Princesse,fre001721,0.39882
fre000639,Le Potache,La Mère Coquette,fre000511,0.40407
fre000640,Tout à Brown-Séquard !...,Marie Stuard,fre000179,0.44788
fre000641,Trop Vieux,Porus,fre000198,0.50921
fre001877,Un Coup de Tête,Un Coup de Tête,fre000642,1.0
fre000642,Un Coup de Tête,Un Coup de Tête,fre001877,1.0
fre000643,Molière à Québec,Arlequin Journaliste,fre000297,0.38986
fre000644,L'Amour Fantasque ou Le Juge de Soi Même,Les Folies Amoureuses,fre001212,0.50345
fre001688,Le Candidat,La Demande,fre001784,0.51601
fre000645,Le Bon Ménage,Vieux Ménage,fre001726,0.73273
fre000646,Le Bon Père,Le Bon Père,fre000665,1.0
fre000647,Les Deux Billets,Les Deux Chapeaux,fre000248,0.59709
fre000648,Héro et Léandre,Le Beau Léandre,fre001824,0.77096
fre000649,Les Jumeaux de Bergame,Les Deux Ages Idylle,fre001887,0.4871
fre000650,Thémistocle,Thémistocle,fre000591,1.0
fre000651,Endymion,L'Endymion,fre001904,0.81065
fre000652,La Fille de Molière,La Mort de Molière,fre000420,0.82327
fre000653,Racine à Uzès,Molière à Pézénas,fre001092,0.40224
fre001880,La Colonie,La Colonie,fre000924,1.0
fre001881,La Comédie de Celui qui Epousa une Femme Muette,La Feinte par Amour,fre001680,0.49857
fre000656,L'Enfer Galant,Guignol en Enfer,fre001513,0.48615
fre000654,Les Animaux Raisonnables,Les Bêtes Raisonnables,fre001764,0.62461
fre000655,Le Tableau du Mariage,Le Mariage Fait et Rompu,fre000550,0.61253
fre000657,"Orphée, ou Arlequin aux Enfers","Arlequin aux Enfers, Comédie",fre001202,0.63178
fre000658,Scaramouche Pédant,Le Pédant Joué,fre000424,0.46951
fre000659,Joséphine ou Le Retour de Wagram,Le Comte de Warwik,fre000836,0.41029
fre000660,L'Amour Pris aux Cheveux,Des Beaux Cheveux,fre001804,0.57561
fre000680,Bradamante,Bradamante,fre000363,1.0
fre000661,Adélaïde ou Les Combats de l'Amour et du Préjugé,Le Préjugé à la Mode,fre001080,0.52211
fre000662,La Belle Mère,La Bonne Mère,fre000688,0.88071
fre000663,Le Bienfait Récompensé,La Veuve de Sarepta ou L'Hospitalité Récompensée,fre000702,0.5393
fre000664,Le Bon Papa,Le Bon Père,fre000646,0.81523
fre000665,Le Bon Père,Le Bon Père,fre000646,1.0
fre000666,La Bourse de Louis,La Foire Galante le Mariage d'Arlequin,fre000128,0.37295
fre000667,Brunon,Caton,fre000185,0.99855
fre000668,Le Dédit,Le Dédit,fre000539,1.0
fre000669,Les Deux Pâtés,Les Deux Tonneaux,fre001417,0.4665
fre000670,La Dissipatrice ou Le Legs,Le Legs,fre000941,0.51754
fre000671,L'Epreuve,L'Epreuve,fre000064,1.0
fre000672,Les Etrennes,"Les Etrennes de l'Amitié, de l'Amour et de la Nature",fre000047,0.52959
fre000673,Les Joueuses ou Le Vingt-un,La Joueuse,fre000547,0.55005
fre000674,Marianne ou Les Dangers de l'Inexpérience,La Surprise de l'Amour,fre000953,0.47118
fre000675,Le Passe-Dix ou Le Mauvais Exemple,Un Gamin de Cinquante-Huit Ans.,fre001744,0.39298
fre000676,La Saignée,Gustave Wasa,fre001120,0.38174
fre000677,Les Soeurs de Lait,La Soeur,fre001919,0.58055
fre000678,Les Trois Damis Comédie-Proverbe en un Acte,Domino à Quatre Comédie en un Acte et en Prose,fre000097,0.62166
fre000679,La Vocation Forcée ou Le Legs,Le Legs,fre000941,0.63629
fre001689,La Juive de Constantine,L'Algérien,fre001624,0.40502
fre001691,Pierre Corneille,Racine chez Corneille,fre000206,0.87692
fre001690,Une Larme du Diable,La Vanité Mortifiée,fre001300,0.45103
fre000681,Joseph,Adrien,fre000215,0.99999
fre000682,Pénélope,Mérope,fre001431,0.48858
fre000683,Zélonide Princesse de Sparte,Les Pélopides ou Atrée et Thyeste,fre001440,0.46307
fre000684,Agar dans le Désert,Agar dans le Désert,fre001373,1.0
fre000685,L'Amant Anonyme,"L'Amant Anonyme, Comédie",fre001653,0.84635
fre000686,L'Aveugle de Spa,L'Aveugle de Smyrne,fre000310,0.62815
fre000687,La Belle et la Bête,Les Bêtes Raisonnables,fre001764,0.37152
fre000688,La Bonne Mère,La Belle Mère,fre000662,0.88071
fre001692,Cinquième Dialogue,Sixième Dialogue,fre001696,0.63011
fre000689,"La Cloison, Comédie",La Comédie,fre000973,0.54529
fre000690,La Colombe,Christophe Colomb,fre001895,0.75388
fre000691,La Curieuse,Les Curieux de Compiègne,fre000435,0.46541
fre000692,L'Enfant Gâté,Un Enfant Dérangé.,fre001740,0.56056
fre000693,Les Flacons,L'Amant qui ne Flatte Point,fre001499,0.35734
fre000694,L'Ile Heureuse,L'Heureuse Erreur,fre001102,0.5857
fre000695,Intrigue et Mensonge,Clitophon,fre000583,0.46966
fre000696,La Marchande de Modes,La Modestie,fre001285,0.64392
fre000697,"La Mère Rivale, Comédie",La Comédie,fre000973,0.57177
fre001693,Premier Dialogue,Second Dialogue,fre001695,0.96845
fre001694,Quatrième Dialogue,Troisième Dialogue,fre001697,0.98533
fre000698,Le Retour du Jeune Tobie,Zénobie Reine d'Arménie,fre001143,0.42363
fre000699,La Rosière de Salency,Le Rosier du Cinquième,fre001616,0.55929
fre000700,Ruth et Noémi,Le Noeud d'Amour,fre001139,0.54456
fre001695,Second Dialogue,Quatrième Dialogue,fre001694,0.9827
fre001696,Sixième Dialogue,Troisième Dialogue,fre001697,0.85108
fre000701,"La Tendresse Maternelle, Comédie en un Acte","La Naissance d'Amadis, Comédie en un Acte",fre000534,0.57479
fre001697,Troisième Dialogue,Quatrième Dialogue,fre001694,0.98533
fre000702,La Veuve de Sarepta ou L'Hospitalité Récompensée,Le Bienfait Récompensé,fre000663,0.5393
fre000703,Le Voyageur,Les Voyageurs,fre000278,0.84493
fre001698,Arlequin à Alger,Arlequin Deucalion,fre001117,0.5224
fre001933,Cyrano à la Foire,Le Chien de la Foire,fre001628,0.61696
fre000704,Le Manuscrit,Démocrite,fre001208,0.65037
fre000705,Les Amours de Diane et d'Endymion,L'Endymion,fre001904,0.60081
fre000706,Rodogune,Phalante,fre000812,0.59869
fre000707,Sémiramis,Sémiramis,fre000130,1.0
fre000708,Téléphonte,Guillaume Tell,fre000873,0.52441
fre000709,L'Art de Régner,Les Galants Ridicules,fre000306,0.38189
fre000710,Le Campagnard,Le Gentilhomme Campagnard,fre001617,0.778
fre000711,Le Déniaisé,La Célimène,fre001911,0.42484
fre000712,La Comédie de Francion,Sortie de la Comédie Française,fre000272,0.68279
fre000713,"Le Marchand Ridicule, Comédie",Le Marquis Ridicule,fre001334,0.59736
fre001931,La Derniere Nuit de Camille Desmoulins,Camille Desmoulins,fre001107,0.65598
fre001699,Amphitryon 38,Amphitryon,fre000995,0.77374
fre001545,Cantique des Cantiques,La Cabale,fre001302,0.37572
fre000714,L'Impromptu de Paris,L'Impromptu de Versailles,fre001012,0.74219
fre001700,L'Apollon de Bellac,L'Oracle,fre001306,0.41809
fre001701,La Guerre de Troie n'aura pas Lieu,De la Guerre,fre001589,0.34725
fre000715,Ondine,Nanine,fre001433,0.99738
fre001702,"Vers les Saules, Comédie","Les Vendanges, ou Le Bailli d'Anières, Comédie en un Acte",fre001222,0.49319
fre000716,Le Professeur de Déclamation,L'Ecole Tragique ou Cadet Roussel Maitre de Déclamation,fre000061,0.50827
fre001493,Angélique ou Les Avantages de la Congrégation,Arlequin Deucalion,fre001117,0.46269
fre001494,Clémentine ou Les Membres d'Honneur,Une Affaire d'Honneur,fre001359,0.67592
fre001495,Eugénie ou Le Zèle Victorieux,Le Dernier Klephte,fre001042,0.50369
fre001496,Euphémie,Anaxandre,fre000578,0.52121
fre001497,Juliette ou La Danseuse,De la Danse,fre001837,0.66804
fre001498,Lisette ou La Mauvaise Compagne,Pandoste ou La Princesse Malheureuse,fre001154,0.46186
fre000717,L'Auteur dans son Ménage,L'Auteur et l'Amateur,fre001531,0.58234
fre000718,Le Mariage Inattendu de Chérubin,Le Mariage de Rien,fre001050,0.56686
fre000719,"L'Esclavage des Noirs, ou L'Heureux Naufrage",Les Revanches de l'Escalier,fre001886,0.50087
fre000720,Molière chez Ninon,Molière chez Ninon ou La Lecture de Tartuffe,fre000296,0.52242
fre000721,Agis,Agis,fre000841,1.0
fre000722,Les Trois Aveugles,Un Double Aveu,fre001071,0.57192
fre000723,Théodat,Théodat,fre000388,1.0
fre001703,Cénie,Bérénice,fre000361,0.60947
fre000724,Phaza,Hirza,fre000134,0.80015
fre000725,Ziman et Zenise,Le Petit Maître par Philosophie,fre000264,0.50006
fre000726,L'Eunuque ou La Fidèle Infidélité,L'Eunuque,fre000820,0.56563
fre000727,Le Luxurieux,Le Magnifique,fre000848,0.64901
fre000728,Le Tempérament,Un Crâne sous une Tempête,fre001682,0.59716
fre001882,La Chasse,La Permission de Chasse,fre001538,0.53033
fre001704,Paris,Heureusement,fre001229,0.99998
fre000729,Edouard Iii,Saül,fre000589,0.47958
fre000730,César,Ariane,fre000360,0.99999
fre000731,La Trésorière,La Magicienne Etrangère,fre000959,0.46989
fre000732,La Pêche à la Ligne,La Chasse,fre001882,0.48763
fre000733,Lothaire et Valrade,Le Plagiaire,fre000163,0.43078
fre000735,Don Quichotte de la Manche [suite],Don Quichotte de la Manche,fre000734,0.93093
fre000734,Don Quichotte de la Manche,Don Quichotte de la Manche [suite],fre000735,0.93093
fre000736,Le Fils Désavoué,Le Fils Supposé,fre001347,0.53828
fre001883,La Mort de Brute et de Porcie,La Mort des Enfants de Brute,fre000195,0.52098
fre000737,"Dialogues de Monsieur le Baron de Lahontan et d'un Sauvage dans L'Amérique. avec les Voyages du Même au Portugal et en Danemark, dans Lesquels on Trouve des Particularités Très Curieuses, et qu'on Avait Point Encor Remarquées. le Tout Enrichi de Cartes et de Figures.","Antoinette ou Le Retour du Marquis, Saynète",fre001471,0.35268
fre000738,"L'Amant Cochemard, Parade.",L'Amant Auteur et Valet,fre000284,0.45831
fre000739,L'Amant Poussif,L'Amant Ridicule,fre000148,0.59643
fre000740,Arlequin-Pluton,Arlequin Deucalion,fre001117,0.63148
fre000741,Caracataca et Caracataqué,Pertharite,fre000343,0.37678
fre000742,Le Chapeau de Fortunatus,Manlius Capitolinus,fre000832,0.61908
fre000743,La Chaste Isabelle,Panthéon - Courcelles,fre001487,0.4084
fre000744,La Confiance des Cocus,L'Ecole des Cocus,fre000519,0.59527
fre000745,"Les Fausses Envies, Parade.",Les Folies Amoureuses,fre001212,0.54966
fre000746,Isabelle Grosse par Vertu,Plutus,fre000869,0.49154
fre000747,Léandre Fiacre,Le Fiacre Cuisine.,fre001742,0.47783
fre000748,Léandre Hongre,Zaïre,fre001450,0.49274
fre000749,Le Marchand de Merde,La Marchande de Modes,fre000696,0.53276
fre000750,"Première Parade, Farce.","Deuxième Parade, Farce.",fre000751,0.98437
fre000751,"Deuxième Parade, Farce.","Première Parade, Farce.",fre000750,0.98437
fre000752,Les Filles à Marier,Ma Fille et mon Bien,fre000864,0.43698
fre000753,Iphigénie en Tauride,Iphigénie,fre000858,0.61396
fre000754,Le Consentement Forcé,Le Mariage Forcé,fre001015,0.54878
fre001884,Corine ou Le Silence,Ninus Second,fre001098,0.54663
fre001885,Dorise,Mélisse,fre001576,0.99754
fre000755,Méléagre,Méléagre,fre000834,1.0
fre000756,"Agon, Sultan de Bantam",Les Bancs de la Promenade,fre001712,0.44218
fre000757,Le Petit-Maître en Province,Le Petit Maître par Philosophie,fre000264,0.51681
fre000758,La Sybille,La Bourboule,fre001647,0.45526
fre001499,L'Amant qui ne Flatte Point,L'Amant Poussif,fre000739,0.50762
fre000759,Le Cocher Supposé,Cochon de Cocher !,fre001661,0.63262
fre001500,Le Deuil,Une Date Néfaste.,fre001738,0.38163
fre001705,Le Neveu de la Marquise,"Antoinette ou Le Retour du Marquis, Saynète",fre001471,0.47479
fre000760,Marius à Cirte,Dulcitius,fre001910,0.46664
fre000761,Le Temple des Chimères,Les Dames Vengées,fre000506,0.34708
fre001546,Paul et Pauline,Pyrame et Thisbé,fre001400,0.51214
fre001706,De Calais à Douvres,Amalasonte,fre001164,0.32527
fre000762,Le Docteur sans Pareil,Le Docteur de Verre,fre001171,0.5417
fre001707,La Soupière,La Serpette Magique,fre001295,0.41564
fre000763,La Laitière et le Pot aux Roses,Les Soeurs de Lait,fre000677,0.52234
fre001886,Les Revanches de l'Escalier,"L'Esclavage des Noirs, ou L'Heureux Naufrage",fre000719,0.50087
fre000764,Le Magister,La Clorise,fre000081,0.46476
fre000765,Le Malade Réel,Le Malade Imaginaire,fre001014,0.49153
fre000766,Molière en Prison,Le Franc-Maçon Prisonnier.,fre000597,0.61668
fre000767,"Poquelin, Père et Fils",Le Fils Supposé,fre001347,0.49762
fre000768,Silence dans les Rangs !,Pyrrhus,fre000401,0.40457
fre000769,Entre la Soupe et les Lèvres,La Coupe et les Lèvres,fre001768,0.56103
fre000770,L'Original,L'Important,fre000257,0.44732
fre000771,Phèdre,Délie,fre000507,0.99626
fre001708,La Comédie à la Fenêtre,La Comédie,fre000973,0.60672
fre000772,Les Burgraves Trilogie,Les Scythes,fre001444,0.36125
fre001547,Etre Aimé,De l'Art de se Faire Aimer,fre001830,0.61004
fre000773,Hernani ou L'Honneur Castillan,Don Garcie de Navarre,fre001002,0.32546
fre001888,L'Enrôleur Politique [dialogue],De l'Entrevue Politique,fre001840,0.50271
fre001887,Les Deux Ages Idylle,Les Folies Amoureuses,fre001212,0.5988
fre001548,Les Gueux,Les Guèbres,fre001425,0.45319
fre001550,Prologue,Médée,fre000335,0.99742
fre001889,Ruy Blas,Les Bavardes,fre000871,0.32706
fre001549,Sur la Lisière d'un Bois,"Victor, ou L'Enfant de la Forêt",fre001125,0.47338
fre000774,La Boite A Musique,La Musicomanie,fre000066,0.47239
fre000775,Cendrillon,Cendrillon,fre000042,1.0
fre000776,La Maison des Dimanches,La Maison de Campagne,fre000460,0.4889
fre000777,Une Nuit de Molière,La Mort de Molière,fre000420,0.83335
fre000778,Tyl l'Espiegle,Pyrrhus,fre000401,0.46155
fre000779,"L'Ingénu, ou Le Sauvage du Canada",Les Sauvages,fre001231,0.44507
fre000780,L'Inauguration du Théâtre Français,Molière au Théâtre,fre000088,0.58185
fre000781,Poinsinet et Molière,Le Philinte de Molière,fre000610,0.59028
fre000782,"Pradon, Sifflé, Battu et Content",Le Miracle Raté,fre001718,0.54885
