genlis-amant-anonyme,colle-l-amant-anonyme,Score
"('#leontine', ""Cette aventure n'est-elle pas bien extraordinaire ?"")","('#leontine', ""Cette aventure n'est-elle pas bien extraordinaire ?"")",1.0000001192092896
"('#le-vicomte', ""Elle est remarquable du moins.  Auprès de toute autre femme, ce serAit peut-être un moyen sûr de réussir.  Elles aiment tant ce qui a l'air du merveilleux ; elles sont si frivoles, si vaines !  ce qu'elles appellent de la galanterie, des vers, des fêtes, toutes ces petites choses leur tournent la tête."")","('#le-vicomte', ""Elle est remarquable du moins.  Auprès de toute autre femme, ce serait peut-être un moyen de réussir.  Elles aiment tant ce qui a l'air du merveilleux ; elles sont si frivoles, si vaines !  Ce qu'elles appellent de la galanterie, des vers, des fêtes, toutes ces petites choses leur tournent la tête."")",0.9613833427429199
"('#leontine', 'Voilà une amère critique ; vous ne nous voyez pas en beau.')","('#leontine', 'Voilà une amère critique ; vous ne nous voyez pas en beau.')",1.0
"('#le-vicomte', 'Mais je vous en exempte.')","('#le-vicomte', 'Mais je vous exempte.')",0.8456908464431763
"('#leontine', ""Je sais ce que je dois penser de cette politesse...  Mais pour revenir à cet Inconnu, que vous traitez si mal, je vous avoue qu'il a du moins cet avantage d'être le premier homme qui m'ait paru annoncer une passion véritable et délicate."")","('#leontine', ""Je sais ce que je dois penser de cette politesse...  Mais pour revenir à cet Inconnu, que vous traitez si mal, je vous avoue qu'il a du moins cet avantage d'être le premier homme qui m'ait paru annoncer une passion véritable et délicate."")",0.9999998807907104
"('#le-vicomte', 'Je ne le comprends pas.  Pourquoi ne se pas nommer ?  Que signifie toute cette conduite ?')","('#le-vicomte', 'Je ne le comprends pas.  Pourquoi ne se pas nommer ?  Que signifie toute cette conduite ?')",1.0000001192092896
"('#leontine', ""Eh !  Mon_Dieu !  La crainte inséparable de l'amour, comme il le dit lui-même ; ne se nommant, il sait trop tout ce qu'il perdrait ; il ne pourrait plus ni m'écrire, ni me rendre des soins que je ne souffrirais pas."")","('#leontine', ""Eh, mon_Dieu !  La crainte inséparable de l'amour, comme il le dit lui-même ; en se nommant, il sait trop tôt tout ce qu'il perdrait ; il ne pourrait plus ni m'écrire, ni me rendre des soins que je ne souffrirais pas."")",0.9758826494216919
"('#le-vicomte', 'Ainsi donc il est sans espérance ?')","('#le-vicomte', 'Ainsi donc il est sans espérance ?')",0.9999999403953552
"('#leontine', ""Il se flatte que la singularité de sa conduite pourra peut-être m'intéresser à la fin, que je le distinguerai des autres hommes et sans oser se persuader de toucher mon coeur, il espère du moins changer mon opinion : voilà ce que toutes ses lettres me répétaient."")","('#leontine', ""Il se flatte que la singularité de sa conduite pourra peut-être m'intéresser à la fin, que je le distinguerai des autres hommes ; et sans oser se persuader de toucher mon coeur, il espère du moins changer mon opinion : voilà ce que toutes ses lettres me répétaient."")",0.9921272993087769
"('#le-vicomte', ""S'il est de bonne foi, l'on doit plaindre une telle extravagance."")","('#le-vicomte', ""S'il est de bonne foi, l'on doit plaindre une telle extravagance."")",0.9999998807907104
"('#leontine', ""Extravagance !...  Quelle expression !...  Mais vous avez raison.  Ah !  c'est une grande extravagance d'aimer !  L'objet qui m'a rendue si malheureuse pensait bien comme vous.  J'étais insensée à ses yeux ; je l'étais aux vôtres...  Un coeur sensible, un coeur tel que le mien, aurait pu seul me trouver raisonnable."")","('#leontine', ""Extravagance !...  Quelle expression !...  Mais vous avez raison.  Ah !  C'est une grande extravagance d'aimer !  L'objet qui m'a rendue si malheureuse pensait bien comme vous.  J'étais insensée à ses yeux ; je l'étais aux vôtres...  Un coeur sensible, un coeur tel que le mien, aurait pu seul me trouver raisonnable."")",0.9995756149291992
"('#le-vicomte', ""Et c'est moi qu'elle accuse...  Mais poursuivons. Enfin, cette aventure est terminée.  J'en suis bien-aise.  Cette persécution devait vous être désagréable. À part. Haut."")","('#le-vicomte', ""Et c'est moi qu'elle accuse...  Mais poursuivons.  Enfin, cette aventure est terminée.  J'en suis bien aise.  Cette persécution devait vous êtes désagréable. À part. Haut."")",0.9794096946716309
"('#leontine', ""J'ai prouvé qu'elle ne me plaisait pas ; car c'est une des raisons principales qui m'a fait hâter mon départ."")","('#leontine', ""J'ai prouvé qu'elle ne me plaisait pas ; car c'est une des raisons principales qui m'a fait hâter mon départ."")",0.9999999403953552
"('#le-vicomte', ""Il faut espérer qu'il respectera votre solitude."")","('#le-vicomte', ""Il faut espérer qu'il respectera votre solitude."")",0.9999999403953552
"('#leontine', ""Je n'en doute point, et je le désire pour son bonheur...  Mais que nous veut Rosalie ?"")","('#leontine', ""Je n'en doute point, et je le désire pour son bonheur...  Mais que nous veut Rosalie ?"")",0.9999999403953552
"('#le-vicomte', ""Elle a l'air bien agité."")","('#le-vicomte', ""Elle a l'air bien agité."")",0.9999998807907104
"('#rosalie', 'Ah !  Madame !')","('#rosalie', 'Ah, Madame !')",0.9547560214996338
"('#leontine', ""Eh bien, qu'avez vous ?"")","('#leontine', ""Eh bien, qu'avez-vous ?"")",0.970036506652832
"('#rosalie', 'Cette corbeille...  Ce bouquet...  Je les ai trouvés dans votre cabinet de toilette...  Tenez, cette lettre vous instruira mieux.')","('#rosalie', 'Cette corbeille...  Ce bouquet...  Je les ai trouvés dans votre cabinet de toilette...  Tenez, cette lettre vous en instruira mieux.')",0.9934934377670288
"('#leontine', ""Cette écriture est la même...  Oui, c'est de lui, sans doute. Elle l'ouvre et lit tout bas."")","('#leontine', ""Cette écriture est la même...  Oui, c'est de lui, sans doute. Elle l'ouvre, et lit tout bas."")",0.9977164268493652
"('#rosalie', 'Il nous a suivies...  Je le disais bien...  Ah !  je ne me sens pas de joie.')","('#rosalie', 'Il nous a suivies...  Je le disais bien...  Ah !  Je ne me sens pas de joie.')",0.9966379404067993
"('#le-vicomte', ""Elle tremble...  Elle rougit...  Quel rayon d'espoir vient séduire mon coeur !"")","('#le-vicomte', ""Elle tremble...Elle rougit...  Quel rayon d'espoir vient séduire mon coeur."")",0.9862788915634155
"('#leontine', 'Laissez-nous, Rosalie.')","('#leontine', 'Laissez-nous, Rosalie.')",1.000000238418579
"('#rosalie', 'Madame.')","('#rosalie', 'Madame.')",0.9999997615814209
"('#leontine', 'Laissez-nous, vous dis-je.')","('#leontine', 'Laissez-nous vous dis-je.')",0.9357824325561523
"('#rosalie', ""Ma foi, si j'étais à votre place, il n'aurait pas fait tant de chemin inutilement. Elle sort."")","('#rosalie', ""Ma foi, si j'étais à votre place, il n'aurait pas fait tant de chemin  inutilement. Elle sort."")",0.9999998807907104
"('#dorothee', 'Eh bien, Madame, il est donc ici ?')","('#le-vicomte', 'Eh bien, Madame, il est donc ici ?')",0.9999999403953552
"('#leontine', ""J'avoue que ma surprise est extrême...  Tenez, lisez la lettre."")","('#leontine', ""J'avoue que ma surprise est extrême...  Tenez, lisez la lettre."")",0.9999999403953552
"('#le-vicomte', ""Voyons un peu son style. « Serait-ce moi, Madame, qui vous fais fuir le monde ?  Un amour si soumis aurait-il pu vous déplaire ?  Il ne demande et n'exige rien : il vous jure de ne jamais se déclarer davantage, et de ne point dévoiler à vos regards l'objet malheureux qui l'éprouve.  La seule chose que je désire, c'est d'apprendre enfin si cet hommage si pur ne s'est pas attiré votre colère, et peut-être votre haine. Il lit."")","('#le-vicomte', ""Voyons un peu son style. « Serait-ce moi, Madame, qui vous fait fuir le monde ?  Un amour si soumis aurait-il pu vous déplaire ?  Il ne demande et n'exige rien : Il vous jure de ne jamais se déclarer davantage, et de ne point dévoiler à vos regards l'objet malheureux qui l'éprouve.  La seule chose que je désire, c'est d'apprendre enfin si cet hommage si pur ne s'est pas attiré votre colère, et peut-être votre haine. Il lit."")",0.9977933764457703
"('#le-vicomte', 'Et il appelle cela ne rien désirer, ne rien exiger de nouveau !')","('#le-vicomte', 'Et il appelle cela ne rien désirer, ne rien exiger de nouveau !')",1.0000001192092896
"('#leontine', 'Allez-vous vous interrompre ainsi à chaque mot.  Voyez la suite.')","('#leontine', 'Allez-vous vous interrompre ainsi à chaque mot.  Voyez la suite.')",0.9999999403953552
"('#le-vicomte', '""Et peut-être votre haine.  Il est un moyen de m\'en instruire On célèbre une noce ce soir.  Vous y devez paraître ; si vous daignez porter le bouquet que j\'ose vous offrir, sans me flatter que mes soins vous soient agréables, je penserai du moins qu\'ils ne vous sont pas odieux.  Si vous ne le portez pas, je prendrai ce dédain cruel pour une marque assurée de mépris et de haine ; et c\'en est fait je m\'exile à jamais, et je m\'impose un silence éternel.  Songez, Madame que la faveur que j\'implore, telle précieuse qu\'elle puisse être, n\'est après tout, qu\'un témoignage d\'indifférence.  Voilà cependant où se bornent tous les voeux de l\'amant, le plus soumis et le plus passioné. L\'invention est adroite. Rendant la lettre.')","('#le-vicomte', ""« Et peut être votre haine.  Il est un moyen de m'en instruire.  On célèbre une noce ce soir.  Vous y devez paraître ; si vous daignez porter le bouquet que j'ose vous offrir, sans me flatter que mes soins vous soient agréables, je penserai du moins qu'ils ne vous sont pas odieux.  Si vous ne le portez pas, je prendrai ce dédain cruel pour une marque assurée de mépris et de haine, et je m'impose un silence éternel.  Songez, Madame, que la faveur que j'implore, telle précieuse qu'elle puisse être, n'est, après tout, qu'un témoignage d'indifférence.  Voilà cependant où se bornent les voeux de l'amant le plus fidèle, le plus soumis et le plus passionné. L'invention est adroite. Rendant la lettre."")",0.972310483455658
"('#leontine', 'Comment, adroite ?')","('#leontine', 'Comment, adroite ?')",1.0000001192092896
"('#le-vicomte', 'Assurément ; cette lettre serait embarrassante pour toute autre que vous.')","('#le-vicomte', 'Assurément ; cette lettre serait embarrassante pour toute autre que vous.')",1.0000001192092896
"('#leontine', ""Pour toute autre que moi.  Mais, de grâce, Monsieur, ne me séparez point ainsi des autres femmes ; ne pouvez-vous me louer qu'à leurs dépens ?"")","('#leontine', ""Pour toute autre que moi.  Mais, de grâce, Monsieur, ne me séparez point ainsi des autres femmes ; ne pouvez-vous me louer qu'à leurs dépens ?"")",1.000000238418579
"('#le-vicomte', 'Aimeriez-vous mieux être confondue avec elles ?  Vous y perdriez trop.')","('#le-vicomte', 'Aimeriez-vous mieux être confondue avec elles ?  Vous y perdriez trop.')",1.0
"('#leontine', 'Cette lettre est sans doute embarrassante.')","('#leontine', 'Cette lettre est sans doute embarrassante.')",0.9999998807907104
"('#le-vicomte', ""J'ai donc raison de dire qu'elle est adroite."")","('#le-vicomte', ""J'ai donc raison de dire qu'elle est adroite."")",1.0000001192092896
"('#leontine', ""Ah !  Certainement celui qui l'a écrite était bien éloigné du dessin d'y mettre de l'art et et de l'adresse."")","('#leontine', ""Ah !  Certainement celui qui l'a écrite était bien éloignée du dessein d'y mettre de l'art et de l'adresse."")",0.8400979042053223
"('#le-vicomte', 'Enfin, il vous embarrasse.')","('#le-vicomte', 'Enfin, il vous embarrasse.')",1.0
"('#leontine', ""Ses soins ne me sont assurément nul plaisir.  Il n'en faudrait douter, on ne suit point ce qu'on aime, et dans ma position...  Mais chercher à lui prouver que je le hais, que je le méprise, ce procédé serait absurde et ridicule.  Il est...  Il doit m'être indifférent, et rien de plus : qu'en pensez-vous ?"")","('#leontine', ""Ses soins ne me font assurément nul plaisir.  Il n'en saurait douter, on ne fuit pas ce qu'on aime, et dans ma position...  Mais chercher à lui prouver que je le hais, que je le méprise, ce procédé serait absurde et ridicule.  Il est...  Il doit m'être indifférent, et rien de plus : qu'en pensez-vous ?"")",0.9377821683883667
"('#le-vicomte', ""Mais, s'il faut vous parler vrai, je vous avouerai que je trouve dans sa conduite une témérité révoltante."")","('#le-vicomte', ""Mais, s''il faut vous parler vrai, je vous avouerai que je trouve dans sa conduite une témérité révoltante."")",0.9895228147506714
"('#leontine', ""De la témérité...  Ah !  Par exemple, je n'imaginais pas qu'on pût l'en accuser."")","('#leontine', ""De la témérité...  Ah !  Par exemple, je n'imaginais pas qu'on pût l'en accuser."")",0.9999998807907104
"('#le-vicomte', ""Mais cependant, avec toute sa soumission, il ose vous parler sans cesse de son amour.  Il le fait éclater dans toutes les occasions ; il vous obsède, vous suit partout ; il s'introduit et se cache dans tous les lieux que vous habitez ; il pénètre dans votre appartement ; il épie en secret vos démarches, vos discours et il vous voit, vous entend et peut-être dans cet instant même, il vous observe et il ose concevoir de folles espérances.  Il sera ce soir dans le bosquet où la noce s'assemble, puisqu'il compte vous y voir, paré de son bouquet."")","('#le-vicomte', ""Mais cependant, avec toute sa soumission, il ose vous parler sans cesse de son amour.  Il le fait éclater dans toutes les occasions ; il vous obsède, vous suit partout ; il s'introduit et se cache dans tous les lieux où vous habitez ; il pénètre dans votre appartement ; il épie en secret vos démarches, vos discours, et il vous voit, vous entend ; et peut-être dans cet instant même, il vous observe, et il ose concevoir de folles espérances.  Il sera ce soir dans le bosquet où la noce s'assemble, puisqu'il compte vous y voir, parée de son bouquet."")",0.9940513968467712
"('#leontine', ""Vous croyez qu'il y sera ?"")","('#leontine', ""Vous croyez qu'il y sera ?"")",0.9999998807907104
"('#le-vicomte', 'Sa lettre le dit clairement.')","('#le-vicomte', 'Sa lettre le dit clairement.')",0.9999998807907104
"('#leontine', ""Mais connaissez-vous rien d'aussi extraordinaire ?"")","('#leontine', ""Mais connaissez-vous rien d'aussi extraordinaire ?"")",0.9999998807907104
"('#le-vicomte', 'Ah !  je conviens que jamais passion ne fut portée à un tel excès.  Il a la tête absolument tournée ; il vous adore : vous êtes sa seule affaire.')","('#le-vicomte', 'Ah !  Ne conviens que jamais passion ne fut portée à un tel excès.  Il a la tête absolument tournée ; il vous adore : vous êtes sa seule affaire.')",0.9881492853164673
"('#leontine', 'Cela est vrai, vous avez raison, mon cher vicomte : il est digne de pitié.')","('#leontine', 'Cela est vrai ; vous avez raison, mon cher Vicomte : il est digne de pitié.')",0.9053624868392944
"('#le-vicomte', ""Oh !  Cela c'est autre chose.  Je ne puis plaindre un homme qui semble lui-même chérir les maux qu'il s'est fait et qui n'a pas le courage de vaincre une passion qui n'est jamais violente que par notre faute."")","('#le-vicomte', ""Oh !  Cela, c'est autre chose.  Je ne puis plaindre un homme qui semble lui-même chérir les maux qu'il s'est faits, et qui n'a pas le courage de vaincre une passion qui n'est jamais violente que par notre faute."")",0.9917866587638855
"('#leontine', ""Ne parlez point de l'amour ; en vérité, vous n'y entendez rien."")","('#leontine', ""Ne parlez point de l'amour ; en vérité, vous n'y entendez rien."")",0.9999998807907104
"('#le-vicomte', 'Et je dois à cette ignorance tout le bonheur de ma vie.')","('#le-vicomte', 'Et je dois à cette ignorance tout le bonheur de ma vie.')",1.0000001192092896
"('#leontine', 'Sera-t-il déguisé ?  Paraîtra-t-il ?...')","('#leontine', 'Sera-t-il déguisé ?  Paraîtra-t-il ?...')",0.9999998807907104
"('#le-vicomte', 'De qui parlez-vous donc ?')","('#le-vicomte', 'De qui parlez-vous donc ?')",0.9999999403953552
"('#leontine', ""Je pensais à ce que vous disiez tout à l'heure, qu'il me verrait à cette noce...  Je suis curieuse de savoir comment.  J'ai naturellement une curiosité excessive...  Tenez, par exemple, je suis bien femme à cet égard."")","('#leontine', ""Je pensais à ce que vous disiez tout-à l'heure, qu'il me verrait à la noce...  Je suis curieuse de savoir comment.  J'ai naturellement une curiosité excessive...  Tenez, par exemple, je suis bien femme à cet égard."")",0.991557240486145
"('#le-vicomte', 'Il viendra peut-être habillé en Paysan.')","('#le-vicomte', 'Il viendra peut-être habillé en Paysan.')",0.9999999403953552
"('#leontine', 'Oh !  les manières, le maintien, la démarche, tout cela le trahirait.')","('#leontine', 'Oh !  Les manières, le maintien, la démarche, tout cela le trahirait.')",0.9886727929115295
"('#le-vicomte', ""Il est très possible qu'il ait une physionomie assez commune pour être facilement confondu dans la foule ; et peut-être avez-vous vu plus de cent fois cette figure-là, sans vous en douter."")","('#le-vicomte', ""Il est très possible qu'il ait une physionomie assez commune pour être facilement confondu dans la foule ; et peut-être avez-vous vu plus de cent fois cette figure-là, sans vous en douter."")",1.000000238418579
"('#leontine', 'Je suis sûre que je le devinerais au milieu de mille personnes.')","('#leontine', 'Je suis sûre que je le devinerais au milieu de mille personnes.')",1.0
"('#le-vicomte', 'Mais comment ?')","('#le-vicomte', 'Mais comment ?')",1.0000001192092896
"('#leontine', 'Je ne sais : mais je parierais.')","('#leontine', 'Je ne sais : mais je parierais.')",0.9999998211860657
"('#le-vicomte', 'Je ne vous le conseille pas...  Vous pourriez perdre.')","('#le-vicomte', 'Je ne vous le conseille pas...  Vous pourriez perdre.')",1.0000001192092896
"('#leontine', 'Dites-moi, mon cher Vicomte, ce que vous feriez à ma place ?')","('#leontine', 'Dites-moi, mon cher Vicomte, ce que vous feriez à ma place ?')",1.0
"('#le-vicomte', 'Quoi ?')","('#le-vicomte', 'Quoi ?')",0.9999999403953552
"('#leontine', 'Oui, ce soir.')","('#leontine', 'Oui, ce soir.')",1.0000001192092896
"('#le-vicomte', 'Eh bien, après, je ne vous comprends pas.')","('#le-vicomte', 'Eh bien, après, je ne vous comprends pas.')",0.9999999403953552
"('#leontine', 'Eh, mon_Dieu !...  Pour ce bouquet...')","('#leontine', 'Eh, mon_Dieu !...  Pour ce bouquet...')",1.0
"('#le-vicomte', ""Ah !  Ah !  Je l'avais déjà oublié ; mais je n'ai point d'avis là-dessus : c'est à vous..."")","('#le-vicomte', ""Ah !  Ah !  Je l'avais déjà oublié ; mais je n'ai point d'avis là-dessus : c'est à vous..."")",1.0
"('#leontine', ""Mais pensez-vous qu'il n'y ait pas de la pruderie, de l'impolitesse à refuser ?"")","('#leontine', ""Mais pensez-vous qu'il n'y ait pas de la pruderie, de l'impolitesse à refuser ?"")",1.000000238418579
"('#le-vicomte', ""Ne dit-il pas que s'il ne vous voit point son bouquet, vous n'entendrez plus parler de lui ?  Dans ce cas, il serait tentant d'être impolie une heure, pour s'en débarrasser ensuite pour toujours."")","('#le-vicomte', ""Ne dit-il pas que s'il ne vous voit point son bouquet, vous n'entendrez plus parler de lui.  Dans ce cas, il serait tentant d'être impolie une heure, pour s'en débarrasser ensuite pour toujours."")",0.9916534423828125
"('#leontine', 'Sûrement...  Je suis de cet avis Mais je ne crois pas que sa lettre dise cela précisément.  Au reste, je la relirai, et je verrai.')","('#leontine', 'Sûrement...  Je suis de cet avis.  Mais je ne crois pas que sa lettre dise cela précisément.  Au reste, je la relierai, et je verrai.')",0.9241071939468384
"('#le-vicomte', 'Quel air triste et rêveur !')","('#le-vicomte', 'Quel air triste et rêveur !')",1.000000238418579
"('#leontine', ""Quelle heure est-il ?  J'ai mille choses à faire aujourd'hui."")","('#leontine', ""Quelle heure est-il ?  J'ai mille choses à faire aujourd'hui."")",1.0
"('#le-vicomte', ""Il faut la quitter.  Mais, dans ce moment, que j'ai de peine à m'y résoudre ! Je vais vous laisser en liberté.  J'ai aussi, de mon côté, quelques lettres à écrire. Ah !  Je commence à respirer À part. Haut. À part en s'en allant. Il sort."")","('#le-vicomte', ""Il faut la quitter.  Mais, dans ce moment, que j'ai de peine à m'y  résoudre ! Je vais vous laisser en liberté.  J'ai aussi, de mon côté, quelques lettres à écrire. Ah !  Je commence à respirer. À part. Haut. À part en s'en allant. Il sort."")",0.9968639612197876
"('#leontine', ""Son humeur austère et farouche me déplaît aujourd'hui plus que jamais.  Il a une certaine sécheresse qui m'éloigne de lui.  Avec de l'esprit, des vertus, des agréments même, il n'est cependant point aimable.  Ah !  c'est que son âme n'est point sensible ; il conçoit si peu qu'on puisse aimer avec passion.  Ses conseils ont une sévérité qui révolte et ne persuade point.  Mais ils a peut-être raison.  Je ne dois pas porter ce bouquet. Je ne dois pas enhardir, par cette condescendance, un amour insensé.  Quel amour !  Que je plains le malheureux qui l'éprouve !  Voilà comme j'aimais.  Toute cette aventure m'attriste, m'étonne, me trouble.  Il me verra ce soir !  Il est dans ce château.  N'entends-je pas marcher près de moi ?  (Elle se lève et se retourne avec un mouvement de frayeur).  C'est Dorothée.  Tout m'agite et m'effraye aujourd'hui. Elle s'assied à côté de la table sur laquelle est posée la corbeille. Elle prend le bouquet et considère la corbeille."")","('#leontine', ""Son humeur austère et farouche me déplaît aujourd'hui plus que jamais.  Il a une certaine sécheresse plus que jamais.  Avec de l'esprit, des vertus, des agréments même, il n'est cependant point aimable.  Ah !  C'est que son âme n'est pas sensible ; il conçoit si peu qu'on puisse aimer avec passion.  Ses conseils ont une sévérité qui révolte et ne persuade point.  Mais il a peut-être raison.  Je ne dois pas porter ce bouquet. Je ne dois pas enhardir, par cette condescendance, un amour insensé.  Quel amour !  Que je plains le malheureux qui l'éprouve !  Voilà comme j'aimais.  Toute cette aventure m'attriste, m'étonne, me trouble.  Il me verra ce soir !  Il est dans ce Château.  N'entends pas marcher près de moi ? C'est Dorothée.  Tout m'agite et m'effraye aujourd'hui. Elle s'assied à côté de la table sur laquelle est posée la corbeille. Elle prend le bouquet, et considère la corbeille. Elle se lève et se retourne avec un mouvement de frayeur."")",0.9881752133369446
"('#leontine', ""Venez, ma chère amie ; j'ai bien des choses à vous apprendre."")","('#leontine', ""Venez, ma chère amie ; j'ai bien des choses à vous apprendre."")",1.000000238418579
"('#dorothee', ""Rosalie et le Vicomte m'ont tout conté."")","('#dorothee', ""Rosalie et le Vicomte m'ont tout conté."")",0.9999996423721313
"('#leontine', 'Eh bien, quel conseil me donnez-vous ?  Mais aurparavant, lisez sa lettre.  Elle la lui donne : Dorothée lit tout bas.')","('#leontine', 'Eh bien, quel conseil me donnez-vous ?  Mais auparavant lisez la lettre. Elle la lui donne : Dorothée lit tout bas.')",0.9750462770462036
"('#leontine', ""Je ne vous cache pas que ma curiosité devient excessive ; en même temps je crains qu'en cédant à ce qu'il demande, il n'ose concevoir des idées et des espérances que je ne veux pas faire naître.  Je suis fort embarrassée.  Guidez-moi là-dessus."")","('#leontine', ""Je ne vous cache pas que ma curiosité devient excessive ; en même temps je crains qu'en cédant à ce qu'il demande, il n'ose concevoir des idées et des espérances que je ne veux pas faire naître.  Je suis fort embarrassée.  Guidez-moi là-dessus."")",1.0000001192092896
"('#dorothee', ""Comment pouvez-vous balancer, quand il dit lui-même qu'il ne prendra cette faveur que pour un témoignage d'indifférence ?  Que risquez-vous à l'accorder sous cette condition ?  Pourquoi le désespérer par une rigueur si déplacée ?  En vérité ce serait une cruauté que je ne vous pardonnerais pas."")","('#dorothee', ""Comment pouvez-vous balancer, quand il dit lui-même qu'il ne prendra cette faveur que pour un témoignage d'indifférence ?  Que risquez-vous à l'accorder sous cette condition ?  Pourquoi le désespérer par une rigueur si déplacée ?  En vérité ce serait une cruauté que je ne vous pardonnerais pas."")",1.0
"('#leontine', ""Mais il continuera les mêmes soins que j'ai voulu fuir."")","('#leontine', ""Mais il continuera les mêmes soins que j'ai voulu fuir."")",1.0
"('#dorothee', ""Votre départ a dû lui prouver qu'ils ne vous touchaient pas.  Il sait là-dessus à quoi s'en tenir.  N'ajoutez pas à ce malheur celui de le convaincre de votre aversion : vous cesseriez d'être juste et raisonnable."")","('#dorothee', ""Votre départ a dû lui prouver qu'ils ne vous touchaient pas.  Il sait là-dessus à quoi s'en tenir.  N'ajoutez pas à ce malheur celui de le convaincre de votre aversion : vous cesseriez d'être juste et raisonnable."")",1.0000001192092896
"('#leontine', ""Mais si, satisfait de n'être point haï, il s'obstine à me suivre, à m'aimer, le dois-je souffrir, et pourrai-je m'en plaindre, après avoir perdu un moyen si facile de l'éloigner pour toujours."")","('#leontine', ""Mais si, satisfait de n'être point haï, il s'obstine à me suivre, à m'aimer, le dois-je souffrir, et pourrai-je m'en plaindre, après avoir perdu un moyen si facile de l'éloigner pour toujours ?"")",0.987680196762085
"('#dorothee', 'En accordant ce qu\'il désire, vous ne vous engagez à rien.  Il semble qu\'il ait prévu vos craintes ; il y répond d\'avance ; il s\'explique d\'une manière qui n\'est pas équivoque.  En portant ce bouquet, vous ne lui témoignez pas de l\'intérêt ; vous lui direz simplement, ""Je ne vous hais point"".  Encore une fois, il n\'est pas possible que vous le haïssiez.  Lui donner une preuve de haine, serait une injustice, une folie inconcevable.  D\'ailleurs le beau projet de vouloir l\'éloigner pour toujours !  Décidée à ne jamais l\'aimer, vous devez, par reconnaissance, désirer de le connaître et la seule curiosité doit vous engager à souhaiter vivement de voir quelle sera la fin d\'une aventure aussi singulière et combien de temps elle peut durer encore.')","('#dorothee', ""En accordant ce qu'il désire, vous ne vous engagez à rien.  Il semble qu'il ait prévu vos craintes ; il y répond d'avance ; il s'explique d'une manière qui n'est pas équivoque.  En portant ce bouquet, vous ne lui témoignerez pas de l'intérêt ; vous lui direz simplement, « je ne vous hais point. »  Encore une fois, il n'est pas possible que vous le haïssiez.  Lui donner une preuve de haine, serait une injustice, une folie in concevable.  D'ailleurs le beau projet de vouloir l'éloigner pour toujours !  Décidée à ne jamais l'aimer, vous devez, par reconnaissance, désirer de le connaître : et la seule curiosité doit vous engager à souhaiter vivement de voir quelle sera la fin d'une aventure aussi singulière, et combien de temps elle peut durer encore."")",0.9892986416816711
"('#leontine', ""J'ai pensé tout cela.  Vous me persuadez facilement : mais il ne se déclarera jamais."")","('#leontine', ""J'ai pensé tout cela.  Vous me persuadez facilement : mais il ne se déclarera jamais."")",0.9999998807907104
"('#dorothee', ""Eh !  cela même n'est-il pas assez surprenant, assez curieux pour en effrayer l'épreuve ?  Pour moi, je donnerais toutes choses au monde pour le voir un instant.  Ses lettres, ses vers, sa conduite annoncent un esprit, une grace, une passion qui ne peuvent appartenir qu'au plus honnête, au plus délicat et au plus aimable de tous les hommes.  Je ne suis pas romanesque, ni passionnée de mon naturel ; mais pour n'être pas émue et touchée de cette aventure, il faudrait être tout-à-fait insensible."")","('#dorothee', ""Eh !  Cela même n'est-il pas surprenant, assez curieux pour en essayer l'épreuve ?  Pour moi, je donnerais toutes choses au monde pour le voir un instant.  Ses lettres, ses vers, sa conduite annoncent un esprit, une grâce, une passion qui ne peuvent appartenir qu'au plus honnête, au plus délicat et au plus aimable de tous les hommes.  Je ne suis pas romanesque, ni passionnée de mon naturel ; mais pour n'être pas émue et touchée de cette aventure, il faudrait être tout-à-fait insensible."")",0.9855490326881409
"('#leontine', 'Je ne sais pas si vous êtes passionnée ; mais je sais que votre tête est bien vive, et que vous aimez les choses singulières : ceci le prouve un peu.')","('#leontine', 'Je ne sais pas si vous êtes passionnée ; mais je sais que votre tête est bien vive, et que vous aimez les choses singulières : ceci le prouve un peu.')",1.0000001192092896
"('#dorothee', ""Votre sang-froid m'impatiente."")","('#dorothee', ""Votre sang-froid m'impatiente."")",1.0
"('#rosalie', 'Madame, voilà le Notaire, et Jeannette et Colin.')","('#rosalie', 'Madame, voilà le Notaire, et Jeannette et Colin.')",1.0
"('#leontine', 'Faites-les entrer.  Rosalie sort.')","('#leontine', 'Faites-les entrer. Rosalie sort.')",1.0
"('#dorothee', ""Vous allez faire des heureux.  Je voudrais bien qu'aujourd'hui tout le monde fût content."")","('#dorothee', ""Vous allez faire des heureux.  Je voudrais bien qu'aujourd'hui tout le monde fût content."")",1.0
"('#leontine', ""Pour vous satisfaire, je m'en occuperai. Rosalie, revient tenant d'une main Jeannette et de l'autre Colin. Le notaire les suit."")","('#leontine', ""Pour vous satisfaire, je m'en occuperai."")",0.38645678758621216
"('#leontine', ""Pour vous satisfaire, je m'en occuperai. Rosalie, revient tenant d'une main Jeannette et de l'autre Colin. Le notaire les suit."")","('#rosalie', 'Le Notaire les suit.')",1.0
"('#leontine', 'Approchez-vous, mes enfants.  Eh bien, Jeannette, êtes-vous contente ?')","('#leontine', 'Approchez-vous, mes enfants.  Eh bien, Jeannette, êtes-vous contente ?')",0.9999999403953552
"('#jeannette', 'Ah !  Oui, Madame.')","('#jeannette', 'Ah !  Oui, Madame.')",0.9999999403953552
"('#dorothee', 'Et vous Colin ?')","('#dorothee', 'Et vous Colin ?')",1.0
