id,Name,id_similar,Name_similar,Intersection,Distances,Renamings,Alignment Pair frequencies
fre001012,moliere-impromptu-versailles,fre001319,sand-roi-attend,"[""moliere"", ""brecourt"", ""lagrange"", ""ducroisy"", ""mademoiselleduparc"", ""mademoisellebejart"", ""mademoiselledebrie"", ""mademoiselleducroisy"", ""mademoiselleherve"", ""mademoisellemoliere"", ""bejart"", ""unnecessaire""]",9.654560029506683,"{('moliere2', 'moliere1'), ('mademoiselle-de-brie1', 'mademoiselle-de-brie2'), ('un-necessaire2', 'un-necessaire1'), ('bejart2', 'bejart1'), ('mademoiselle-moliere2', 'mademoiselle-moliere1'), ('mademoiselle-herve2', 'mademoiselle-herve1'), ('mademoiselle-ducroisy2', 'mademoiselle-du-croisy1'), ('mademoiselle-bejart2', 'mademoiselle-bejart1'), ('mademoiselle-du-parc1', 'mademoiselle-duparc2'), ('le-quatrieme-necessaire2', 'autre-necessaire1')}","defaultdict(<class 'int'>, {('moliere1', 'moliere2'): 9, ('mademoiselle-bejart1', 'mademoiselle-bejart2'): 2, ('mademoiselle-du-parc1', 'mademoiselle-duparc2'): 2, ('mademoiselle-de-brie1', 'mademoiselle-de-brie2'): 1, ('mademoiselle-moliere1', 'mademoiselle-moliere2'): 1, ('mademoiselle-herve1', 'mademoiselle-herve2'): 1, ('mademoiselle-du-croisy1', 'mademoiselle-ducroisy2'): 1, ('bejart1', 'bejart2'): 1, ('un-necessaire1', 'un-necessaire2'): 1, ('autre-necessaire1', 'le-deuxieme-necessaire2'): 1, ('autre-necessaire1', 'le-troisieme-necessaire2'): 1, ('autre-necessaire1', 'le-quatrieme-necessaire2'): 1})"
fre001021,moliere-precieuses-ridicules,fre001361,somaize-precieuses-ridicules,"[""ducroisy"", ""lagrange"", ""gorgibus"", ""marotte"", ""cathos"", ""mascarille"", ""premierporteur"", ""deuxiemeporteur"", ""almanzor"", ""jodelet"", ""lucile""]",35.997631549835205,"{('marotte1', 'marotte2'), ('premier-porteur1', 'premier-porteur2'), ('mascarille2', 'mascarille1'), ('magdelon1', 'madelon2'), ('lucile2', 'lucile1'), ('deuxieme-porteur1', 'deuxieme-porteur2'), ('la-grange1', 'la-grange2'), ('jodelet1', 'jodelet2'), ('du-croisy1', 'du-croisy2'), ('almanzor1', 'almanzor2'), ('cathos1', 'cathos2'), ('gorgibus1', 'gorgibus2')}","defaultdict(<class 'int'>, {('du-croisy1', 'du-croisy2'): 10, ('la-grange1', 'la-grange2'): 13, ('gorgibus1', 'gorgibus2'): 16, ('marotte1', 'marotte2'): 12, ('gorgibus1', 'marotte2'): 1, ('magdelon1', 'madelon2'): 69, ('cathos1', 'cathos2'): 44, ('cathos1', 'marotte2'): 1, ('cathos1', 'madelon2'): 2, ('magdelon1', 'cathos2'): 5, ('mascarille1', 'mascarille2'): 95, ('premier-porteur1', 'premier-porteur2'): 5, ('deuxieme-porteur1', 'deuxieme-porteur2'): 3, ('mascarille1', 'deuxieme-porteur2'): 1, ('almanzor1', 'cathos2'): 1, ('marotte1', 'madelon2'): 1, ('cathos1', 'mascarille2'): 1, ('jodelet1', 'jodelet2'): 20, ('mascarille1', 'jodelet2'): 2, ('magdelon1', 'jodelet2'): 1, ('magdelon1', 'mascarille2'): 2, ('jodelet1', 'cathos2'): 1, ('lucile1', 'lucile2'): 1, ('almanzor1', 'almanzor2'): 1, ('jodelet1', 'mascarille2'): 2, ('jodelet1', 'madelon2'): 1})"
fre001023,moliere-psyche,fre001183,quinault-thesee,"[""choeur"", ""venus"", ""leroi"", ""divinites"", ""bacchus"", ""mars""]",0.38596850633621216,"{('mars2', 'aglaure1'), ('venus2', 'l-amour1')}","defaultdict(<class 'int'>, {('l-amour1', 'venus2'): 1, ('aglaure1', 'mars2'): 1, ('cidippe1', 'mars2'): 1, ('aglaure1', 'venus2'): 1})"
fre001032,mongin-promenades-de-paris,fre001207,regnard-coquette,"[""octave"", ""colombine"", ""arlequin"", ""pierrot"", ""mezzetin"", ""lechoeur""]",0.620110422372818,"{('premiere-bohemienne2', 'mezzetin1'), ('arlequin2', 'arlequin1')}","defaultdict(<class 'int'>, {('mezzetin1', 'seconde-bohemienne2'): 1, ('arlequin1', 'arlequin2'): 1, ('mezzetin1', 'premiere-bohemienne2'): 1})"
fre001047,montchretien-hector,fre001701,giraudoux-la-guerre-de-troie-n-aura-pas-lieu,"[""cassandre"", ""andromaque"", ""hector"", ""priam"", ""hecube"", ""helene""]",0.23789548873901367,"{('demokos2', 'priam1')}","defaultdict(<class 'int'>, {('priam1', 'demokos2'): 1})"
fre001061,musset-lorenzaccio,fre001935,rostand-cyrano,"[""leduc"", ""lebourgeois"", ""unpage"", ""lemarquis"", ""unefemme"", ""unevoix"", ""leportier""]",0.5,"{('christian2', 'le-duc1')}","defaultdict(<class 'int'>, {('le-duc1', 'christian2'): 1})"
fre001116,piis-cassandre-astrologue,fre001462,anseaume-tableau-parlant,"[""pierrot"", ""colombine"", ""leandre"", ""isabelle"", ""cassandre"", ""ensemble""]",0.5733106136322021,"{('colombine2', 'cassandre1'), ('cassandre2', 'leandre1')}","defaultdict(<class 'int'>, {('cassandre1', 'colombine2'): 1, ('leandre1', 'cassandre2'): 1})"
fre001162,quinault-alceste,fre001176,quinault-isis,"[""ensemble"", ""choeur"", ""tousensemble"", ""choeurs"", ""deuxtritons"", ""apollon"", ""lechoeur""]",0.28789567947387695,"{('isis2', 'proserpine1'), ('mercure2', 'alcide1')}","defaultdict(<class 'int'>, {('alcide1', 'mercure2'): 1, ('proserpine1', 'isis2'): 1, ('pluton1', 'mercure2'): 1})"
fre001162,quinault-alceste,fre001179,quinault-proserpine,"[""tousensemble"", ""lechoeur"", ""lechoeur"", ""lesombres"", ""pluton"", ""proserpine""]",0.2913596034049988,"{('les-choeurs2', 'alceste1'), ('choeur-des-ombres2', 'pheres cephise1')}","defaultdict(<class 'int'>, {('pheres cephise1', 'choeur-des-ombres2'): 1, ('alceste1', 'les-choeurs2'): 1})"
fre001166,quinault-atys,fre001176,quinault-isis,"[""melpomene"", ""iris"", ""ensemble"", ""choeurs"", ""lechoeur"", ""choeur""]",0.49615490436553955,"{('argus2', 'atys1')}","defaultdict(<class 'int'>, {('atys1', 'argus2'): 1})"
fre001168,quinault-cadmus-hermione,fre001176,quinault-isis,"[""lechoeur"", ""pan"", ""choeurs"", ""junon"", ""tousensemble"", ""jupiter""]",0.43217605352401733,"{('syrinx2', 'arbas la-nourrice1'), ('deux-bergers2', 'charite1')}","defaultdict(<class 'int'>, {('arbas la-nourrice1', 'syrinx2'): 1, ('charite1', 'deux-bergers2'): 1})"
fre001168,quinault-cadmus-hermione,fre001178,quinault-persee,"[""lechoeur"", ""choeurs"", ""lamour"", ""tousensemble"", ""leschoeurs"", ""venus""]",0.4570961594581604,"{('phinee2', 'junon1'), ('andromede2', 'hermione1')}","defaultdict(<class 'int'>, {('junon1', 'phinee2'): 1, ('hermione1', 'andromede2'): 1})"
fre001169,quinault-comedie-sans-comedie,fre001171,quinault-docteur-de-verre,"[""laroque"", ""lafleur"", ""isabelle"", ""marine"", ""panfile"", ""tersandre"", ""ragotin"", ""ledocteur""]",92.9226438999176,"{('isabelle1', 'isabelle2'), ('tersandre1', 'tersandre2'), ('panfile2', 'panfile1'), ('le-docteur1', 'le-docteur2'), ('marine1', 'marine2'), ('ragotin2', 'ragotin1')}","defaultdict(<class 'int'>, {('isabelle1', 'isabelle2'): 17, ('marine1', 'marine2'): 43, ('panfile1', 'panfile2'): 73, ('tersandre1', 'tersandre2'): 13, ('ragotin1', 'ragotin2'): 13, ('le-docteur1', 'le-docteur2'): 42, ('ragotin1', 'panfile2'): 1})"
fre001176,quinault-isis,fre001624,cahusac-l-algerien,"[""larenommee"", ""lechoeur"", ""calliope"", ""thalie"", ""apollon"", ""melpomene""]",0.495822548866272,"{('clarice2', 'argus1')}","defaultdict(<class 'int'>, {('argus1', 'clarice2'): 1})"
fre001176,quinault-isis,fre001179,quinault-proserpine,"[""lechoeur"", ""lechoeur"", ""mercure"", ""jupiter"", ""deuxnymphes"", ""tousensemble""]",0.4216920733451843,"{('choeur-des-ombres2', 'io1'), ('les-choeurs2', 'micene1')}","defaultdict(<class 'int'>, {('io1', 'choeur-des-ombres2'): 1, ('micene1', 'les-choeurs2'): 1, ('io1', 'pluton2'): 1})"
fre001176,quinault-isis,fre001183,quinault-thesee,"[""lechoeur"", ""bergers"", ""ensemble"", ""tousensemble"", ""choeur"", ""divinites"", ""peuples""]",0.4929215908050537,"{('aegle2', 'argus1')}","defaultdict(<class 'int'>, {('argus1', 'aegle2'): 1})"
fre001176,quinault-isis,fre001439,voltaire-pandore,"[""lechoeur"", ""neptune"", ""mercure"", ""jupiter"", ""choeurdesnymphes"", ""choeur""]",0.3971482515335083,"{('pandore promethee2', 'troupe-de-bergers1')}","defaultdict(<class 'int'>, {('troupe-de-bergers1', 'pandore promethee2'): 1})"
fre001178,quinault-persee,fre001179,quinault-proserpine,"[""lechoeur"", ""lechoeur"", ""mercure"", ""divinitesinfernales"", ""leschoeurs"", ""tousensemble""]",0.494762659072876,"{('les-choeurs2', 'meduse euryale stenone1'), ('choeur-des-ombres2', 'meduse1')}","defaultdict(<class 'int'>, {('meduse1', 'choeur-des-ombres2'): 1, ('meduse euryale stenone1', 'les-choeurs2'): 1, ('meduse1', 'pluton2'): 1})"
fre001179,quinault-proserpine,fre001439,voltaire-pandore,"[""lechoeur"", ""mercure"", ""pluton"", ""nymphes"", ""lechoeur"", ""jupiter""]",0.3924298882484436,"{('promethee2', 'choeur-des-ombres1'), ('encelade-typhon2', 'les-choeurs1')}","defaultdict(<class 'int'>, {('choeur-des-ombres1', 'promethee2'): 1, ('les-choeurs1', 'encelade-typhon2'): 1, ('pluton1', 'promethee2'): 1})"
fre001183,quinault-thesee,fre001258,rousseaujb-jason,"[""unplaisir"", ""venus"", ""choeur"", ""leroi"", ""medee"", ""lechoeur""]",0.4637203514575958,"{('l-amour2', 'medee1'), ('medee2', 'deux-bergeres1'), ('aegle thesee1', 'un-autre-plaisir2'), ('le-choeur2', 'bergers1')}","defaultdict(<class 'int'>, {('medee1', 'l-amour2'): 1, ('aegle thesee1', 'le-choeur2'): 1, ('medee1', 'un-plaisir2'): 1, ('aegle thesee1', 'un-autre-plaisir2'): 1, ('medee1', 'le-choeur2'): 1, ('deux-bergeres1', 'medee2'): 1, ('bergers1', 'le-choeur2'): 1})"
fre001184,racine-alexandre,fre001185,racine-alexandre-66,"[""cleofile"", ""taxile"", ""porus"", ""axiane"", ""ephestion"", ""alexandre""]",75.54644185304642,"{('cleofile1', 'cleofile2'), ('alexandre1', 'alexandre2'), ('porus2', 'porus1'), ('taxile1', 'taxile2'), ('axiane2', 'axiane1'), ('ephestion1', 'ephestion2')}","defaultdict(<class 'int'>, {('cleofile1', 'cleofile2'): 32, ('taxile1', 'taxile2'): 35, ('porus1', 'porus2'): 32, ('porus1', 'taxile2'): 2, ('axiane1', 'axiane2'): 42, ('ephestion1', 'ephestion2'): 9, ('axiane1', 'cleofile2'): 2, ('alexandre1', 'alexandre2'): 30, ('axiane1', 'alexandre2'): 1})"
fre001186,racine-andromaque,fre001187,racine-andromaque-68,"[""oreste"", ""pylade"", ""pyrrhus"", ""phoenix"", ""andromaque"", ""hermione"", ""cleone"", ""cephise""]",116.86756354570389,"{('hermione1', 'hermione2'), ('cleone1', 'cleone2'), ('andromaque1', 'andromaque2'), ('cephise1', 'cephise2'), ('phoenix1', 'phoenix2'), ('pylade1', 'pylade2'), ('pyrrhus1', 'pyrrhus2'), ('oreste2', 'oreste1')}","defaultdict(<class 'int'>, {('oreste1', 'oreste2'): 53, ('pylade1', 'pylade2'): 19, ('pyrrhus1', 'pyrrhus2'): 40, ('phoenix1', 'phoenix2'): 15, ('andromaque1', 'andromaque2'): 33, ('hermione1', 'hermione2'): 52, ('cleone1', 'cleone2'): 18, ('cephise1', 'cephise2'): 17, ('hermione1', 'oreste2'): 1, ('oreste1', 'andromaque2'): 1})"
fre001195,racine-phedre,fre001196,racine-phedre-77,"[""hippolyte"", ""theramene"", ""oenone"", ""phedre"", ""panope"", ""aricie"", ""ismene"", ""thesee""]",112.73603302240372,"{('panope1', 'panope2'), ('ismene1', 'ismene2'), ('aricie1', 'aricie2'), ('phedre2', 'phedre1'), ('oenone1', 'oenone2'), ('thesee1', 'thesee2'), ('hippolyte1', 'hippolyte2'), ('theramene1', 'theramene2')}","defaultdict(<class 'int'>, {('hippolyte1', 'hippolyte2'): 36, ('theramene1', 'theramene2'): 17, ('oenone1', 'oenone2'): 48, ('phedre1', 'phedre2'): 59, ('panope1', 'panope2'): 6, ('aricie1', 'aricie2'): 18, ('ismene1', 'ismene2'): 7, ('thesee1', 'thesee2'): 37})"
fre001197,racine-plaideurs,fre001198,racine-plaideurs-69,"[""petitjean"", ""lintime"", ""dandin"", ""leandre"", ""chicanneau"", ""lacomtesse"", ""isabelle"", ""lesouffleur""]",282.36628034710884,"{('isabelle1', 'isabelle2'), ('leandre1', 'leandre2'), ('chicanneau la-comtesse l-intime1', 'chicanneau la-comtesse l-intime2'), ('chicanneau2', 'chicanneau1'), ('la-comtesse2', 'la-comtesse1'), ('l-intime1', 'l-intime2'), ('le-souffleur1', 'le-souffleur2'), ('petit-jean1', 'petit-jean2'), ('dandin1', 'dandin2'), ('chicanneau la-comtesse1', 'chicanneau la-comtesse2')}","defaultdict(<class 'int'>, {('l-intime1', 'l-intime2'): 98, ('petit-jean1', 'petit-jean2'): 60, ('dandin1', 'dandin2'): 89, ('leandre1', 'leandre2'): 100, ('chicanneau1', 'chicanneau2'): 123, ('la-comtesse1', 'la-comtesse2'): 60, ('isabelle1', 'isabelle2'): 36, ('chicanneau la-comtesse1', 'chicanneau la-comtesse2'): 1, ('chicanneau la-comtesse l-intime1', 'chicanneau la-comtesse l-intime2'): 2, ('leandre1', 'petit-jean2'): 1, ('le-souffleur1', 'le-souffleur2'): 13})"
fre001199,racine-thebaide,fre001200,racine-thebaide-64,"[""jocaste"", ""olympe"", ""antigone"", ""eteocle"", ""creon"", ""hemon"", ""polynice"", ""attale""]",109.43993699550629,"{('eteocle1', 'eteocle2'), ('polynice1', 'polynice2'), ('jocaste2', 'jocaste1'), ('olympe1', 'olympe2'), ('antigone2', 'antigone1'), ('hemon2', 'hemon1'), ('creon1', 'creon2'), ('attale1', 'attale2'), ('garde1', 'un-soldat-grec2')}","defaultdict(<class 'int'>, {('jocaste1', 'jocaste2'): 54, ('olympe1', 'olympe2'): 12, ('antigone1', 'antigone2'): 54, ('eteocle1', 'eteocle2'): 32, ('jocaste1', 'eteocle2'): 1, ('creon1', 'creon2'): 50, ('hemon1', 'hemon2'): 12, ('antigone1', 'hemon2'): 1, ('hemon1', 'antigone2'): 1, ('polynice1', 'polynice2'): 25, ('garde1', 'un-soldat-grec2'): 1, ('attale1', 'attale2'): 10, ('polynice1', 'jocaste2'): 1, ('polynice1', 'antigone2'): 1, ('jocaste1', 'hemon2'): 2, ('jocaste1', 'creon2'): 1})"
fre001199,racine-thebaide,fre001240,rotrou-antigone,"[""jocaste"", ""antigone"", ""eteocle"", ""creon"", ""hemon"", ""polynice""]",0.9218112826347351,"{('creon2', 'eteocle1'), ('hemon2', 'jocaste1')}","defaultdict(<class 'int'>, {('jocaste1', 'ephise2'): 1, ('eteocle1', 'creon2'): 2, ('jocaste1', 'hemon2'): 2, ('eteocle1', 'ephise2'): 1})"
fre001200,racine-thebaide-64,fre001240,rotrou-antigone,"[""jocaste"", ""antigone"", ""eteocle"", ""creon"", ""hemon"", ""polynice""]",0.8983157873153687,"{('antigone2', 'antigone1'), ('hemon1', 'hemon2')}","defaultdict(<class 'int'>, {('antigone1', 'antigone2'): 2, ('hemon1', 'hemon2'): 1, ('hemon1', 'ismene2'): 1, ('polynice1', 'antigone2'): 1})"
fre001203,regnard-arlequin-bonnes-fortunes,fre001207,regnard-coquette,"[""mezzetin"", ""isabelle"", ""colombine"", ""pierrot"", ""pasquariel"", ""arlequin""]",0.5,"{('premiere-bohemienne2', 'le-vicomte1')}","defaultdict(<class 'int'>, {('le-vicomte1', 'premiere-bohemienne2'): 1})"
fre001203,regnard-arlequin-bonnes-fortunes,fre001211,regnard-filles-errantes,"[""mezzetin"", ""isabelle"", ""colombine"", ""pierrot"", ""pasquariel"", ""arlequin""]",0.4924609661102295,"{('isabelle2', 'brocantin1')}","defaultdict(<class 'int'>, {('brocantin1', 'isabelle2'): 1})"
fre001207,regnard-coquette,fre001210,regnard-divorce,"[""arlequin"", ""colombine"", ""pierrot"", ""isabelle"", ""mezzetin"", ""lelaquais""]",0.4999999403953552,"{('colombine2', 'colombine1')}","defaultdict(<class 'int'>, {('colombine1', 'colombine2'): 1})"
fre001207,regnard-coquette,fre001211,regnard-filles-errantes,"[""arlequin"", ""colombine"", ""pierrot"", ""isabelle"", ""mezzetin"", ""pasquariel"", ""lechoeur""]",0.49483323097229004,"{('isabelle2', 'seconde-bohemienne1')}","defaultdict(<class 'int'>, {('seconde-bohemienne1', 'isabelle2'): 1})"
fre001336,schelandre-tyr-sidon-i,fre001337,schelandre-tyr-sidon-ii,"[""phulter"", ""abdolomin"", ""balorte"", ""belcar"", ""araxe"", ""soldats"", ""timadon"", ""pharnabaze"", ""cassandre"", ""meliane"", ""zorote"", ""almodice"", ""archers"", ""soldat""]",0.8328869342803955,"{('phulter2', 'meliane1'), ('l-amiral2', 'timadon1'), ('meliane2', 'belcar1'), ('leonte1', 'belcar2')}","defaultdict(<class 'int'>, {('meliane1', 'phulter2'): 1, ('belcar1', 'meliane2'): 2, ('meliane1', 'belcar2'): 1, ('leonte1', 'belcar2'): 1, ('timadon1', 'l-amiral2'): 1})"
fre001400,viau-pyrame,fre001906,puget-de-la-serre-le-pyrame,"[""thisbe"", ""bersiane"", ""narbal"", ""lidias"", ""leroi"", ""syllar"", ""pyrame"", ""disarque"", ""deuxis""]",0.9967779517173767,"{('narbal2', 'narbal1'), ('lidias2', 'lidias1')}","defaultdict(<class 'int'>, {('narbal1', 'narbal2'): 3, ('lidias1', 'lidias2'): 3, ('le-roi1', 'narbal2'): 1})"
fre001592,beissier-proprietaire-et-locataire,fre001612,beissier-locataire,"[""guignol"", ""leconcierge"", ""maitrefuret"", ""leproprietaire"", ""legendarme"", ""lecommissaire""]",105.07761150598526,"{('le-concierge maitre-furet1', 'le-concierge maitre-furet2'), ('le-gendarme1', 'le-gendarme2'), ('le-commissaire1', 'le-commissaire2'), ('maitre-furet1', 'maitre-furet2'), ('guignol2', 'guignol1'), ('le-proprietaire1', 'le-proprietaire2'), ('le-concierge1', 'le-concierge2')}","defaultdict(<class 'int'>, {('guignol1', 'guignol2'): 72, ('le-concierge1', 'le-concierge2'): 18, ('maitre-furet1', 'maitre-furet2'): 7, ('le-concierge maitre-furet1', 'le-concierge maitre-furet2'): 1, ('le-proprietaire1', 'le-proprietaire2'): 49, ('le-gendarme1', 'le-gendarme2'): 32, ('guignol le-proprietaire1', 'le-gendarme2'): 1, ('le-commissaire1', 'le-commissaire2'): 41, ('le-commissaire1', 'guignol2'): 1})"
