id,Name,id_similar,Name_similar,Intersection,Matching weight,Distances,Renamings,Percent of matches,Average cost of operations
fre000819,la-fontaine-daphne,fre001178,quinault-persee,"[""venus"", ""choeur"", ""lamour"", ""lechoeur"", ""tousensemble"", ""mercure""]",0.039285714285714285,324.46188414096827,"{('momus1', 'euryale stenone2'), ('philis daphnis1', 'cephee cassiope andromede2'), ('choeur-de-bergers1', 'cassiope merope2'), ('clymene aminte1', 'idas2'), ('telamon1', 'une-divinite-infernale2'), ('heures1', 'ethiopens2'), ('un-sylvain1', 'seconde-troupe-ethiopiens2'), ('daphne-1', 'tous-ensemble2'), ('apidame sperchee amphrise1', 'triton2'), ('melpomene1', 'phinee sa-suite2'), ('penee1', 'choeur2'), ('jupiter1', 'phronime2'), ('chloris1', 'cassiope2'), ('amour1', 'la-fortune2'), ('minerve1', 'la-vertu2'), ('venus l-amour minerve1', 'la-vertu la-fortune choeurs2'), ('un-chasseur1', 'troupe-d-ethiopiens2'), ('tharsis1', 'cephee2'), ('aminte1', 'phinee merope2'), ('les-dieux1', 'phronime megathyme2'), ('leucippe1', 'nereides tritons2'), ('mercure1', 'venus2'), ('apidame1', 'merope2'), ('venus1', 'megathyme2'), ('amphrise1', 'cephee cassiope ethiopiens2'), ('thalie1', 'persee2'), ('apollon1', 'un-des-ethiopiens2'), ('promethee1', 'phronime megathyme choeur2'), ('daphne1', 'andromede2'), ('tous1', 'troisieme-troupe-d-ethiopiens2'), ('daphne leucippe1', 'mercure2'), ('clymene1', 'phinee2'), ('le-sacrificateur1', 'un-des-cyclopes2'), ('une-muse-lyrique1', 'venus l-amour l-hymenee choeurs2')}",0.015197568389057751,0.9859878419452888
fre000819,la-fontaine-daphne,fre001183,quinault-thesee,"[""venus"", ""minerve"", ""choeur"", ""lechoeur"", ""bacchus"", ""tousensemble""]",0.03872282608695652,388.5451704805546,"{('daphne1', 'dorine2'), ('choeur1', 'minerve2'), ('minerve1', 'trois-jeux2'), ('daphnis1', 'choeur2'), ('clymene1', 'le-choeur-des-combattants2'), ('mercure1', 'minerve les-choeurs2'), ('amphrise1', 'le-roi medee2'), ('ismele1', 'thesee2'), ('apollon1', 'la-grande-pretresse2'), ('tharsis1', 'le-choeur2'), ('amour1', 'ceres2'), ('une-muse-lyrique1', 'arcas cleone2'), ('momus1', 'le-choeur-des-pretresses2'), ('jupiter1', 'bacchus ceres2'), ('melpomene1', 'thesee aegle2'), ('meroe1', 'le-roi2'), ('choeur-de-bergers1', 'la-pretresse aegle cleone2'), ('chloris aminte nymphes1', 'cleone2'), ('choeur-des-dieux1', 'choeur-des-graces2'), ('philis1', 'le-roi cleone arcas2'), ('venus1', 'le-choeur-des-graces2'), ('venus l-amour minerve1', 'aegle cleone2'), ('les-dieux1', 'venus mars2'), ('chloris1', 'arcas2'), ('daphne leucippe1', 'le-choeur-de-l-enfer2'), ('promethee1', 'mars2'), ('thalie1', 'minerve divinites2'), ('telamon1', 'medee2'), ('penee1', 'aegle2'), ('daphne-1', 'deux-bergeres2'), ('leucippe1', 'un-habitant2')}",0.0025575447570332483,0.9936828644501278
fre000819,la-fontaine-daphne,fre001162,quinault-alceste,"[""choeur"", ""apollon"", ""tous"", ""lechoeur"", ""tousensemble"", ""diane""]",0.04120111731843575,373.15417548743164,"{('apollon1', 'choeur2'), ('un-poete-satirique1', 'admete alceste2'), ('daphne1', 'straton2'), ('tharsis1', 'pheres2'), ('minerve1', 'la-gloire la-nymphe-de-la-seine2'), ('thalie1', 'apollon2'), ('leucippe1', 'caron2'), ('promethee1', 'la-nymphe-des-tuileries2'), ('daphne-1', 'proserpine2'), ('choeur1', 'ensemble2'), ('le-sacrificateur1', 'tous2'), ('aminte1', 'licas2'), ('le-mechant-poete1', 'admete alcide2'), ('penee1', 'les-ombres2'), ('deux-bergers1', 'les-assieges2'), ('telamon1', 'alceste2'), ('tous1', 'les-assiegeants2'), ('momus1', 'licomede2'), ('venus1', 'thetis2'), ('amphrise1', 'diane2'), ('un-berger1', 'le-choeur2'), ('clymene1', 'cephise2'), ('amour1', 'alcide2'), ('clymene aminte1', 'une-femme-affligee2'), ('diane1', 'licas straton2'), ('mercure1', 'choeurs2'), ('jupiter1', 'la-nymphe-de-la-seine2'), ('un-chasseur1', 'pheres cleante2'), ('un-sylvain1', 'cleante2'), ('ismele1', 'admete2'), ('heures1', 'alecton2')}",0.002785515320334262,1.0392200557103064
fre000819,la-fontaine-daphne,fre001166,quinault-atys,"[""choeur"", ""nymphes"", ""fleuves"", ""lechoeur"", ""heures"", ""melpomene""]",0.04071428571428572,368.453371286392,"{('penee1', 'sangar fleuves2'), ('apidame1', 'idas doris2'), ('le-mechant-poete1', 'cybele bois eaux2'), ('clymene1', 'sangaride2'), ('amphrise1', 'fleuve fontaine2'), ('apollon1', 'celaenus2'), ('daphne-1', 'cybele celaenus2'), ('ismele1', 'sangar choeur2'), ('venus1', 'heures2'), ('aminte1', 'fleuves2'), ('apidame sperchee amphrise1', 'fleuves fontaines2'), ('daphne1', 'atys2'), ('chloris1', 'doris2'), ('telamon1', 'cybele2'), ('daphne leucippe1', 'doris idas2'), ('promethee1', 'zephir2'), ('meroe1', 'atys sangaride idas doris choeurs2'), ('mercure1', 'cybele choeurs2'), ('minerve1', 'idas2'), ('les-dieux1', 'ensemble2'), ('tharsis1', 'morphee phobetor phantase2'), ('jupiter1', 'temps flore2'), ('leucippe1', 'atys sangaride2'), ('daphnis1', 'cybele corybantes2'), ('momus1', 'melpomene2'), ('sperchee1', 'les-choeurs2')}",0.015915119363395226,0.9772413793103448
fre000839,la-harpe-muses-rivales,fre001624,cahusac-l-algerien,"[""uranie"", ""thalie"", ""calliope"", ""clio"", ""melpomene"", ""apollon""]",0.08484848484848485,516.2487484325061,"{('erato1', 'apollon2'), ('uranie1', 'clarice2'), ('clio1', 'd-oberval2'), ('calliope1', 'osmin2'), ('thalie1', 'axelie2'), ('momus1', 'hassan2'), ('euphrosine1', 'dorise2'), ('apollon1', 'thalie2')}",0.005639097744360902,0.9703947368421053
fre000858,leclerc-iphigenie,fre001251,rotrou-iphigenie,"[""oronte"", ""agamemnon"", ""menelas"", ""ulysse"", ""achille"", ""clytemnestre"", ""iphigenie""]",0.06414473684210527,279.24054631319933,"{('iphigenie1', 'iphigenie2'), ('clytie1', 'ardelie2'), ('clytemnestre1', 'clytemnestre2'), ('achille1', 'achille2'), ('ulysse1', 'ulysse2'), ('oronte1', 'amyntas2'), ('menelas1', 'menelas2'), ('agamemnon1', 'agamemnon2')}",0.11142857142857143,0.7978571428571428
fre000913,mareschala-genereuse-allemande,fre000914,mareschala-genereuse-allemande-2,"[""aristandre"", ""adraste"", ""camille"", ""roseline"", ""cloriande"", ""coryleon""]",0.03366422097539922,520.7484585805375,"{('citoyen-ii1', 'coryleon2'), ('citoyen-i1', 'cloriande2'), ('cloriande1', 'l-exempt2'), ('roseline1', 'camille2'), ('aristandre1', 'aristandre2'), ('mironte1', 'elyse2'), ('adraste1', 'le-geolier2'), ('coryleon1', 'menipe2'), ('vachles1', 'garde-iii2'), ('gylas1', 'adraste2'), ('camille1', 'roseline2'), ('le-page1', 'felismon2')}",0.04530201342281879,0.8737416107382551
fre000958,marolles-avaricieux,fre001128,plaute-aululaire,"[""euclion"", ""staphyla"", ""megadore"", ""strobile"", ""pythodicus"", ""lyconide""]",0.4912891986062718,161.17821147225115,"{('lyconide1', 'lyconide2'), ('pythodicus1', 'pythodicus2'), ('antrax1', 'anthrax2'), ('eunomia1', 'eunomie2'), ('congrio1', 'congrion2'), ('lar1', 'le-dieu-lare2'), ('strobile1', 'strobile2'), ('euclion1', 'euclion2'), ('phaedria1', 'phedria2'), ('megadore1', 'megadore2'), ('staphyla1', 'staphyla2')}",0.4606986899563319,0.35205240174672486
fre000976,moissy-gourmandes,fre000988,moissy-poupee,"[""caroline"", ""josephine"", ""lepetitdulac"", ""dulac"", ""monsieurdulac"", ""fanchette""]",1.0,51.0,"{('fanchette1', 'fanchette2'), ('dulac1', 'dulac2'), ('monsieur-dulac1', 'monsieur-dulac2'), ('josephine1', 'josephine2'), ('caroline1', 'caroline2'), ('caroline josephine1', 'caroline josephine2'), ('le-petit-dulac1', 'le-petit-dulac2')}",0.6482758620689655,0.35172413793103446
fre000977,moissy-goute,fre000985,moissy-petit-paysan,"[""monsieurblandineau"", ""madameblandineau"", ""madamebeandineau"", ""lepetitblandineau"", ""jannot"", ""lapetiteblandineau""]",1.0,32.0,"{('le-petit-blandineau1', 'le-petit-blandineau2'), ('madame-beandineau1', 'madame-beandineau2'), ('jannot1', 'jannot2'), ('la-petite-blandineau1', 'la-petite-blandineau2'), ('madame-blandineau1', 'madame-blandineau2'), ('monsieur-blandineau1', 'monsieur-blandineau2')}",0.6444444444444445,0.35555555555555557
fre000993,moliere-amants-magnifiques,fre001162,quinault-alceste,"[""eole"", ""choeur"", ""tous"", ""tousensemble"", ""lechoeur"", ""apollon""]",0.038088125466766244,473.0850786729289,"{('la-pretresse1', 'choeurs2'), ('timocles1', 'alcide2'), ('venus1', 'pluton2'), ('eriphile1', 'cephise2'), ('tous-les-acteurs1', 'choeur2'), ('deuxieme-satyre1', 'cleante2'), ('iphicrate1', 'licas2'), ('clitidas1', 'straton2'), ('philinte1', 'le-choeur2'), ('aristione1', 'admete2'), ('anaxarque1', 'caron2'), ('sostrate1', 'la-nymphe-de-la-seine2'), ('cleonice1', 'straton cephise2'), ('tircis lycaste menandre1', 'pheres cephise2'), ('tircis1', 'alceste2'), ('tous-deux1', 'une-femme-affligee2'), ('tous1', 'pheres cleante2'), ('premier-satyre1', 'pheres2'), ('caliste1', 'apollon2'), ('lycaste1', 'tous2')}",0.0022727272727272726,1.0752045454545456
fre000993,moliere-amants-magnifiques,fre001183,quinault-thesee,"[""choeur"", ""bergers"", ""venus"", ""lapretresse"", ""tousensemble"", ""lechoeur""]",0.026595744680851064,472.7539230856032,"{('le-choeur1', 'le-choeur2'), ('la-pretresse1', 'le-roi2'), ('apollon1', 'arcas cleone2'), ('timocles1', 'thesee2'), ('sostrate1', 'cleone2'), ('aristione1', 'aegle2'), ('cleonice1', 'le-roi medee2'), ('menandre1', 'cleone arcas dorine2'), ('iphicrate1', 'la-grande-pretresse2'), ('une-grecque-21', 'thesee aegle2'), ('autre-grecque-21', 'le-roi cleone arcas2'), ('lycaste1', 'cleone arcas2'), ('tircis1', 'le-choeur-de-l-enfer2'), ('lycaste menandre1', 'dorine2'), ('eriphile1', 'medee2'), ('cleon1', 'aegle thesee2'), ('autre-grecque-11', 'choeur2'), ('anaxarque1', 'un-combattant2'), ('clitidas1', 'arcas2')}",0.002232142857142857,1.0552455357142858
fre000993,moliere-amants-magnifiques,fre001173,quinault-fetes-amour-bacchus,"[""tircis"", ""menandre"", ""caliste"", ""tous"", ""climene"", ""tousensemble"", ""lechoeur""]",0.09384615384615384,362.27431952411473,"{('anaxarque1', 'climene2'), ('tircis1', 'tircis2'), ('le-choeur1', 'les-deux-choeurs2'), ('menandre1', 'menandre2'), ('tircis lycaste menandre1', 'menandre licaste tircis2'), ('la-pretresse1', 'les-deux-partis2'), ('caliste1', 'caliste2'), ('venus1', 'damon2'), ('tous1', 'tous2'), ('lycaste1', 'licaste2'), ('clitidas1', 'melpomene2'), ('deuxieme-satyre1', 'silvandre2'), ('une-grecque-21', 'parti-de-l-amour2'), ('iphicrate1', 'tous-ensemble2'), ('premier-satyre1', 'fosrestan2'), ('climene1', 'une-sorciere2'), ('timocles1', 'vieille-bourgeois-babillarde2'), ('aristione1', 'vieux-bourgeois-babillard2'), ('cleonice1', 'choeurs-de-l-amour2'), ('sostrate1', 'forestan2'), ('philinte1', 'les-trois-sorcieres2'), ('eriphile1', 'euterpe2'), ('lycaste menandre1', 'caliste menandre2')}",0.10741687979539642,0.9265473145780051
fre000997,moliere-bourgeois-gentilhomme,fre001173,quinault-fetes-amour-bacchus,"[""tous"", ""hommedubelair"", ""autrehommedubelair"", ""femmedubelair"", ""autrefemmedubelair"", ""autregascon"", ""lesuisse"", ""vieuxbourgeoisbabillard""]",0.058503401360544216,1087.1945859844038,"{('monsieur-jourdain1', 'climene2'), ('cleonte1', 'forestan2'), ('second-musicien1', 'le-suisse2'), ('le-maitre-tailleur1', 'tircis2'), ('le-maitre-a-danser1', 'autre-homme-du-bel-air2'), ('le-maitre-d-armes1', 'melpomene2'), ('madame-jourdain1', 'parti-de-bacchus2'), ('nicole1', 'menandre2'), ('premier-musicien1', 'le-gascon2'), ('un-musicien1', 'vieux-bourgeois-babillard2'), ('dorimene1', 'damon2'), ('le-maitre-de-musique1', 'le-choeur2'), ('garcon-tailleur1', 'licaste2'), ('dorante1', 'choeurs-de-bacchus2'), ('une-musicienne deux-musiciens1', 'hommes-du-bel-air femmes-du-bel-air2'), ('laquais1', 'silvandre forestan2'), ('covielle1', 'silvandre2'), ('le-maitre-de-philosophie1', 'polymnie2')}",0.0,1.0170533208606174
fre001001,moliere-divertissement-chambord,fre001020,moliere-monsieur-pourceaugnac,"[""premierevoix"", ""deuxiemevoix"", ""troisiemevoix"", ""lavocatbredouilleur"", ""legyptienne"", ""choeurdesmusiciens"", ""legyptien"", ""lepetitchoeur"", ""tousensemble""]",1.0,662.0,"{('l-avocat1', 'l-avocat-trainant2'), ('l-avocat-bredouilleur1', 'l-avocat-bredouilleur2')}",0.0030120481927710845,0.9969879518072289
fre001003,moliere-dom-juan,fre001009,moliere-festin-de-pierre,"[""sganarelle"", ""gusman"", ""donjuan"", ""donaelvire"", ""charlotte"", ""pierrot"", ""mathurine"", ""laramee"", ""doncarlos"", ""donalonse"", ""laviolette"", ""monsieurdimanche"", ""donlouis"", ""ragotin"", ""lastatue"", ""lespectre""]",0.995049504950495,30.751018459146675,"{('la-statue1', 'la-statue2'), ('charlotte1', 'charlotte2'), ('la-violette1', 'la-violette2'), ('don-alonse1', 'don-alonse2'), ('le-spectre1', 'le-spectre2'), ('francisque1', 'le-pauvre2'), ('don-juan1', 'don-juan2'), ('don-louis1', 'don-louis2'), ('sganarelle1', 'sganarelle2'), ('pierrot1', 'pierrot2'), ('mathurine1', 'mathurine2'), ('ragotin1', 'ragotin2'), ('la-ramee1', 'la-ramee2'), ('monsieur-dimanche1', 'monsieur-dimanche2'), ('gusman1', 'gusman2'), ('dona-elvire1', 'dona-elvire2'), ('don-carlos1', 'don-carlos2')}",0.9394904458598726,0.04894904458598726
fre001012,moliere-impromptu-versailles,fre001319,sand-roi-attend,"[""moliere"", ""brecourt"", ""lagrange"", ""ducroisy"", ""mademoiselleduparc"", ""mademoisellebejart"", ""mademoiselledebrie"", ""mademoiselleducroisy"", ""mademoiselleherve"", ""mademoisellemoliere"", ""bejart"", ""unnecessaire""]",0.07600950118764846,259.81554595448756,"{('mademoiselle-bejart1', 'mademoiselle-bejart2'), ('la-thorilliere1', 'le-deuxieme-necessaire2'), ('mademoiselle-de-brie1', 'mademoiselle-de-brie2'), ('la-grange1', 'sixieme-necessaire2'), ('mademoiselle-moliere1', 'mademoiselle-moliere2'), ('moliere1', 'moliere2'), ('autre-necessaire1', 'laforet2'), ('brecourt1', 'la-muse2'), ('mademoiselle-du-croisy1', 'mademoiselle-ducroisy2'), ('mademoiselle-du-parc1', 'sophocle2'), ('mademoiselle-herve1', 'mademoiselle-herve2')}",0.05434782608695652,0.941413043478261
fre001021,moliere-precieuses-ridicules,fre001361,somaize-precieuses-ridicules,"[""ducroisy"", ""lagrange"", ""gorgibus"", ""marotte"", ""cathos"", ""mascarille"", ""premierporteur"", ""deuxiemeporteur"", ""almanzor"", ""jodelet"", ""lucile""]",0.672645739910314,76.21351040493357,"{('gorgibus1', 'gorgibus2'), ('cathos1', 'cathos2'), ('deuxieme-porteur1', 'deuxieme-porteur2'), ('jodelet1', 'jodelet2'), ('violons1', 'les-violons2'), ('la-grange1', 'la-grange2'), ('marotte1', 'marotte2'), ('magdelon1', 'madelon2'), ('almanzor1', 'almanzor2'), ('mascarille1', 'mascarille2'), ('lucile1', 'lucile2'), ('du-croisy1', 'du-croisy2'), ('premier-porteur1', 'premier-porteur2')}",0.6109422492401215,0.23170212765957449
fre001023,moliere-psyche,fre001183,quinault-thesee,"[""choeur"", ""venus"", ""leroi"", ""divinites"", ""bacchus"", ""mars""]",0.04247104247104247,343.7912472811609,"{('agenor1', 'choeur-des-habitants2'), ('second-homme-afflige1', 'arcas2'), ('bacchus1', 'minerve les-choeurs2'), ('vertumne palaemon1', 'trois-jeux2'), ('aglaure1', 'aegle2'), ('psyche1', 'medee2'), ('choeur1', 'mars2'), ('venus1', 'le-roi2'), ('le-roi1', 'deux-vieillards2'), ('phaene1', 'choeur graces2'), ('l-amour1', 'thesee2'), ('flore1', 'venus2'), ('zephyr1', 'dorine2'), ('jupiter1', 'choeur2'), ('vertumne1', 'trois-plaisirs2'), ('cidippe1', 'cleone2'), ('apollon1', 'le-choeur2'), ('aegiale1', 'bacchus ceres2'), ('mome1', 'arcas cleone2'), ('palaemon1', 'un-des-jeux2'), ('muses1', 'minerve2'), ('cleomene1', 'un-habitant2')}",0.0106951871657754,0.919331550802139
fre001032,mongin-promenades-de-paris,fre001207,regnard-coquette,"[""octave"", ""colombine"", ""arlequin"", ""pierrot"", ""mezzetin"", ""lechoeur""]",0.034653465346534656,633.0437891320746,"{('colombine1', 'trafiquet2'), ('elise1', 'pasquariel2'), ('calmar1', 'arlequin2'), ('octave1', 'margot2'), ('arlequin1', 'colombine2'), ('jeanneton1', 'mezzetin2'), ('leandre1', 'madame-pindaret2'), ('scaramouche1', 'isabelle2'), ('pierrot1', 'premiere-bohemienne2'), ('mezzetin1', 'pierrot2')}",0.001736111111111111,1.0990104166666665
fre001047,montchretien-hector,fre001701,giraudoux-la-guerre-de-troie-n-aura-pas-lieu,"[""cassandre"", ""andromaque"", ""hector"", ""priam"", ""hecube"", ""helene""]",0.0367047308319739,1289.7071766799158,"{('andromaque1', 'hecube2'), ('cassandre1', 'paris2'), ('messager1', 'cassandre2'), ('hector1', 'hector2'), ('hecube1', 'ulysse2'), ('nourrice1', 'demokos2'), ('priam1', 'helene2'), ('antenor1', 'troïlus2'), ('le-choeur1', 'andromaque2')}",0.0,1.0893581081081083
fre001061,musset-lorenzaccio,fre001935,rostand-cyrano,"[""leduc"", ""lebourgeois"", ""unpage"", ""lemarquis"", ""unefemme"", ""unevoix"", ""leportier""]",0.014705882352941176,2651.310142002325,"{('agnolo1', 'les-autres2'), ('catherine1', 'les-cadets2'), ('le-marchand-de-soieries1', 'le-marquis2'), ('le-marchand1', 'le-chef-des-violons2'), ('bindo1', 'deuxieme-cadet2'), ('un-masque1', 'des-voix2'), ('le-premier-cavalier1', 'un-marquis2'), ('un-soldat1', 'la-salle2'), ('sire-maurice1', 'les-soeurs2'), ('philippe1', 'roxane2'), ('l-orfevre1', 'une-femme2'), ('maffio1', 'des-pages2'), ('second-ecolier1', 'le-public2'), ('marie1', 'le-bret2'), ('scoronconcolo1', 'le-mousquetaire2'), ('tebaldeo1', 'ragueneau2'), ('premier-ecolier1', 'deuxieme-marquis2'), ('le-cardinal1', 'montfleury2'), ('guicciardini1', 'soeur-claire2'), ('le-prieur1', 'cuigy2'), ('le-duc1', 'le-facheux2'), ('ruccellai1', 'soeur-marthe2'), ('un-convive1', 'premier-cadet2'), ('le-provediteur1', 'un-page2'), ('pierre1', 'carbon2'), ('lorenzo1', 'cyrano2'), ('la-marquise1', 'de-guiche2'), ('valori1', 'le-vicomte2'), ('deuxieme-bourgeois1', 'bellerose2'), ('convive1', 'un-cadet2'), ('l-officier1', 'la-distributrice2'), ('giomo1', 'christian2'), ('salviati1', 'le-tire-laine2'), ('julien1', 'une-voix2'), ('le-marquis1', 'la-voix2'), ('louise1', 'le-parterre2'), ('vettori1', 'le-duc2'), ('la-femme1', 'ligniere2'), ('premier-bourgeois1', 'jodelet2'), ('second-banni1', 'la-duegne2'), ('plusieurs-seigneurs1', 'mere-marguerite2')}",0.004594820384294068,1.10749791144528
fre001116,piis-cassandre-astrologue,fre001462,anseaume-tableau-parlant,"[""pierrot"", ""colombine"", ""leandre"", ""isabelle"", ""cassandre"", ""ensemble""]",0.0607661822985469,414.2194469354369,"{('pierrot1', 'cassandre2'), ('cassandre1', 'pierrot2'), ('colombine1', 'isabelle2'), ('ensemble1', 'colombine pierrot2'), ('isabelle1', 'leandre2'), ('leandre1', 'colombine2')}",0.010178117048346057,1.054173027989822
fre001162,quinault-alceste,fre001176,quinault-isis,"[""ensemble"", ""choeur"", ""tousensemble"", ""choeurs"", ""deuxtritons"", ""apollon"", ""lechoeur""]",0.04455445544554455,384.8086171692066,"{('la-nymphe-de-la-marne1', 'calliope thalie apollon2'), ('pheres cleante1', 'choeur-de-silvains satyres bergers2'), ('suivants-de-pluton1', 'second-conducteur-chabyles2'), ('alecton1', 'les-deux-conducteurs2'), ('licomede1', 'junon2'), ('alceste1', 'argus2'), ('choeur1', 'le-choeur2'), ('pluton proserpine1', 'premier-conducteur-des-chabyles2'), ('une-femme-affligee1', 'troupe-de-sylvains-et-de-satyres2'), ('pheres1', 'syrinx2'), ('proserpine1', 'la-furie2'), ('tous-ensemble1', 'apollon2'), ('alcide1', 'jupiter2'), ('la-gloire1', 'deux-tritons2'), ('licas1', 'hierax2'), ('caron1', 'choeur-des-peuples2'), ('tous1', 'la-guerre2'), ('licas straton1', 'les-parques2'), ('choeurs1', 'choeur peuples egypte2'), ('straton1', 'io2'), ('alceste pheres cephise1', 'pan2'), ('les-assiegeants1', 'iris mercure2'), ('pluton1', 'les-deux-conducteurs choeur-des-chalybes2'), ('la-nymphe-des-tuileries1', 'calliope2'), ('le-choeur1', 'choeur-des-nymphes2'), ('la-nymphe-de-la-seine1', 'la-renommee2'), ('les-ombres1', 'hierax argus2'), ('apollon1', 'jupiter junon2'), ('cephise1', 'mercure2'), ('la-nymphe-de-la-tuileries1', 'thalie2'), ('admete1', 'les-maladies-violentes2'), ('ensemble1', 'neptune2')}",0.005333333333333333,1.0261866666666666
fre001162,quinault-alceste,fre001179,quinault-proserpine,"[""tousensemble"", ""lechoeur"", ""lechoeur"", ""lesombres"", ""pluton"", ""proserpine""]",0.05,339.8827525052158,"{('la-nymphe-de-la-marne1', 'la-discorde suite-de-la-discorde2'), ('choeurs1', 'jupiter2'), ('alceste1', 'proserpine2'), ('cephise1', 'alphee2'), ('licomede1', 'ascalaphe2'), ('straton1', 'arethuse2'), ('cephise licas straton1', 'les-trois-juges-des-enfers2'), ('la-nymphe-de-la-tuileries1', 'la-paix suite-de-la-paix2'), ('ensemble1', 'mercure2'), ('la-gloire la-nymphe-de-la-seine1', 'la-victoire2'), ('straton cephise1', 'proserpine le-choeur2'), ('pheres1', 'tous-ensemble2'), ('la-nymphe-de-la-seine1', 'la-paix2'), ('licas1', 'ceres2'), ('la-gloire1', 'la-discorde2'), ('le-choeur1', 'cyane2'), ('les-assieges1', 'pluton-ascalaphe2'), ('pluton proserpine1', 'arethuse alphee ascalaphe2'), ('tous1', 'proserpine nymphes2'), ('caron1', 'le-choeur-des-ombres2'), ('licas straton1', 'les-choeurs2'), ('diane1', 'deux-ombres2'), ('alcide1', 'arethuse alphee2'), ('apollon1', 'pluton ascalaphe divinites-infernales2'), ('choeur1', 'ceres cyane crinise2'), ('admete1', 'le-choeur2'), ('pluton1', 'pluton2'), ('tous-ensemble1', 'les-trois-furies2')}",0.008797653958944282,0.9966275659824045
fre001166,quinault-atys,fre001176,quinault-isis,"[""melpomene"", ""iris"", ""ensemble"", ""choeurs"", ""lechoeur"", ""choeur""]",0.05345911949685535,371.5980335582385,"{('phantase1', 'argus2'), ('le-choeur1', 'les-deux-conducteurs choeur-des-chalybes2'), ('celaenus1', 'iris2'), ('temps flore melpomene1', 'apollon2'), ('iris1', 'calliope thalie apollon2'), ('cybele choeurs1', 'jupiter junon2'), ('atys sangaride1', 'l-incendie2'), ('idas1', 'pirante2'), ('heures1', 'la-renommee2'), ('atys1', 'io2'), ('cybele corybantes1', 'choeur peuples egypte2'), ('ensemble1', 'le-choeur2'), ('temps1', 'deux-tritons2'), ('flore1', 'neptune2'), ('zephir1', 'choeurs2'), ('cybele1', 'jupiter2'), ('idas doris1', 'junon2'), ('doris1', 'deux-bergers2'), ('les-choeurs1', 'mercure2'), ('morphee1', 'hebe2'), ('sangar choeur1', 'second-conducteur-chabyles2'), ('sangaride doris1', 'micene2'), ('sangaride1', 'pan2'), ('temps flore1', 'la-renommee neptune2'), ('sangaride doris idas1', 'choeur-des-nymphes2'), ('melpomene1', 'calliope2'), ('cybele celaenus1', 'ensemble2'), ('sangar fleuves1', 'choeur-des-peuples2'), ('fleuves fontaines1', 'io la-furie2'), ('choeur1', 'les-deux-conducteurs le-choeur-des-chalybes2'), ('sangar1', 'hierax argus2'), ('doris idas1', 'syrinx2')}",0.005291005291005291,0.9832539682539683
fre001168,quinault-cadmus-hermione,fre001176,quinault-isis,"[""lechoeur"", ""pan"", ""choeurs"", ""junon"", ""tousensemble"", ""jupiter""]",0.0360128617363344,370.2705886309799,"{('pallas1', 'les-parques2'), ('pales melisse1', 'la-renommee2'), ('l-envie1', 'choeurs2'), ('hermione cadmus1', 'hierax argus2'), ('pales1', 'le-choeur2'), ('charite1', 'mercure2'), ('echion1', 'choeur-de-la-suite-des-parques2'), ('mars1', 'second-conducteur-chabyles2'), ('choeurs1', 'la-renommee neptune2'), ('le-soleil1', 'apollon2'), ('premier-prince-tyrien1', 'hierax2'), ('la-nourrice1', 'junon2'), ('le-geant1', 'jupiter2'), ('melisse1', 'apollon neptune la-renommee2'), ('le-choeur-des-sacrificateurs1', 'choeur-des-peuples2'), ('le-choeur1', 'calliope2'), ('hermione1', 'argus2'), ('deuxieme-prince-tyrien1', 'micene2'), ('l-amour1', 'pan2'), ('les-choeurs1', 'jupiter junon2'), ('pan1', 'neptune2'), ('arbas1', 'iris2'), ('les-deux-princes arbas1', 'choeur-des-nymphes2'), ('les-deux-princes-tyriens1', 'choeur-de-silvains satyres bergers2'), ('cadmus1', 'io2'), ('le-grand-sacrificateur1', 'la-furie2'), ('tous-les-choeurs1', 'choeur peuples egypte2')}",0.002785515320334262,1.031476323119777
fre001168,quinault-cadmus-hermione,fre001178,quinault-persee,"[""lechoeur"", ""choeurs"", ""lamour"", ""tousensemble"", ""leschoeurs"", ""venus""]",0.039764359351988215,331.6758198412981,"{('les-choeurs1', 'cassiope andromede2'), ('l-amour1', 'le-grand-pretre2'), ('hermione1', 'andromede2'), ('mars1', 'cephee cassiope ethiopiens2'), ('venus1', 'le-choeur2'), ('le-grand-sacrificateur1', 'phinee merope2'), ('les-deux-princes arbas1', 'meduse2'), ('la-nourrice1', 'andromede merope2'), ('jupiter1', 'un-des-ethiopiens2'), ('hermione cadmus1', 'nereide triton2'), ('junon1', 'merope andromede phinee2'), ('les-deux-princes-tyriens1', 'troupe-d-ethiopiens2'), ('pallas1', 'cassiope2'), ('pales1', 'megathyme2'), ('pan1', 'phronime megathyme2'), ('deuxieme-prince-tyrien1', 'la-vertu la-fortune choeurs2'), ('choeurs1', 'phronime megathyme choeur2'), ('melisse1', 'phronime2'), ('cadmus1', 'cephee2'), ('tous-ensemble1', 'ethiopens2'), ('le-choeur-des-sacrificateurs1', 'triton2'), ('tous-les-choeurs1', 'venus l-amour l-hymenee choeurs2'), ('charite1', 'merope2'), ('le-geant1', 'phinee2'), ('arbas1', 'mercure2'), ('l-hymen1', 'cephee cassiope andromede2'), ('premier-prince-tyrien1', 'la-vertu2')}",0.011764705882352941,0.9756470588235295
