ID,Raw Name,Title,Normalized author,Author,wikidataId Author,yearPrinted,datePremiered,dateWriting,Genre,Type,in_TD,in_BD,in_Dracor
997,gautier_de_costes_sieur_de_la_calprenede-comte_d_essex,Le Comte d’Essex,Gautier de Costes,Sieur de La Calprenède,Q1496335,,1637,,Tragédie,vers,TD997,,fre000806
998,gautier_de_costes_sieur_de_la_calprenede-edouard,Édouard,Gautier de Costes,Sieur de La Calprenède,Q1496335,,1638,,Comédie,vers,TD998,,fre000807
999,gautier_de_costes_sieur_de_la_calprenede-hermenegilde,Herménégilde,Gautier de Costes,Sieur de La Calprenède,Q1496335,,1641,,Tragédie,,TD999,,fre000809
1001,gautier_de_costes_sieur_de_la_calprenede-mort_des_enfants_d_herode_ou_suite_de_mariane,La Mort des enfants d’Hérode,Gautier de Costes,Sieur de La Calprenède,Q1496335,,1638,,Tragédie,vers,TD1001,,fre000808
1002,gautier_de_costes_sieur_de_la_calprenede-mort_de_mitridate,La Mort de Mitridate,Gautier de Costes,Sieur de La Calprenède,Q1496335,,1635,,Tragédie,vers,TD1002,,fre000811
1003,gautier_de_costes_sieur_de_la_calprenede-phalante,Phalante,Gautier de Costes,Sieur de La Calprenède,Q1496335,,1640,,Tragédie,vers,TD1003,82.0,fre000812
1069,georges_feydeau-homme_econome,L’Homme économe,Geoeges Feydeau,Geoeges FEYDEAU,Q49465,,,,Monologue,,TD1069,,
1110,george_sand-aldo_le_rimeur,Aldo le rimeur,George Sand,George SAND,Q3816,,1833,,,,TD1110,,fre001317
1111,george_sand-autre,L’autre,George Sand,George SAND,Q3816,,1870-02-25,,Comédie,,TD1111,,
1112,george_sand-claudie,Claudie,George Sand,George SAND,Q3816,,1851-01-11,,,,TD1112,,
1113,george_sand-comme_il_vous_plaira,Comme il vous plaira,George Sand,George SAND,Q3816,,1856-04-12,,,,TD1113,,
1114,george_sand-conspiration_en_1537,Une conspiration en 1537,George Sand,George SAND,Q3816,1831.0,1537,,,,TD1114,,
1115,george_sand-cosima_ou_la_haine_dans_l_amour,Cosima,George Sand,George SAND,Q3816,,1840-04-29,,,,TD1115,,
1116,george_sand-demon_du_foyer,Le démon du foyer,George Sand,George SAND,Q3816,,1852-09-01,,Comédie,,TD1116,,
1117,george_sand-flaminio,Flaminio,George Sand,George SAND,Q3816,,1854-10-31,,Comédie,,TD1117,,
1118,george_sand-francoise,Françoise,George Sand,George SAND,Q3816,,1856-04-03,,Comédie,,TD1118,,
1119,george_sand-francois_le_champi,François le Champi,George Sand,George SAND,Q3816,,1849-11-25,,Comédie,,TD1119,,fre001470
1120,george_sand-gabriel,Gabriel,George Sand,George SAND,Q3816,1839.0,,,Dialogue,,TD1120,,
1121,george_sand-lis_du_japon,Le lis du Japon,George Sand,George SAND,Q3816,,1866-08-14,,Vaudeville,prose,TD1121,,
1122,george_sand-lucie,Lucie,George Sand,George SAND,Q3816,,1856-02-16,,Comédie,,TD1122,,
1123,george_sand-maitre_favilla,Maître Favilla,George Sand,George SAND,Q3816,,1855-09-13,,,,TD1123,,
1124,george_sand-marguerite_de_sainte_gemme,Marguerite de Sainte-Gemme,George Sand,George SAND,Q3816,,1859-04-23,,Comédie,prose,TD1124,,
1125,george_sand-mariage_de_victorine,Le mariage de Victorine,George Sand,George SAND,Q3816,,1851-11-26,,Comédie,,TD1125,,
1126,george_sand-marielle,Marielle,George Sand,George SAND,Q3816,1851.0,,,Comédie,,TD1126,,
1127,george_sand-marquis_de_villemer,Le Marquis de Villemer,George Sand,George SAND,Q3816,,1864-02-29,,Comédie,prose,TD1127,,
1128,george_sand-mauprat,Mauprat,George Sand,George SAND,Q3816,,1853-11-28,,,,TD1128,,
1129,george_sand-mississipiens,Les Mississipiens,George Sand,George SAND,Q3816,1840.0,,,Proverbe,,TD1129,,
1130,george_sand-moliere,Molière,George Sand,George SAND,Q3816,,1851-05-10,,,,TD1130,,fre001318
1131,george_sand-nuit_de_noel,La nuit de Noël,George Sand,George SAND,Q3816,,1862-08-31,,,,TD1131,,
1132,george_sand-pave,Le Pavé,George Sand,George SAND,Q3816,,,,Dialogue,,TD1132,,
1133,george_sand-plutus,Plutus,George Sand,George SAND,Q3816,1862.0,,,,,TD1133,,
1134,george_sand-pressoir,Le pressoir,George Sand,George SAND,Q3816,,1853-09-13,,,,TD1134,,
1135,george_sand-roi_attend,Le Roi attend,George Sand,George SAND,Q3816,,1848-04-09,,,,TD1135,,fre001319
1136,george_sand-sept_cordes_de_la_lyre,Les sept cordes de la lyre,George Sand,George SAND,Q3816,1840.0,,,Dialogue,,TD1136,,
1138,george_sand_maurice_sand-don_juan_de_village,Les Don Juan de village,George-Maurice Sand Sand,George - Maurice SAND SAND,Q3816,,1866-08-09,,Vaudeville,prose,TD1138,,
1139,george_sand_paul_meurice-beaux_messieurs_de_bois_dore,Les Beaux Messieurs de Bois-Doré,George-Paul Sand Meurice,George - Paul SAND MEURICE,Q3816,,1862-04-26,,,,TD1139,,
1140,george_sand_paul_meurice-cadio,Cadio,George-Paul Sand Meurice,George - Paul SAND MEURICE,Q3816,,1868-10-03,,,,TD1140,,
1141,george_sand_paul_meurice-drac,Le Drac,George-Paul Sand Meurice,George - Paul SAND MEURICE,Q3816,,,,,,TD1141,,
3074,clemenceau-le-voile-du-bonheur,Le Voile du Bonheur,Georges Clémenceau,Georges Clémenceau,Q171730,1901,1902-11-04,,,,,,fre001651
1004,georges_courteline-article_330,L'Article 330,Georges Courteline,Georges COURTELINE,Q51107,,1900-12-12,,Comédie,,TD1004,,fre001655
1005,georges_courteline-balances,Les Balances,Georges Courteline,Georges COURTELINE,Q51107,,1901-11-26,,Comédie,,TD1005,,fre001656
1006,georges_courteline-boubouroche,Boubouroche,Georges Courteline,Georges COURTELINE,Q51107,,1893-04-27,,,,TD1006,,
1007,georges_courteline-boulingrin,Les Boulingrin,Georges Courteline,Georges COURTELINE,Q51107,,1898-02-07,,Vaudeville,,TD1007,,
1008,georges_courteline-cinquantaine,La Cinquantaine,Georges Courteline,Georges COURTELINE,Q51107,,1895-11-22,,,,TD1008,,
1009,georges_courteline-conversion_d_alceste,La Conversion d'Alceste,Georges Courteline,Georges COURTELINE,Q51107,,1905-01-15,,Comédie,vers,TD1009,,fre000392
1010,georges_courteline-droit_aux_etrennes,Le Droit aux étrennes,Georges Courteline,Georges COURTELINE,Q51107,,1896-05-13,,,,TD1010,,
1011,georges_courteline-evasion_de_latude,Une évasion de Latude,Georges Courteline,Georges COURTELINE,Q51107,,,,,,TD1011,,
1012,georges_courteline-extra_lucide,L'Extra-Lucide,Georges Courteline,Georges COURTELINE,Q51107,,1897-05-17,,,,TD1012,,
1013,georges_courteline-godefroy,Godefroy,Georges Courteline,Georges COURTELINE,Q51107,,,,,,TD1013,,
1014,georges_courteline-gora,Le Gora,Georges Courteline,Georges COURTELINE,Q51107,,,,,,TD1014,,fre001483
1015,georges_courteline-gros_chagrins,Gros chagrins,Georges Courteline,Georges COURTELINE,Q51107,,1897-12-02,,,,TD1015,,fre001541
1016,georges_courteline-honneur_des_brossarbourg,L'Honneur des Brossarbourg,Georges Courteline,Georges COURTELINE,Q51107,,1905,,,,TD1016,,
1018,georges_courteline-illustre_piegele,L'illustre Piégelé,Georges Courteline,Georges COURTELINE,Q51107,,,,,,TD1018,,fre000394
1019,georges_courteline-lettre_chargee,Une lettre chargée,Georges Courteline,Georges COURTELINE,Q51107,,1897-06-10,,,,TD1019,,
1020,georges_courteline-lidoire,Lidoire,Georges Courteline,Georges COURTELINE,Q51107,,1891-06-06,,,,TD1020,,
1021,georges_courteline-monsieur_badin,Monsieur Badin,Georges Courteline,Georges COURTELINE,Q51107,,1897-04-13,,,,TD1021,,fre000393
1022,georges_courteline-paix_chez_soi,La Paix chez soi,Georges Courteline,Georges COURTELINE,Q51107,,1903-11-25,,Comédie,,TD1022,,
1023,georges_courteline-pantheon_courcelles,Panthéon-Courcelles,Georges Courteline,Georges COURTELINE,Q51107,,1899-11-02,,,,TD1023,,
1025,georges_courteline-peur_des_coups,La peur des coups,Georges Courteline,Georges COURTELINE,Q51107,,1894-12-14,,Comédie,,TD1025,,
1026,georges_courteline-principal_temoin,Le Principal témoin,Georges Courteline,Georges COURTELINE,Q51107,,1904,,Tragédie,prose,TD1026,,fre001488
1027,georges_courteline-theodore_cherche_des_allumettes,Théodore cherche des allumettes,Georges Courteline,Georges COURTELINE,Q51107,,1897-10-10,,Comédie,,TD1027,,fre000395
1028,georges_courteline-voiture_versee,La Voiture versée |,Georges Courteline,Georges Courteline,Q51107,,1897-12-02,,Comédie,,TD1028,,
1142,geroges_courteline-sigismond,Sigismond,Georges Courteline,Georges COURTELINE,Q51107,,1901-02-10,,,,TD1142,,
2928,courteline-allo,Allo,Georges Courteline,Georges Courteline,Q51107,1892,,,Comedy,,,,fre001478
2929,courteline-animaux-malades-de-la-faim,Les Animaux Malades de la Faim,Georges Courteline,Georges Courteline,Q51107,1892,,,Comedy,,,,fre001479
2930,courteline-atelier,A l'Atelier,Georges Courteline,Georges Courteline,Q51107,1889,,,Comedy,,,,fre001480
2931,courteline-ecole-des-mufles,L'Ecole des Mufles,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001481
2932,courteline-ferme-ta-malle,Ferme ta Malle !,Georges Courteline,Georges Courteline,Q51107,1904,,,Comedy,,,,fre001482
2933,courteline-incendie,L'Incendie,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001484
2934,courteline-mois-de-prison,Un Mois de Prison,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001485
2935,courteline-ours,L'Ours,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001486
2936,courteline-pantheon-courcelles,Panthéon - Courcelles,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001487
2937,courteline-prix-d-une-gifle,Le Prix d'une Gifle,Georges Courteline,Georges Courteline,Q51107,1904,,,Comedy,,,,fre001489
2938,courteline-quelques-livres,Quelques Livres,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001490
2939,courteline-rue-de-la-pompe,La Rue de la Pompe,Georges Courteline,Georges Courteline,Q51107,1892,,,Comedy,,,,fre001491
2986,courteline-la-premiere-lecon,La Première Leçon,Georges Courteline,Georges Courteline,Q51107,1897,,,,,,,fre001542
3077,courteline-a-huitaine,A Huitaine,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001654
3078,courteline-les-bienfaits-de-l-education,Les Bienfaits de l'Education,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001657
3079,courteline-le-bout-de-l-an,Le Bout de l'An,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001658
3080,courteline-le-buis,Le Buis,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001659
3081,courteline-chez-l-avocat,Chez l'Avocat,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001660
3082,courteline-cochon-de-cocher,Cochon de Cocher !,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001661
3083,courteline-grandeur-d-ame,Grandeur d'Ame,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001662
3084,courteline-l-impoli,L'Impoli,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001663
3085,courteline-l-invite,L'Invité,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001664
3086,courteline-mon-petit-frere,Mon Petit Frère,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001665
3087,courteline-monsieur-fin-de-siecle,M...Onsieur Fin de Siècle,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001666
3088,courteline-musele,Muselé !,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001667
3089,courteline-le-nez-du-general-suif,Le Nez du General Suif,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001668
3090,courteline-petin-contre-bougnasse,Pétin Contre Bougnasse,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001669
3091,courteline-premier-en-anglais,Premier en Anglais,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001670
3092,courteline-la-presentation,La Présentation,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001671
3093,courteline-quand-on-plaide-en-divorce,Quand on Plaide en Divorce,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001672
3094,courteline-une-messe,Une Messe,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001673
3095,courteline-vieux-menage,Vieux Ménages,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001674
3096,courteline-la-voix-d-anatole,La Voix d'Anatole,Georges Courteline,Georges Courteline,Q51107,1894,,,Comedy,,,,fre001675
3121,heilly-le-neveu-de-la-marquise,Le Neveu de la Marquise,Georges D'Heylli,Georges D'Heylli,Q17254955,1882,,,Comedy,,,,fre001705
1034,georges_de_scudery-amant_liberal,L’Amant libéral,Georges de Scudéry,Georges de SCUDÉRY,Q772240,,1636,,Comédie,vers,TD1034,,
1035,georges_de_scudery-amour_tyrannique,L’Amour tyrannique,Georges de Scudéry,Georges de SCUDÉRY,Q772240,,1638,,Comédie,vers,TD1035,,fre001343
1036,georges_de_scudery-arminius_ou_les_freres_ennemis,Arminius,Georges de Scudéry,Georges de SCUDÉRY,Q772240,,1642,,Comédie,vers,TD1036,,fre001344
1037,georges_de_scudery-comedie_des_comediens,La Comédie des comédiens,Georges de Scudéry,Georges de SCUDÉRY,Q772240,,,,Comédie,vers,TD1037,,fre001345
1038,georges_de_scudery-eudoxe,Eudoxe,Georges de Scudéry,Georges de SCUDÉRY,Q772240,1641.0,1641,,Comédie,vers,TD1038,,fre001346
1039,georges_de_scudery-fils_suppose,Le Fils supposé,Georges de Scudéry,Georges de SCUDÉRY,Q772240,,1635,,Comédie,vers,TD1039,,fre001347
1040,georges_de_scudery-ibrahim_ou_l_illustre_bassa,Ibrahim,Georges de Scudéry,Georges de SCUDÉRY,Q772240,,1641,,Comédie,vers,TD1040,,
1041,georges_de_scudery-ligdamon_et_lidias_ou_la_ressemblance,Ligdamon et Lidias,Georges de Scudéry,Georges de SCUDÉRY,Q772240,,1629,,Comédie,vers,TD1041,,fre001348
1042,georges_de_scudery-mort_de_cesar,La Mort de César,Georges de Scudéry,Georges de SCUDÉRY,Q772240,,1636,,Tragédie,vers,TD1042,,fre001349
1043,georges_de_scudery-orante,Orante,Georges de Scudéry,Georges de SCUDÉRY,Q772240,,1633,,Comédie,vers,TD1043,120.0,fre001350
1044,georges_de_scudery-prince_deguise,Le Prince déguisé,Georges de Scudéry,Georges de SCUDÉRY,Q772240,,1635,,Comédie,vers,TD1044,,fre001351
1045,georges_de_scudery-vassal_genereux,Le Vassal généreux,Georges de Scudéry,Georges de SCUDÉRY,Q772240,,1632,,Comédie,vers,TD1045,122.0,fre001352
2066,scudery_filssuppose,Le Fils supposé. Comédie,Georges De Scudéry,"Scudéry, Georges de",Q772240,,,,,,,121.0,
1046,georges_feydeau-amour_doit_se_taire,L’Amour doit se taire,Georges Feydeau,Georges FEYDEAU,Q49465,,,,,,TD1046,,
1047,georges_feydeau-amour_et_piano,Amour et piano,Georges Feydeau,Georges FEYDEAU,Q49465,,1883-01-28,,Comédie,,TD1047,,fre000622
1048,georges_feydeau-aux_antipodes,Aux antipodes,Georges Feydeau,Georges FEYDEAU,Q49465,,,,Monologue,,TD1048,,fre000623
1049,georges_feydeau-a_qui_ma_femme,À qui ma femme ?,Georges Feydeau,Georges FEYDEAU,Q49465,,,,,,TD1049,,
1050,georges_feydeau-billet_de_mille,Le Billet de mille,Georges Feydeau,Georges FEYDEAU,Q49465,,,,Monologue,vers,TD1050,,fre000624
1051,georges_feydeau-bourgeon,Le Bourgeon,Georges Feydeau,Georges FEYDEAU,Q49465,,1906-03-01,,Vaudeville,,TD1051,,
1052,georges_feydeau-celebres,Les Célèbres,Georges Feydeau,Georges FEYDEAU,Q49465,,,,Comédie,,TD1052,,fre000625
1053,georges_feydeau-cent_millions_qui_tombent,Cent millions qui tombent,Georges Feydeau,Georges FEYDEAU,Q49465,,,,,,TD1053,,
1054,georges_feydeau-chat_en_poche,Chat en poche |,Georges Feydeau,Georges Feydeau,Q49465,,1888-09-19,,Vaudeville,,TD1054,,
1055,georges_feydeau-colis,Le colis,Georges Feydeau,Georges FEYDEAU,Q49465,,,,Monologue,vers,TD1055,,fre000627
1056,georges_feydeau-complainte_du_pauv_proprietaire,Complainte du pauv'propiétaire,Georges Feydeau,Georges FEYDEAU,Q49465,,,,Tragédie,vers,TD1056,,
1057,georges_feydeau-coup_de_tete,Un coup de tête,Georges Feydeau,Georges FEYDEAU,Q49465,,,,Monologue,vers,TD1057,,fre001877
1058,georges_feydeau-dame_de_chez_maxim,La Dame de chez Maxim,Georges Feydeau,Georges FEYDEAU,Q49465,,1899-01-17,,,,TD1058,,
1059,georges_feydeau-deux_coqs_pour_une_poule,Deux Coqs pour une poule,Georges Feydeau,Georges FEYDEAU,Q49465,,,,,,TD1059,,
1060,georges_feydeau-dindon,Le Dindon,Georges Feydeau,Georges FEYDEAU,Q49465,,1896-02-08,,,,TD1060,,
1062,georges_feydeau-duchesse_des_folies_bergeres,La Duchesse des Folies-Bergères,Georges Feydeau,Georges FEYDEAU,Q49465,,1902-12-03,,,,TD1062,,
1063,georges_feydeau-enfants,Les Enfants,Georges Feydeau,Georges FEYDEAU,Q49465,,,,Comédie,vers,TD1063,,fre000629
1064,georges_feydeau-feu_la_mere_de_madame,Feu la mère de Madame,Georges Feydeau,Georges FEYDEAU,Q49465,,1908-11-15,,Comédie,,TD1064,,
1065,georges_feydeau-fiances_en_herbe,Fiancés en herbe,Georges Feydeau,Georges FEYDEAU,Q49465,,1886-03-29,,Comédie,,TD1065,,
1066,georges_feydeau-fil_a_la_patte,Un fil à la patte,Georges Feydeau,Georges FEYDEAU,Q49465,,1894-01-09,,Comédie,,TD1066,,
1067,georges_feydeau-gibier_de_potence,Gibier de potence,Georges Feydeau,Georges FEYDEAU,Q49465,,1883-06-01,,Comédie,,TD1067,,fre001878
1068,georges_feydeau-homme_de_paille,L’Homme de paille,Georges Feydeau,Georges FEYDEAU,Q49465,,,,Comédie,,TD1068,,
1070,georges_feydeau-homme_integre,L’Homme intègre,Georges Feydeau,Georges FEYDEAU,Q49465,,,,Comédie,,TD1070,,
1071,georges_feydeau-hortense_a_dit__je_m_en_fous_,Hortense a dit : « Je m’en fous ! »,Georges Feydeau,Georges FEYDEAU,Q49465,,1916-01-14,,,,TD1071,,
1072,georges_feydeau-jure,Le Juré,Georges Feydeau,Georges FEYDEAU,Q49465,,,,Comédie,,TD1072,,fre000632
1073,georges_feydeau-j_ai_mal_aux_dents,J'ai mal aux dents,Georges Feydeau,Georges FEYDEAU,Q49465,,,,Monologue,vers,TD1073,,fre000631
1074,georges_feydeau-leonie_est_en_avance_ou_le_mal_joli,Léonie est en avance,Georges Feydeau,Georges FEYDEAU,Q49465,,1911-12-09,,Comédie,,TD1074,,
1075,georges_feydeau-lyceenne,La Lycéenne,Georges Feydeau,Georges FEYDEAU,Q49465,,1887-12-23,,Vaudeville,,TD1075,,
1076,georges_feydeau-main_passe,La Main passe !,Georges Feydeau,Georges FEYDEAU,Q49465,,1904-03-01,,,,TD1076,,
1077,georges_feydeau-mais_n_te_promene_donc_pas_toute_nue,Mais n’te promène donc pas toute nue !,Georges Feydeau,Georges FEYDEAU,Q49465,,1911-11-25,,Comédie,,TD1077,,
1078,georges_feydeau-monsieur_chasse,Monsieur chasse !,Georges Feydeau,Georges FEYDEAU,Q49465,,1892-04-23,,Comédie,,TD1078,,
1079,georges_feydeau-monsieur_qui_est_condamne_a_mort,Un monsieur qui est condamné à mort,Georges Feydeau,Georges FEYDEAU,Q49465,,,,Comédie,,TD1079,,fre000633
1080,georges_feydeau-monsieur_qui_n_aime_pas_les_monologues,Un monsieur qui n'aime pas les monologues,Georges Feydeau,Georges FEYDEAU,Q49465,,,,Monologue,,TD1080,,fre000630
1081,georges_feydeau-mouchoir,Le Mouchoir,Georges Feydeau,Georges FEYDEAU,Q49465,,,,Monologue,vers,TD1081,,fre000634
1082,georges_feydeau-notre_futur,Notre futur,Georges Feydeau,Georges FEYDEAU,Q49465,,1894-02-11,,,,TD1082,,fre000635
1083,georges_feydeau-occupe_toi_d_amelie,Occupe-toi d’Amélie !,Georges Feydeau,Georges FEYDEAU,Q49465,,1908-03-15,,,,TD1083,,
1084,georges_feydeau-on_purge_bebe,On purge bébé !,Georges Feydeau,Georges FEYDEAU,Q49465,,1910-04-12,,,,TD1084,,
1085,georges_feydeau-on_va_faire_la_cocotte,On va faire la cocotte,Georges Feydeau,Georges FEYDEAU,Q49465,,,,Comédie,,TD1085,,
1086,georges_feydeau-par_la_fenetre,Par la fenêtre,Georges Feydeau,Georges FEYDEAU,Q49465,,1882-06-01,,,,TD1086,,
1087,georges_feydeau-patte_en_l_air,Patte en l'air,Georges Feydeau,Georges FEYDEAU,Q49465,,,,Monologue,vers,TD1087,,
1088,georges_feydeau-paves_de_l_ours,Les Pavés de l’ours,Georges Feydeau,Georges FEYDEAU,Q49465,,1896-09-26,,Comédie,vers,TD1088,,
1089,georges_feydeau-petite_revoltee,La Petite Révoltée,Georges Feydeau,Georges FEYDEAU,Q49465,,1880-04-02,,Monologue,,TD1089,,fre000637
1090,georges_feydeau-petit_menage,Le Petit Ménage,Georges Feydeau,Georges FEYDEAU,Q49465,,,,Monologue,vers,TD1090,,fre000638
1091,georges_feydeau-potache,Le Potache,Georges Feydeau,Georges FEYDEAU,Q49465,,,,Monologue,,TD1091,,fre000639
1092,georges_feydeau-puce_a_l_oreille,La Puce à l’oreille,Georges Feydeau,Georges FEYDEAU,Q49465,,1907-03-02,,,,TD1092,,
1093,georges_feydeau-reformes,Les Réformes,Georges Feydeau,Georges FEYDEAU,Q49465,,,,Monologue,,TD1093,,
1094,georges_feydeau-seance_de_nuit,Séance de nuit,Georges Feydeau,Georges FEYDEAU,Q49465,,1897-03-29,,Comédie,,TD1094,,
1095,georges_feydeau-tailleur_pour_dames,Tailleur pour dames,Georges Feydeau,Georges FEYDEAU,Q49465,,1886-12-17,,,,TD1095,,
1096,georges_feydeau-tout_a_brown_sequard,Tout à Brown-Séquard !...,Georges Feydeau,Georges FEYDEAU,Q49465,,,,Comédie,,TD1096,,fre000640
1097,georges_feydeau-trop_vieux,Trop Vieux,Georges Feydeau,Georges FEYDEAU,Q49465,,,,Monologue,vers,TD1097,,fre000641
1098,georges_feydeau-volontaire,Le Volontaire,Georges Feydeau,Georges FEYDEAU,Q49465,,,,Vaudeville,vers,TD1098,,fre001687
2426,feydeau-complainte-du-pauv-prorietaire,Complainte du pauv' Propriétaire,Georges Feydeau,Georges Feydeau,Q49465,1916,,,,,,,fre000628
2427,feydeau-patte-en-l-air,Patte-en-l'Air,Georges Feydeau,Georges Feydeau,Q49465,1882,,,,,,,fre000636
3187,poisson-le-poete-basque,Le Poète Basque,Georges Feydeau,Georges Feydeau,Q49465,1679,,,Comedy,,,,fre001780
3277,feydeau-l-homme-integre,L'Homme Intègre,Georges Feydeau,Georges Feydeau,Q49465,1886,,,,,,,fre001879
2614,longhaye-richelieu,Richelieu Homme de Lettres,Georges Longhaye,Georges Longhaye,Q54327872,1879,,,Comedy,,,,fre000894
2615,longhaye-souperdauteuil,Le Souper d'Auteuil,Georges Longhaye,Georges Longhaye,Q54327872,1879,,,Comedy,,,,fre000895
2695,onhet-aux-avants-postes,Aux Avant-Postes,Georges Onhet,Georges Onhet,Q1393388,1883,,,Comedy,,,,fre001084
1137,george_sand-vacances_de_pandolphe,Les vacances de Pandolphe,Georges Sand,Georges SAND,Q125907945,,1852-03-03,,Comédie,,TD1137,,
1029,georges_courteline_edouard_nores-gaites_de_l_escadron,Les Gaîtés de l'escadron,Georges-Courteline Édouard Norès,Georges - COURTELINE ÉDOUARD NORÈS,Q51107,,1895-02-18,,Comédie,,TD1029,,
1030,georges_courteline_edouard_nores-gendarme_est_sans_pitie,Le Gendarme est sans pitié,Georges-Édouard Courteline Norès,Georges - Édouard COURTELINE NORÈS,Q51107,,1899-05-18,,Comédie,,TD1030,,
1099,georges_feydeau_francis_de_croisset-circuit,Le Circuit,Georges-Francis Feydeau Le Croisset,Georges - Francis FEYDEAU LE CROISSET,Q49465,,1909-10-29,,Comédie,,TD1099,,
1031,georges_courteline_jules_levy-commissaire_est_bon_enfant,Le Commissaire est bon enfant,Georges-Jules Courteline Lévy,Georges - Jules COURTELINE LÉVY,Q51107,,1899-12-16,,Comédie,,TD1031,,
1100,georges_feydeau_maurice_desvallieres-affaire_edouard,L’Affaire Édouard,Georges-Maurice Feydeau Desvallières,Georges - Maurice FEYDEAU DESVALLIÈRES,Q49465,,1889-01-12,,Comédie,,TD1100,,
1101,georges_feydeau_maurice_desvallieres-age_d_or,L’Âge d’Or,Georges-Maurice Feydeau Desvallières,Georges - Maurice FEYDEAU DESVALLIÈRES,Q49465,,1905-05-01,,Comédie,,TD1101,,
1102,georges_feydeau_maurice_desvallieres-champignol_malgre_lui,Champignol malgré lui,Georges-Maurice Feydeau Desvallières,Georges - Maurice FEYDEAU DESVALLIÈRES,Q49465,,1892-11-05,,,,TD1102,,
1103,georges_feydeau_maurice_desvallieres-c_est_une_femme_du_monde,C'est une femme du monde,Georges-Maurice Feydeau Desvallières,Georges - Maurice FEYDEAU DESVALLIÈRES,Q49465,,1890-03-10,,Comédie,,TD1103,,fre000626
1104,georges_feydeau_maurice_desvallieres-fiances_de_loches,Les Fiancés de loches,Georges-Maurice Feydeau Desvallières,Georges - Maurice FEYDEAU DESVALLIÈRES,Q49465,,1888-09-27,,Vaudeville,,TD1104,,
1105,georges_feydeau_maurice_desvallieres-mariage_de_barillon,Le Mariage de Barillon,Georges-Maurice Feydeau Desvallières,Georges - Maurice FEYDEAU DESVALLIÈRES,Q49465,,1890-03-10,,Vaudeville,,TD1105,,
1106,georges_feydeau_maurice_desvallieres-monsieur_nounou,Monsieur Nounou,Georges-Maurice Feydeau Desvallières,Georges - Maurice FEYDEAU DESVALLIÈRES,Q49465,,,,,,TD1106,,
1107,georges_feydeau_maurice_desvallieres-ruban,Le Ruban,Georges-Maurice Feydeau Desvallières,Georges - Maurice FEYDEAU DESVALLIÈRES,Q49465,,1894-02-24,,Comédie,,TD1107,,
1108,georges_feydeau_maurice_hennequin-systeme_ribadier,Le Système Ribadier,Georges-Maurice Feydeau Hennequin,Georges - Maurice FEYDEAU HENNEQUIN,Q49465,,1892-11-30,,Comédie,,TD1108,,
1032,georges_courteline_pierre_veber-affaire_champignon,L'Affaire Champignon,Georges-Pierre Courteline Veber,Georges - Pierre COURTELINE VEBER,Q51107,,1899-09-08,,,,TD1032,,
1033,georges_courteline_pierre_wolf-cruche_ou_j_en_ai_plein_le_dos_de_margot,La Cruche,Georges-Pierre Courteline Wolf,Georges - Pierre COURTELINE WOLF,Q51107,,1909-02-27,,,,TD1033,,
1109,georges_feydeau_rene_peter-je_ne_trompe_pas_mon_mari,Je ne trompe pas mon mari,Georges-René Feydeau Peter,Georges - René FEYDEAU PETER,Q49465,,1914-02-18,,Comédie,,TD1109,,
3294,nerval-une-repetition,Une Répétition,Gérard De Nerval,Gérard De Nerval,Q191305,1827,,,Comedy,,,,fre001899
2830,saint-foix-cabale,La Cabale,Germain François Poulain De Saint Foix,Germain-François Poulain De Saint-Foix,Q2036986,1778,1749-01-11,,Comedy,,,,fre001302
