Play Name,Best Match (Match %),Match %,Best Match (Avg Cost),Avg Cost,Best Match (Similarity),Similarity,Best Match (Renaming),Renaming Weight
fre000968,,-1,,inf,,-1,,-1
fre000969,,-1,,inf,,-1,,-1
fre000970,,-1,,inf,,-1,,-1
fre000971,,-1,,inf,,-1,,-1
fre001725,,-1,,inf,,-1,,-1
fre000972,,-1,,inf,,-1,,-1
fre001726,,-1,,inf,,-1,,-1
fre001727,,-1,,inf,,-1,,-1
fre001730,,-1,,inf,,-1,,-1
fre001739,,-1,,inf,,-1,,-1
fre001728,,-1,,inf,,-1,,-1
fre001749,,-1,,inf,,-1,,-1
fre001748,,-1,,inf,,-1,,-1
fre001750,,-1,,inf,,-1,,-1
fre001754,,-1,,inf,,-1,,-1
fre001734,,-1,,inf,,-1,,-1
fre001742,,-1,,inf,,-1,,-1
fre001758,,-1,,inf,,-1,,-1
fre001759,,-1,,inf,,-1,,-1
fre001761,,-1,,inf,,-1,,-1
fre001733,,-1,,inf,,-1,,-1
fre001735,,-1,,inf,,-1,,-1
fre001737,,-1,,inf,,-1,,-1
fre001746,,-1,,inf,,-1,,-1
fre001751,,-1,,inf,,-1,,-1
fre001752,,-1,,inf,,-1,,-1
fre001753,,-1,,inf,,-1,,-1
fre001757,,-1,,inf,,-1,,-1
fre001760,,-1,,inf,,-1,,-1
fre001731,,-1,,inf,,-1,,-1
fre001743,,-1,,inf,,-1,,-1
fre001747,,-1,,inf,,-1,,-1
fre001755,,-1,,inf,,-1,,-1
fre001729,,-1,,inf,,-1,,-1
fre001732,,-1,,inf,,-1,,-1
fre001736,,-1,,inf,,-1,,-1
fre001740,,-1,,inf,,-1,,-1
fre001744,,-1,,inf,,-1,,-1
fre001738,,-1,,inf,,-1,,-1
fre001741,,-1,,inf,,-1,,-1
fre001745,,-1,,inf,,-1,,-1
fre001756,,-1,,inf,,-1,,-1
fre000973,,-1,,inf,,-1,,-1
fre000974,,-1,,inf,,-1,,-1
fre000975,,-1,,inf,,-1,,-1
fre000976,,-1,,inf,,-1,,-1
fre000977,,-1,,inf,,-1,,-1
fre000978,,-1,,inf,,-1,,-1
fre000979,,-1,,inf,,-1,,-1
fre000980,,-1,,inf,,-1,,-1
fre000981,,-1,,inf,,-1,,-1
fre000982,,-1,,inf,,-1,,-1
fre000983,,-1,,inf,,-1,,-1
fre000985,,-1,,inf,,-1,,-1
fre000984,,-1,,inf,,-1,,-1
fre000986,,-1,,inf,,-1,,-1
fre000987,,-1,,inf,,-1,,-1
fre000988,,-1,,inf,,-1,,-1
fre000989,,-1,,inf,,-1,,-1
fre000990,,-1,,inf,,-1,,-1
fre000991,,-1,,inf,,-1,,-1
fre000992,,-1,,inf,,-1,,-1
fre000993,,-1,,inf,,-1,,-1
fre000994,,-1,,inf,,-1,,-1
fre000995,,-1,,inf,,-1,,-1
fre000996,,-1,,inf,,-1,,-1
fre000997,,-1,,inf,,-1,,-1
fre000998,,-1,,inf,,-1,,-1
fre000999,,-1,,inf,,-1,,-1
fre001000,,-1,,inf,,-1,,-1
fre001001,,-1,,inf,,-1,,-1
fre001002,,-1,,inf,,-1,,-1
fre001003,,-1,,inf,,-1,,-1
fre001004,,-1,,inf,,-1,,-1
fre001005,,-1,,inf,,-1,,-1
fre001006,,-1,,inf,,-1,,-1
fre001007,,-1,,inf,,-1,,-1
fre001008,,-1,,inf,,-1,,-1
fre001009,,-1,,inf,,-1,,-1
fre001010,,-1,,inf,,-1,,-1
fre001011,,-1,,inf,,-1,,-1
fre001012,,-1,,inf,,-1,,-1
fre001013,,-1,,inf,,-1,,-1
fre001014,,-1,,inf,,-1,,-1
fre001015,,-1,,inf,,-1,,-1
fre001016,,-1,,inf,,-1,,-1
fre001017,,-1,,inf,,-1,,-1
fre001018,,-1,,inf,,-1,,-1
fre001019,,-1,,inf,,-1,,-1
fre001020,,-1,,inf,,-1,,-1
fre001021,,-1,,inf,,-1,,-1
fre001022,,-1,,inf,,-1,,-1
fre001023,,-1,,inf,,-1,,-1
fre001024,,-1,,inf,,-1,,-1
fre001025,,-1,,inf,,-1,,-1
fre001026,,-1,,inf,,-1,,-1
fre001028,,-1,,inf,,-1,,-1
fre001029,,-1,,inf,,-1,,-1
fre001030,,-1,,inf,,-1,,-1
fre001031,,-1,,inf,,-1,,-1
fre001032,,-1,,inf,,-1,,-1
fre001897,,-1,,inf,,-1,,-1
fre001762,,-1,,inf,,-1,,-1
fre001042,,-1,,inf,,-1,,-1
fre001033,,-1,,inf,,-1,,-1
fre001034,,-1,,inf,,-1,,-1
fre001035,,-1,,inf,,-1,,-1
fre001036,,-1,,inf,,-1,,-1
fre001037,,-1,,inf,,-1,,-1
fre001038,,-1,,inf,,-1,,-1
fre001039,,-1,,inf,,-1,,-1
fre001040,,-1,,inf,,-1,,-1
fre001763,,-1,,inf,,-1,,-1
fre001041,,-1,,inf,,-1,,-1
fre001043,,-1,,inf,,-1,,-1
fre001044,,-1,,inf,,-1,,-1
fre001045,,-1,,inf,,-1,,-1
fre001046,,-1,,inf,,-1,,-1
fre001047,,-1,,inf,,-1,,-1
fre001048,,-1,,inf,,-1,,-1
fre001049,,-1,,inf,,-1,,-1
fre001050,,-1,,inf,,-1,,-1
fre001764,,-1,,inf,,-1,,-1
fre001051,,-1,,inf,,-1,,-1
fre001898,,-1,,inf,,-1,,-1
fre001765,,-1,,inf,,-1,,-1
fre001053,,-1,,inf,,-1,,-1
fre001054,,-1,,inf,,-1,,-1
fre001052,,-1,,inf,,-1,,-1
fre001055,,-1,,inf,,-1,,-1
fre001056,,-1,,inf,,-1,,-1
fre001766,,-1,,inf,,-1,,-1
fre001057,,-1,,inf,,-1,,-1
fre001058,,-1,,inf,,-1,,-1
fre001059,,-1,,inf,,-1,,-1
fre001769,,-1,,inf,,-1,,-1
fre001770,,-1,,inf,,-1,,-1
fre001060,,-1,,inf,,-1,,-1
fre001768,,-1,,inf,,-1,,-1
fre001767,,-1,,inf,,-1,,-1
fre001772,,-1,,inf,,-1,,-1
fre001061,,-1,,inf,,-1,,-1
fre001771,,-1,,inf,,-1,,-1
fre001062,,-1,,inf,,-1,,-1
fre001773,,-1,,inf,,-1,,-1
fre001063,,-1,,inf,,-1,,-1
fre001064,,-1,,inf,,-1,,-1
fre001065,,-1,,inf,,-1,,-1
fre001066,,-1,,inf,,-1,,-1
fre001067,,-1,,inf,,-1,,-1
fre001068,,-1,,inf,,-1,,-1
fre001069,,-1,,inf,,-1,,-1
fre001070,,-1,,inf,,-1,,-1
fre001071,,-1,,inf,,-1,,-1
fre001072,,-1,,inf,,-1,,-1
fre001774,,-1,,inf,,-1,,-1
fre001073,,-1,,inf,,-1,,-1
fre001074,,-1,,inf,,-1,,-1
fre001075,,-1,,inf,,-1,,-1
fre001899,,-1,,inf,,-1,,-1
fre001553,,-1,,inf,,-1,,-1
fre001775,,-1,,inf,,-1,,-1
fre001076,,-1,,inf,,-1,,-1
fre001077,,-1,,inf,,-1,,-1
fre001078,,-1,,inf,,-1,,-1
fre001079,,-1,,inf,,-1,,-1
fre001080,,-1,,inf,,-1,,-1
fre001081,,-1,,inf,,-1,,-1
fre001082,,-1,,inf,,-1,,-1
fre001776,,-1,,inf,,-1,,-1
fre001083,,-1,,inf,,-1,,-1
fre001777,,-1,,inf,,-1,,-1
fre001084,,-1,,inf,,-1,,-1
fre001085,,-1,,inf,,-1,,-1
fre001086,,-1,,inf,,-1,,-1
fre001087,,-1,,inf,,-1,,-1
fre001088,,-1,,inf,,-1,,-1
fre001089,,-1,,inf,,-1,,-1
fre001090,,-1,,inf,,-1,,-1
fre001091,,-1,,inf,,-1,,-1
fre001092,,-1,,inf,,-1,,-1
fre001094,,-1,,inf,,-1,,-1
fre001093,,-1,,inf,,-1,,-1
fre001778,,-1,,inf,,-1,,-1
fre001900,,-1,,inf,,-1,,-1
fre001095,,-1,,inf,,-1,,-1
fre001096,,-1,,inf,,-1,,-1
fre001097,,-1,,inf,,-1,,-1
fre001098,,-1,,inf,,-1,,-1
fre001099,,-1,,inf,,-1,,-1
fre001100,,-1,,inf,,-1,,-1
fre001901,,-1,,inf,,-1,,-1
fre001902,,-1,,inf,,-1,,-1
fre001903,,-1,,inf,,-1,,-1
fre001101,,-1,,inf,,-1,,-1
fre001904,,-1,,inf,,-1,,-1
fre001102,,-1,,inf,,-1,,-1
fre001103,,-1,,inf,,-1,,-1
fre001104,,-1,,inf,,-1,,-1
fre001105,,-1,,inf,,-1,,-1
fre001106,,-1,,inf,,-1,,-1
fre001107,,-1,,inf,,-1,,-1
fre001554,,-1,,inf,,-1,,-1
fre001905,,-1,,inf,,-1,,-1
fre001108,,-1,,inf,,-1,,-1
fre001109,,-1,,inf,,-1,,-1
fre001110,,-1,,inf,,-1,,-1
fre001111,,-1,,inf,,-1,,-1
fre001112,,-1,,inf,,-1,,-1
fre001113,,-1,,inf,,-1,,-1
fre001779,,-1,,inf,,-1,,-1
fre001114,,-1,,inf,,-1,,-1
fre001115,,-1,,inf,,-1,,-1
fre001116,,-1,,inf,,-1,,-1
fre001117,,-1,,inf,,-1,,-1
fre001118,,-1,,inf,,-1,,-1
fre001119,,-1,,inf,,-1,,-1
fre001120,,-1,,inf,,-1,,-1
fre001121,,-1,,inf,,-1,,-1
fre001122,,-1,,inf,,-1,,-1
fre001123,,-1,,inf,,-1,,-1
fre001124,,-1,,inf,,-1,,-1
fre001125,,-1,,inf,,-1,,-1
fre001126,,-1,,inf,,-1,,-1
fre001127,,-1,,inf,,-1,,-1
fre001128,,-1,,inf,,-1,,-1
fre001129,,-1,,inf,,-1,,-1
fre001130,,-1,,inf,,-1,,-1
fre001131,,-1,,inf,,-1,,-1
fre001132,,-1,,inf,,-1,,-1
fre001133,,-1,,inf,,-1,,-1
fre001134,,-1,,inf,,-1,,-1
fre001135,,-1,,inf,,-1,,-1
fre001136,,-1,,inf,,-1,,-1
fre001137,,-1,,inf,,-1,,-1
fre001780,,-1,,inf,,-1,,-1
fre001138,,-1,,inf,,-1,,-1
fre001139,,-1,,inf,,-1,,-1
fre001140,,-1,,inf,,-1,,-1
fre001141,,-1,,inf,,-1,,-1
fre001142,,-1,,inf,,-1,,-1
fre001143,,-1,,inf,,-1,,-1
fre001146,,-1,,inf,,-1,,-1
fre001144,,-1,,inf,,-1,,-1
fre001145,,-1,,inf,,-1,,-1
fre001147,,-1,,inf,,-1,,-1
fre001148,,-1,,inf,,-1,,-1
fre001149,,-1,,inf,,-1,,-1
fre001150,,-1,,inf,,-1,,-1
fre001151,,-1,,inf,,-1,,-1
fre001152,,-1,,inf,,-1,,-1
fre001906,,-1,,inf,,-1,,-1
fre001153,,-1,,inf,,-1,,-1
fre001154,,-1,,inf,,-1,,-1
fre001155,,-1,,inf,,-1,,-1
fre001156,,-1,,inf,,-1,,-1
fre001157,,-1,,inf,,-1,,-1
fre001158,,-1,,inf,,-1,,-1
fre001159,,-1,,inf,,-1,,-1
fre001160,,-1,,inf,,-1,,-1
fre001781,,-1,,inf,,-1,,-1
fre001907,,-1,,inf,,-1,,-1
fre001161,,-1,,inf,,-1,,-1
fre001162,,-1,,inf,,-1,,-1
fre001163,,-1,,inf,,-1,,-1
fre001164,,-1,,inf,,-1,,-1
fre001165,,-1,,inf,,-1,,-1
fre001782,,-1,,inf,,-1,,-1
fre001166,,-1,,inf,,-1,,-1
fre001167,,-1,,inf,,-1,,-1
fre001168,,-1,,inf,,-1,,-1
fre001169,,-1,,inf,,-1,,-1
fre001170,,-1,,inf,,-1,,-1
fre001171,,-1,,inf,,-1,,-1
fre001172,,-1,,inf,,-1,,-1
fre001173,,-1,,inf,,-1,,-1
fre001174,,-1,,inf,,-1,,-1
fre001175,,-1,,inf,,-1,,-1
fre001176,,-1,,inf,,-1,,-1
fre001783,,-1,,inf,,-1,,-1
fre001555,,-1,,inf,,-1,,-1
fre001177,,-1,,inf,,-1,,-1
fre001178,,-1,,inf,,-1,,-1
fre001179,,-1,,inf,,-1,,-1
fre001180,,-1,,inf,,-1,,-1
fre001181,,-1,,inf,,-1,,-1
fre001182,,-1,,inf,,-1,,-1
fre001183,,-1,,inf,,-1,,-1
fre001185,,-1,,inf,,-1,,-1
fre001184,,-1,,inf,,-1,,-1
fre001187,,-1,,inf,,-1,,-1
fre001186,,-1,,inf,,-1,,-1
fre001188,,-1,,inf,,-1,,-1
fre001189,,-1,,inf,,-1,,-1
fre001190,,-1,,inf,,-1,,-1
fre001191,,-1,,inf,,-1,,-1
fre001192,,-1,,inf,,-1,,-1
fre001193,,-1,,inf,,-1,,-1
fre001194,,-1,,inf,,-1,,-1
fre001196,,-1,,inf,,-1,,-1
fre001195,,-1,,inf,,-1,,-1
fre001198,,-1,,inf,,-1,,-1
fre001197,,-1,,inf,,-1,,-1
fre001200,,-1,,inf,,-1,,-1
fre001199,,-1,,inf,,-1,,-1
fre001467,,-1,,inf,,-1,,-1
fre001460,,-1,,inf,,-1,,-1
fre001201,,-1,,inf,,-1,,-1
fre001202,,-1,,inf,,-1,,-1
fre001203,,-1,,inf,,-1,,-1
fre001204,,-1,,inf,,-1,,-1
fre001205,,-1,,inf,,-1,,-1
fre001206,,-1,,inf,,-1,,-1
fre001207,,-1,,inf,,-1,,-1
fre001208,,-1,,inf,,-1,,-1
fre001209,,-1,,inf,,-1,,-1
fre001210,,-1,,inf,,-1,,-1
fre001211,,-1,,inf,,-1,,-1
fre001212,,-1,,inf,,-1,,-1
fre001213,,-1,,inf,,-1,,-1
fre001214,,-1,,inf,,-1,,-1
fre001216,,-1,,inf,,-1,,-1
fre001215,,-1,,inf,,-1,,-1
fre001217,,-1,,inf,,-1,,-1
fre001218,,-1,,inf,,-1,,-1
fre001219,,-1,,inf,,-1,,-1
fre001220,,-1,,inf,,-1,,-1
fre001221,,-1,,inf,,-1,,-1
fre001222,,-1,,inf,,-1,,-1
fre001934,,-1,,inf,,-1,,-1
fre001785,,-1,,inf,,-1,,-1
fre001784,,-1,,inf,,-1,,-1
fre001786,,-1,,inf,,-1,,-1
fre001223,,-1,,inf,,-1,,-1
fre001224,,-1,,inf,,-1,,-1
fre001225,,-1,,inf,,-1,,-1
fre001226,,-1,,inf,,-1,,-1
fre001227,,-1,,inf,,-1,,-1
fre001228,,-1,,inf,,-1,,-1
fre001787,,-1,,inf,,-1,,-1
fre001229,,-1,,inf,,-1,,-1
fre001230,,-1,,inf,,-1,,-1
fre001232,,-1,,inf,,-1,,-1
fre001231,,-1,,inf,,-1,,-1
fre001233,,-1,,inf,,-1,,-1
fre001234,,-1,,inf,,-1,,-1
fre001235,,-1,,inf,,-1,,-1
fre001236,,-1,,inf,,-1,,-1
fre001935,,-1,,inf,,-1,,-1
fre001908,,-1,,inf,,-1,,-1
fre001909,,-1,,inf,,-1,,-1
fre001910,,-1,,inf,,-1,,-1
fre001237,,-1,,inf,,-1,,-1
fre001238,,-1,,inf,,-1,,-1
fre001239,,-1,,inf,,-1,,-1
fre001240,,-1,,inf,,-1,,-1
fre001241,,-1,,inf,,-1,,-1
fre001242,,-1,,inf,,-1,,-1
fre001243,,-1,,inf,,-1,,-1
fre001244,,-1,,inf,,-1,,-1
fre001245,,-1,,inf,,-1,,-1
fre001246,,-1,,inf,,-1,,-1
fre001247,,-1,,inf,,-1,,-1
fre001912,,-1,,inf,,-1,,-1
fre001248,,-1,,inf,,-1,,-1
fre001249,,-1,,inf,,-1,,-1
fre001914,,-1,,inf,,-1,,-1
fre001250,,-1,,inf,,-1,,-1
fre001251,,-1,,inf,,-1,,-1
fre001916,,-1,,inf,,-1,,-1
fre001917,,-1,,inf,,-1,,-1
fre001911,,-1,,inf,,-1,,-1
fre001913,,-1,,inf,,-1,,-1
fre001919,,-1,,inf,,-1,,-1
fre001468,,-1,,inf,,-1,,-1
fre001915,,-1,,inf,,-1,,-1
fre001918,,-1,,inf,,-1,,-1
fre001252,,-1,,inf,,-1,,-1
fre001253,,-1,,inf,,-1,,-1
fre001254,,-1,,inf,,-1,,-1
fre001255,,-1,,inf,,-1,,-1
fre001260,,-1,,inf,,-1,,-1
fre001261,,-1,,inf,,-1,,-1
fre001262,,-1,,inf,,-1,,-1
fre001263,,-1,,inf,,-1,,-1
fre001264,,-1,,inf,,-1,,-1
fre001256,,-1,,inf,,-1,,-1
fre001257,,-1,,inf,,-1,,-1
fre001258,,-1,,inf,,-1,,-1
fre001259,,-1,,inf,,-1,,-1
fre001265,,-1,,inf,,-1,,-1
fre001266,,-1,,inf,,-1,,-1
fre001267,,-1,,inf,,-1,,-1
fre001268,,-1,,inf,,-1,,-1
fre001269,,-1,,inf,,-1,,-1
fre001270,,-1,,inf,,-1,,-1
fre001271,,-1,,inf,,-1,,-1
fre001272,,-1,,inf,,-1,,-1
fre001273,,-1,,inf,,-1,,-1
fre001274,,-1,,inf,,-1,,-1
fre001275,,-1,,inf,,-1,,-1
fre001276,,-1,,inf,,-1,,-1
fre001277,,-1,,inf,,-1,,-1
fre001278,,-1,,inf,,-1,,-1
fre001279,,-1,,inf,,-1,,-1
fre001280,,-1,,inf,,-1,,-1
fre001921,,-1,,inf,,-1,,-1
fre001920,,-1,,inf,,-1,,-1
fre001922,,-1,,inf,,-1,,-1
fre001923,,-1,,inf,,-1,,-1
fre001281,,-1,,inf,,-1,,-1
fre001282,,-1,,inf,,-1,,-1
fre001283,,-1,,inf,,-1,,-1
fre001284,,-1,,inf,,-1,,-1
fre001285,,-1,,inf,,-1,,-1
fre001286,,-1,,inf,,-1,,-1
fre001287,,-1,,inf,,-1,,-1
fre001288,,-1,,inf,,-1,,-1
fre001289,,-1,,inf,,-1,,-1
fre001290,,-1,,inf,,-1,,-1
fre001291,,-1,,inf,,-1,,-1
fre001292,,-1,,inf,,-1,,-1
fre001293,,-1,,inf,,-1,,-1
fre001294,,-1,,inf,,-1,,-1
fre001295,,-1,,inf,,-1,,-1
fre001296,,-1,,inf,,-1,,-1
fre001297,,-1,,inf,,-1,,-1
fre001298,,-1,,inf,,-1,,-1
fre001299,,-1,,inf,,-1,,-1
fre001300,,-1,,inf,,-1,,-1
fre001301,,-1,,inf,,-1,,-1
fre001312,,-1,,inf,,-1,,-1
fre001313,,-1,,inf,,-1,,-1
fre001314,,-1,,inf,,-1,,-1
fre001302,,-1,,inf,,-1,,-1
fre001303,,-1,,inf,,-1,,-1
fre001304,,-1,,inf,,-1,,-1
fre001305,,-1,,inf,,-1,,-1
fre001306,,-1,,inf,,-1,,-1
fre001307,,-1,,inf,,-1,,-1
fre001308,,-1,,inf,,-1,,-1
fre001309,,-1,,inf,,-1,,-1
fre001469,,-1,,inf,,-1,,-1
fre001310,,-1,,inf,,-1,,-1
fre001315,,-1,,inf,,-1,,-1
fre001311,,-1,,inf,,-1,,-1
fre001316,,-1,,inf,,-1,,-1
fre001924,,-1,,inf,,-1,,-1
fre001788,,-1,,inf,,-1,,-1
fre001317,,-1,,inf,,-1,,-1
fre001470,,-1,,inf,,-1,,-1
fre001318,,-1,,inf,,-1,,-1
fre001319,,-1,,inf,,-1,,-1
fre001789,,-1,,inf,,-1,,-1
fre001320,,-1,,inf,,-1,,-1
fre001321,,-1,,inf,,-1,,-1
fre001322,,-1,,inf,,-1,,-1
fre001323,,-1,,inf,,-1,,-1
fre001324,,-1,,inf,,-1,,-1
fre001325,,-1,,inf,,-1,,-1
fre001326,,-1,,inf,,-1,,-1
fre001327,,-1,,inf,,-1,,-1
fre001328,,-1,,inf,,-1,,-1
fre001329,,-1,,inf,,-1,,-1
fre001330,,-1,,inf,,-1,,-1
fre001331,,-1,,inf,,-1,,-1
fre001333,,-1,,inf,,-1,,-1
fre001332,,-1,,inf,,-1,,-1
fre001334,,-1,,inf,,-1,,-1
fre001335,,-1,,inf,,-1,,-1
fre001336,,-1,,inf,,-1,,-1
fre001337,,-1,,inf,,-1,,-1
fre001925,,-1,,inf,,-1,,-1
fre001338,,-1,,inf,,-1,,-1
fre001339,,-1,,inf,,-1,,-1
fre001790,,-1,,inf,,-1,,-1
fre001340,,-1,,inf,,-1,,-1
fre001341,,-1,,inf,,-1,,-1
fre001342,,-1,,inf,,-1,,-1
fre001343,,-1,,inf,,-1,,-1
fre001344,,-1,,inf,,-1,,-1
fre001345,,-1,,inf,,-1,,-1
fre001346,,-1,,inf,,-1,,-1
fre001347,,-1,,inf,,-1,,-1
fre001348,,-1,,inf,,-1,,-1
fre001349,,-1,,inf,,-1,,-1
fre001350,,-1,,inf,,-1,,-1
fre001351,,-1,,inf,,-1,,-1
fre001352,,-1,,inf,,-1,,-1
fre001353,,-1,,inf,,-1,,-1
fre001926,,-1,,inf,,-1,,-1
fre001791,,-1,,inf,,-1,,-1
fre001354,,-1,,inf,,-1,,-1
fre001355,,-1,,inf,,-1,,-1
fre001356,,-1,,inf,,-1,,-1
fre001357,,-1,,inf,,-1,,-1
fre001358,,-1,,inf,,-1,,-1
fre001792,,-1,,inf,,-1,,-1
fre001936,,-1,,inf,,-1,,-1
fre001937,,-1,,inf,,-1,,-1
fre001939,,-1,,inf,,-1,,-1
fre001938,,-1,,inf,,-1,,-1
fre001359,,-1,,inf,,-1,,-1
fre001360,,-1,,inf,,-1,,-1
fre001361,,-1,,inf,,-1,,-1
fre001362,,-1,,inf,,-1,,-1
fre001363,,-1,,inf,,-1,,-1
fre001364,,-1,,inf,,-1,,-1
fre001365,,-1,,inf,,-1,,-1
fre001366,,-1,,inf,,-1,,-1
fre001367,,-1,,inf,,-1,,-1
fre001368,,-1,,inf,,-1,,-1
fre001369,,-1,,inf,,-1,,-1
fre001370,,-1,,inf,,-1,,-1
fre001371,,-1,,inf,,-1,,-1
fre001793,,-1,,inf,,-1,,-1
fre001794,,-1,,inf,,-1,,-1
fre001795,,-1,,inf,,-1,,-1
fre001372,,-1,,inf,,-1,,-1
fre001373,,-1,,inf,,-1,,-1
fre001374,,-1,,inf,,-1,,-1
fre001375,,-1,,inf,,-1,,-1
fre001940,,-1,,inf,,-1,,-1
fre001376,,-1,,inf,,-1,,-1
fre001377,,-1,,inf,,-1,,-1
fre001941,,-1,,inf,,-1,,-1
fre001378,,-1,,inf,,-1,,-1
fre001379,,-1,,inf,,-1,,-1
fre001380,,-1,,inf,,-1,,-1
fre001942,,-1,,inf,,-1,,-1
fre001381,,-1,,inf,,-1,,-1
fre001382,,-1,,inf,,-1,,-1
fre001383,,-1,,inf,,-1,,-1
fre001384,,-1,,inf,,-1,,-1
fre001385,,-1,,inf,,-1,,-1
fre001386,,-1,,inf,,-1,,-1
fre001927,,-1,,inf,,-1,,-1
fre001387,,-1,,inf,,-1,,-1
fre001388,,-1,,inf,,-1,,-1
fre001389,,-1,,inf,,-1,,-1
fre001390,,-1,,inf,,-1,,-1
fre001796,,-1,,inf,,-1,,-1
fre001556,,-1,,inf,,-1,,-1
fre001391,,-1,,inf,,-1,,-1
fre001392,,-1,,inf,,-1,,-1
fre001943,,-1,,inf,,-1,,-1
fre001393,,-1,,inf,,-1,,-1
fre001394,,-1,,inf,,-1,,-1
fre001395,,-1,,inf,,-1,,-1
fre001557,,-1,,inf,,-1,,-1
fre001944,,-1,,inf,,-1,,-1
fre001396,,-1,,inf,,-1,,-1
fre001397,,-1,,inf,,-1,,-1
fre001798,,-1,,inf,,-1,,-1
fre001797,,-1,,inf,,-1,,-1
fre001799,,-1,,inf,,-1,,-1
fre001928,,-1,,inf,,-1,,-1
fre001398,,-1,,inf,,-1,,-1
fre001399,,-1,,inf,,-1,,-1
fre001400,,-1,,inf,,-1,,-1
fre001401,,-1,,inf,,-1,,-1
fre001402,,-1,,inf,,-1,,-1
fre001800,,-1,,inf,,-1,,-1
fre001945,,-1,,inf,,-1,,-1
fre001403,,-1,,inf,,-1,,-1
fre001405,,-1,,inf,,-1,,-1
fre001404,,-1,,inf,,-1,,-1
fre001406,,-1,,inf,,-1,,-1
fre001407,,-1,,inf,,-1,,-1
fre001408,,-1,,inf,,-1,,-1
fre001409,,-1,,inf,,-1,,-1
fre001410,,-1,,inf,,-1,,-1
fre001411,,-1,,inf,,-1,,-1
fre001412,,-1,,inf,,-1,,-1
fre001413,,-1,,inf,,-1,,-1
fre001414,,-1,,inf,,-1,,-1
fre001415,,-1,,inf,,-1,,-1
fre001416,,-1,,inf,,-1,,-1
fre001417,,-1,,inf,,-1,,-1
fre001418,,-1,,inf,,-1,,-1
fre001419,,-1,,inf,,-1,,-1
fre001420,,-1,,inf,,-1,,-1
fre001421,,-1,,inf,,-1,,-1
fre001422,,-1,,inf,,-1,,-1
fre001423,,-1,,inf,,-1,,-1
fre001424,,-1,,inf,,-1,,-1
fre001425,,-1,,inf,,-1,,-1
fre001426,,-1,,inf,,-1,,-1
fre001427,,-1,,inf,,-1,,-1
fre001428,,-1,,inf,,-1,,-1
fre001558,,-1,,inf,,-1,,-1
fre001429,,-1,,inf,,-1,,-1
fre001430,,-1,,inf,,-1,,-1
fre001431,,-1,,inf,,-1,,-1
fre001432,,-1,,inf,,-1,,-1
fre001433,,-1,,inf,,-1,,-1
fre001434,,-1,,inf,,-1,,-1
fre001435,,-1,,inf,,-1,,-1
fre001436,,-1,,inf,,-1,,-1
fre001437,,-1,,inf,,-1,,-1
fre001438,,-1,,inf,,-1,,-1
fre001439,,-1,,inf,,-1,,-1
fre001440,,-1,,inf,,-1,,-1
fre001441,,-1,,inf,,-1,,-1
fre001442,,-1,,inf,,-1,,-1
fre001443,,-1,,inf,,-1,,-1
fre001444,,-1,,inf,,-1,,-1
fre001445,,-1,,inf,,-1,,-1
fre001446,,-1,,inf,,-1,,-1
fre001447,,-1,,inf,,-1,,-1
fre001448,,-1,,inf,,-1,,-1
fre001449,,-1,,inf,,-1,,-1
fre001450,,-1,,inf,,-1,,-1
fre001451,,-1,,inf,,-1,,-1
fre001452,,-1,,inf,,-1,,-1
fre001559,,-1,,inf,,-1,,-1
fre001560,,-1,,inf,,-1,,-1
